"","language","f1e","f2e","prolific_id","text","group","phoneme","mean_f1_e","mean_f2_e","mean_f1_s","mean_f2_s","dist_from_e","dist_from_s","sim_prob_e","language_chosen"
"1071","German",712.53,1604.28,"5bfb724acad1240001e8f657","paf","L1 Spanish bilingual","schwa_a",555.764240837696,1215.20523560209,781.679120603015,1383.21359296482,419.469516815012,231.62892133672,0.644248998670242,1
"1072","German",329.89,2449.55,"5bfb724acad1240001e8f657","pif","L1 Spanish bilingual","i",453.176777493606,2348.58992327366,413.332914110429,2307.79794478528,159.350452140391,164.488191286909,0.492067439678997,1
"1073","German",623.96,2489.86,"5bfb724acad1240001e8f657","fif","L1 Spanish bilingual","i",453.176777493606,2348.58992327366,413.332914110429,2307.79794478528,221.63967079008,278.406826890688,0.443238122490712,0
"1074","German",311.65,2411.82,"5bfb724acad1240001e8f657","fif","L1 Spanish bilingual","i",453.176777493606,2348.58992327366,413.332914110429,2307.79794478528,155.009262144376,145.464782655748,0.515882369299114,0
"1075","German",722.7,1401.04,"5bfb724acad1240001e8f657","paf","L1 Spanish bilingual","schwa_a",555.764240837696,1215.20523560209,781.679120603015,1383.21359296482,249.804137967968,61.6142634045784,0.802149573907581,0
"1076","German",440.6,1280.35,"5bfb724acad1240001e8f657","puf","L1 Spanish bilingual","u",442.928510028653,1139.10386819484,458.96145631068,1105.83516990291,141.265323801963,175.478115449375,0.445992896130259,1
"1077","German",629.76,2446.61,"5bfb724acad1240001e8f657","pif","L1 Spanish bilingual","i",453.176777493606,2348.58992327366,413.332914110429,2307.79794478528,201.964278802418,257.117619348786,0.439930826320446,1
"1078","French",403.96,1001.58,"5bfb724acad1240001e8f657","fof","L1 Spanish bilingual","o",635.711343669251,1125.91395348837,587.632586206897,1056.640591133,262.997371246467,191.747979441364,0.57833987933833,0
"1079","French",408.82,1144.99,"5bfb724acad1240001e8f657","pof","L1 Spanish bilingual","o",635.711343669251,1125.91395348837,587.632586206897,1056.640591133,227.691847422238,199.448136198728,0.533061422843258,1
"1080","French",350.1,2396.14,"5bfb724acad1240001e8f657","fif","L1 Spanish bilingual","i",453.176777493606,2348.58992327366,413.332914110429,2307.79794478528,113.51577800089,108.640324679459,0.510973034867394,1
"1081","French",539.98,1864.16,"5bfb724acad1240001e8f657","faf","L1 Spanish bilingual","schwa_a",555.764240837696,1215.20523560209,781.679120603015,1383.21359296482,649.14669258463,538.263793451051,0.546691056057529,1
"1082","French",582.94,920.42,"5bfb724acad1240001e8f657","pof","L1 Spanish bilingual","o",635.711343669251,1125.91395348837,587.632586206897,1056.640591133,212.161682763263,136.301393294179,0.608849824674938,1
"1083","French",486.87,1800.99,"5bfb724acad1240001e8f657","paf","L1 Spanish bilingual","schwa_a",555.764240837696,1215.20523560209,781.679120603015,1383.21359296482,589.822182205207,511.321370437364,0.535645130727712,0
"1084","French",664.23,2652.71,"5bfb724acad1240001e8f657","fif","L1 Spanish bilingual","i",453.176777493606,2348.58992327366,413.332914110429,2307.79794478528,370.178988866697,426.513391982389,0.46464482121967,1
"1085","French",585.02,1168.36,"5bfb724acad1240001e8f657","pof","L1 Spanish bilingual","o",635.711343669251,1125.91395348837,587.632586206897,1056.640591133,66.1156500948251,111.749952681329,0.371716897831181,1
"1086","French",487.16,1225.86,"5bfb724acad1240001e8f657","fof","L1 Spanish bilingual","o",635.711343669251,1125.91395348837,587.632586206897,1056.640591133,179.043888248787,196.799260456937,0.476379279136398,0
"1087","French",532.24,2412.88,"5bfb724acad1240001e8f657","fif","L1 Spanish bilingual","i",453.176777493606,2348.58992327366,413.332914110429,2307.79794478528,101.90292988219,158.685643342112,0.391049110946538,1
"1088","French",622.27,1465.26,"5bfb724acad1240001e8f657","paf","L1 Spanish bilingual","schwa_a",555.764240837696,1215.20523560209,781.679120603015,1383.21359296482,258.747755932001,179.284356927224,0.590704992478845,1
"1089","French",582.06,1588.18,"5bfb724acad1240001e8f657","faf","L1 Spanish bilingual","schwa_a",555.764240837696,1215.20523560209,781.679120603015,1383.21359296482,373.900577463575,286.110155924655,0.566506813524258,0
"1090","French",596.74,1617.09,"5bfb724acad1240001e8f657","paf","L1 Spanish bilingual","schwa_a",555.764240837696,1215.20523560209,781.679120603015,1383.21359296482,403.968286743016,298.162123847245,0.57534651775503,1
"1091","French",630.1,2374.58,"5bfb724acad1240001e8f657","pif","L1 Spanish bilingual","i",453.176777493606,2348.58992327366,413.332914110429,2307.79794478528,178.822008573576,226.821102245269,0.440835808138341,0
"1092","French",491.36,1888.52,"5bfb724acad1240001e8f657","faf","L1 Spanish bilingual","schwa_a",555.764240837696,1215.20523560209,781.679120603015,1383.21359296482,676.387964258744,582.769042398879,0.5371752376252,1
"1093","French",436.86,2328.65,"5bfb724acad1240001e8f657","pif","L1 Spanish bilingual","i",453.176777493606,2348.58992327366,413.332914110429,2307.79794478528,25.7650493485883,31.4377476472651,0.450415900999667,0
"1094","French",433.72,1484.66,"5bfb724acad1240001e8f657","fof","L1 Spanish bilingual","o",635.711343669251,1125.91395348837,587.632586206897,1056.640591133,411.702840414093,454.851292797709,0.475103429358943,0
"1095","French",675.43,2348.61,"5bfb724acad1240001e8f657","pif","L1 Spanish bilingual","i",453.176777493606,2348.58992327366,413.332914110429,2307.79794478528,222.253223413186,265.255549013879,0.455895844307984,0
"1096","French",763.42,2597.02,"615ccde70c1ce067fc831306","fif","L1 Spanish bilingual","i",453.176777493606,2348.58992327366,413.332914110429,2307.79794478528,397.452336932881,454.103914241311,0.466736444462527,0
"1097","French",769.64,2541.31,"615ccde70c1ce067fc831306","pif","L1 Spanish bilingual","i",453.176777493606,2348.58992327366,413.332914110429,2307.79794478528,370.526651096164,426.007769161223,0.465173433404717,1
"1098","French",461.65,1627.73,"615ccde70c1ce067fc831306","fuf","L1 Spanish bilingual","u",442.928510028653,1139.10386819484,458.96145631068,1105.83516990291,488.98465300009,521.901755073919,0.483718693905211,0
"1099","French",621.22,1520.69,"615ccde70c1ce067fc831306","paf","L1 Spanish bilingual","schwa_a",555.764240837696,1215.20523560209,781.679120603015,1383.21359296482,312.41862570397,211.298111387666,0.596541228449046,1
"1100","French",561.59,1230.12,"615ccde70c1ce067fc831306","fof","L1 Spanish bilingual","o",635.711343669251,1125.91395348837,587.632586206897,1056.640591133,127.878355154102,175.423264127611,0.421621076263776,0
"1101","French",685.57,1366.32,"615ccde70c1ce067fc831306","pof","L1 Spanish bilingual","o",635.711343669251,1125.91395348837,587.632586206897,1056.640591133,245.521797017004,324.79697242538,0.430499240375794,1
"1102","French",469.78,2525.71,"615ccde70c1ce067fc831306","pif","L1 Spanish bilingual","i",453.176777493606,2348.58992327366,413.332914110429,2307.79794478528,177.896567075203,225.104280975128,0.441429758611787,0
"1103","French",578.55,2475.62,"615ccde70c1ce067fc831306","pif","L1 Spanish bilingual","i",453.176777493606,2348.58992327366,413.332914110429,2307.79794478528,178.479929725272,235.501438820096,0.431130343745682,1
"1104","French",603.77,1726.25,"615ccde70c1ce067fc831306","faf","L1 Spanish bilingual","schwa_a",555.764240837696,1215.20523560209,781.679120603015,1383.21359296482,513.2945588366,386.426748227062,0.570503949174876,1
"1105","French",598.34,1186.02,"615ccde70c1ce067fc831306","fof","L1 Spanish bilingual","o",635.711343669251,1125.91395348837,587.632586206897,1056.640591133,70.776791075205,129.821724487506,0.352828089862304,0
"1106","French",575.68,1310.22,"615ccde70c1ce067fc831306","fof","L1 Spanish bilingual","o",635.711343669251,1125.91395348837,587.632586206897,1056.640591133,193.83622211414,253.860947997852,0.432962803999077,0
"1107","French",753.88,1775.95,"615ccde70c1ce067fc831306","faf","L1 Spanish bilingual","schwa_a",555.764240837696,1215.20523560209,781.679120603015,1383.21359296482,594.71383440115,393.719032454872,0.601673471555836,1
"1108","French",569.46,1249.46,"615ccde70c1ce067fc831306","pof","L1 Spanish bilingual","o",635.711343669251,1125.91395348837,587.632586206897,1056.640591133,140.188680522482,193.67386846259,0.419899389580082,1
"1109","French",446.85,1629.4,"615ccde70c1ce067fc831306","puf","L1 Spanish bilingual","u",442.928510028653,1139.10386819484,458.96145631068,1105.83516990291,490.3118139987,523.704896567292,0.483534254307332,0
"1110","French",601.67,1981.58,"615ccde70c1ce067fc831306","faf","L1 Spanish bilingual","schwa_a",555.764240837696,1215.20523560209,781.679120603015,1383.21359296482,767.748408158697,624.856495980042,0.551303823415381,0
"1111","French",453.4,1662.96,"615ccde70c1ce067fc831306","fuf","L1 Spanish bilingual","u",442.928510028653,1139.10386819484,458.96145631068,1105.83516990291,523.960779955984,557.152587813253,0.484649247319106,0
"1112","French",478.71,2009.46,"615ccde70c1ce067fc831306","puf","L1 Spanish bilingual","u",442.928510028653,1139.10386819484,458.96145631068,1105.83516990291,871.091333440648,903.840604612251,0.490774499441503,1
"1113","French",588.78,1994.4,"615ccde70c1ce067fc831306","paf","L1 Spanish bilingual","schwa_a",555.764240837696,1215.20523560209,781.679120603015,1383.21359296482,779.893916643906,640.904747114565,0.548912338206199,0
"1114","French",486.51,1797.14,"615ccde70c1ce067fc831306","puf","L1 Spanish bilingual","u",442.928510028653,1139.10386819484,458.96145631068,1105.83516990291,659.477745666385,691.853518004328,0.488020786165341,0
"1115","French",689.51,1333.19,"615ccde70c1ce067fc831306","pof","L1 Spanish bilingual","o",635.711343669251,1125.91395348837,587.632586206897,1056.640591133,214.144005007109,294.717802288657,0.420829392060548,0
"1116","French",490.62,2290.85,"615ccde70c1ce067fc831306","fif","L1 Spanish bilingual","i",453.176777493606,2348.58992327366,413.332914110429,2307.79794478528,68.8178294580058,79.1234887864952,0.465169773222321,1
"1117","French",497.08,2339.53,"615ccde70c1ce067fc831306","fif","L1 Spanish bilingual","i",453.176777493606,2348.58992327366,413.332914110429,2307.79794478528,44.8282852245151,89.5572315513683,0.333579736120492,1
"1118","French",561.09,1872.68,"615ccde70c1ce067fc831306","paf","L1 Spanish bilingual","schwa_a",555.764240837696,1215.20523560209,781.679120603015,1383.21359296482,657.496334233687,536.87700988619,0.550494815938973,1
"1119","German",549.84,1275.1,"615ccde70c1ce067fc831306","puf","L1 Spanish bilingual","u",442.928510028653,1139.10386819484,458.96145631068,1105.83516990291,172.988480986045,192.11843329282,0.473802259614065,1
"1120","German",485.04,1084.16,"615ccde70c1ce067fc831306","fof","L1 Spanish bilingual","o",635.711343669251,1125.91395348837,587.632586206897,1056.640591133,156.349756747513,106.219379630124,0.59546129032715,1
"1121","German",854.61,1498.52,"615ccde70c1ce067fc831306","faf","L1 Spanish bilingual","schwa_a",555.764240837696,1215.20523560209,781.679120603015,1383.21359296482,411.796118844185,136.434895363976,0.751136123590096,1
"1122","German",825.91,1450.6,"615ccde70c1ce067fc831306","faf","L1 Spanish bilingual","schwa_a",555.764240837696,1215.20523560209,781.679120603015,1383.21359296482,358.314702879079,80.6058220312963,0.816354402547579,0
"1123","German",372.94,975.94,"615ccde70c1ce067fc831306","pof","L1 Spanish bilingual","o",635.711343669251,1125.91395348837,587.632586206897,1056.640591133,302.557376011023,229.358871599557,0.568806418999496,1
"1124","German",602.54,1364.81,"615ccde70c1ce067fc831306","fuf","L1 Spanish bilingual","u",442.928510028653,1139.10386819484,458.96145631068,1105.83516990291,276.440021822674,296.112750201273,0.482820161442013,1
"1125","German",407.31,2730.51,"615ccde70c1ce067fc831306","pif","L1 Spanish bilingual","i",453.176777493606,2348.58992327366,413.332914110429,2307.79794478528,384.664407353089,422.754961080574,0.476412162491607,0
"1126","German",405.06,935.31,"615ccde70c1ce067fc831306","fof","L1 Spanish bilingual","o",635.711343669251,1125.91395348837,587.632586206897,1056.640591133,299.215489942998,219.211910212377,0.577159868196245,1
"1127","German",902.48,1406.33,"615ccde70c1ce067fc831306","paf","L1 Spanish bilingual","schwa_a",555.764240837696,1215.20523560209,781.679120603015,1383.21359296482,395.904651674677,122.992767012133,0.762972867887078,0
"1128","German",407.49,2823.01,"615ccde70c1ce067fc831306","pif","L1 Spanish bilingual","i",453.176777493606,2348.58992327366,413.332914110429,2307.79794478528,476.614824400982,515.245185793988,0.480526303613444,0
"1129","German",422.77,2675.86,"615ccde70c1ce067fc831306","fif","L1 Spanish bilingual","i",453.176777493606,2348.58992327366,413.332914110429,2307.79794478528,328.679593583191,368.18301845546,0.471656231666166,1
"1130","German",906.27,1359.34,"615ccde70c1ce067fc831306","paf","L1 Spanish bilingual","schwa_a",555.764240837696,1215.20523560209,781.679120603015,1383.21359296482,378.984323572866,126.857540847851,0.749215021984931,1
"1131","German",622.86,1242.57,"615ccde70c1ce067fc831306","faf","L1 Spanish bilingual","schwa_a",555.764240837696,1215.20523560209,781.679120603015,1383.21359296482,72.4615154969778,212.141776440121,0.254605331525796,0
"1132","German",437.32,2887.77,"615ccde70c1ce067fc831306","pif","L1 Spanish bilingual","i",453.176777493606,2348.58992327366,413.332914110429,2307.79794478528,539.413192767016,580.467884658113,0.481670066260298,0
"1133","German",450.16,1233.64,"615ccde70c1ce067fc831306","puf","L1 Spanish bilingual","u",442.928510028653,1139.10386819484,458.96145631068,1105.83516990291,94.8123128284921,128.107533850801,0.425320195760295,1
"1134","German",422.7,1257.12,"615ccde70c1ce067fc831306","fuf","L1 Spanish bilingual","u",442.928510028653,1139.10386819484,458.96145631068,1105.83516990291,119.737212195005,155.569897574293,0.434922339257212,0
"1135","German",442.85,2666.45,"615ccde70c1ce067fc831306","fif","L1 Spanish bilingual","i",453.176777493606,2348.58992327366,413.332914110429,2307.79794478528,318.027782921365,359.864634368477,0.469141968268083,0
"1136","German",434.8,1414.96,"615ccde70c1ce067fc831306","puf","L1 Spanish bilingual","u",442.928510028653,1139.10386819484,458.96145631068,1105.83516990291,275.975865121917,310.067632224981,0.470913620526973,0
"1137","German",413.46,2657.74,"615ccde70c1ce067fc831306","fif","L1 Spanish bilingual","i",453.176777493606,2348.58992327366,413.332914110429,2307.79794478528,311.690860235555,349.942078291148,0.471093323935195,0
"1138","French",578.07,1661.89,"61400425790ab5dbef568393","fof","L1 Spanish bilingual","o",635.711343669251,1125.91395348837,587.632586206897,1056.640591133,539.066644241908,605.324945784338,0.47105086138351,1
"1139","French",556.69,1922.14,"61400425790ab5dbef568393","fuf","L1 Spanish bilingual","u",442.928510028653,1139.10386819484,458.96145631068,1105.83516990291,791.256760042456,822.134079023288,0.490430924041099,1
"1140","French",442.7,1574.55,"61400425790ab5dbef568393","fof","L1 Spanish bilingual","o",635.711343669251,1125.91395348837,587.632586206897,1056.640591133,488.392957580874,537.806294438416,0.475924102088211,1
"1141","French",531.96,1546.78,"61400425790ab5dbef568393","pof","L1 Spanish bilingual","o",635.711343669251,1125.91395348837,587.632586206897,1056.640591133,433.465766144805,493.291067200139,0.467723301893871,1
"1142","French",548.25,1571.14,"61400425790ab5dbef568393","faf","L1 Spanish bilingual","schwa_a",555.764240837696,1215.20523560209,781.679120603015,1383.21359296482,356.014073208293,299.675639328003,0.542961200094451,0
"1143","French",231.64,2630.75,"61400425790ab5dbef568393","pif","L1 Spanish bilingual","i",453.176777493606,2348.58992327366,413.332914110429,2307.79794478528,358.737860673315,370.554105368371,0.491898824308192,1
"1144","French",578.91,1474.33,"61400425790ab5dbef568393","pof","L1 Spanish bilingual","o",635.711343669251,1125.91395348837,587.632586206897,1056.640591133,353.015770340965,417.78047559669,0.457988440137679,0
"1145","French",576.9,2722.18,"61400425790ab5dbef568393","fif","L1 Spanish bilingual","i",453.176777493606,2348.58992327366,413.332914110429,2307.79794478528,393.54412867652,445.495992429095,0.469040894204131,1
"1146","French",588.28,1660.47,"61400425790ab5dbef568393","paf","L1 Spanish bilingual","schwa_a",555.764240837696,1215.20523560209,781.679120603015,1383.21359296482,446.450428388442,338.044871418093,0.569092547142783,0
"1147","French",452.79,1538.05,"61400425790ab5dbef568393","faf","L1 Spanish bilingual","schwa_a",555.764240837696,1215.20523560209,781.679120603015,1383.21359296482,338.869349713483,363.513915269536,0.482456468722494,1
"1148","French",511.67,1734.81,"61400425790ab5dbef568393","fuf","L1 Spanish bilingual","u",442.928510028653,1139.10386819484,458.96145631068,1105.83516990291,599.659226489299,631.179473266922,0.487195622471139,1
"1149","French",259.95,2319.07,"61400425790ab5dbef568393","puf","L1 Spanish bilingual","u",442.928510028653,1139.10386819484,458.96145631068,1105.83516990291,1194.06918029884,1229.44878409131,0.492700775419798,1
"1150","French",291.72,2122.86,"61400425790ab5dbef568393","puf","L1 Spanish bilingual","u",442.928510028653,1139.10386819484,458.96145631068,1105.83516990291,995.309067762036,1030.68385538094,0.491269765255638,1
"1151","French",255,2702.49,"61400425790ab5dbef568393","pif","L1 Spanish bilingual","i",453.176777493606,2348.58992327366,413.332914110429,2307.79794478528,405.60978716577,425.265952246736,0.488171417127389,0
"1152","French",547.1,1639.57,"61400425790ab5dbef568393","paf","L1 Spanish bilingual","schwa_a",555.764240837696,1215.20523560209,781.679120603015,1383.21359296482,424.453203936292,347.48521011817,0.549853713985979,0
"1153","French",303.54,2649.75,"61400425790ab5dbef568393","fif","L1 Spanish bilingual","i",453.176777493606,2348.58992327366,413.332914110429,2307.79794478528,336.286421064674,359.145781061721,0.48356463798545,1
"1154","French",612.8,2453.14,"61400425790ab5dbef568393","fif","L1 Spanish bilingual","i",453.176777493606,2348.58992327366,413.332914110429,2307.79794478528,190.814809977658,246.802413617284,0.436031307017925,0
"1155","French",253.75,2647.71,"61400425790ab5dbef568393","pif","L1 Spanish bilingual","i",453.176777493606,2348.58992327366,413.332914110429,2307.79794478528,359.505020663491,375.508870409574,0.489113233137187,1
"1156","French",541.94,1590.13,"61400425790ab5dbef568393","paf","L1 Spanish bilingual","schwa_a",555.764240837696,1215.20523560209,781.679120603015,1383.21359296482,375.179541811069,316.684772996514,0.542273295184203,0
"1157","French",551.92,1739.52,"61400425790ab5dbef568393","faf","L1 Spanish bilingual","schwa_a",555.764240837696,1215.20523560209,781.679120603015,1383.21359296482,524.32885706706,423.961683639674,0.552920054096809,1
"1158","French",239.66,2135.34,"61400425790ab5dbef568393","puf","L1 Spanish bilingual","u",442.928510028653,1139.10386819484,458.96145631068,1105.83516990291,1016.76178010553,1052.6031179572,0.491340015024605,1
"1159","French",564.7,1502.98,"61400425790ab5dbef568393","pof","L1 Spanish bilingual","o",635.711343669251,1125.91395348837,587.632586206897,1056.640591133,383.694428369271,446.928150173913,0.461935948144134,0
"1160","French",634.33,1676.23,"61400425790ab5dbef568393","fof","L1 Spanish bilingual","o",635.711343669251,1125.91395348837,587.632586206897,1056.640591133,550.317780158447,621.346669770682,0.469688894454154,1
"1161","French",320.16,1836.56,"61400425790ab5dbef568393","fuf","L1 Spanish bilingual","u",442.928510028653,1139.10386819484,458.96145631068,1105.83516990291,708.17876475313,743.790710882021,0.487736675348043,0
"1162","German",236.66,2709.12,"61400425790ab5dbef568393","pif","L1 Spanish bilingual","i",453.176777493606,2348.58992327366,413.332914110429,2307.79794478528,420.548987824865,438.4891225356,0.489558010003067,0
"1163","German",233.16,2851.47,"61400425790ab5dbef568393","fif","L1 Spanish bilingual","i",453.176777493606,2348.58992327366,413.332914110429,2307.79794478528,548.904139123548,572.749144565442,0.489370598834485,0
"1164","German",480.88,1083.71,"61400425790ab5dbef568393","fof","L1 Spanish bilingual","o",635.711343669251,1125.91395348837,587.632586206897,1056.640591133,160.480275026167,110.131138004969,0.593028480316544,1
"1165","German",314.42,2785.14,"61400425790ab5dbef568393","pif","L1 Spanish bilingual","i",453.176777493606,2348.58992327366,413.332914110429,2307.79794478528,458.071405776638,487.482514819181,0.484447682780475,1
"1166","German",768.12,1543.37,"61400425790ab5dbef568393","paf","L1 Spanish bilingual","schwa_a",555.764240837696,1215.20523560209,781.679120603015,1383.21359296482,390.879880579356,160.729351600584,0.708617364931716,1
"1167","German",343.21,1046.79,"61400425790ab5dbef568393","pof","L1 Spanish bilingual","o",635.711343669251,1125.91395348837,587.632586206897,1056.640591133,303.014250595491,244.62100235617,0.553313996793113,0
"1168","German",734.9,1560.39,"61400425790ab5dbef568393","faf","L1 Spanish bilingual","schwa_a",555.764240837696,1215.20523560209,781.679120603015,1383.21359296482,388.898626615076,183.247824910109,0.679718672690147,0
"1169","German",302.2,1783.13,"61400425790ab5dbef568393","fuf","L1 Spanish bilingual","u",442.928510028653,1139.10386819484,458.96145631068,1105.83516990291,659.222399485029,695.199569232381,0.486718625886798,0
"1170","German",665.3,1505.81,"61400425790ab5dbef568393","faf","L1 Spanish bilingual","schwa_a",555.764240837696,1215.20523560209,781.679120603015,1383.21359296482,310.562733801119,169.038394248957,0.647543793451405,1
"1171","German",237.77,2707.82,"61400425790ab5dbef568393","fif","L1 Spanish bilingual","i",453.176777493606,2348.58992327366,413.332914110429,2307.79794478528,418.86313733127,436.8523566025,0.489488784883085,0
"1172","German",760.07,1600.97,"61400425790ab5dbef568393","paf","L1 Spanish bilingual","schwa_a",555.764240837696,1215.20523560209,781.679120603015,1383.21359296482,436.526398603632,218.825974002413,0.666094175974004,1
"1173","German",336.7,1865.71,"61400425790ab5dbef568393","fuf","L1 Spanish bilingual","u",442.928510028653,1139.10386819484,458.96145631068,1105.83516990291,734.330284762764,769.647725335615,0.488258657927272,1
"1174","German",354.55,1925.57,"61400425790ab5dbef568393","puf","L1 Spanish bilingual","u",442.928510028653,1139.10386819484,458.96145631068,1105.83516990291,791.416285851796,826.357636791249,0.489200793000061,1
"1175","German",315.37,1876.06,"61400425790ab5dbef568393","fuf","L1 Spanish bilingual","u",442.928510028653,1139.10386819484,458.96145631068,1105.83516990291,747.914108495054,783.495242629787,0.488382879434359,1
"1176","German",355.56,2122.79,"61400425790ab5dbef568393","puf","L1 Spanish bilingual","u",442.928510028653,1139.10386819484,458.96145631068,1105.83516990291,987.558434954824,1022.19811564342,0.491382120217922,1
"1177","German",598.13,1476.81,"61400425790ab5dbef568393","faf","L1 Spanish bilingual","schwa_a",555.764240837696,1215.20523560209,781.679120603015,1383.21359296482,265.013037990741,206.035353966339,0.562602574418486,1
"1178","German",236.31,2851.47,"61400425790ab5dbef568393","pif","L1 Spanish bilingual","i",453.176777493606,2348.58992327366,413.332914110429,2307.79794478528,547.649131058156,571.766049832928,0.48922789364194,1
"1179","German",251.6,2798.53,"61400425790ab5dbef568393","fif","L1 Spanish bilingual","i",453.176777493606,2348.58992327366,413.332914110429,2307.79794478528,493.030698708725,516.696705545834,0.488280992108667,1
"1180","French",309.24,2069.17,"5d4ba0be2fe36d00163e73db","fif","L1 Spanish bilingual","i",453.176777493606,2348.58992327366,413.332914110429,2307.79794478528,314.313998157098,260.343294133815,0.546959035191327,0
"1181","French",518.24,1315.07,"5d4ba0be2fe36d00163e73db","paf","L1 Spanish bilingual","schwa_a",555.764240837696,1215.20523560209,781.679120603015,1383.21359296482,106.681956387642,272.109756396653,0.281637514198713,0
"1182","French",284.52,2135.13,"5d4ba0be2fe36d00163e73db","fif","L1 Spanish bilingual","i",453.176777493606,2348.58992327366,413.332914110429,2307.79794478528,272.048244689289,215.422807515806,0.558080820304442,0
"1183","French",362.28,1919.79,"5d4ba0be2fe36d00163e73db","puf","L1 Spanish bilingual","u",442.928510028653,1139.10386819484,458.96145631068,1105.83516990291,784.840760003417,819.676624915419,0.489144441425369,0
"1184","French",369.79,1920.78,"5d4ba0be2fe36d00163e73db","puf","L1 Spanish bilingual","u",442.928510028653,1139.10386819484,458.96145631068,1105.83516990291,785.090323901069,819.808895244823,0.489183566503873,1
"1185","French",616.54,1257.91,"5d4ba0be2fe36d00163e73db","pof","L1 Spanish bilingual","o",635.711343669251,1125.91395348837,587.632586206897,1056.640591133,133.38102081175,203.334732689414,0.39612349414857,1
"1186","French",700.36,2274.74,"5d4ba0be2fe36d00163e73db","fif","L1 Spanish bilingual","i",453.176777493606,2348.58992327366,413.332914110429,2307.79794478528,257.979372540075,288.924515657092,0.471708792180079,1
"1187","French",585.25,1215.82,"5d4ba0be2fe36d00163e73db","pof","L1 Spanish bilingual","o",635.711343669251,1125.91395348837,587.632586206897,1056.640591133,103.099196913736,159.197239059851,0.393063659180324,1
"1188","French",512.64,1777.01,"5d4ba0be2fe36d00163e73db","fuf","L1 Spanish bilingual","u",442.928510028653,1139.10386819484,458.96145631068,1105.83516990291,641.703923027314,673.317932783956,0.48797966375352,1
"1189","French",603.13,1322.64,"5d4ba0be2fe36d00163e73db","faf","L1 Spanish bilingual","schwa_a",555.764240837696,1215.20523560209,781.679120603015,1383.21359296482,117.412706902851,188.544288252862,0.383755589059487,1
"1190","French",615.91,2357.55,"5d4ba0be2fe36d00163e73db","pif","L1 Spanish bilingual","i",453.176777493606,2348.58992327366,413.332914110429,2307.79794478528,162.979706350998,208.597082255719,0.438616488834285,0
"1191","French",558.6,1383.01,"5d4ba0be2fe36d00163e73db","faf","L1 Spanish bilingual","schwa_a",555.764240837696,1215.20523560209,781.679120603015,1383.21359296482,167.82872365797,223.079213507467,0.429330560220738,1
"1192","French",549.36,1249.33,"5d4ba0be2fe36d00163e73db","paf","L1 Spanish bilingual","schwa_a",555.764240837696,1215.20523560209,781.679120603015,1383.21359296482,34.7205104501617,268.136141284477,0.114643380791859,0
"1193","French",555.16,1361.78,"5d4ba0be2fe36d00163e73db","pof","L1 Spanish bilingual","o",635.711343669251,1125.91395348837,587.632586206897,1056.640591133,249.241470995393,306.862392121719,0.448192302780145,1
"1194","French",624.52,2418.22,"5d4ba0be2fe36d00163e73db","pif","L1 Spanish bilingual","i",453.176777493606,2348.58992327366,413.332914110429,2307.79794478528,184.95093263834,238.312852201413,0.436963754667465,0
"1195","French",515.41,1124.3,"5d4ba0be2fe36d00163e73db","fof","L1 Spanish bilingual","o",635.711343669251,1125.91395348837,587.632586206897,1056.640591133,120.312169519504,98.9641226235237,0.548678420013722,1
"1196","French",565.23,1250.17,"5d4ba0be2fe36d00163e73db","paf","L1 Spanish bilingual","schwa_a",555.764240837696,1215.20523560209,781.679120603015,1383.21359296482,36.2234088114274,254.068532956776,0.124782688044271,0
"1197","French",370.8,1572.6,"5d4ba0be2fe36d00163e73db","puf","L1 Spanish bilingual","u",442.928510028653,1139.10386819484,458.96145631068,1105.83516990291,439.455820588359,475.017735452459,0.480556072600905,1
"1198","French",512.05,1358.27,"5d4ba0be2fe36d00163e73db","faf","L1 Spanish bilingual","schwa_a",555.764240837696,1215.20523560209,781.679120603015,1383.21359296482,149.594323636441,270.780437822141,0.355859431516277,0
"1199","French",499.88,1309.95,"5d4ba0be2fe36d00163e73db","fof","L1 Spanish bilingual","o",635.711343669251,1125.91395348837,587.632586206897,1056.640591133,228.734388185564,268.078669435943,0.460403334164827,1
"1200","French",348.31,2247.7,"5d4ba0be2fe36d00163e73db","pif","L1 Spanish bilingual","i",453.176777493606,2348.58992327366,413.332914110429,2307.79794478528,145.51913152592,88.5423194118294,0.621713361781313,1
"1201","German",693.56,1233.48,"5d4ba0be2fe36d00163e73db","faf","L1 Spanish bilingual","schwa_a",555.764240837696,1215.20523560209,781.679120603015,1383.21359296482,139.002295869221,173.738678128977,0.444464612654247,0
"1202","German",297.31,1874.6,"5d4ba0be2fe36d00163e73db","puf","L1 Spanish bilingual","u",442.928510028653,1139.10386819484,458.96145631068,1105.83516990291,749.772839174183,785.576576357498,0.488340199038368,0
"1203","German",582.82,1318.11,"5d4ba0be2fe36d00163e73db","paf","L1 Spanish bilingual","schwa_a",555.764240837696,1215.20523560209,781.679120603015,1383.21359296482,106.402089451463,209.244898776372,0.337092047191217,0
"1204","German",572.17,2101.34,"5d4ba0be2fe36d00163e73db","fif","L1 Spanish bilingual","i",453.176777493606,2348.58992327366,413.332914110429,2307.79794478528,274.393716329812,260.4882009206,0.512998677802284,0
