"","prolific_id","phoneme","language","language_chosen","L1","mode"
"6832","60e1d5f866e681d7e33fd01c","i","German","eng","English","perception"
"6833","60e1d5f866e681d7e33fd01c","o","German","eng","English","perception"
"6834","60e1d5f866e681d7e33fd01c","schwa_a","German","eng","English","perception"
"6835","60e1d5f866e681d7e33fd01c","u","German","eng","English","perception"
"6836","60e1d5f866e681d7e33fd01c","schwa_a","German","eng","English","perception"
"6837","60e1d5f866e681d7e33fd01c","i","German","eng","English","perception"
"6838","60e1d5f866e681d7e33fd01c","u","German","span","English","perception"
"6839","60e1d5f866e681d7e33fd01c","i","German","span","English","perception"
"6840","60e1d5f866e681d7e33fd01c","o","German","eng","English","perception"
"6841","60e9cbd27102b08fc616fbe6","schwa_a","German","eng","English","perception"
"6842","60e9cbd27102b08fc616fbe6","u","German","eng","English","perception"
"6843","60e9cbd27102b08fc616fbe6","o","German","eng","English","perception"
"6844","60e9cbd27102b08fc616fbe6","u","German","span","English","perception"
"6845","60e9cbd27102b08fc616fbe6","i","German","span","English","perception"
"6846","60e9cbd27102b08fc616fbe6","o","German","eng","English","perception"
"6847","60e9cbd27102b08fc616fbe6","schwa_a","German","eng","English","perception"
"6848","60e9cbd27102b08fc616fbe6","i","German","span","English","perception"
"6849","60e9cbd27102b08fc616fbe6","u","German","span","English","perception"
"6850","60e9cbd27102b08fc616fbe6","schwa_a","German","eng","English","perception"
"6851","60e9cbd27102b08fc616fbe6","u","German","eng","English","perception"
"6852","60e9cbd27102b08fc616fbe6","i","German","span","English","perception"
"6853","60e9cbd27102b08fc616fbe6","o","German","eng","English","perception"
"6854","60e9cbd27102b08fc616fbe6","o","German","eng","English","perception"
"6855","60e9cbd27102b08fc616fbe6","schwa_a","German","eng","English","perception"
"6856","60e9cbd27102b08fc616fbe6","i","German","span","English","perception"
"6857","60e9cbd27102b08fc616fbe6","o","German","eng","English","perception"
"6858","60e9cbd27102b08fc616fbe6","schwa_a","German","eng","English","perception"
"6859","60e9cbd27102b08fc616fbe6","i","German","eng","English","perception"
"6860","60e9cbd27102b08fc616fbe6","i","German","span","English","perception"
"6861","60e9cbd27102b08fc616fbe6","schwa_a","German","eng","English","perception"
"6862","60e9cbd27102b08fc616fbe6","o","German","eng","English","perception"
"6863","60e9cbd27102b08fc616fbe6","u","German","span","English","perception"
"6864","60e9cbd27102b08fc616fbe6","u","German","span","English","perception"
"6865","60e9cbd27102b08fc616fbe6","u","German","span","English","perception"
"6866","60e9cbd27102b08fc616fbe6","u","German","eng","English","perception"
"6867","60e9cbd27102b08fc616fbe6","o","German","eng","English","perception"
"6868","60e9cbd27102b08fc616fbe6","schwa_a","German","eng","English","perception"
"6869","60e9cbd27102b08fc616fbe6","o","German","eng","English","perception"
"6870","60e9cbd27102b08fc616fbe6","schwa_a","German","eng","English","perception"
"6871","60e9cbd27102b08fc616fbe6","i","German","span","English","perception"
"6872","60e9cbd27102b08fc616fbe6","i","German","span","English","perception"
"6873","60e9cbd27102b08fc616fbe6","u","German","eng","English","perception"
"6874","60e9cbd27102b08fc616fbe6","o","German","eng","English","perception"
"6875","60e9cbd27102b08fc616fbe6","o","German","eng","English","perception"
"6876","60e9cbd27102b08fc616fbe6","i","German","span","English","perception"
"6877","60e9cbd27102b08fc616fbe6","u","German","eng","English","perception"
"6878","60e9cbd27102b08fc616fbe6","schwa_a","German","eng","English","perception"
"6879","60e9cbd27102b08fc616fbe6","schwa_a","German","eng","English","perception"
"6880","60e9cbd27102b08fc616fbe6","i","German","eng","English","perception"
"6881","60f83b167c76803d88b92d53","o","German","span","English","perception"
"6882","60f83b167c76803d88b92d53","i","German","span","English","perception"
"6883","60f83b167c76803d88b92d53","schwa_a","German","eng","English","perception"
"6884","60f83b167c76803d88b92d53","u","German","eng","English","perception"
"6885","60f83b167c76803d88b92d53","schwa_a","German","eng","English","perception"
"6886","60f83b167c76803d88b92d53","u","German","span","English","perception"
"6887","60f83b167c76803d88b92d53","i","German","eng","English","perception"
"6888","60f83b167c76803d88b92d53","o","German","eng","English","perception"
"6889","60f83b167c76803d88b92d53","o","German","eng","English","perception"
"6890","60f83b167c76803d88b92d53","schwa_a","German","eng","English","perception"
"6891","60f83b167c76803d88b92d53","i","German","span","English","perception"
"6892","60f83b167c76803d88b92d53","u","German","span","English","perception"
"6893","60f83b167c76803d88b92d53","i","German","eng","English","perception"
"6894","60f83b167c76803d88b92d53","o","German","eng","English","perception"
"6895","60f83b167c76803d88b92d53","schwa_a","German","eng","English","perception"
"6896","60f83b167c76803d88b92d53","u","German","span","English","perception"
"6897","60f83b167c76803d88b92d53","o","German","eng","English","perception"
"6898","60f83b167c76803d88b92d53","schwa_a","German","eng","English","perception"
"6899","60f83b167c76803d88b92d53","u","German","span","English","perception"
"6900","60f83b167c76803d88b92d53","o","German","eng","English","perception"
"6901","60f83b167c76803d88b92d53","schwa_a","German","eng","English","perception"
"6902","60f83b167c76803d88b92d53","i","German","span","English","perception"
"6903","60f83b167c76803d88b92d53","i","German","span","English","perception"
"6904","60f83b167c76803d88b92d53","u","German","eng","English","perception"
"6905","60f83b167c76803d88b92d53","i","German","span","English","perception"
"6906","60f83b167c76803d88b92d53","u","German","span","English","perception"
"6907","60f83b167c76803d88b92d53","o","German","eng","English","perception"
"6908","60f83b167c76803d88b92d53","schwa_a","German","eng","English","perception"
"6909","60f83b167c76803d88b92d53","schwa_a","German","eng","English","perception"
"6910","60f83b167c76803d88b92d53","u","German","eng","English","perception"
"6911","60f83b167c76803d88b92d53","o","German","span","English","perception"
"6912","60f83b167c76803d88b92d53","i","German","span","English","perception"
"6913","60f83b167c76803d88b92d53","i","German","span","English","perception"
"6914","60f83b167c76803d88b92d53","schwa_a","German","eng","English","perception"
"6915","60f83b167c76803d88b92d53","u","German","eng","English","perception"
"6916","60f83b167c76803d88b92d53","schwa_a","German","span","English","perception"
"6917","60f83b167c76803d88b92d53","u","German","span","English","perception"
"6918","60f83b167c76803d88b92d53","o","German","eng","English","perception"
"6919","60f83b167c76803d88b92d53","o","German","eng","English","perception"
"6920","60f83b167c76803d88b92d53","i","German","span","English","perception"
"6921","60fc741369c95ce0ee91b20e","o","German","span","English","perception"
"6922","60fc741369c95ce0ee91b20e","u","German","span","English","perception"
"6923","60fc741369c95ce0ee91b20e","o","German","eng","English","perception"
"6924","60fc741369c95ce0ee91b20e","i","German","eng","English","perception"
"6925","60fc741369c95ce0ee91b20e","i","German","span","English","perception"
"6926","60fc741369c95ce0ee91b20e","schwa_a","German","eng","English","perception"
"6927","60fc741369c95ce0ee91b20e","u","German","span","English","perception"
"6928","60fc741369c95ce0ee91b20e","schwa_a","German","eng","English","perception"
"6929","60fc741369c95ce0ee91b20e","u","German","span","English","perception"
"6930","60fc741369c95ce0ee91b20e","schwa_a","German","eng","English","perception"
"6931","60fc741369c95ce0ee91b20e","i","German","eng","English","perception"
"6932","60fc741369c95ce0ee91b20e","schwa_a","German","eng","English","perception"
"6933","60fc741369c95ce0ee91b20e","o","German","eng","English","perception"
"6934","60fc741369c95ce0ee91b20e","u","German","span","English","perception"
"6935","60fc741369c95ce0ee91b20e","i","German","eng","English","perception"
"6936","60fc741369c95ce0ee91b20e","o","German","span","English","perception"
"6937","60fc741369c95ce0ee91b20e","u","German","eng","English","perception"
"6938","60fc741369c95ce0ee91b20e","o","German","span","English","perception"
"6939","60fc741369c95ce0ee91b20e","i","German","span","English","perception"
"6940","60fc741369c95ce0ee91b20e","i","German","eng","English","perception"
"6941","60fc741369c95ce0ee91b20e","u","German","span","English","perception"
"6942","60fc741369c95ce0ee91b20e","schwa_a","German","eng","English","perception"
"6943","60fc741369c95ce0ee91b20e","o","German","eng","English","perception"
"6944","60fc741369c95ce0ee91b20e","schwa_a","German","eng","English","perception"
"6945","60fc741369c95ce0ee91b20e","u","German","span","English","perception"
"6946","60fc741369c95ce0ee91b20e","i","German","span","English","perception"
"6947","60fc741369c95ce0ee91b20e","o","German","span","English","perception"
"6948","60fc741369c95ce0ee91b20e","o","German","span","English","perception"
"6949","60fc741369c95ce0ee91b20e","i","German","eng","English","perception"
"6950","60fc741369c95ce0ee91b20e","schwa_a","German","eng","English","perception"
"6951","60fc741369c95ce0ee91b20e","schwa_a","German","eng","English","perception"
"6952","60fc741369c95ce0ee91b20e","u","German","span","English","perception"
"6953","60fc741369c95ce0ee91b20e","u","German","span","English","perception"
"6954","60fc741369c95ce0ee91b20e","o","German","eng","English","perception"
"6955","60fc741369c95ce0ee91b20e","schwa_a","German","eng","English","perception"
"6956","60fc741369c95ce0ee91b20e","schwa_a","German","eng","English","perception"
"6957","60fc741369c95ce0ee91b20e","i","German","eng","English","perception"
"6958","60fc741369c95ce0ee91b20e","o","German","eng","English","perception"
"6959","60fc741369c95ce0ee91b20e","i","German","eng","English","perception"
"6960","60fc741369c95ce0ee91b20e","u","German","span","English","perception"
"6961","60fccf14ec98489192e54358","i","German","span","English","perception"
"6962","60fccf14ec98489192e54358","schwa_a","German","eng","English","perception"
"6963","60fccf14ec98489192e54358","i","German","eng","English","perception"
"6964","60fccf14ec98489192e54358","schwa_a","German","eng","English","perception"
"6965","60fccf14ec98489192e54358","o","German","span","English","perception"
"6966","60fccf14ec98489192e54358","u","German","eng","English","perception"
"6967","60fccf14ec98489192e54358","u","German","eng","English","perception"
"6968","60fccf14ec98489192e54358","o","German","span","English","perception"
"6969","60fccf14ec98489192e54358","o","German","span","English","perception"
"6970","60fccf14ec98489192e54358","schwa_a","German","eng","English","perception"
"6971","60fccf14ec98489192e54358","i","German","span","English","perception"
"6972","60fccf14ec98489192e54358","schwa_a","German","eng","English","perception"
"6973","60fccf14ec98489192e54358","u","German","span","English","perception"
"6974","60fccf14ec98489192e54358","u","German","span","English","perception"
"6975","60fccf14ec98489192e54358","i","German","eng","English","perception"
"6976","60fccf14ec98489192e54358","o","German","eng","English","perception"
"6977","60fccf14ec98489192e54358","schwa_a","German","eng","English","perception"
"6978","60fccf14ec98489192e54358","i","German","span","English","perception"
"6979","60fccf14ec98489192e54358","o","German","eng","English","perception"
"6980","60fccf14ec98489192e54358","o","German","eng","English","perception"
"6981","60fccf14ec98489192e54358","i","German","span","English","perception"
"6982","60fccf14ec98489192e54358","schwa_a","German","eng","English","perception"
"6983","60fccf14ec98489192e54358","u","German","eng","English","perception"
"6984","60fccf14ec98489192e54358","u","German","eng","English","perception"
"6985","60fccf14ec98489192e54358","u","German","eng","English","perception"
"6986","60fccf14ec98489192e54358","i","German","span","English","perception"
"6987","60fccf14ec98489192e54358","o","German","span","English","perception"
"6988","60fccf14ec98489192e54358","i","German","eng","English","perception"
"6989","60fccf14ec98489192e54358","u","German","span","English","perception"
"6990","60fccf14ec98489192e54358","schwa_a","German","eng","English","perception"
"6991","60fccf14ec98489192e54358","o","German","span","English","perception"
"6992","60fccf14ec98489192e54358","schwa_a","German","eng","English","perception"
"6993","60fccf14ec98489192e54358","schwa_a","German","eng","English","perception"
"6994","60fccf14ec98489192e54358","o","German","span","English","perception"
"6995","60fccf14ec98489192e54358","o","German","span","English","perception"
"6996","60fccf14ec98489192e54358","i","German","eng","English","perception"
"6997","60fccf14ec98489192e54358","i","German","span","English","perception"
"6998","60fccf14ec98489192e54358","u","German","eng","English","perception"
"6999","60fccf14ec98489192e54358","u","German","span","English","perception"
"7000","60fccf14ec98489192e54358","schwa_a","German","eng","English","perception"
"7001","60fd444309e999dd905f78f8","o","German","eng","English","perception"
"7002","60fd444309e999dd905f78f8","i","German","eng","English","perception"
"7003","60fd444309e999dd905f78f8","u","German","eng","English","perception"
"7004","60fd444309e999dd905f78f8","schwa_a","German","eng","English","perception"
"7005","60fd444309e999dd905f78f8","schwa_a","German","eng","English","perception"
"7006","60fd444309e999dd905f78f8","i","German","span","English","perception"
"7007","60fd444309e999dd905f78f8","o","German","eng","English","perception"
"7008","60fd444309e999dd905f78f8","u","German","eng","English","perception"
"7009","60fd444309e999dd905f78f8","u","German","eng","English","perception"
"7010","60fd444309e999dd905f78f8","i","German","eng","English","perception"
"7011","60fd444309e999dd905f78f8","u","German","eng","English","perception"
"7012","60fd444309e999dd905f78f8","schwa_a","German","eng","English","perception"
"7013","60fd444309e999dd905f78f8","o","German","eng","English","perception"
"7014","60fd444309e999dd905f78f8","o","German","eng","English","perception"
"7015","60fd444309e999dd905f78f8","i","German","eng","English","perception"
"7016","60fd444309e999dd905f78f8","schwa_a","German","eng","English","perception"
"7017","60fd444309e999dd905f78f8","schwa_a","German","eng","English","perception"
"7018","60fd444309e999dd905f78f8","u","German","eng","English","perception"
"7019","60fd444309e999dd905f78f8","i","German","eng","English","perception"
"7020","60fd444309e999dd905f78f8","u","German","eng","English","perception"
"7021","60fd444309e999dd905f78f8","o","German","eng","English","perception"
"7022","60fd444309e999dd905f78f8","i","German","eng","English","perception"
"7023","60fd444309e999dd905f78f8","schwa_a","German","eng","English","perception"
"7024","60fd444309e999dd905f78f8","o","German","span","English","perception"
"7025","60fd444309e999dd905f78f8","u","German","eng","English","perception"
"7026","60fd444309e999dd905f78f8","schwa_a","German","eng","English","perception"
"7027","60fd444309e999dd905f78f8","i","German","eng","English","perception"
"7028","60fd444309e999dd905f78f8","i","German","eng","English","perception"
"7029","60fd444309e999dd905f78f8","o","German","eng","English","perception"
"7030","60fd444309e999dd905f78f8","u","German","eng","English","perception"
"7031","60fd444309e999dd905f78f8","o","German","span","English","perception"
"7032","60fd444309e999dd905f78f8","schwa_a","German","eng","English","perception"
"7033","60fd444309e999dd905f78f8","u","German","eng","English","perception"
"7034","60fd444309e999dd905f78f8","schwa_a","German","eng","English","perception"
"7035","60fd444309e999dd905f78f8","o","German","eng","English","perception"
"7036","60fd444309e999dd905f78f8","u","German","span","English","perception"
"7037","60fd444309e999dd905f78f8","schwa_a","German","eng","English","perception"
"7038","60fd444309e999dd905f78f8","i","German","eng","English","perception"
"7039","60fd444309e999dd905f78f8","o","German","span","English","perception"
"7040","60fd444309e999dd905f78f8","i","German","eng","English","perception"
"7041","60fe4c46e72a8b28dc55d376","o","German","span","English","perception"
"7042","60fe4c46e72a8b28dc55d376","o","German","eng","English","perception"
"7043","60fe4c46e72a8b28dc55d376","schwa_a","German","eng","English","perception"
"7044","60fe4c46e72a8b28dc55d376","u","German","span","English","perception"
"7045","60fe4c46e72a8b28dc55d376","i","German","eng","English","perception"
"7046","60fe4c46e72a8b28dc55d376","i","German","eng","English","perception"
"7047","60fe4c46e72a8b28dc55d376","schwa_a","German","eng","English","perception"
"7048","60fe4c46e72a8b28dc55d376","u","German","eng","English","perception"
"7049","60fe4c46e72a8b28dc55d376","o","German","span","English","perception"
"7050","60fe4c46e72a8b28dc55d376","o","German","span","English","perception"
"7051","60fe4c46e72a8b28dc55d376","schwa_a","German","eng","English","perception"
"7052","60fe4c46e72a8b28dc55d376","i","German","eng","English","perception"
"7053","60fe4c46e72a8b28dc55d376","i","German","eng","English","perception"
"7054","60fe4c46e72a8b28dc55d376","schwa_a","German","eng","English","perception"
"7055","60fe4c46e72a8b28dc55d376","u","German","eng","English","perception"
"7056","60fe4c46e72a8b28dc55d376","u","German","eng","English","perception"
"7057","60fe4c46e72a8b28dc55d376","i","German","span","English","perception"
"7058","60fe4c46e72a8b28dc55d376","u","German","eng","English","perception"
"7059","60fe4c46e72a8b28dc55d376","i","German","eng","English","perception"
"7060","60fe4c46e72a8b28dc55d376","u","German","eng","English","perception"
"7061","60fe4c46e72a8b28dc55d376","o","German","span","English","perception"
"7062","60fe4c46e72a8b28dc55d376","o","German","span","English","perception"
"7063","60fe4c46e72a8b28dc55d376","schwa_a","German","eng","English","perception"
"7064","60fe4c46e72a8b28dc55d376","schwa_a","German","eng","English","perception"
"7065","60fe4c46e72a8b28dc55d376","o","German","eng","English","perception"
"7066","60fe4c46e72a8b28dc55d376","o","German","eng","English","perception"
"7067","60fe4c46e72a8b28dc55d376","u","German","span","English","perception"
"7068","60fe4c46e72a8b28dc55d376","u","German","span","English","perception"
"7069","60fe4c46e72a8b28dc55d376","schwa_a","German","eng","English","perception"
"7070","60fe4c46e72a8b28dc55d376","schwa_a","German","eng","English","perception"
"7071","60fe4c46e72a8b28dc55d376","i","German","eng","English","perception"
"7072","60fe4c46e72a8b28dc55d376","i","German","eng","English","perception"
"7073","60fe4c46e72a8b28dc55d376","schwa_a","German","eng","English","perception"
"7074","60fe4c46e72a8b28dc55d376","o","German","eng","English","perception"
"7075","60fe4c46e72a8b28dc55d376","u","German","eng","English","perception"
"7076","60fe4c46e72a8b28dc55d376","o","German","span","English","perception"
"7077","60fe4c46e72a8b28dc55d376","i","German","eng","English","perception"
"7078","60fe4c46e72a8b28dc55d376","i","German","eng","English","perception"
"7079","60fe4c46e72a8b28dc55d376","schwa_a","German","eng","English","perception"
"7080","60fe4c46e72a8b28dc55d376","u","German","eng","English","perception"
"7081","60ff3a07d734239b4406270b","schwa_a","German","eng","English","perception"
"7082","60ff3a07d734239b4406270b","o","German","span","English","perception"
"7083","60ff3a07d734239b4406270b","schwa_a","German","eng","English","perception"
"7084","60ff3a07d734239b4406270b","o","German","span","English","perception"
"7085","60ff3a07d734239b4406270b","u","German","span","English","perception"
"7086","60ff3a07d734239b4406270b","i","German","eng","English","perception"
"7087","60ff3a07d734239b4406270b","u","German","span","English","perception"
"7088","60ff3a07d734239b4406270b","i","German","eng","English","perception"
"7089","60ff3a07d734239b4406270b","i","German","eng","English","perception"
"7090","60ff3a07d734239b4406270b","u","German","span","English","perception"
"7091","60ff3a07d734239b4406270b","i","German","span","English","perception"
"7092","60ff3a07d734239b4406270b","schwa_a","German","eng","English","perception"
"7093","60ff3a07d734239b4406270b","u","German","span","English","perception"
"7094","60ff3a07d734239b4406270b","schwa_a","German","eng","English","perception"
"7095","60ff3a07d734239b4406270b","o","German","span","English","perception"
"7096","60ff3a07d734239b4406270b","o","German","span","English","perception"
"7097","60ff3a07d734239b4406270b","o","German","span","English","perception"
"7098","60ff3a07d734239b4406270b","u","German","span","English","perception"
"7099","60ff3a07d734239b4406270b","i","German","eng","English","perception"
"7100","60ff3a07d734239b4406270b","i","German","eng","English","perception"
"7101","60ff3a07d734239b4406270b","o","German","span","English","perception"
"7102","60ff3a07d734239b4406270b","schwa_a","German","eng","English","perception"
"7103","60ff3a07d734239b4406270b","u","German","span","English","perception"
"7104","60ff3a07d734239b4406270b","schwa_a","German","eng","English","perception"
"7105","60ff3a07d734239b4406270b","schwa_a","German","eng","English","perception"
"7106","60ff3a07d734239b4406270b","schwa_a","German","eng","English","perception"
"7107","60ff3a07d734239b4406270b","u","German","span","English","perception"
"7108","60ff3a07d734239b4406270b","o","German","span","English","perception"
"7109","60ff3a07d734239b4406270b","o","German","span","English","perception"
"7110","60ff3a07d734239b4406270b","u","German","span","English","perception"
"7111","60ff3a07d734239b4406270b","i","German","span","English","perception"
"7112","60ff3a07d734239b4406270b","i","German","span","English","perception"
"7113","60ff3a07d734239b4406270b","u","German","span","English","perception"
"7114","60ff3a07d734239b4406270b","o","German","eng","English","perception"
"7115","60ff3a07d734239b4406270b","i","German","eng","English","perception"
"7116","60ff3a07d734239b4406270b","schwa_a","German","eng","English","perception"
"7117","60ff3a07d734239b4406270b","o","German","span","English","perception"
"7118","60ff3a07d734239b4406270b","u","German","span","English","perception"
"7119","60ff3a07d734239b4406270b","schwa_a","German","eng","English","perception"
"7120","60ff3a07d734239b4406270b","i","German","eng","English","perception"
"7121","60ff89c17658f2b2015321c0","schwa_a","German","eng","English","perception"
"7122","60ff89c17658f2b2015321c0","i","German","span","English","perception"
"7123","60ff89c17658f2b2015321c0","u","German","eng","English","perception"
"7124","60ff89c17658f2b2015321c0","o","German","span","English","perception"
"7125","60ff89c17658f2b2015321c0","i","German","eng","English","perception"
"7126","60ff89c17658f2b2015321c0","schwa_a","German","eng","English","perception"
"7127","60ff89c17658f2b2015321c0","o","German","span","English","perception"
"7128","60ff89c17658f2b2015321c0","u","German","eng","English","perception"
"7129","60ff89c17658f2b2015321c0","o","German","eng","English","perception"
"7130","60ff89c17658f2b2015321c0","u","German","span","English","perception"
"7131","60ff89c17658f2b2015321c0","i","German","span","English","perception"
"7132","60ff89c17658f2b2015321c0","i","German","eng","English","perception"
"7133","60ff89c17658f2b2015321c0","schwa_a","German","eng","English","perception"
"7134","60ff89c17658f2b2015321c0","u","German","span","English","perception"
"7135","60ff89c17658f2b2015321c0","o","German","eng","English","perception"
"7136","60ff89c17658f2b2015321c0","schwa_a","German","eng","English","perception"
"7137","60ff89c17658f2b2015321c0","i","German","eng","English","perception"
"7138","60ff89c17658f2b2015321c0","u","German","eng","English","perception"
"7139","60ff89c17658f2b2015321c0","u","German","eng","English","perception"
"7140","60ff89c17658f2b2015321c0","schwa_a","German","span","English","perception"
"7141","60ff89c17658f2b2015321c0","o","German","eng","English","perception"
"7142","60ff89c17658f2b2015321c0","schwa_a","German","span","English","perception"
"7143","60ff89c17658f2b2015321c0","o","German","eng","English","perception"
"7144","60ff89c17658f2b2015321c0","i","German","span","English","perception"
"7145","60ff89c17658f2b2015321c0","u","German","span","English","perception"
"7146","60ff89c17658f2b2015321c0","i","German","span","English","perception"
"7147","60ff89c17658f2b2015321c0","o","German","span","English","perception"
"7148","60ff89c17658f2b2015321c0","schwa_a","German","eng","English","perception"
"7149","60ff89c17658f2b2015321c0","schwa_a","German","eng","English","perception"
"7150","60ff89c17658f2b2015321c0","i","German","span","English","perception"
"7151","60ff89c17658f2b2015321c0","u","German","span","English","perception"
"7152","60ff89c17658f2b2015321c0","o","German","eng","English","perception"
"7153","60ff89c17658f2b2015321c0","i","German","eng","English","perception"
"7154","60ff89c17658f2b2015321c0","o","German","eng","English","perception"
"7155","60ff89c17658f2b2015321c0","schwa_a","German","eng","English","perception"
"7156","60ff89c17658f2b2015321c0","o","German","eng","English","perception"
"7157","60ff89c17658f2b2015321c0","u","German","span","English","perception"
"7158","60ff89c17658f2b2015321c0","i","German","eng","English","perception"
"7159","60ff89c17658f2b2015321c0","u","German","eng","English","perception"
"7160","60ff89c17658f2b2015321c0","schwa_a","German","eng","English","perception"
"7161","6105ac9411551a0880809277","schwa_a","German","eng","English","perception"
"7162","6105ac9411551a0880809277","u","German","span","English","perception"
"7163","6105ac9411551a0880809277","schwa_a","German","span","English","perception"
"7164","6105ac9411551a0880809277","o","German","eng","English","perception"
"7165","6105ac9411551a0880809277","i","German","span","English","perception"
"7166","6105ac9411551a0880809277","u","German","eng","English","perception"
"7167","6105ac9411551a0880809277","o","German","span","English","perception"
"7168","6105ac9411551a0880809277","i","German","span","English","perception"
"7169","6105ac9411551a0880809277","i","German","span","English","perception"
"7170","6105ac9411551a0880809277","u","German","span","English","perception"
"7171","6105ac9411551a0880809277","schwa_a","German","span","English","perception"
"7172","6105ac9411551a0880809277","i","German","span","English","perception"
"7173","6105ac9411551a0880809277","schwa_a","German","span","English","perception"
"7174","6105ac9411551a0880809277","o","German","span","English","perception"
"7175","6105ac9411551a0880809277","o","German","span","English","perception"
"7176","6105ac9411551a0880809277","u","German","span","English","perception"
"7177","6105ac9411551a0880809277","o","German","span","English","perception"
"7178","6105ac9411551a0880809277","schwa_a","German","span","English","perception"
"7179","6105ac9411551a0880809277","i","German","span","English","perception"
"7180","6105ac9411551a0880809277","u","German","span","English","perception"
"7181","6105ac9411551a0880809277","u","German","span","English","perception"
"7182","6105ac9411551a0880809277","i","German","span","English","perception"
"7183","6105ac9411551a0880809277","schwa_a","German","span","English","perception"
"7184","6105ac9411551a0880809277","o","German","eng","English","perception"
"7185","6105ac9411551a0880809277","i","German","span","English","perception"
"7186","6105ac9411551a0880809277","u","German","span","English","perception"
"7187","6105ac9411551a0880809277","i","German","span","English","perception"
"7188","6105ac9411551a0880809277","o","German","span","English","perception"
"7189","6105ac9411551a0880809277","schwa_a","German","span","English","perception"
"7190","6105ac9411551a0880809277","o","German","span","English","perception"
"7191","6105ac9411551a0880809277","u","German","span","English","perception"
"7192","6105ac9411551a0880809277","schwa_a","German","span","English","perception"
"7193","6105ac9411551a0880809277","schwa_a","German","span","English","perception"
"7194","6105ac9411551a0880809277","u","German","span","English","perception"
"7195","6105ac9411551a0880809277","i","German","span","English","perception"
"7196","6105ac9411551a0880809277","o","German","span","English","perception"
"7197","6105ac9411551a0880809277","u","German","span","English","perception"
"7198","6105ac9411551a0880809277","i","German","span","English","perception"
"7199","6105ac9411551a0880809277","schwa_a","German","span","English","perception"
"7200","6105ac9411551a0880809277","o","German","span","English","perception"
"7201","6107397d50df8745777f484e","schwa_a","German","eng","English","perception"
"7202","6107397d50df8745777f484e","o","German","span","English","perception"
"7203","6107397d50df8745777f484e","u","German","span","English","perception"
"7204","6107397d50df8745777f484e","i","German","span","English","perception"
"7205","6107397d50df8745777f484e","o","German","eng","English","perception"
"7206","6107397d50df8745777f484e","i","German","span","English","perception"
"7207","6107397d50df8745777f484e","u","German","span","English","perception"
"7208","6107397d50df8745777f484e","schwa_a","German","eng","English","perception"
"7209","6107397d50df8745777f484e","schwa_a","German","eng","English","perception"
"7210","6107397d50df8745777f484e","schwa_a","German","eng","English","perception"
"7211","6107397d50df8745777f484e","i","German","eng","English","perception"
"7212","6107397d50df8745777f484e","i","German","span","English","perception"
"7213","6107397d50df8745777f484e","u","German","eng","English","perception"
"7214","6107397d50df8745777f484e","u","German","eng","English","perception"
"7215","6107397d50df8745777f484e","o","German","eng","English","perception"
"7216","6107397d50df8745777f484e","o","German","eng","English","perception"
"7217","6107397d50df8745777f484e","i","German","span","English","perception"
"7218","6107397d50df8745777f484e","u","German","span","English","perception"
"7219","6107397d50df8745777f484e","u","German","eng","English","perception"
"7220","6107397d50df8745777f484e","o","German","eng","English","perception"
"7221","6107397d50df8745777f484e","schwa_a","German","span","English","perception"
"7222","6107397d50df8745777f484e","i","German","eng","English","perception"
"7223","6107397d50df8745777f484e","o","German","eng","English","perception"
"7224","6107397d50df8745777f484e","schwa_a","German","eng","English","perception"
"7225","6107397d50df8745777f484e","u","German","span","English","perception"
"7226","6107397d50df8745777f484e","u","German","eng","English","perception"
"7227","6107397d50df8745777f484e","schwa_a","German","span","English","perception"
"7228","6107397d50df8745777f484e","o","German","eng","English","perception"
"7229","6107397d50df8745777f484e","i","German","eng","English","perception"
"7230","6107397d50df8745777f484e","o","German","eng","English","perception"
"7231","6107397d50df8745777f484e","i","German","eng","English","perception"
"7232","6107397d50df8745777f484e","schwa_a","German","span","English","perception"
"7233","6107397d50df8745777f484e","o","German","eng","English","perception"
"7234","6107397d50df8745777f484e","schwa_a","German","eng","English","perception"
"7235","6107397d50df8745777f484e","schwa_a","German","eng","English","perception"
"7236","6107397d50df8745777f484e","u","German","eng","English","perception"
"7237","6107397d50df8745777f484e","i","German","span","English","perception"
"7238","6107397d50df8745777f484e","u","German","span","English","perception"
"7239","6107397d50df8745777f484e","i","German","eng","English","perception"
"7240","6107397d50df8745777f484e","o","German","span","English","perception"
"7241","610795acedc4b47fda202f10","i","German","span","English","perception"
"7242","610795acedc4b47fda202f10","o","German","eng","English","perception"
"7243","610795acedc4b47fda202f10","schwa_a","German","eng","English","perception"
"7244","610795acedc4b47fda202f10","u","German","span","English","perception"
"7245","610795acedc4b47fda202f10","schwa_a","German","eng","English","perception"
"7246","610795acedc4b47fda202f10","u","German","span","English","perception"
"7247","610795acedc4b47fda202f10","o","German","eng","English","perception"
"7248","610795acedc4b47fda202f10","i","German","span","English","perception"
"7249","610795acedc4b47fda202f10","schwa_a","German","eng","English","perception"
"7250","610795acedc4b47fda202f10","o","German","eng","English","perception"
"7251","610795acedc4b47fda202f10","u","German","span","English","perception"
"7252","610795acedc4b47fda202f10","schwa_a","German","eng","English","perception"
"7253","610795acedc4b47fda202f10","i","German","eng","English","perception"
"7254","610795acedc4b47fda202f10","o","German","span","English","perception"
