"","file_name_append","text","language","word","file_copy"
"3019","499483_blockNr_1_taskNr_7_trialNr_13_spanish_recording","puf","spanish","p_u","499483"
"3020","499483_blockNr_1_taskNr_7_trialNr_15_spanish_recording","pif","spanish","p_i","499483"
"3021","499483_blockNr_1_taskNr_7_trialNr_17_spanish_recording","pof","spanish","p_o","499483"
"3022","499483_blockNr_1_taskNr_7_trialNr_18_spanish_recording","pif","spanish","p_i","499483"
"3023","499483_blockNr_1_taskNr_7_trialNr_21_spanish_recording","pif","spanish","p_i","499483"
"3024","499483_blockNr_1_taskNr_7_trialNr_22_spanish_recording","paf","spanish","p_a","499483"
"3025","499488_blockNr_1_taskNr_3_trialNr_1_German_recording","paf","German","p_schwa","499488"
"3026","499488_blockNr_1_taskNr_3_trialNr_2_German_recording","pof","German","p_o","499488"
"3027","499488_blockNr_1_taskNr_3_trialNr_3_German_recording","pof","German","p_o","499488"
"3028","499488_blockNr_1_taskNr_3_trialNr_4_German_recording","puf","German","p_u","499488"
"3029","499488_blockNr_1_taskNr_3_trialNr_5_German_recording","pif","German","p_i","499488"
"3030","499488_blockNr_1_taskNr_3_trialNr_6_German_recording","puf","German","p_u","499488"
"3031","499488_blockNr_1_taskNr_3_trialNr_8_German_recording","puf","German","p_u","499488"
"3032","499488_blockNr_1_taskNr_3_trialNr_16_German_recording","paf","German","p_schwa","499488"
"3033","499488_blockNr_1_taskNr_3_trialNr_17_German_recording","paf","German","p_schwa","499488"
"3034","499488_blockNr_1_taskNr_3_trialNr_18_German_recording","pif","German","p_i","499488"
"3035","499488_blockNr_1_taskNr_3_trialNr_22_German_recording","pof","German","p_o","499488"
"3036","499488_blockNr_1_taskNr_3_trialNr_23_German_recording","pif","German","p_i","499488"
"3037","499488_blockNr_1_taskNr_4_trialNr_1_french_recording","pof","french","p_o","499488"
"3038","499488_blockNr_1_taskNr_4_trialNr_5_french_recording","pof","french","p_o","499488"
"3039","499488_blockNr_1_taskNr_4_trialNr_6_french_recording","paf","french","p_schwa","499488"
"3040","499488_blockNr_1_taskNr_4_trialNr_10_french_recording","pof","french","p_o","499488"
"3041","499488_blockNr_1_taskNr_4_trialNr_13_french_recording","paf","french","p_schwa","499488"
"3042","499488_blockNr_1_taskNr_4_trialNr_15_french_recording","paf","french","p_schwa","499488"
"3043","499488_blockNr_1_taskNr_4_trialNr_16_french_recording","puf","french","p_u","499488"
"3044","499488_blockNr_1_taskNr_4_trialNr_17_french_recording","puf","french","p_u","499488"
"3045","499488_blockNr_1_taskNr_4_trialNr_18_french_recording","pif","french","p_i","499488"
"3046","499488_blockNr_1_taskNr_4_trialNr_19_french_recording","pif","french","p_i","499488"
"3047","499488_blockNr_1_taskNr_4_trialNr_22_french_recording","puf","french","p_u","499488"
"3048","499488_blockNr_1_taskNr_4_trialNr_24_french_recording","pif","french","p_i","499488"
"3049","499488_blockNr_1_taskNr_6_trialNr_1_spanish_recording","pif","spanish","p_i","499488"
"3050","499488_blockNr_1_taskNr_6_trialNr_2_spanish_recording","paf","spanish","p_a","499488"
"3051","499488_blockNr_1_taskNr_6_trialNr_3_spanish_recording","puf","spanish","p_u","499488"
"3052","499488_blockNr_1_taskNr_6_trialNr_4_spanish_recording","pof","spanish","p_o","499488"
"3053","499488_blockNr_1_taskNr_6_trialNr_5_spanish_recording","pif","spanish","p_i","499488"
"3054","499488_blockNr_1_taskNr_6_trialNr_7_spanish_recording","pof","spanish","p_o","499488"
"3055","499488_blockNr_1_taskNr_6_trialNr_8_spanish_recording","puf","spanish","p_u","499488"
"3056","499488_blockNr_1_taskNr_6_trialNr_9_spanish_recording","pif","spanish","p_i","499488"
"3057","499488_blockNr_1_taskNr_6_trialNr_11_spanish_recording","pof","spanish","p_o","499488"
"3058","499488_blockNr_1_taskNr_6_trialNr_12_spanish_recording","puf","spanish","p_u","499488"
"3059","499488_blockNr_1_taskNr_6_trialNr_19_spanish_recording","paf","spanish","p_a","499488"
"3060","499488_blockNr_1_taskNr_6_trialNr_21_spanish_recording","paf","spanish","p_a","499488"
"3061","499488_blockNr_1_taskNr_7_trialNr_1_english_recording","poof","english","p_u","499488"
"3062","499488_blockNr_1_taskNr_7_trialNr_4_english_recording","puff","english","p_schwa","499488"
"3063","499488_blockNr_1_taskNr_7_trialNr_5_english_recording","poff","english","p_o","499488"
"3064","499488_blockNr_1_taskNr_7_trialNr_7_english_recording","peef","english","p_i","499488"
"3065","499488_blockNr_1_taskNr_7_trialNr_10_english_recording","poof","english","p_u","499488"
"3066","499488_blockNr_1_taskNr_7_trialNr_12_english_recording","puff","english","p_schwa","499488"
"3067","499488_blockNr_1_taskNr_7_trialNr_14_english_recording","poff","english","p_o","499488"
"3068","499488_blockNr_1_taskNr_7_trialNr_15_english_recording","poof","english","p_u","499488"
"3069","499488_blockNr_1_taskNr_7_trialNr_18_english_recording","puff","english","p_schwa","499488"
"3070","499488_blockNr_1_taskNr_7_trialNr_20_english_recording","poff","english","p_o","499488"
"3071","499488_blockNr_1_taskNr_7_trialNr_22_english_recording","peef","english","p_i","499488"
"3072","499488_blockNr_1_taskNr_7_trialNr_24_english_recording","peef","english","p_i","499488"
"3073","499497_blockNr_1_taskNr_3_trialNr_2_french_recording","pif","french","p_i","499497"
"3074","499497_blockNr_1_taskNr_3_trialNr_4_french_recording","paf","french","p_schwa","499497"
"3075","499497_blockNr_1_taskNr_3_trialNr_5_french_recording","paf","french","p_schwa","499497"
"3076","499497_blockNr_1_taskNr_3_trialNr_6_french_recording","puf","french","p_u","499497"
"3077","499497_blockNr_1_taskNr_3_trialNr_9_french_recording","puf","french","p_u","499497"
"3078","499497_blockNr_1_taskNr_3_trialNr_11_french_recording","puf","french","p_u","499497"
"3079","499497_blockNr_1_taskNr_3_trialNr_12_french_recording","pof","french","p_o","499497"
"3080","499497_blockNr_1_taskNr_3_trialNr_14_french_recording","paf","french","p_schwa","499497"
"3081","499497_blockNr_1_taskNr_3_trialNr_15_french_recording","pof","french","p_o","499497"
"3082","499497_blockNr_1_taskNr_3_trialNr_16_french_recording","pof","french","p_o","499497"
"3083","499497_blockNr_1_taskNr_3_trialNr_18_french_recording","pif","french","p_i","499497"
"3084","499497_blockNr_1_taskNr_3_trialNr_21_french_recording","pif","french","p_i","499497"
"3085","499497_blockNr_1_taskNr_4_trialNr_1_German_recording","paf","German","p_schwa","499497"
"3086","499497_blockNr_1_taskNr_4_trialNr_2_German_recording","paf","German","p_schwa","499497"
"3087","499497_blockNr_1_taskNr_4_trialNr_4_German_recording","pif","German","p_i","499497"
"3088","499497_blockNr_1_taskNr_4_trialNr_5_German_recording","pif","German","p_i","499497"
"3089","499497_blockNr_1_taskNr_4_trialNr_6_German_recording","pof","German","p_o","499497"
"3090","499497_blockNr_1_taskNr_4_trialNr_8_German_recording","pif","German","p_i","499497"
"3091","499497_blockNr_1_taskNr_4_trialNr_9_German_recording","puf","German","p_u","499497"
"3092","499497_blockNr_1_taskNr_4_trialNr_14_German_recording","pof","German","p_o","499497"
"3093","499497_blockNr_1_taskNr_4_trialNr_15_German_recording","pof","German","p_o","499497"
"3094","499497_blockNr_1_taskNr_4_trialNr_18_German_recording","puf","German","p_u","499497"
"3095","499497_blockNr_1_taskNr_4_trialNr_23_German_recording","paf","German","p_schwa","499497"
"3096","499497_blockNr_1_taskNr_4_trialNr_24_German_recording","puf","German","p_u","499497"
"3097","499497_blockNr_1_taskNr_6_trialNr_3_english_recording","poof","english","p_u","499497"
"3098","499497_blockNr_1_taskNr_6_trialNr_7_english_recording","poof","english","p_u","499497"
"3099","499497_blockNr_1_taskNr_6_trialNr_8_english_recording","peef","english","p_i","499497"
"3100","499497_blockNr_1_taskNr_6_trialNr_10_english_recording","puff","english","p_schwa","499497"
"3101","499497_blockNr_1_taskNr_6_trialNr_12_english_recording","puff","english","p_schwa","499497"
"3102","499497_blockNr_1_taskNr_6_trialNr_13_english_recording","poof","english","p_u","499497"
"3103","499497_blockNr_1_taskNr_6_trialNr_14_english_recording","peef","english","p_i","499497"
"3104","499497_blockNr_1_taskNr_6_trialNr_16_english_recording","poff","english","p_o","499497"
"3105","499497_blockNr_1_taskNr_6_trialNr_18_english_recording","puff","english","p_schwa","499497"
"3106","499497_blockNr_1_taskNr_6_trialNr_19_english_recording","poff","english","p_o","499497"
"3107","499497_blockNr_1_taskNr_6_trialNr_21_english_recording","peef","english","p_i","499497"
"3108","499497_blockNr_1_taskNr_6_trialNr_24_english_recording","poff","english","p_o","499497"
"3109","499497_blockNr_1_taskNr_7_trialNr_2_spanish_recording","pof","spanish","p_o","499497"
"3110","499497_blockNr_1_taskNr_7_trialNr_3_spanish_recording","puf","spanish","p_u","499497"
"3111","499497_blockNr_1_taskNr_7_trialNr_7_spanish_recording","paf","spanish","p_a","499497"
"3112","499497_blockNr_1_taskNr_7_trialNr_8_spanish_recording","pif","spanish","p_i","499497"
"3113","499497_blockNr_1_taskNr_7_trialNr_10_spanish_recording","pof","spanish","p_o","499497"
"3114","499497_blockNr_1_taskNr_7_trialNr_11_spanish_recording","puf","spanish","p_u","499497"
"3115","499497_blockNr_1_taskNr_7_trialNr_12_spanish_recording","pif","spanish","p_i","499497"
"3116","499497_blockNr_1_taskNr_7_trialNr_13_spanish_recording","paf","spanish","p_a","499497"
"3117","499497_blockNr_1_taskNr_7_trialNr_16_spanish_recording","paf","spanish","p_a","499497"
"3118","499497_blockNr_1_taskNr_7_trialNr_20_spanish_recording","pif","spanish","p_i","499497"
"3119","499497_blockNr_1_taskNr_7_trialNr_23_spanish_recording","puf","spanish","p_u","499497"
"3120","499497_blockNr_1_taskNr_7_trialNr_24_spanish_recording","pof","spanish","p_o","499497"
"3121","499480_blockNr_1_taskNr_3_trialNr_1_french_recording","paf","french","p_schwa","499480"
"3122","499480_blockNr_1_taskNr_3_trialNr_2_french_recording","paf","french","p_schwa","499480"
"3123","499480_blockNr_1_taskNr_3_trialNr_4_french_recording","puf","french","p_u","499480"
"3124","499480_blockNr_1_taskNr_3_trialNr_5_french_recording","pof","french","p_o","499480"
"3125","499480_blockNr_1_taskNr_3_trialNr_8_french_recording","puf","french","p_u","499480"
"3126","499480_blockNr_1_taskNr_3_trialNr_11_french_recording","pif","french","p_i","499480"
"3127","499480_blockNr_1_taskNr_3_trialNr_12_french_recording","pof","french","p_o","499480"
"3128","499480_blockNr_1_taskNr_3_trialNr_14_french_recording","pif","french","p_i","499480"
"3129","499480_blockNr_1_taskNr_3_trialNr_15_french_recording","pof","french","p_o","499480"
"3130","499480_blockNr_1_taskNr_3_trialNr_17_french_recording","paf","french","p_schwa","499480"
"3131","499480_blockNr_1_taskNr_3_trialNr_19_french_recording","pif","french","p_i","499480"
"3132","499480_blockNr_1_taskNr_3_trialNr_20_french_recording","puf","french","p_u","499480"
"3133","499480_blockNr_1_taskNr_4_trialNr_1_German_recording","paf","German","p_schwa","499480"
"3134","499480_blockNr_1_taskNr_4_trialNr_2_German_recording","puf","German","p_u","499480"
"3135","499480_blockNr_1_taskNr_4_trialNr_4_German_recording","pif","German","p_i","499480"
"3136","499480_blockNr_1_taskNr_4_trialNr_6_German_recording","pif","German","p_i","499480"
"3137","499480_blockNr_1_taskNr_4_trialNr_7_German_recording","paf","German","p_schwa","499480"
"3138","499480_blockNr_1_taskNr_4_trialNr_8_German_recording","pof","German","p_o","499480"
"3139","499480_blockNr_1_taskNr_4_trialNr_9_German_recording","paf","German","p_schwa","499480"
"3140","499480_blockNr_1_taskNr_4_trialNr_12_German_recording","pif","German","p_i","499480"
"3141","499480_blockNr_1_taskNr_4_trialNr_16_German_recording","pof","German","p_o","499480"
"3142","499480_blockNr_1_taskNr_4_trialNr_19_German_recording","puf","German","p_u","499480"
"3143","499480_blockNr_1_taskNr_4_trialNr_23_German_recording","puf","German","p_u","499480"
"3144","499480_blockNr_1_taskNr_4_trialNr_24_German_recording","pof","German","p_o","499480"
"3145","499480_blockNr_1_taskNr_6_trialNr_4_english_recording","poof","english","p_u","499480"
"3146","499480_blockNr_1_taskNr_6_trialNr_5_english_recording","peef","english","p_i","499480"
"3147","499480_blockNr_1_taskNr_6_trialNr_6_english_recording","poof","english","p_u","499480"
"3148","499480_blockNr_1_taskNr_6_trialNr_11_english_recording","puff","english","p_schwa","499480"
"3149","499480_blockNr_1_taskNr_6_trialNr_13_english_recording","poof","english","p_u","499480"
"3150","499480_blockNr_1_taskNr_6_trialNr_14_english_recording","peef","english","p_i","499480"
"3151","499480_blockNr_1_taskNr_6_trialNr_16_english_recording","puff","english","p_schwa","499480"
"3152","499480_blockNr_1_taskNr_6_trialNr_17_english_recording","poff","english","p_o","499480"
"3153","499480_blockNr_1_taskNr_6_trialNr_19_english_recording","poff","english","p_o","499480"
"3154","499480_blockNr_1_taskNr_6_trialNr_22_english_recording","peef","english","p_i","499480"
"3155","499480_blockNr_1_taskNr_6_trialNr_23_english_recording","poff","english","p_o","499480"
"3156","499480_blockNr_1_taskNr_6_trialNr_24_english_recording","puff","english","p_schwa","499480"
"3157","499480_blockNr_1_taskNr_7_trialNr_2_spanish_recording","puf","spanish","p_u","499480"
"3158","499480_blockNr_1_taskNr_7_trialNr_3_spanish_recording","pif","spanish","p_i","499480"
"3159","499480_blockNr_1_taskNr_7_trialNr_4_spanish_recording","puf","spanish","p_u","499480"
"3160","499480_blockNr_1_taskNr_7_trialNr_6_spanish_recording","pof","spanish","p_o","499480"
"3161","499480_blockNr_1_taskNr_7_trialNr_8_spanish_recording","pif","spanish","p_i","499480"
"3162","499480_blockNr_1_taskNr_7_trialNr_10_spanish_recording","pof","spanish","p_o","499480"
"3163","499480_blockNr_1_taskNr_7_trialNr_16_spanish_recording","paf","spanish","p_a","499480"
"3164","499480_blockNr_1_taskNr_7_trialNr_19_spanish_recording","paf","spanish","p_a","499480"
"3165","499480_blockNr_1_taskNr_7_trialNr_20_spanish_recording","pof","spanish","p_o","499480"
"3166","499480_blockNr_1_taskNr_7_trialNr_21_spanish_recording","puf","spanish","p_u","499480"
"3167","499480_blockNr_1_taskNr_7_trialNr_22_spanish_recording","paf","spanish","p_a","499480"
"3168","499480_blockNr_1_taskNr_7_trialNr_23_spanish_recording","pif","spanish","p_i","499480"
"3169","499495_blockNr_1_taskNr_3_trialNr_3_french_recording","puf","french","p_u","499495"
"3170","499495_blockNr_1_taskNr_3_trialNr_4_french_recording","paf","french","p_schwa","499495"
"3171","499495_blockNr_1_taskNr_3_trialNr_5_french_recording","pif","french","p_i","499495"
"3172","499495_blockNr_1_taskNr_3_trialNr_7_french_recording","puf","french","p_u","499495"
"3173","499495_blockNr_1_taskNr_3_trialNr_11_french_recording","pif","french","p_i","499495"
"3174","499495_blockNr_1_taskNr_3_trialNr_12_french_recording","paf","french","p_schwa","499495"
"3175","499495_blockNr_1_taskNr_3_trialNr_14_french_recording","paf","french","p_schwa","499495"
"3176","499495_blockNr_1_taskNr_3_trialNr_15_french_recording","puf","french","p_u","499495"
"3177","499495_blockNr_1_taskNr_3_trialNr_16_french_recording","pof","french","p_o","499495"
"3178","499495_blockNr_1_taskNr_3_trialNr_19_french_recording","pif","french","p_i","499495"
"3179","499495_blockNr_1_taskNr_3_trialNr_20_french_recording","pof","french","p_o","499495"
"3180","499495_blockNr_1_taskNr_3_trialNr_21_french_recording","pof","french","p_o","499495"
"3181","499495_blockNr_1_taskNr_4_trialNr_2_German_recording","paf","German","p_schwa","499495"
"3182","499495_blockNr_1_taskNr_4_trialNr_3_German_recording","pof","German","p_o","499495"
"3183","499495_blockNr_1_taskNr_4_trialNr_5_German_recording","pif","German","p_i","499495"
"3184","499495_blockNr_1_taskNr_4_trialNr_6_German_recording","pif","German","p_i","499495"
"3185","499495_blockNr_1_taskNr_4_trialNr_9_German_recording","pof","German","p_o","499495"
"3186","499495_blockNr_1_taskNr_4_trialNr_12_German_recording","pof","German","p_o","499495"
"3187","499495_blockNr_1_taskNr_4_trialNr_13_German_recording","paf","German","p_schwa","499495"
"3188","499495_blockNr_1_taskNr_4_trialNr_14_German_recording","puf","German","p_u","499495"
"3189","499495_blockNr_1_taskNr_4_trialNr_15_German_recording","paf","German","p_schwa","499495"
"3190","499495_blockNr_1_taskNr_4_trialNr_16_German_recording","pif","German","p_i","499495"
"3191","499495_blockNr_1_taskNr_4_trialNr_23_German_recording","puf","German","p_u","499495"
"3192","499495_blockNr_1_taskNr_4_trialNr_24_German_recording","puf","German","p_u","499495"
"3193","499495_blockNr_1_taskNr_6_trialNr_2_english_recording","poof","english","p_u","499495"
"3194","499495_blockNr_1_taskNr_6_trialNr_6_english_recording","poff","english","p_o","499495"
"3195","499495_blockNr_1_taskNr_6_trialNr_7_english_recording","peef","english","p_i","499495"
"3196","499495_blockNr_1_taskNr_6_trialNr_10_english_recording","puff","english","p_schwa","499495"
"3197","499495_blockNr_1_taskNr_6_trialNr_12_english_recording","poff","english","p_o","499495"
"3198","499495_blockNr_1_taskNr_6_trialNr_13_english_recording","poof","english","p_u","499495"
"3199","499495_blockNr_1_taskNr_6_trialNr_16_english_recording","puff","english","p_schwa","499495"
"3200","499495_blockNr_1_taskNr_6_trialNr_18_english_recording","puff","english","p_schwa","499495"
"3201","499495_blockNr_1_taskNr_6_trialNr_19_english_recording","peef","english","p_i","499495"
"3202","499495_blockNr_1_taskNr_6_trialNr_21_english_recording","poof","english","p_u","499495"
"3203","499495_blockNr_1_taskNr_6_trialNr_22_english_recording","peef","english","p_i","499495"
"3204","499495_blockNr_1_taskNr_6_trialNr_24_english_recording","poff","english","p_o","499495"
"3205","499495_blockNr_1_taskNr_7_trialNr_2_spanish_recording","paf","spanish","p_a","499495"
"3206","499495_blockNr_1_taskNr_7_trialNr_5_spanish_recording","paf","spanish","p_a","499495"
"3207","499495_blockNr_1_taskNr_7_trialNr_6_spanish_recording","puf","spanish","p_u","499495"
"3208","499495_blockNr_1_taskNr_7_trialNr_9_spanish_recording","pof","spanish","p_o","499495"
"3209","499495_blockNr_1_taskNr_7_trialNr_10_spanish_recording","pif","spanish","p_i","499495"
"3210","499495_blockNr_1_taskNr_7_trialNr_11_spanish_recording","pof","spanish","p_o","499495"
"3211","499495_blockNr_1_taskNr_7_trialNr_14_spanish_recording","pof","spanish","p_o","499495"
"3212","499495_blockNr_1_taskNr_7_trialNr_16_spanish_recording","puf","spanish","p_u","499495"
"3213","499495_blockNr_1_taskNr_7_trialNr_17_spanish_recording","pif","spanish","p_i","499495"
"3214","499495_blockNr_1_taskNr_7_trialNr_19_spanish_recording","puf","spanish","p_u","499495"
"3215","499495_blockNr_1_taskNr_7_trialNr_21_spanish_recording","pif","spanish","p_i","499495"
"3216","499495_blockNr_1_taskNr_7_trialNr_23_spanish_recording","paf","spanish","p_a","499495"
"3217","499489_blockNr_1_taskNr_3_trialNr_2_German_recording","pof","German","p_o","499489"
"3218","499489_blockNr_1_taskNr_3_trialNr_3_German_recording","paf","German","p_schwa","499489"
"3219","499489_blockNr_1_taskNr_3_trialNr_6_German_recording","paf","German","p_schwa","499489"
"3220","499489_blockNr_1_taskNr_3_trialNr_7_German_recording","paf","German","p_schwa","499489"
"3221","499489_blockNr_1_taskNr_3_trialNr_9_German_recording","puf","German","p_u","499489"
"3222","499489_blockNr_1_taskNr_3_trialNr_11_German_recording","pif","German","p_i","499489"
"3223","499489_blockNr_1_taskNr_3_trialNr_12_German_recording","puf","German","p_u","499489"
"3224","499489_blockNr_1_taskNr_3_trialNr_14_German_recording","pof","German","p_o","499489"
"3225","499489_blockNr_1_taskNr_3_trialNr_16_German_recording","pif","German","p_i","499489"
"3226","499489_blockNr_1_taskNr_3_trialNr_19_German_recording","pof","German","p_o","499489"
"3227","499489_blockNr_1_taskNr_3_trialNr_20_German_recording","pif","German","p_i","499489"
"3228","499489_blockNr_1_taskNr_3_trialNr_21_German_recording","puf","German","p_u","499489"
"3229","499489_blockNr_1_taskNr_4_trialNr_1_french_recording","pof","french","p_o","499489"
"3230","499489_blockNr_1_taskNr_4_trialNr_3_french_recording","pif","french","p_i","499489"
"3231","499489_blockNr_1_taskNr_4_trialNr_4_french_recording","pof","french","p_o","499489"
"3232","499489_blockNr_1_taskNr_4_trialNr_5_french_recording","pif","french","p_i","499489"
"3233","499489_blockNr_1_taskNr_4_trialNr_7_french_recording","puf","french","p_u","499489"
"3234","499489_blockNr_1_taskNr_4_trialNr_10_french_recording","pif","french","p_i","499489"
"3235","499489_blockNr_1_taskNr_4_trialNr_11_french_recording","puf","french","p_u","499489"
"3236","499489_blockNr_1_taskNr_4_trialNr_13_french_recording","pof","french","p_o","499489"
"3237","499489_blockNr_1_taskNr_4_trialNr_16_french_recording","puf","french","p_u","499489"
"3238","499489_blockNr_1_taskNr_4_trialNr_20_french_recording","paf","french","p_schwa","499489"
"3239","499489_blockNr_1_taskNr_4_trialNr_21_french_recording","paf","french","p_schwa","499489"
"3240","499489_blockNr_1_taskNr_4_trialNr_24_french_recording","paf","french","p_schwa","499489"
"3241","499489_blockNr_1_taskNr_6_trialNr_2_english_recording","peef","english","p_i","499489"
"3242","499489_blockNr_1_taskNr_6_trialNr_6_english_recording","poof","english","p_u","499489"
"3243","499489_blockNr_1_taskNr_6_trialNr_7_english_recording","puff","english","p_schwa","499489"
"3244","499489_blockNr_1_taskNr_6_trialNr_8_english_recording","peef","english","p_i","499489"
"3245","499489_blockNr_1_taskNr_6_trialNr_9_english_recording","poof","english","p_u","499489"
"3246","499489_blockNr_1_taskNr_6_trialNr_11_english_recording","poff","english","p_o","499489"
"3247","499489_blockNr_1_taskNr_6_trialNr_12_english_recording","puff","english","p_schwa","499489"
"3248","499489_blockNr_1_taskNr_6_trialNr_15_english_recording","poof","english","p_u","499489"
"3249","499489_blockNr_1_taskNr_6_trialNr_16_english_recording","poff","english","p_o","499489"
"3250","499489_blockNr_1_taskNr_6_trialNr_21_english_recording","peef","english","p_i","499489"
"3251","499489_blockNr_1_taskNr_6_trialNr_22_english_recording","poff","english","p_o","499489"
"3252","499489_blockNr_1_taskNr_6_trialNr_23_english_recording","puff","english","p_schwa","499489"
"3253","499489_blockNr_1_taskNr_7_trialNr_1_spanish_recording","puf","spanish","p_u","499489"
"3254","499489_blockNr_1_taskNr_7_trialNr_5_spanish_recording","paf","spanish","p_a","499489"
"3255","499489_blockNr_1_taskNr_7_trialNr_6_spanish_recording","puf","spanish","p_u","499489"
"3256","499489_blockNr_1_taskNr_7_trialNr_7_spanish_recording","pif","spanish","p_i","499489"
"3257","499489_blockNr_1_taskNr_7_trialNr_10_spanish_recording","puf","spanish","p_u","499489"
"3258","499489_blockNr_1_taskNr_7_trialNr_11_spanish_recording","pof","spanish","p_o","499489"
"3259","499489_blockNr_1_taskNr_7_trialNr_15_spanish_recording","pif","spanish","p_i","499489"
"3260","499489_blockNr_1_taskNr_7_trialNr_17_spanish_recording","paf","spanish","p_a","499489"
"3261","499489_blockNr_1_taskNr_7_trialNr_18_spanish_recording","pof","spanish","p_o","499489"
"3262","499489_blockNr_1_taskNr_7_trialNr_19_spanish_recording","pif","spanish","p_i","499489"
"3263","499489_blockNr_1_taskNr_7_trialNr_20_spanish_recording","paf","spanish","p_a","499489"
"3264","499489_blockNr_1_taskNr_7_trialNr_24_spanish_recording","pof","spanish","p_o","499489"
"3265","499504_blockNr_1_taskNr_3_trialNr_1_German_recording","paf","German","p_schwa","499504"
"3266","499504_blockNr_1_taskNr_3_trialNr_3_German_recording","paf","German","p_schwa","499504"
"3267","499504_blockNr_1_taskNr_3_trialNr_4_German_recording","puf","German","p_u","499504"
"3268","499504_blockNr_1_taskNr_3_trialNr_6_German_recording","puf","German","p_u","499504"
"3269","499504_blockNr_1_taskNr_3_trialNr_7_German_recording","pof","German","p_o","499504"
"3270","499504_blockNr_1_taskNr_3_trialNr_8_German_recording","pif","German","p_i","499504"
"3271","499504_blockNr_1_taskNr_3_trialNr_10_German_recording","pif","German","p_i","499504"
"3272","499504_blockNr_1_taskNr_3_trialNr_14_German_recording","paf","German","p_schwa","499504"
"3273","499504_blockNr_1_taskNr_3_trialNr_15_German_recording","puf","German","p_u","499504"
"3274","499504_blockNr_1_taskNr_3_trialNr_18_German_recording","pof","German","p_o","499504"
"3275","499504_blockNr_1_taskNr_3_trialNr_22_German_recording","pif","German","p_i","499504"
"3276","499504_blockNr_1_taskNr_3_trialNr_24_German_recording","pof","German","p_o","499504"
"3277","499504_blockNr_1_taskNr_4_trialNr_2_french_recording","pif","french","p_i","499504"
"3278","499504_blockNr_1_taskNr_4_trialNr_3_french_recording","paf","french","p_schwa","499504"
"3279","499504_blockNr_1_taskNr_4_trialNr_4_french_recording","paf","french","p_schwa","499504"
"3280","499504_blockNr_1_taskNr_4_trialNr_5_french_recording","pif","french","p_i","499504"
"3281","499504_blockNr_1_taskNr_4_trialNr_7_french_recording","puf","french","p_u","499504"
"3282","499504_blockNr_1_taskNr_4_trialNr_8_french_recording","puf","french","p_u","499504"
"3283","499504_blockNr_1_taskNr_4_trialNr_11_french_recording","pof","french","p_o","499504"
"3284","499504_blockNr_1_taskNr_4_trialNr_13_french_recording","puf","french","p_u","499504"
"3285","499504_blockNr_1_taskNr_4_trialNr_19_french_recording","pof","french","p_o","499504"
"3286","499504_blockNr_1_taskNr_4_trialNr_21_french_recording","pif","french","p_i","499504"
"3287","499504_blockNr_1_taskNr_4_trialNr_23_french_recording","paf","french","p_schwa","499504"
"3288","499504_blockNr_1_taskNr_4_trialNr_24_french_recording","pof","french","p_o","499504"
"3289","499504_blockNr_1_taskNr_6_trialNr_3_spanish_recording","pof","spanish","p_o","499504"
"3290","499504_blockNr_1_taskNr_6_trialNr_4_spanish_recording","pif","spanish","p_i","499504"
"3291","499504_blockNr_1_taskNr_6_trialNr_5_spanish_recording","pof","spanish","p_o","499504"
"3292","499504_blockNr_1_taskNr_6_trialNr_6_spanish_recording","paf","spanish","p_a","499504"
"3293","499504_blockNr_1_taskNr_6_trialNr_8_spanish_recording","paf","spanish","p_a","499504"
"3294","499504_blockNr_1_taskNr_6_trialNr_13_spanish_recording","pif","spanish","p_i","499504"
"3295","499504_blockNr_1_taskNr_6_trialNr_16_spanish_recording","paf","spanish","p_a","499504"
"3296","499504_blockNr_1_taskNr_6_trialNr_17_spanish_recording","puf","spanish","p_u","499504"
"3297","499504_blockNr_1_taskNr_6_trialNr_19_spanish_recording","puf","spanish","p_u","499504"
"3298","499504_blockNr_1_taskNr_6_trialNr_20_spanish_recording","pof","spanish","p_o","499504"
"3299","499504_blockNr_1_taskNr_6_trialNr_22_spanish_recording","puf","spanish","p_u","499504"
"3300","499504_blockNr_1_taskNr_6_trialNr_23_spanish_recording","pif","spanish","p_i","499504"
"3301","499504_blockNr_1_taskNr_7_trialNr_2_english_recording","puff","english","p_schwa","499504"
"3302","499504_blockNr_1_taskNr_7_trialNr_4_english_recording","puff","english","p_schwa","499504"
"3303","499504_blockNr_1_taskNr_7_trialNr_6_english_recording","peef","english","p_i","499504"
"3304","499504_blockNr_1_taskNr_7_trialNr_8_english_recording","poff","english","p_o","499504"
"3305","499504_blockNr_1_taskNr_7_trialNr_12_english_recording","poof","english","p_u","499504"
"3306","499504_blockNr_1_taskNr_7_trialNr_15_english_recording","puff","english","p_schwa","499504"
"3307","499504_blockNr_1_taskNr_7_trialNr_17_english_recording","peef","english","p_i","499504"
"3308","499504_blockNr_1_taskNr_7_trialNr_18_english_recording","poff","english","p_o","499504"
"3309","499504_blockNr_1_taskNr_7_trialNr_19_english_recording","poof","english","p_u","499504"
"3310","499504_blockNr_1_taskNr_7_trialNr_21_english_recording","poff","english","p_o","499504"
"3311","499504_blockNr_1_taskNr_7_trialNr_23_english_recording","peef","english","p_i","499504"
"3312","499504_blockNr_1_taskNr_7_trialNr_24_english_recording","poof","english","p_u","499504"
