"","word","file","rec_session_id","language","file_name_append","text"
"5505","p_o","blockNr_1_taskNr_4_trialNr_9_German_recording.wav",499473,"German","499473_blockNr_1_taskNr_4_trialNr_9_German_recording","pof"
"5506","p_i","blockNr_1_taskNr_4_trialNr_10_German_recording.wav",499473,"German","499473_blockNr_1_taskNr_4_trialNr_10_German_recording","pif"
"5507","f_i","blockNr_1_taskNr_4_trialNr_11_German_recording.wav",499473,"German","499473_blockNr_1_taskNr_4_trialNr_11_German_recording","fif"
"5508","p_i","blockNr_1_taskNr_4_trialNr_12_German_recording.wav",499473,"German","499473_blockNr_1_taskNr_4_trialNr_12_German_recording","pif"
"5509","p_schwa","blockNr_1_taskNr_4_trialNr_13_German_recording.wav",499473,"German","499473_blockNr_1_taskNr_4_trialNr_13_German_recording","paf"
"5510","f_schwa","blockNr_1_taskNr_4_trialNr_14_German_recording.wav",499473,"German","499473_blockNr_1_taskNr_4_trialNr_14_German_recording","faf"
"5511","f_u","blockNr_1_taskNr_4_trialNr_15_German_recording.wav",499473,"German","499473_blockNr_1_taskNr_4_trialNr_15_German_recording","fuf"
"5512","p_schwa","blockNr_1_taskNr_4_trialNr_16_German_recording.wav",499473,"German","499473_blockNr_1_taskNr_4_trialNr_16_German_recording","paf"
"5513","f_u","blockNr_1_taskNr_4_trialNr_17_German_recording.wav",499473,"German","499473_blockNr_1_taskNr_4_trialNr_17_German_recording","fuf"
"5514","f_i","blockNr_1_taskNr_4_trialNr_18_German_recording.wav",499473,"German","499473_blockNr_1_taskNr_4_trialNr_18_German_recording","fif"
"5515","p_u","blockNr_1_taskNr_4_trialNr_19_German_recording.wav",499473,"German","499473_blockNr_1_taskNr_4_trialNr_19_German_recording","puf"
"5516","f_o","blockNr_1_taskNr_4_trialNr_20_German_recording.wav",499473,"German","499473_blockNr_1_taskNr_4_trialNr_20_German_recording","fof"
"5517","p_o","blockNr_1_taskNr_4_trialNr_21_German_recording.wav",499473,"German","499473_blockNr_1_taskNr_4_trialNr_21_German_recording","pof"
"5518","p_o","blockNr_1_taskNr_4_trialNr_22_German_recording.wav",499473,"German","499473_blockNr_1_taskNr_4_trialNr_22_German_recording","pof"
"5519","p_i","blockNr_1_taskNr_4_trialNr_23_German_recording.wav",499473,"German","499473_blockNr_1_taskNr_4_trialNr_23_German_recording","pif"
"5520","p_u","blockNr_1_taskNr_4_trialNr_24_German_recording.wav",499473,"German","499473_blockNr_1_taskNr_4_trialNr_24_German_recording","puf"
"5521","f_i","blockNr_1_taskNr_6_trialNr_1_english_recording.wav",499473,"english","499473_blockNr_1_taskNr_6_trialNr_1_english_recording","feef"
"5522","p_u","blockNr_1_taskNr_6_trialNr_2_english_recording.wav",499473,"english","499473_blockNr_1_taskNr_6_trialNr_2_english_recording","poof"
"5523","p_i","blockNr_1_taskNr_6_trialNr_3_english_recording.wav",499473,"english","499473_blockNr_1_taskNr_6_trialNr_3_english_recording","peef"
"5524","p_o","blockNr_1_taskNr_6_trialNr_4_english_recording.wav",499473,"english","499473_blockNr_1_taskNr_6_trialNr_4_english_recording","poff"
"5525","f_o","blockNr_1_taskNr_6_trialNr_5_english_recording.wav",499473,"english","499473_blockNr_1_taskNr_6_trialNr_5_english_recording","foff"
"5526","f_u","blockNr_1_taskNr_6_trialNr_6_english_recording.wav",499473,"english","499473_blockNr_1_taskNr_6_trialNr_6_english_recording","foof"
"5527","p_o","blockNr_1_taskNr_6_trialNr_7_english_recording.wav",499473,"english","499473_blockNr_1_taskNr_6_trialNr_7_english_recording","poff"
"5528","p_i","blockNr_1_taskNr_6_trialNr_8_english_recording.wav",499473,"english","499473_blockNr_1_taskNr_6_trialNr_8_english_recording","peef"
"5529","f_u","blockNr_1_taskNr_6_trialNr_9_english_recording.wav",499473,"english","499473_blockNr_1_taskNr_6_trialNr_9_english_recording","foof"
"5530","p_schwa","blockNr_1_taskNr_6_trialNr_10_english_recording.wav",499473,"english","499473_blockNr_1_taskNr_6_trialNr_10_english_recording","puff"
"5531","f_i","blockNr_1_taskNr_6_trialNr_11_english_recording.wav",499473,"english","499473_blockNr_1_taskNr_6_trialNr_11_english_recording","feef"
"5532","p_u","blockNr_1_taskNr_6_trialNr_12_english_recording.wav",499473,"english","499473_blockNr_1_taskNr_6_trialNr_12_english_recording","poof"
"5533","f_schwa","blockNr_1_taskNr_6_trialNr_13_english_recording.wav",499473,"english","499473_blockNr_1_taskNr_6_trialNr_13_english_recording","fuff"
"5534","f_o","blockNr_1_taskNr_6_trialNr_14_english_recording.wav",499473,"english","499473_blockNr_1_taskNr_6_trialNr_14_english_recording","foff"
"5535","f_u","blockNr_1_taskNr_6_trialNr_15_english_recording.wav",499473,"english","499473_blockNr_1_taskNr_6_trialNr_15_english_recording","foof"
"5536","f_schwa","blockNr_1_taskNr_6_trialNr_16_english_recording.wav",499473,"english","499473_blockNr_1_taskNr_6_trialNr_16_english_recording","fuff"
"5537","f_o","blockNr_1_taskNr_6_trialNr_17_english_recording.wav",499473,"english","499473_blockNr_1_taskNr_6_trialNr_17_english_recording","foff"
"5538","p_i","blockNr_1_taskNr_6_trialNr_18_english_recording.wav",499473,"english","499473_blockNr_1_taskNr_6_trialNr_18_english_recording","peef"
"5539","f_schwa","blockNr_1_taskNr_6_trialNr_19_english_recording.wav",499473,"english","499473_blockNr_1_taskNr_6_trialNr_19_english_recording","fuff"
"5540","p_u","blockNr_1_taskNr_6_trialNr_20_english_recording.wav",499473,"english","499473_blockNr_1_taskNr_6_trialNr_20_english_recording","poof"
"5541","p_schwa","blockNr_1_taskNr_6_trialNr_21_english_recording.wav",499473,"english","499473_blockNr_1_taskNr_6_trialNr_21_english_recording","puff"
"5542","f_i","blockNr_1_taskNr_6_trialNr_22_english_recording.wav",499473,"english","499473_blockNr_1_taskNr_6_trialNr_22_english_recording","feef"
"5543","p_schwa","blockNr_1_taskNr_6_trialNr_23_english_recording.wav",499473,"english","499473_blockNr_1_taskNr_6_trialNr_23_english_recording","puff"
"5544","p_o","blockNr_1_taskNr_6_trialNr_24_english_recording.wav",499473,"english","499473_blockNr_1_taskNr_6_trialNr_24_english_recording","poff"
"5545","f_a","blockNr_1_taskNr_7_trialNr_1_spanish_recording.wav",499473,"spanish","499473_blockNr_1_taskNr_7_trialNr_1_spanish_recording","faf"
"5546","f_u","blockNr_1_taskNr_7_trialNr_2_spanish_recording.wav",499473,"spanish","499473_blockNr_1_taskNr_7_trialNr_2_spanish_recording","fuf"
"5547","p_i","blockNr_1_taskNr_7_trialNr_3_spanish_recording.wav",499473,"spanish","499473_blockNr_1_taskNr_7_trialNr_3_spanish_recording","pif"
"5548","f_o","blockNr_1_taskNr_7_trialNr_4_spanish_recording.wav",499473,"spanish","499473_blockNr_1_taskNr_7_trialNr_4_spanish_recording","fof"
"5549","p_o","blockNr_1_taskNr_7_trialNr_5_spanish_recording.wav",499473,"spanish","499473_blockNr_1_taskNr_7_trialNr_5_spanish_recording","pof"
"5550","p_a","blockNr_1_taskNr_7_trialNr_6_spanish_recording.wav",499473,"spanish","499473_blockNr_1_taskNr_7_trialNr_6_spanish_recording","paf"
"5551","f_i","blockNr_1_taskNr_7_trialNr_7_spanish_recording.wav",499473,"spanish","499473_blockNr_1_taskNr_7_trialNr_7_spanish_recording","fif"
"5552","p_u","blockNr_1_taskNr_7_trialNr_8_spanish_recording.wav",499473,"spanish","499473_blockNr_1_taskNr_7_trialNr_8_spanish_recording","puf"
"5553","f_o","blockNr_1_taskNr_7_trialNr_9_spanish_recording.wav",499473,"spanish","499473_blockNr_1_taskNr_7_trialNr_9_spanish_recording","fof"
"5554","p_o","blockNr_1_taskNr_7_trialNr_10_spanish_recording.wav",499473,"spanish","499473_blockNr_1_taskNr_7_trialNr_10_spanish_recording","pof"
"5555","p_i","blockNr_1_taskNr_7_trialNr_11_spanish_recording.wav",499473,"spanish","499473_blockNr_1_taskNr_7_trialNr_11_spanish_recording","pif"
"5556","f_u","blockNr_1_taskNr_7_trialNr_12_spanish_recording.wav",499473,"spanish","499473_blockNr_1_taskNr_7_trialNr_12_spanish_recording","fuf"
"5557","p_a","blockNr_1_taskNr_7_trialNr_13_spanish_recording.wav",499473,"spanish","499473_blockNr_1_taskNr_7_trialNr_13_spanish_recording","paf"
"5558","p_u","blockNr_1_taskNr_7_trialNr_14_spanish_recording.wav",499473,"spanish","499473_blockNr_1_taskNr_7_trialNr_14_spanish_recording","puf"
"5559","f_a","blockNr_1_taskNr_7_trialNr_15_spanish_recording.wav",499473,"spanish","499473_blockNr_1_taskNr_7_trialNr_15_spanish_recording","faf"
"5560","p_i","blockNr_1_taskNr_7_trialNr_16_spanish_recording.wav",499473,"spanish","499473_blockNr_1_taskNr_7_trialNr_16_spanish_recording","pif"
"5561","p_a","blockNr_1_taskNr_7_trialNr_17_spanish_recording.wav",499473,"spanish","499473_blockNr_1_taskNr_7_trialNr_17_spanish_recording","paf"
"5562","f_a","blockNr_1_taskNr_7_trialNr_18_spanish_recording.wav",499473,"spanish","499473_blockNr_1_taskNr_7_trialNr_18_spanish_recording","faf"
"5563","p_o","blockNr_1_taskNr_7_trialNr_19_spanish_recording.wav",499473,"spanish","499473_blockNr_1_taskNr_7_trialNr_19_spanish_recording","pof"
"5564","f_i","blockNr_1_taskNr_7_trialNr_20_spanish_recording.wav",499473,"spanish","499473_blockNr_1_taskNr_7_trialNr_20_spanish_recording","fif"
"5565","p_u","blockNr_1_taskNr_7_trialNr_21_spanish_recording.wav",499473,"spanish","499473_blockNr_1_taskNr_7_trialNr_21_spanish_recording","puf"
"5566","f_i","blockNr_1_taskNr_7_trialNr_22_spanish_recording.wav",499473,"spanish","499473_blockNr_1_taskNr_7_trialNr_22_spanish_recording","fif"
"5567","f_u","blockNr_1_taskNr_7_trialNr_23_spanish_recording.wav",499473,"spanish","499473_blockNr_1_taskNr_7_trialNr_23_spanish_recording","fuf"
"5568","f_o","blockNr_1_taskNr_7_trialNr_24_spanish_recording.wav",499473,"spanish","499473_blockNr_1_taskNr_7_trialNr_24_spanish_recording","fof"
"5569","p_schwa","blockNr_1_taskNr_3_trialNr_1_German_recording.wav",499474,"German","499474_blockNr_1_taskNr_3_trialNr_1_German_recording","paf"
"5570","f_o","blockNr_1_taskNr_3_trialNr_2_German_recording.wav",499474,"German","499474_blockNr_1_taskNr_3_trialNr_2_German_recording","fof"
"5571","f_o","blockNr_1_taskNr_3_trialNr_3_German_recording.wav",499474,"German","499474_blockNr_1_taskNr_3_trialNr_3_German_recording","fof"
"5572","f_u","blockNr_1_taskNr_3_trialNr_4_German_recording.wav",499474,"German","499474_blockNr_1_taskNr_3_trialNr_4_German_recording","fuf"
"5573","f_o","blockNr_1_taskNr_3_trialNr_5_German_recording.wav",499474,"German","499474_blockNr_1_taskNr_3_trialNr_5_German_recording","fof"
"5574","f_schwa","blockNr_1_taskNr_3_trialNr_6_German_recording.wav",499474,"German","499474_blockNr_1_taskNr_3_trialNr_6_German_recording","faf"
"5575","f_schwa","blockNr_1_taskNr_3_trialNr_7_German_recording.wav",499474,"German","499474_blockNr_1_taskNr_3_trialNr_7_German_recording","faf"
"5576","p_o","blockNr_1_taskNr_3_trialNr_8_German_recording.wav",499474,"German","499474_blockNr_1_taskNr_3_trialNr_8_German_recording","pof"
"5577","f_i","blockNr_1_taskNr_3_trialNr_9_German_recording.wav",499474,"German","499474_blockNr_1_taskNr_3_trialNr_9_German_recording","fif"
"5578","p_o","blockNr_1_taskNr_3_trialNr_10_German_recording.wav",499474,"German","499474_blockNr_1_taskNr_3_trialNr_10_German_recording","pof"
"5579","p_u","blockNr_1_taskNr_3_trialNr_11_German_recording.wav",499474,"German","499474_blockNr_1_taskNr_3_trialNr_11_German_recording","puf"
"5580","p_u","blockNr_1_taskNr_3_trialNr_12_German_recording.wav",499474,"German","499474_blockNr_1_taskNr_3_trialNr_12_German_recording","puf"
"5581","p_schwa","blockNr_1_taskNr_3_trialNr_13_German_recording.wav",499474,"German","499474_blockNr_1_taskNr_3_trialNr_13_German_recording","paf"
"5582","p_o","blockNr_1_taskNr_3_trialNr_14_German_recording.wav",499474,"German","499474_blockNr_1_taskNr_3_trialNr_14_German_recording","pof"
"5583","f_u","blockNr_1_taskNr_3_trialNr_15_German_recording.wav",499474,"German","499474_blockNr_1_taskNr_3_trialNr_15_German_recording","fuf"
"5584","f_i","blockNr_1_taskNr_3_trialNr_16_German_recording.wav",499474,"German","499474_blockNr_1_taskNr_3_trialNr_16_German_recording","fif"
"5585","f_u","blockNr_1_taskNr_3_trialNr_17_German_recording.wav",499474,"German","499474_blockNr_1_taskNr_3_trialNr_17_German_recording","fuf"
"5586","p_i","blockNr_1_taskNr_3_trialNr_18_German_recording.wav",499474,"German","499474_blockNr_1_taskNr_3_trialNr_18_German_recording","pif"
"5587","p_schwa","blockNr_1_taskNr_3_trialNr_19_German_recording.wav",499474,"German","499474_blockNr_1_taskNr_3_trialNr_19_German_recording","paf"
"5588","p_i","blockNr_1_taskNr_3_trialNr_20_German_recording.wav",499474,"German","499474_blockNr_1_taskNr_3_trialNr_20_German_recording","pif"
"5589","p_u","blockNr_1_taskNr_3_trialNr_21_German_recording.wav",499474,"German","499474_blockNr_1_taskNr_3_trialNr_21_German_recording","puf"
"5590","f_i","blockNr_1_taskNr_3_trialNr_22_German_recording.wav",499474,"German","499474_blockNr_1_taskNr_3_trialNr_22_German_recording","fif"
"5591","f_schwa","blockNr_1_taskNr_3_trialNr_23_German_recording.wav",499474,"German","499474_blockNr_1_taskNr_3_trialNr_23_German_recording","faf"
"5592","p_i","blockNr_1_taskNr_3_trialNr_24_German_recording.wav",499474,"German","499474_blockNr_1_taskNr_3_trialNr_24_German_recording","pif"
"5593","f_schwa","blockNr_1_taskNr_4_trialNr_1_french_recording.wav",499474,"french","499474_blockNr_1_taskNr_4_trialNr_1_french_recording","faf"
"5594","f_i","blockNr_1_taskNr_4_trialNr_2_french_recording.wav",499474,"french","499474_blockNr_1_taskNr_4_trialNr_2_french_recording","fif"
"5595","f_i","blockNr_1_taskNr_4_trialNr_3_french_recording.wav",499474,"french","499474_blockNr_1_taskNr_4_trialNr_3_french_recording","fif"
"5596","p_schwa","blockNr_1_taskNr_4_trialNr_4_french_recording.wav",499474,"french","499474_blockNr_1_taskNr_4_trialNr_4_french_recording","paf"
"5597","p_o","blockNr_1_taskNr_4_trialNr_5_french_recording.wav",499474,"french","499474_blockNr_1_taskNr_4_trialNr_5_french_recording","pof"
"5598","p_u","blockNr_1_taskNr_4_trialNr_6_french_recording.wav",499474,"french","499474_blockNr_1_taskNr_4_trialNr_6_french_recording","puf"
"5599","f_o","blockNr_1_taskNr_4_trialNr_7_french_recording.wav",499474,"french","499474_blockNr_1_taskNr_4_trialNr_7_french_recording","fof"
"5600","f_schwa","blockNr_1_taskNr_4_trialNr_8_french_recording.wav",499474,"french","499474_blockNr_1_taskNr_4_trialNr_8_french_recording","faf"
"5601","p_u","blockNr_1_taskNr_4_trialNr_9_french_recording.wav",499474,"french","499474_blockNr_1_taskNr_4_trialNr_9_french_recording","puf"
"5602","p_o","blockNr_1_taskNr_4_trialNr_10_french_recording.wav",499474,"french","499474_blockNr_1_taskNr_4_trialNr_10_french_recording","pof"
"5603","f_i","blockNr_1_taskNr_4_trialNr_11_french_recording.wav",499474,"french","499474_blockNr_1_taskNr_4_trialNr_11_french_recording","fif"
"5604","f_schwa","blockNr_1_taskNr_4_trialNr_12_french_recording.wav",499474,"french","499474_blockNr_1_taskNr_4_trialNr_12_french_recording","faf"
"5605","p_u","blockNr_1_taskNr_4_trialNr_13_french_recording.wav",499474,"french","499474_blockNr_1_taskNr_4_trialNr_13_french_recording","puf"
"5606","p_o","blockNr_1_taskNr_4_trialNr_14_french_recording.wav",499474,"french","499474_blockNr_1_taskNr_4_trialNr_14_french_recording","pof"
"5607","f_u","blockNr_1_taskNr_4_trialNr_15_french_recording.wav",499474,"french","499474_blockNr_1_taskNr_4_trialNr_15_french_recording","fuf"
"5608","p_i","blockNr_1_taskNr_4_trialNr_16_french_recording.wav",499474,"french","499474_blockNr_1_taskNr_4_trialNr_16_french_recording","pif"
"5609","f_u","blockNr_1_taskNr_4_trialNr_17_french_recording.wav",499474,"french","499474_blockNr_1_taskNr_4_trialNr_17_french_recording","fuf"
"5610","p_schwa","blockNr_1_taskNr_4_trialNr_18_french_recording.wav",499474,"french","499474_blockNr_1_taskNr_4_trialNr_18_french_recording","paf"
"5611","f_u","blockNr_1_taskNr_4_trialNr_19_french_recording.wav",499474,"french","499474_blockNr_1_taskNr_4_trialNr_19_french_recording","fuf"
"5612","f_o","blockNr_1_taskNr_4_trialNr_20_french_recording.wav",499474,"french","499474_blockNr_1_taskNr_4_trialNr_20_french_recording","fof"
"5613","f_o","blockNr_1_taskNr_4_trialNr_21_french_recording.wav",499474,"french","499474_blockNr_1_taskNr_4_trialNr_21_french_recording","fof"
"5614","p_i","blockNr_1_taskNr_4_trialNr_22_french_recording.wav",499474,"french","499474_blockNr_1_taskNr_4_trialNr_22_french_recording","pif"
"5615","p_schwa","blockNr_1_taskNr_4_trialNr_23_french_recording.wav",499474,"french","499474_blockNr_1_taskNr_4_trialNr_23_french_recording","paf"
"5616","p_i","blockNr_1_taskNr_4_trialNr_24_french_recording.wav",499474,"french","499474_blockNr_1_taskNr_4_trialNr_24_french_recording","pif"
"5617","f_i","blockNr_1_taskNr_6_trialNr_1_english_recording.wav",499474,"english","499474_blockNr_1_taskNr_6_trialNr_1_english_recording","feef"
"5618","p_schwa","blockNr_1_taskNr_6_trialNr_2_english_recording.wav",499474,"english","499474_blockNr_1_taskNr_6_trialNr_2_english_recording","puff"
"5619","p_o","blockNr_1_taskNr_6_trialNr_3_english_recording.wav",499474,"english","499474_blockNr_1_taskNr_6_trialNr_3_english_recording","poff"
"5620","f_o","blockNr_1_taskNr_6_trialNr_4_english_recording.wav",499474,"english","499474_blockNr_1_taskNr_6_trialNr_4_english_recording","foff"
"5621","f_u","blockNr_1_taskNr_6_trialNr_5_english_recording.wav",499474,"english","499474_blockNr_1_taskNr_6_trialNr_5_english_recording","foof"
"5622","f_i","blockNr_1_taskNr_6_trialNr_6_english_recording.wav",499474,"english","499474_blockNr_1_taskNr_6_trialNr_6_english_recording","feef"
"5623","f_u","blockNr_1_taskNr_6_trialNr_7_english_recording.wav",499474,"english","499474_blockNr_1_taskNr_6_trialNr_7_english_recording","foof"
"5624","f_schwa","blockNr_1_taskNr_6_trialNr_8_english_recording.wav",499474,"english","499474_blockNr_1_taskNr_6_trialNr_8_english_recording","fuff"
"5625","f_o","blockNr_1_taskNr_6_trialNr_9_english_recording.wav",499474,"english","499474_blockNr_1_taskNr_6_trialNr_9_english_recording","foff"
"5626","p_schwa","blockNr_1_taskNr_6_trialNr_10_english_recording.wav",499474,"english","499474_blockNr_1_taskNr_6_trialNr_10_english_recording","puff"
"5627","f_o","blockNr_1_taskNr_6_trialNr_11_english_recording.wav",499474,"english","499474_blockNr_1_taskNr_6_trialNr_11_english_recording","foff"
"5628","p_i","blockNr_1_taskNr_6_trialNr_12_english_recording.wav",499474,"english","499474_blockNr_1_taskNr_6_trialNr_12_english_recording","peef"
"5629","f_i","blockNr_1_taskNr_6_trialNr_13_english_recording.wav",499474,"english","499474_blockNr_1_taskNr_6_trialNr_13_english_recording","feef"
"5630","p_o","blockNr_1_taskNr_6_trialNr_14_english_recording.wav",499474,"english","499474_blockNr_1_taskNr_6_trialNr_14_english_recording","poff"
"5631","p_u","blockNr_1_taskNr_6_trialNr_15_english_recording.wav",499474,"english","499474_blockNr_1_taskNr_6_trialNr_15_english_recording","poof"
"5632","p_schwa","blockNr_1_taskNr_6_trialNr_16_english_recording.wav",499474,"english","499474_blockNr_1_taskNr_6_trialNr_16_english_recording","puff"
"5633","p_u","blockNr_1_taskNr_6_trialNr_17_english_recording.wav",499474,"english","499474_blockNr_1_taskNr_6_trialNr_17_english_recording","poof"
"5634","f_schwa","blockNr_1_taskNr_6_trialNr_18_english_recording.wav",499474,"english","499474_blockNr_1_taskNr_6_trialNr_18_english_recording","fuff"
"5635","p_o","blockNr_1_taskNr_6_trialNr_19_english_recording.wav",499474,"english","499474_blockNr_1_taskNr_6_trialNr_19_english_recording","poff"
"5636","f_schwa","blockNr_1_taskNr_6_trialNr_20_english_recording.wav",499474,"english","499474_blockNr_1_taskNr_6_trialNr_20_english_recording","fuff"
"5637","p_i","blockNr_1_taskNr_6_trialNr_21_english_recording.wav",499474,"english","499474_blockNr_1_taskNr_6_trialNr_21_english_recording","peef"
"5638","p_u","blockNr_1_taskNr_6_trialNr_22_english_recording.wav",499474,"english","499474_blockNr_1_taskNr_6_trialNr_22_english_recording","poof"
"5639","p_i","blockNr_1_taskNr_6_trialNr_23_english_recording.wav",499474,"english","499474_blockNr_1_taskNr_6_trialNr_23_english_recording","peef"
"5640","f_u","blockNr_1_taskNr_6_trialNr_24_english_recording.wav",499474,"english","499474_blockNr_1_taskNr_6_trialNr_24_english_recording","foof"
"5641","p_u","blockNr_1_taskNr_7_trialNr_1_spanish_recording.wav",499474,"spanish","499474_blockNr_1_taskNr_7_trialNr_1_spanish_recording","puf"
"5642","p_a","blockNr_1_taskNr_7_trialNr_2_spanish_recording.wav",499474,"spanish","499474_blockNr_1_taskNr_7_trialNr_2_spanish_recording","paf"
"5643","f_o","blockNr_1_taskNr_7_trialNr_3_spanish_recording.wav",499474,"spanish","499474_blockNr_1_taskNr_7_trialNr_3_spanish_recording","fof"
"5644","f_a","blockNr_1_taskNr_7_trialNr_4_spanish_recording.wav",499474,"spanish","499474_blockNr_1_taskNr_7_trialNr_4_spanish_recording","faf"
"5645","f_u","blockNr_1_taskNr_7_trialNr_5_spanish_recording.wav",499474,"spanish","499474_blockNr_1_taskNr_7_trialNr_5_spanish_recording","fuf"
"5646","f_a","blockNr_1_taskNr_7_trialNr_6_spanish_recording.wav",499474,"spanish","499474_blockNr_1_taskNr_7_trialNr_6_spanish_recording","faf"
"5647","f_i","blockNr_1_taskNr_7_trialNr_7_spanish_recording.wav",499474,"spanish","499474_blockNr_1_taskNr_7_trialNr_7_spanish_recording","fif"
"5648","p_a","blockNr_1_taskNr_7_trialNr_8_spanish_recording.wav",499474,"spanish","499474_blockNr_1_taskNr_7_trialNr_8_spanish_recording","paf"
"5649","p_i","blockNr_1_taskNr_7_trialNr_9_spanish_recording.wav",499474,"spanish","499474_blockNr_1_taskNr_7_trialNr_9_spanish_recording","pif"
"5650","f_a","blockNr_1_taskNr_7_trialNr_10_spanish_recording.wav",499474,"spanish","499474_blockNr_1_taskNr_7_trialNr_10_spanish_recording","faf"
"5651","f_u","blockNr_1_taskNr_7_trialNr_11_spanish_recording.wav",499474,"spanish","499474_blockNr_1_taskNr_7_trialNr_11_spanish_recording","fuf"
"5652","p_i","blockNr_1_taskNr_7_trialNr_12_spanish_recording.wav",499474,"spanish","499474_blockNr_1_taskNr_7_trialNr_12_spanish_recording","pif"
"5653","p_o","blockNr_1_taskNr_7_trialNr_13_spanish_recording.wav",499474,"spanish","499474_blockNr_1_taskNr_7_trialNr_13_spanish_recording","pof"
"5654","f_o","blockNr_1_taskNr_7_trialNr_14_spanish_recording.wav",499474,"spanish","499474_blockNr_1_taskNr_7_trialNr_14_spanish_recording","fof"
"5655","f_u","blockNr_1_taskNr_7_trialNr_15_spanish_recording.wav",499474,"spanish","499474_blockNr_1_taskNr_7_trialNr_15_spanish_recording","fuf"
"5656","f_o","blockNr_1_taskNr_7_trialNr_16_spanish_recording.wav",499474,"spanish","499474_blockNr_1_taskNr_7_trialNr_16_spanish_recording","fof"
"5657","p_a","blockNr_1_taskNr_7_trialNr_17_spanish_recording.wav",499474,"spanish","499474_blockNr_1_taskNr_7_trialNr_17_spanish_recording","paf"
"5658","p_o","blockNr_1_taskNr_7_trialNr_18_spanish_recording.wav",499474,"spanish","499474_blockNr_1_taskNr_7_trialNr_18_spanish_recording","pof"
"5659","p_u","blockNr_1_taskNr_7_trialNr_19_spanish_recording.wav",499474,"spanish","499474_blockNr_1_taskNr_7_trialNr_19_spanish_recording","puf"
"5660","p_o","blockNr_1_taskNr_7_trialNr_20_spanish_recording.wav",499474,"spanish","499474_blockNr_1_taskNr_7_trialNr_20_spanish_recording","pof"
"5661","p_i","blockNr_1_taskNr_7_trialNr_21_spanish_recording.wav",499474,"spanish","499474_blockNr_1_taskNr_7_trialNr_21_spanish_recording","pif"
"5662","f_i","blockNr_1_taskNr_7_trialNr_22_spanish_recording.wav",499474,"spanish","499474_blockNr_1_taskNr_7_trialNr_22_spanish_recording","fif"
"5663","p_u","blockNr_1_taskNr_7_trialNr_23_spanish_recording.wav",499474,"spanish","499474_blockNr_1_taskNr_7_trialNr_23_spanish_recording","puf"
"5664","f_i","blockNr_1_taskNr_7_trialNr_24_spanish_recording.wav",499474,"spanish","499474_blockNr_1_taskNr_7_trialNr_24_spanish_recording","fif"
"5665","p_o","blockNr_1_taskNr_3_trialNr_1_German_recording.wav",499475,"German","499475_blockNr_1_taskNr_3_trialNr_1_German_recording","pof"
"5666","f_schwa","blockNr_1_taskNr_3_trialNr_2_German_recording.wav",499475,"German","499475_blockNr_1_taskNr_3_trialNr_2_German_recording","faf"
"5667","f_o","blockNr_1_taskNr_3_trialNr_3_German_recording.wav",499475,"German","499475_blockNr_1_taskNr_3_trialNr_3_German_recording","fof"
"5668","f_schwa","blockNr_1_taskNr_3_trialNr_4_German_recording.wav",499475,"German","499475_blockNr_1_taskNr_3_trialNr_4_German_recording","faf"
"5669","f_u","blockNr_1_taskNr_3_trialNr_5_German_recording.wav",499475,"German","499475_blockNr_1_taskNr_3_trialNr_5_German_recording","fuf"
"5670","p_o","blockNr_1_taskNr_3_trialNr_6_German_recording.wav",499475,"German","499475_blockNr_1_taskNr_3_trialNr_6_German_recording","pof"
"5671","f_i","blockNr_1_taskNr_3_trialNr_7_German_recording.wav",499475,"German","499475_blockNr_1_taskNr_3_trialNr_7_German_recording","fif"
"5672","f_i","blockNr_1_taskNr_3_trialNr_8_German_recording.wav",499475,"German","499475_blockNr_1_taskNr_3_trialNr_8_German_recording","fif"
"5673","p_i","blockNr_1_taskNr_3_trialNr_9_German_recording.wav",499475,"German","499475_blockNr_1_taskNr_3_trialNr_9_German_recording","pif"
"5674","p_schwa","blockNr_1_taskNr_3_trialNr_10_German_recording.wav",499475,"German","499475_blockNr_1_taskNr_3_trialNr_10_German_recording","paf"
"5675","f_o","blockNr_1_taskNr_3_trialNr_11_German_recording.wav",499475,"German","499475_blockNr_1_taskNr_3_trialNr_11_German_recording","fof"
"5676","f_u","blockNr_1_taskNr_3_trialNr_12_German_recording.wav",499475,"German","499475_blockNr_1_taskNr_3_trialNr_12_German_recording","fuf"
"5677","f_i","blockNr_1_taskNr_3_trialNr_13_German_recording.wav",499475,"German","499475_blockNr_1_taskNr_3_trialNr_13_German_recording","fif"
"5678","f_u","blockNr_1_taskNr_3_trialNr_14_German_recording.wav",499475,"German","499475_blockNr_1_taskNr_3_trialNr_14_German_recording","fuf"
"5679","p_schwa","blockNr_1_taskNr_3_trialNr_15_German_recording.wav",499475,"German","499475_blockNr_1_taskNr_3_trialNr_15_German_recording","paf"
"5680","f_o","blockNr_1_taskNr_3_trialNr_16_German_recording.wav",499475,"German","499475_blockNr_1_taskNr_3_trialNr_16_German_recording","fof"
"5681","p_schwa","blockNr_1_taskNr_3_trialNr_17_German_recording.wav",499475,"German","499475_blockNr_1_taskNr_3_trialNr_17_German_recording","paf"
"5682","f_schwa","blockNr_1_taskNr_3_trialNr_18_German_recording.wav",499475,"German","499475_blockNr_1_taskNr_3_trialNr_18_German_recording","faf"
