"","f1e","f2e","language","text","participant","file_r","_","consonant","phoneme","prolific_id","l1"
"1382",685.08,2252.82,"German","fif","500111","blockNr","1","f","i","5ac2a84e5cd10500016219e9","English"
"1383",857.52,1343.61,"German","paf","500111","blockNr","1","p","schwa","5ac2a84e5cd10500016219e9","English"
"1384",317.35,2379.54,"German","fif","500111","blockNr","1","f","i","5ac2a84e5cd10500016219e9","English"
"1385",385.65,2350.97,"German","pif","500111","blockNr","1","p","i","5ac2a84e5cd10500016219e9","English"
"1386",807.54,984.95,"German","paf","500111","blockNr","1","p","schwa","5ac2a84e5cd10500016219e9","English"
"1387",333.95,2222.38,"German","pif","500111","blockNr","1","p","i","5ac2a84e5cd10500016219e9","English"
"1388",421.84,1697.37,"German","fuf","500111","blockNr","1","f","u","5ac2a84e5cd10500016219e9","English"
"1389",813.01,1060.03,"German","faf","500111","blockNr","1","f","schwa","5ac2a84e5cd10500016219e9","English"
"1390",370.16,941.13,"German","fof","500111","blockNr","1","f","o","5ac2a84e5cd10500016219e9","English"
"1391",364.12,2321.39,"German","pif","500111","blockNr","1","p","i","5ac2a84e5cd10500016219e9","English"
"1392",588.04,819.17,"spanish","pof","500111","blockNr","1","p","o","5ac2a84e5cd10500016219e9","English"
"1393",838.15,1173.52,"spanish","faf","500111","blockNr","1","f","a","5ac2a84e5cd10500016219e9","English"
"1394",576.48,817.01,"spanish","fof","500111","blockNr","1","f","o","5ac2a84e5cd10500016219e9","English"
"1395",444.85,1034.35,"spanish","fuf","500111","blockNr","1","f","u","5ac2a84e5cd10500016219e9","English"
"1396",786.7,1243.41,"spanish","paf","500111","blockNr","1","p","a","5ac2a84e5cd10500016219e9","English"
"1397",586.83,821.88,"spanish","fof","500111","blockNr","1","f","o","5ac2a84e5cd10500016219e9","English"
"1398",457.35,882.26,"spanish","puf","500111","blockNr","1","p","u","5ac2a84e5cd10500016219e9","English"
"1399",485.52,2161.11,"spanish","pif","500111","blockNr","1","p","i","5ac2a84e5cd10500016219e9","English"
"1400",572.63,786.23,"spanish","fof","500111","blockNr","1","f","o","5ac2a84e5cd10500016219e9","English"
"1401",343.37,2245.33,"spanish","pif","500111","blockNr","1","p","i","5ac2a84e5cd10500016219e9","English"
"1402",426.54,919.98,"spanish","fuf","500111","blockNr","1","f","u","5ac2a84e5cd10500016219e9","English"
"1403",803.67,989.9,"spanish","faf","500111","blockNr","1","f","a","5ac2a84e5cd10500016219e9","English"
"1404",341.53,2286.88,"spanish","fif","500111","blockNr","1","f","i","5ac2a84e5cd10500016219e9","English"
"1405",377,856.32,"spanish","puf","500111","blockNr","1","p","u","5ac2a84e5cd10500016219e9","English"
"1406",630.06,873.53,"spanish","pof","500111","blockNr","1","p","o","5ac2a84e5cd10500016219e9","English"
"1407",315.9,2289.31,"spanish","pif","500111","blockNr","1","p","i","5ac2a84e5cd10500016219e9","English"
"1408",459.79,2072.02,"spanish","fif","500111","blockNr","1","f","i","5ac2a84e5cd10500016219e9","English"
"1409",419.63,940.21,"spanish","puf","500111","blockNr","1","p","u","5ac2a84e5cd10500016219e9","English"
"1410",394.67,929.39,"spanish","fuf","500111","blockNr","1","f","u","5ac2a84e5cd10500016219e9","English"
"1411",813.18,1113.97,"spanish","paf","500111","blockNr","1","p","a","5ac2a84e5cd10500016219e9","English"
"1412",588.2,979.46,"spanish","pof","500111","blockNr","1","p","o","5ac2a84e5cd10500016219e9","English"
"1413",850.99,1333.26,"spanish","paf","500111","blockNr","1","p","a","5ac2a84e5cd10500016219e9","English"
"1414",797.28,1020.86,"spanish","faf","500111","blockNr","1","f","a","5ac2a84e5cd10500016219e9","English"
"1415",336.57,2224.94,"spanish","fif","500111","blockNr","1","f","i","5ac2a84e5cd10500016219e9","English"
"1416",671.78,956.39,"english","poff","500111","blockNr","1","p","o","5ac2a84e5cd10500016219e9","English"
"1417",745.54,1116.15,"english","puff","500111","blockNr","1","p","schwa","5ac2a84e5cd10500016219e9","English"
"1418",682.07,915.57,"english","fuff","500111","blockNr","1","f","schwa","5ac2a84e5cd10500016219e9","English"
"1419",726.4,1049.28,"english","poff","500111","blockNr","1","p","o","5ac2a84e5cd10500016219e9","English"
"1420",371.56,894.66,"english","foof","500111","blockNr","1","f","u","5ac2a84e5cd10500016219e9","English"
"1421",680.37,969.26,"english","fuff","500111","blockNr","1","f","schwa","5ac2a84e5cd10500016219e9","English"
"1422",387.1,2251.36,"english","peef","500111","blockNr","1","p","i","5ac2a84e5cd10500016219e9","English"
"1423",400.27,2300.52,"english","feef","500111","blockNr","1","f","i","5ac2a84e5cd10500016219e9","English"
"1424",740.42,923.87,"english","foff","500111","blockNr","1","f","o","5ac2a84e5cd10500016219e9","English"
"1425",356.01,2273.87,"english","peef","500111","blockNr","1","p","i","5ac2a84e5cd10500016219e9","English"
"1426",383.84,896.03,"english","foof","500111","blockNr","1","f","u","5ac2a84e5cd10500016219e9","English"
"1427",435.27,867.85,"english","poof","500111","blockNr","1","p","u","5ac2a84e5cd10500016219e9","English"
"1428",722.88,992.64,"english","poff","500111","blockNr","1","p","o","5ac2a84e5cd10500016219e9","English"
"1429",416.11,1118.02,"english","poof","500111","blockNr","1","p","u","5ac2a84e5cd10500016219e9","English"
"1430",686.07,948.57,"english","fuff","500111","blockNr","1","f","schwa","5ac2a84e5cd10500016219e9","English"
"1431",368.51,2280.33,"english","feef","500111","blockNr","1","f","i","5ac2a84e5cd10500016219e9","English"
"1432",647.8,876.39,"english","foff","500111","blockNr","1","f","o","5ac2a84e5cd10500016219e9","English"
"1433",335.06,2246.71,"english","feef","500111","blockNr","1","f","i","5ac2a84e5cd10500016219e9","English"
"1434",735.64,1043.59,"english","puff","500111","blockNr","1","p","schwa","5ac2a84e5cd10500016219e9","English"
"1435",692.51,909.34,"english","foff","500111","blockNr","1","f","o","5ac2a84e5cd10500016219e9","English"
"1436",373.06,2366.82,"english","peef","500111","blockNr","1","p","i","5ac2a84e5cd10500016219e9","English"
"1437",402.66,832.31,"english","poof","500111","blockNr","1","p","u","5ac2a84e5cd10500016219e9","English"
"1438",387.47,770.25,"english","foof","500111","blockNr","1","f","u","5ac2a84e5cd10500016219e9","English"
"1439",730.35,1053.97,"english","puff","500111","blockNr","1","p","schwa","5ac2a84e5cd10500016219e9","English"
"1440",449.36,853.48,"German","fof","500120","blockNr","1","f","o","611d7da2640a2e31818c3e18","English"
"1441",467,997.31,"German","pof","500120","blockNr","1","p","o","611d7da2640a2e31818c3e18","English"
"1442",364.73,2988.84,"German","fif","500120","blockNr","1","f","i","611d7da2640a2e31818c3e18","English"
"1443",808.52,1551.57,"German","faf","500120","blockNr","1","f","schwa","611d7da2640a2e31818c3e18","English"
"1444",455.33,1991.48,"German","puf","500120","blockNr","1","p","u","611d7da2640a2e31818c3e18","English"
"1445",347.93,2729.64,"German","fif","500120","blockNr","1","f","i","611d7da2640a2e31818c3e18","English"
"1446",759.16,1534.54,"German","faf","500120","blockNr","1","f","schwa","611d7da2640a2e31818c3e18","English"
"1447",678.64,1509.84,"German","faf","500120","blockNr","1","f","schwa","611d7da2640a2e31818c3e18","English"
"1448",362.27,2918.98,"German","pif","500120","blockNr","1","p","i","611d7da2640a2e31818c3e18","English"
"1449",391.99,1978.58,"German","fuf","500120","blockNr","1","f","u","611d7da2640a2e31818c3e18","English"
"1450",831.62,1581.65,"German","paf","500120","blockNr","1","p","schwa","611d7da2640a2e31818c3e18","English"
"1451",732.3,2195.82,"German","puf","500120","blockNr","1","p","u","611d7da2640a2e31818c3e18","English"
"1452",387.2,1881.28,"German","fuf","500120","blockNr","1","f","u","611d7da2640a2e31818c3e18","English"
"1453",856.59,1620.2,"German","paf","500120","blockNr","1","p","schwa","611d7da2640a2e31818c3e18","English"
"1454",417.61,799.45,"German","fof","500120","blockNr","1","f","o","611d7da2640a2e31818c3e18","English"
"1455",410.08,2946.19,"German","pif","500120","blockNr","1","p","i","611d7da2640a2e31818c3e18","English"
"1456",402.81,730.53,"German","fof","500120","blockNr","1","f","o","611d7da2640a2e31818c3e18","English"
"1457",371.85,2131,"German","puf","500120","blockNr","1","p","u","611d7da2640a2e31818c3e18","English"
"1458",408.96,1247.2,"German","pof","500120","blockNr","1","p","o","611d7da2640a2e31818c3e18","English"
"1459",395.38,1926.02,"German","fuf","500120","blockNr","1","f","u","611d7da2640a2e31818c3e18","English"
"1460",257.25,2921.38,"German","fif","500120","blockNr","1","f","i","611d7da2640a2e31818c3e18","English"
"1461",1181.62,1631.61,"German","paf","500120","blockNr","1","p","schwa","611d7da2640a2e31818c3e18","English"
"1462",423.12,675.23,"German","pof","500120","blockNr","1","p","o","611d7da2640a2e31818c3e18","English"
"1463",284.06,2888.02,"German","pif","500120","blockNr","1","p","i","611d7da2640a2e31818c3e18","English"
"1464",573.27,1775.69,"french","paf","500120","blockNr","1","p","schwa","611d7da2640a2e31818c3e18","English"
"1465",458.14,2062.3,"french","fuf","500120","blockNr","1","f","u","611d7da2640a2e31818c3e18","English"
"1466",447.84,2165.61,"french","fuf","500120","blockNr","1","f","u","611d7da2640a2e31818c3e18","English"
"1467",793.02,2912.05,"french","pif","500120","blockNr","1","p","i","611d7da2640a2e31818c3e18","English"
"1468",719.97,2756.59,"french","pif","500120","blockNr","1","p","i","611d7da2640a2e31818c3e18","English"
"1469",597.95,1350.23,"french","fof","500120","blockNr","1","f","o","611d7da2640a2e31818c3e18","English"
"1470",604.71,1794.8,"french","faf","500120","blockNr","1","f","schwa","611d7da2640a2e31818c3e18","English"
"1471",594.95,1879.94,"french","faf","500120","blockNr","1","f","schwa","611d7da2640a2e31818c3e18","English"
"1472",571.21,1416.53,"french","pof","500120","blockNr","1","p","o","611d7da2640a2e31818c3e18","English"
"1473",612.65,1471.05,"french","pof","500120","blockNr","1","p","o","611d7da2640a2e31818c3e18","English"
"1474",645.55,1584.58,"french","pof","500120","blockNr","1","p","o","611d7da2640a2e31818c3e18","English"
"1475",605.65,1628.75,"french","faf","500120","blockNr","1","f","schwa","611d7da2640a2e31818c3e18","English"
"1476",1121.34,2909.57,"french","pif","500120","blockNr","1","p","i","611d7da2640a2e31818c3e18","English"
"1477",662.63,1745.65,"french","paf","500120","blockNr","1","p","schwa","611d7da2640a2e31818c3e18","English"
"1478",1144.5,2914.8,"french","fif","500120","blockNr","1","f","i","611d7da2640a2e31818c3e18","English"
"1479",623.26,1482.64,"french","fof","500120","blockNr","1","f","o","611d7da2640a2e31818c3e18","English"
"1480",636.74,2881.39,"french","fif","500120","blockNr","1","f","i","611d7da2640a2e31818c3e18","English"
"1481",1055.83,2820.82,"french","fif","500120","blockNr","1","f","i","611d7da2640a2e31818c3e18","English"
"1482",448.37,2042.92,"french","fuf","500120","blockNr","1","f","u","611d7da2640a2e31818c3e18","English"
"1483",441.36,2250.68,"french","puf","500120","blockNr","1","p","u","611d7da2640a2e31818c3e18","English"
"1484",624.89,1834.81,"french","paf","500120","blockNr","1","p","schwa","611d7da2640a2e31818c3e18","English"
"1485",406.32,2441.55,"french","puf","500120","blockNr","1","p","u","611d7da2640a2e31818c3e18","English"
"1486",571.15,1291.96,"french","fof","500120","blockNr","1","f","o","611d7da2640a2e31818c3e18","English"
"1487",420.32,2323.26,"french","puf","500120","blockNr","1","p","u","611d7da2640a2e31818c3e18","English"
"1488",604.49,3100.7,"english","peef","500120","blockNr","1","p","i","611d7da2640a2e31818c3e18","English"
"1489",422.34,2886.48,"english","feef","500120","blockNr","1","f","i","611d7da2640a2e31818c3e18","English"
"1490",737.73,1502.84,"english","fuff","500120","blockNr","1","f","schwa","611d7da2640a2e31818c3e18","English"
"1491",749.03,1249.68,"english","poff","500120","blockNr","1","p","o","611d7da2640a2e31818c3e18","English"
"1492",745.67,1239.11,"english","foff","500120","blockNr","1","f","o","611d7da2640a2e31818c3e18","English"
"1493",352.55,3178.7,"english","peef","500120","blockNr","1","p","i","611d7da2640a2e31818c3e18","English"
"1494",742.84,1328.76,"english","poff","500120","blockNr","1","p","o","611d7da2640a2e31818c3e18","English"
"1495",407.24,1250.18,"english","poof","500120","blockNr","1","p","u","611d7da2640a2e31818c3e18","English"
"1496",745.39,1285.68,"english","foff","500120","blockNr","1","f","o","611d7da2640a2e31818c3e18","English"
"1497",443.49,1571.44,"english","poof","500120","blockNr","1","p","u","611d7da2640a2e31818c3e18","English"
"1498",383,3078.43,"english","feef","500120","blockNr","1","f","i","611d7da2640a2e31818c3e18","English"
"1499",444.96,1601.91,"english","foof","500120","blockNr","1","f","u","611d7da2640a2e31818c3e18","English"
"1500",785.24,1555.8,"english","puff","500120","blockNr","1","p","schwa","611d7da2640a2e31818c3e18","English"
"1501",395.27,3079.17,"english","feef","500120","blockNr","1","f","i","611d7da2640a2e31818c3e18","English"
"1502",751.41,1543.49,"english","fuff","500120","blockNr","1","f","schwa","611d7da2640a2e31818c3e18","English"
"1503",796.72,1362.35,"english","foff","500120","blockNr","1","f","o","611d7da2640a2e31818c3e18","English"
"1504",422.76,1345.57,"english","poof","500120","blockNr","1","p","u","611d7da2640a2e31818c3e18","English"
"1505",379.89,1291.52,"english","foof","500120","blockNr","1","f","u","611d7da2640a2e31818c3e18","English"
"1506",752.68,1536.04,"english","puff","500120","blockNr","1","p","schwa","611d7da2640a2e31818c3e18","English"
"1507",801.54,1277.25,"english","poff","500120","blockNr","1","p","o","611d7da2640a2e31818c3e18","English"
"1508",713.97,1473.05,"english","fuff","500120","blockNr","1","f","schwa","611d7da2640a2e31818c3e18","English"
"1509",338.87,2915.9,"english","peef","500120","blockNr","1","p","i","611d7da2640a2e31818c3e18","English"
"1510",720.01,1531.03,"english","puff","500120","blockNr","1","p","schwa","611d7da2640a2e31818c3e18","English"
"1511",422.52,1558.06,"english","foof","500120","blockNr","1","f","u","611d7da2640a2e31818c3e18","English"
"1512",497.9,876.59,"spanish","fof","500120","blockNr","1","f","o","611d7da2640a2e31818c3e18","English"
"1513",486.31,900.73,"spanish","pof","500120","blockNr","1","p","o","611d7da2640a2e31818c3e18","English"
"1514",402.64,2887.82,"spanish","fif","500120","blockNr","1","f","i","611d7da2640a2e31818c3e18","English"
"1515",808.33,1157.45,"spanish","paf","500120","blockNr","1","p","a","611d7da2640a2e31818c3e18","English"
"1516",818.35,1435.58,"spanish","faf","500120","blockNr","1","f","a","611d7da2640a2e31818c3e18","English"
"1517",437.82,1246.68,"spanish","fuf","500120","blockNr","1","f","u","611d7da2640a2e31818c3e18","English"
"1518",439.64,1055.37,"spanish","puf","500120","blockNr","1","p","u","611d7da2640a2e31818c3e18","English"
"1519",729.44,2659.15,"spanish","pif","500120","blockNr","1","p","i","611d7da2640a2e31818c3e18","English"
"1520",805.15,1491.22,"spanish","faf","500120","blockNr","1","f","a","611d7da2640a2e31818c3e18","English"
"1521",745.52,2860.17,"spanish","fif","500120","blockNr","1","f","i","611d7da2640a2e31818c3e18","English"
"1522",530.16,846.96,"spanish","fof","500120","blockNr","1","f","o","611d7da2640a2e31818c3e18","English"
"1523",773.49,1381.33,"spanish","paf","500120","blockNr","1","p","a","611d7da2640a2e31818c3e18","English"
"1524",506.73,850.88,"spanish","fof","500120","blockNr","1","f","o","611d7da2640a2e31818c3e18","English"
"1525",922.09,1498.77,"spanish","paf","500120","blockNr","1","p","a","611d7da2640a2e31818c3e18","English"
"1526",418.23,1367.91,"spanish","fuf","500120","blockNr","1","f","u","611d7da2640a2e31818c3e18","English"
"1527",423.38,1186.22,"spanish","fuf","500120","blockNr","1","f","u","611d7da2640a2e31818c3e18","English"
"1528",395.65,980.28,"spanish","puf","500120","blockNr","1","p","u","611d7da2640a2e31818c3e18","English"
"1529",471.73,849,"spanish","pof","500120","blockNr","1","p","o","611d7da2640a2e31818c3e18","English"
"1530",737.9,1166.59,"spanish","faf","500120","blockNr","1","f","a","611d7da2640a2e31818c3e18","English"
"1531",718.25,3078.45,"spanish","pif","500120","blockNr","1","p","i","611d7da2640a2e31818c3e18","English"
"1532",764.18,2844.6,"spanish","fif","500120","blockNr","1","f","i","611d7da2640a2e31818c3e18","English"
"1533",436.07,1566.56,"spanish","puf","500120","blockNr","1","p","u","611d7da2640a2e31818c3e18","English"
"1534",452.09,856.1,"spanish","pof","500120","blockNr","1","p","o","611d7da2640a2e31818c3e18","English"
"1535",395.67,3037.23,"spanish","pif","500120","blockNr","1","p","i","611d7da2640a2e31818c3e18","English"
"1536",835.54,2634.62,"french","fif","500137","blockNr","1","f","i","5e954b384491ad117052cd48","English"
"1537",691.28,2340.04,"french","puf","500137","blockNr","1","p","u","5e954b384491ad117052cd48","English"
"1538",373.59,1865.94,"french","puf","500137","blockNr","1","p","u","5e954b384491ad117052cd48","English"
"1539",702.83,2549.94,"french","fif","500137","blockNr","1","f","i","5e954b384491ad117052cd48","English"
"1540",515.46,1384.65,"french","fof","500137","blockNr","1","f","o","5e954b384491ad117052cd48","English"
"1541",434.69,1139.33,"french","pof","500137","blockNr","1","p","o","5e954b384491ad117052cd48","English"
"1542",593.56,1995.62,"french","faf","500137","blockNr","1","f","schwa","5e954b384491ad117052cd48","English"
"1543",1148.33,2159.85,"french","paf","500137","blockNr","1","p","schwa","5e954b384491ad117052cd48","English"
"1544",430.57,1586.39,"french","paf","500137","blockNr","1","p","schwa","5e954b384491ad117052cd48","English"
"1545",421.9,1440.96,"french","paf","500137","blockNr","1","p","schwa","5e954b384491ad117052cd48","English"
"1546",392.66,1923.41,"french","fuf","500137","blockNr","1","f","u","5e954b384491ad117052cd48","English"
"1547",321.48,1252.58,"french","pof","500137","blockNr","1","p","o","5e954b384491ad117052cd48","English"
"1548",436.71,1923.5,"french","faf","500137","blockNr","1","f","schwa","5e954b384491ad117052cd48","English"
"1549",410.39,1466.6,"french","pof","500137","blockNr","1","p","o","5e954b384491ad117052cd48","English"
"1550",677.98,2414.5,"french","pif","500137","blockNr","1","p","i","5e954b384491ad117052cd48","English"
"1551",370.88,2053.18,"french","fuf","500137","blockNr","1","f","u","5e954b384491ad117052cd48","English"
"1552",262.41,1458.9,"french","pif","500137","blockNr","1","p","i","5e954b384491ad117052cd48","English"
"1553",319.87,2295.99,"french","fif","500137","blockNr","1","f","i","5e954b384491ad117052cd48","English"
"1554",434.64,1446.92,"french","fof","500137","blockNr","1","f","o","5e954b384491ad117052cd48","English"
"1555",604.46,2195.45,"french","pif","500137","blockNr","1","p","i","5e954b384491ad117052cd48","English"
"1556",599.03,1901.91,"french","fuf","500137","blockNr","1","f","u","5e954b384491ad117052cd48","English"
"1557",403.34,1279.56,"french","fof","500137","blockNr","1","f","o","5e954b384491ad117052cd48","English"
"1558",510.05,1845.46,"french","faf","500137","blockNr","1","f","schwa","5e954b384491ad117052cd48","English"
"1559",282,1891.32,"french","puf","500137","blockNr","1","p","u","5e954b384491ad117052cd48","English"
"1560",454.76,1018.6,"German","pof","500137","blockNr","1","p","o","5e954b384491ad117052cd48","English"
"1561",707.7,1828.18,"German","puf","500137","blockNr","1","p","u","5e954b384491ad117052cd48","English"
"1562",838.18,1561.27,"German","paf","500137","blockNr","1","p","schwa","5e954b384491ad117052cd48","English"
"1563",464.51,940.61,"German","pof","500137","blockNr","1","p","o","5e954b384491ad117052cd48","English"
"1564",392.75,995.13,"German","fof","500137","blockNr","1","f","o","5e954b384491ad117052cd48","English"
"1565",325.86,2741.18,"German","pif","500137","blockNr","1","p","i","5e954b384491ad117052cd48","English"
"1566",716.46,1261.36,"German","paf","500137","blockNr","1","p","schwa","5e954b384491ad117052cd48","English"
"1567",430.7,910.09,"German","fof","500137","blockNr","1","f","o","5e954b384491ad117052cd48","English"
"1568",986.41,1524.85,"German","faf","500137","blockNr","1","f","schwa","5e954b384491ad117052cd48","English"
"1569",640.61,1786.62,"German","fof","500137","blockNr","1","f","o","5e954b384491ad117052cd48","English"
"1570",294.59,2069.4,"German","puf","500137","blockNr","1","p","u","5e954b384491ad117052cd48","English"
"1571",582.38,1448.4,"German","faf","500137","blockNr","1","f","schwa","5e954b384491ad117052cd48","English"
"1572",720.33,2636.84,"German","fif","500137","blockNr","1","f","i","5e954b384491ad117052cd48","English"
"1573",446.94,902.43,"German","pof","500137","blockNr","1","p","o","5e954b384491ad117052cd48","English"
"1574",271,2662.36,"German","pif","500137","blockNr","1","p","i","5e954b384491ad117052cd48","English"
"1575",310.86,1765.29,"German","fuf","500137","blockNr","1","f","u","5e954b384491ad117052cd48","English"
"1576",878.64,1498.11,"German","faf","500137","blockNr","1","f","schwa","5e954b384491ad117052cd48","English"
"1577",673.58,1418.94,"German","paf","500137","blockNr","1","p","schwa","5e954b384491ad117052cd48","English"
"1578",905.93,2436.9,"German","fuf","500137","blockNr","1","f","u","5e954b384491ad117052cd48","English"
"1579",357.36,2784.23,"German","fif","500137","blockNr","1","f","i","5e954b384491ad117052cd48","English"
"1580",627.9,2683.63,"German","pif","500137","blockNr","1","p","i","5e954b384491ad117052cd48","English"
"1581",716.08,2328.64,"German","puf","500137","blockNr","1","p","u","5e954b384491ad117052cd48","English"
"1582",280.98,2682.33,"German","fif","500137","blockNr","1","f","i","5e954b384491ad117052cd48","English"
"1583",384.08,1904.36,"German","fuf","500137","blockNr","1","f","u","5e954b384491ad117052cd48","English"
"1584",612.62,1330.14,"spanish","faf","500137","blockNr","1","f","a","5e954b384491ad117052cd48","English"
"1585",617.86,1091.98,"spanish","puf","500137","blockNr","1","p","u","5e954b384491ad117052cd48","English"
"1586",652.11,2870.39,"spanish","fif","500137","blockNr","1","f","i","5e954b384491ad117052cd48","English"
"1587",672.84,1331.16,"spanish","faf","500137","blockNr","1","f","a","5e954b384491ad117052cd48","English"
"1588",428.97,1107.98,"spanish","fof","500137","blockNr","1","f","o","5e954b384491ad117052cd48","English"
"1589",1426.61,2538.94,"spanish","pif","500137","blockNr","1","p","i","5e954b384491ad117052cd48","English"
"1590",945.95,1560.88,"spanish","fuf","500137","blockNr","1","f","u","5e954b384491ad117052cd48","English"
"1591",1003.13,1910.21,"spanish","puf","500137","blockNr","1","p","u","5e954b384491ad117052cd48","English"
"1592",738.83,1440,"spanish","paf","500137","blockNr","1","p","a","5e954b384491ad117052cd48","English"
"1593",764.51,1362.92,"spanish","pof","500137","blockNr","1","p","o","5e954b384491ad117052cd48","English"
"1594",925.75,1962.29,"spanish","pif","500137","blockNr","1","p","i","5e954b384491ad117052cd48","English"
"1595",408.62,969.72,"spanish","fof","500137","blockNr","1","f","o","5e954b384491ad117052cd48","English"
"1596",289.18,2517.11,"spanish","pif","500137","blockNr","1","p","i","5e954b384491ad117052cd48","English"
"1597",661.85,1252.43,"spanish","paf","500137","blockNr","1","p","a","5e954b384491ad117052cd48","English"
"1598",322.14,808.83,"spanish","fuf","500137","blockNr","1","f","u","5e954b384491ad117052cd48","English"
"1599",353.82,2616.86,"spanish","fif","500137","blockNr","1","f","i","5e954b384491ad117052cd48","English"
"1600",468.28,951.6,"spanish","fof","500137","blockNr","1","f","o","5e954b384491ad117052cd48","English"
"1601",567.78,962.52,"spanish","pof","500137","blockNr","1","p","o","5e954b384491ad117052cd48","English"
"1602",642.77,1483.21,"spanish","puf","500137","blockNr","1","p","u","5e954b384491ad117052cd48","English"
"1603",908.65,1745.12,"spanish","faf","500137","blockNr","1","f","a","5e954b384491ad117052cd48","English"
"1604",556.56,1162.99,"spanish","pof","500137","blockNr","1","p","o","5e954b384491ad117052cd48","English"
"1605",402.66,996.35,"spanish","fuf","500137","blockNr","1","f","u","5e954b384491ad117052cd48","English"
"1606",381.86,2486.61,"spanish","fif","500137","blockNr","1","f","i","5e954b384491ad117052cd48","English"
"1607",635.94,1241.55,"spanish","paf","500137","blockNr","1","p","a","5e954b384491ad117052cd48","English"
"1608",367.89,1581.84,"english","foof","500137","blockNr","1","f","u","5e954b384491ad117052cd48","English"
"1609",477.01,1522.85,"english","poof","500137","blockNr","1","p","u","5e954b384491ad117052cd48","English"
"1610",336.02,1570.08,"english","foof","500137","blockNr","1","f","u","5e954b384491ad117052cd48","English"
"1611",326.35,2700.48,"english","feef","500137","blockNr","1","f","i","5e954b384491ad117052cd48","English"
"1612",635.17,2660.35,"english","peef","500137","blockNr","1","p","i","5e954b384491ad117052cd48","English"
"1613",381.55,1591.15,"english","poof","500137","blockNr","1","p","u","5e954b384491ad117052cd48","English"
"1614",484.98,1627.05,"english","fuff","500137","blockNr","1","f","schwa","5e954b384491ad117052cd48","English"
"1615",485.29,1018.92,"english","foff","500137","blockNr","1","f","o","5e954b384491ad117052cd48","English"
"1616",350.93,2713.96,"english","peef","500137","blockNr","1","p","i","5e954b384491ad117052cd48","English"
"1617",567.23,1202.58,"english","fuff","500137","blockNr","1","f","schwa","5e954b384491ad117052cd48","English"
"1618",599.37,1103.53,"english","puff","500137","blockNr","1","p","schwa","5e954b384491ad117052cd48","English"
"1619",678.47,1758.9,"english","poff","500137","blockNr","1","p","o","5e954b384491ad117052cd48","English"
"1620",482.68,1153.77,"english","fuff","500137","blockNr","1","f","schwa","5e954b384491ad117052cd48","English"
"1621",481.19,1484.61,"english","poof","500137","blockNr","1","p","u","5e954b384491ad117052cd48","English"
"1622",539.56,1071.25,"english","poff","500137","blockNr","1","p","o","5e954b384491ad117052cd48","English"
"1623",685.92,1420.25,"english","foff","500137","blockNr","1","f","o","5e954b384491ad117052cd48","English"
"1624",522.57,1018.14,"english","foff","500137","blockNr","1","f","o","5e954b384491ad117052cd48","English"
"1625",608.51,1047,"english","poff","500137","blockNr","1","p","o","5e954b384491ad117052cd48","English"
"1626",357.86,1664.7,"english","foof","500137","blockNr","1","f","u","5e954b384491ad117052cd48","English"
"1627",376.38,2357.55,"english","feef","500137","blockNr","1","f","i","5e954b384491ad117052cd48","English"
"1628",756.71,2580.43,"english","peef","500137","blockNr","1","p","i","5e954b384491ad117052cd48","English"
"1629",660.79,1230.74,"english","puff","500137","blockNr","1","p","schwa","5e954b384491ad117052cd48","English"
"1630",295.65,2690.49,"english","feef","500137","blockNr","1","f","i","5e954b384491ad117052cd48","English"
"1631",604.97,1241.83,"english","puff","500137","blockNr","1","p","schwa","5e954b384491ad117052cd48","English"
"1632",466.52,1927.8,"french","fuf","500141","blockNr","1","f","u","5e483052a742a3000f7c15e8","English"
"1633",1670.96,2384.34,"french","paf","500141","blockNr","1","p","schwa","5e483052a742a3000f7c15e8","English"
"1634",553.81,1408.08,"french","fof","500141","blockNr","1","f","o","5e483052a742a3000f7c15e8","English"
"1635",580.36,1209.88,"french","fof","500141","blockNr","1","f","o","5e483052a742a3000f7c15e8","English"
"1636",658.45,1409.95,"french","fof","500141","blockNr","1","f","o","5e483052a742a3000f7c15e8","English"
"1637",568.88,1880.78,"french","faf","500141","blockNr","1","f","schwa","5e483052a742a3000f7c15e8","English"
"1638",297.13,2574.55,"french","fif","500141","blockNr","1","f","i","5e483052a742a3000f7c15e8","English"
"1639",450.57,1162.38,"french","pof","500141","blockNr","1","p","o","5e483052a742a3000f7c15e8","English"
"1640",434.39,2310.25,"french","fif","500141","blockNr","1","f","i","5e483052a742a3000f7c15e8","English"
"1641",546.89,1542,"french","puf","500141","blockNr","1","p","u","5e483052a742a3000f7c15e8","English"
"1642",395.61,2557.49,"french","fif","500141","blockNr","1","f","i","5e483052a742a3000f7c15e8","English"
"1643",1016.59,1675.75,"french","puf","500141","blockNr","1","p","u","5e483052a742a3000f7c15e8","English"
"1644",927.48,1751.15,"french","puf","500141","blockNr","1","p","u","5e483052a742a3000f7c15e8","English"
"1645",507.96,1942.31,"french","fuf","500141","blockNr","1","f","u","5e483052a742a3000f7c15e8","English"
"1646",787.02,1860.77,"french","faf","500141","blockNr","1","f","schwa","5e483052a742a3000f7c15e8","English"
"1647",509.33,1197,"french","pof","500141","blockNr","1","p","o","5e483052a742a3000f7c15e8","English"
