"","f1e","f2e","language","text","participant","file_r","_","consonant","phoneme","prolific_id","l1"
"3972",590.85,1712.59,"french","faf","499470","blockNr","1","f","schwa","613ad069b7f1de6a11fbf6b5","Spanish"
"3973",598.42,1723.07,"french","pof","499470","blockNr","1","p","o","613ad069b7f1de6a11fbf6b5","Spanish"
"3974",387.27,2633.68,"french","pif","499470","blockNr","1","p","i","613ad069b7f1de6a11fbf6b5","Spanish"
"3975",564.93,1676.03,"french","paf","499470","blockNr","1","p","schwa","613ad069b7f1de6a11fbf6b5","Spanish"
"3976",641.32,1724.57,"french","paf","499470","blockNr","1","p","schwa","613ad069b7f1de6a11fbf6b5","Spanish"
"3977",411.6,2562.45,"french","fif","499470","blockNr","1","f","i","613ad069b7f1de6a11fbf6b5","Spanish"
"3978",395.56,2484.44,"french","fif","499470","blockNr","1","f","i","613ad069b7f1de6a11fbf6b5","Spanish"
"3979",573.79,1758.69,"french","paf","499470","blockNr","1","p","schwa","613ad069b7f1de6a11fbf6b5","Spanish"
"3980",425.95,1983.38,"french","fuf","499470","blockNr","1","f","u","613ad069b7f1de6a11fbf6b5","Spanish"
"3981",401.89,2617.12,"spanish","fif","499470","blockNr","1","f","i","613ad069b7f1de6a11fbf6b5","Spanish"
"3982",923.25,1460.41,"spanish","paf","499470","blockNr","1","p","a","613ad069b7f1de6a11fbf6b5","Spanish"
"3983",623.6,999.81,"spanish","pof","499470","blockNr","1","p","o","613ad069b7f1de6a11fbf6b5","Spanish"
"3984",671.39,1019.67,"spanish","fof","499470","blockNr","1","f","o","613ad069b7f1de6a11fbf6b5","Spanish"
"3985",996.31,1541.2,"spanish","paf","499470","blockNr","1","p","a","613ad069b7f1de6a11fbf6b5","Spanish"
"3986",434.39,938.95,"spanish","fuf","499470","blockNr","1","f","u","613ad069b7f1de6a11fbf6b5","Spanish"
"3987",933.73,1505.24,"spanish","faf","499470","blockNr","1","f","a","613ad069b7f1de6a11fbf6b5","Spanish"
"3988",378.01,2778.3,"spanish","fif","499470","blockNr","1","f","i","613ad069b7f1de6a11fbf6b5","Spanish"
"3989",496.79,681.29,"spanish","puf","499470","blockNr","1","p","u","613ad069b7f1de6a11fbf6b5","Spanish"
"3990",461.47,956.84,"spanish","fuf","499470","blockNr","1","f","u","613ad069b7f1de6a11fbf6b5","Spanish"
"3991",383.92,2613.38,"spanish","fif","499470","blockNr","1","f","i","613ad069b7f1de6a11fbf6b5","Spanish"
"3992",418.72,2593.84,"spanish","pif","499470","blockNr","1","p","i","613ad069b7f1de6a11fbf6b5","Spanish"
"3993",464.16,943.21,"spanish","fuf","499470","blockNr","1","f","u","613ad069b7f1de6a11fbf6b5","Spanish"
"3994",683.2,1058.41,"spanish","pof","499470","blockNr","1","p","o","613ad069b7f1de6a11fbf6b5","Spanish"
"3995",459.52,2660.09,"spanish","pif","499470","blockNr","1","p","i","613ad069b7f1de6a11fbf6b5","Spanish"
"3996",456.06,912.77,"spanish","puf","499470","blockNr","1","p","u","613ad069b7f1de6a11fbf6b5","Spanish"
"3997",410.71,837.8,"spanish","puf","499470","blockNr","1","p","u","613ad069b7f1de6a11fbf6b5","Spanish"
"3998",639.36,967.92,"spanish","fof","499470","blockNr","1","f","o","613ad069b7f1de6a11fbf6b5","Spanish"
"3999",628.69,984.13,"spanish","pof","499470","blockNr","1","p","o","613ad069b7f1de6a11fbf6b5","Spanish"
"4000",929.17,1502.43,"spanish","faf","499470","blockNr","1","f","a","613ad069b7f1de6a11fbf6b5","Spanish"
"4001",920.56,1295.85,"spanish","paf","499470","blockNr","1","p","a","613ad069b7f1de6a11fbf6b5","Spanish"
"4002",639.4,1091.31,"spanish","fof","499470","blockNr","1","f","o","613ad069b7f1de6a11fbf6b5","Spanish"
"4003",929.52,1547.09,"spanish","faf","499470","blockNr","1","f","a","613ad069b7f1de6a11fbf6b5","Spanish"
"4004",722.4,2795.08,"spanish","pif","499470","blockNr","1","p","i","613ad069b7f1de6a11fbf6b5","Spanish"
"4005",808.17,1195.74,"english","foff","499470","blockNr","1","f","o","613ad069b7f1de6a11fbf6b5","Spanish"
"4006",430.51,925.78,"english","foof","499470","blockNr","1","f","u","613ad069b7f1de6a11fbf6b5","Spanish"
"4007",459.43,892.54,"english","fuff","499470","blockNr","1","f","schwa","613ad069b7f1de6a11fbf6b5","Spanish"
"4008",760.02,1133.5,"english","poff","499470","blockNr","1","p","o","613ad069b7f1de6a11fbf6b5","Spanish"
"4009",445.5,892.23,"english","fuff","499470","blockNr","1","f","schwa","613ad069b7f1de6a11fbf6b5","Spanish"
"4010",421.37,2422.08,"english","peef","499470","blockNr","1","p","i","613ad069b7f1de6a11fbf6b5","Spanish"
"4011",456.19,931.67,"english","foof","499470","blockNr","1","f","u","613ad069b7f1de6a11fbf6b5","Spanish"
"4012",426.54,2340.68,"english","peef","499470","blockNr","1","p","i","613ad069b7f1de6a11fbf6b5","Spanish"
"4013",478.29,841.56,"english","fuff","499470","blockNr","1","f","schwa","613ad069b7f1de6a11fbf6b5","Spanish"
"4014",417.03,2313.12,"english","peef","499470","blockNr","1","p","i","613ad069b7f1de6a11fbf6b5","Spanish"
"4015",831.73,1192.58,"english","foff","499470","blockNr","1","f","o","613ad069b7f1de6a11fbf6b5","Spanish"
"4016",415.64,2352.79,"english","feef","499470","blockNr","1","f","i","613ad069b7f1de6a11fbf6b5","Spanish"
"4017",761.85,1136.68,"english","foff","499470","blockNr","1","f","o","613ad069b7f1de6a11fbf6b5","Spanish"
"4018",427.86,2303.27,"english","feef","499470","blockNr","1","f","i","613ad069b7f1de6a11fbf6b5","Spanish"
"4019",798,1208.66,"english","puff","499470","blockNr","1","p","schwa","613ad069b7f1de6a11fbf6b5","Spanish"
"4020",810.27,1211.06,"english","poff","499470","blockNr","1","p","o","613ad069b7f1de6a11fbf6b5","Spanish"
"4021",452.84,944.41,"english","poof","499470","blockNr","1","p","u","613ad069b7f1de6a11fbf6b5","Spanish"
"4022",440.6,872.69,"english","foof","499470","blockNr","1","f","u","613ad069b7f1de6a11fbf6b5","Spanish"
"4023",456.33,914.42,"english","poof","499470","blockNr","1","p","u","613ad069b7f1de6a11fbf6b5","Spanish"
"4024",781.36,1200.01,"english","puff","499470","blockNr","1","p","schwa","613ad069b7f1de6a11fbf6b5","Spanish"
"4025",421.48,875.08,"english","poof","499470","blockNr","1","p","u","613ad069b7f1de6a11fbf6b5","Spanish"
"4026",781.7,1200.94,"english","puff","499470","blockNr","1","p","schwa","613ad069b7f1de6a11fbf6b5","Spanish"
"4027",449.84,2289.11,"english","feef","499470","blockNr","1","f","i","613ad069b7f1de6a11fbf6b5","Spanish"
"4028",776,1165.07,"english","poff","499470","blockNr","1","p","o","613ad069b7f1de6a11fbf6b5","Spanish"
"4029",529.41,2127.35,"German","pif","499472","blockNr","1","p","i","614a1e625dc267ba7fb33e91","Spanish"
"4030",451.73,1660.31,"German","fuf","499472","blockNr","1","f","u","614a1e625dc267ba7fb33e91","Spanish"
"4031",519.26,1176.04,"German","fof","499472","blockNr","1","f","o","614a1e625dc267ba7fb33e91","Spanish"
"4032",500.49,1817.86,"German","fif","499472","blockNr","1","f","i","614a1e625dc267ba7fb33e91","Spanish"
"4033",424.27,2257.81,"German","fif","499472","blockNr","1","f","i","614a1e625dc267ba7fb33e91","Spanish"
"4034",493.28,1729.76,"German","fuf","499472","blockNr","1","f","u","614a1e625dc267ba7fb33e91","Spanish"
"4035",473.76,1448.67,"German","puf","499472","blockNr","1","p","u","614a1e625dc267ba7fb33e91","Spanish"
"4036",428.56,1883.92,"German","fif","499472","blockNr","1","f","i","614a1e625dc267ba7fb33e91","Spanish"
"4037",498.59,948.21,"German","pof","499472","blockNr","1","p","o","614a1e625dc267ba7fb33e91","Spanish"
"4038",489.07,947.93,"German","puf","499472","blockNr","1","p","u","614a1e625dc267ba7fb33e91","Spanish"
"4039",441.45,964.01,"German","pof","499472","blockNr","1","p","o","614a1e625dc267ba7fb33e91","Spanish"
"4040",535.77,1523.59,"German","fof","499472","blockNr","1","f","o","614a1e625dc267ba7fb33e91","Spanish"
"4041",372.67,1712.81,"German","fuf","499472","blockNr","1","f","u","614a1e625dc267ba7fb33e91","Spanish"
"4042",803.03,1311.76,"German","paf","499472","blockNr","1","p","schwa","614a1e625dc267ba7fb33e91","Spanish"
"4043",771.01,1457.78,"German","paf","499472","blockNr","1","p","schwa","614a1e625dc267ba7fb33e91","Spanish"
"4044",429.55,2009.84,"German","puf","499472","blockNr","1","p","u","614a1e625dc267ba7fb33e91","Spanish"
"4045",773.07,1018.15,"German","faf","499472","blockNr","1","f","schwa","614a1e625dc267ba7fb33e91","Spanish"
"4046",904.44,1183.16,"German","faf","499472","blockNr","1","f","schwa","614a1e625dc267ba7fb33e91","Spanish"
"4047",705.29,1046.96,"German","paf","499472","blockNr","1","p","schwa","614a1e625dc267ba7fb33e91","Spanish"
"4048",759.69,997.33,"German","faf","499472","blockNr","1","f","schwa","614a1e625dc267ba7fb33e91","Spanish"
"4049",490.74,2187.04,"German","pif","499472","blockNr","1","p","i","614a1e625dc267ba7fb33e91","Spanish"
"4050",600.04,968.77,"German","fof","499472","blockNr","1","f","o","614a1e625dc267ba7fb33e91","Spanish"
"4051",562.01,970.27,"German","pof","499472","blockNr","1","p","o","614a1e625dc267ba7fb33e91","Spanish"
"4052",494.09,2485.69,"German","pif","499472","blockNr","1","p","i","614a1e625dc267ba7fb33e91","Spanish"
"4053",450.31,1946.85,"french","puf","499472","blockNr","1","p","u","614a1e625dc267ba7fb33e91","Spanish"
"4054",652.06,1375.63,"french","paf","499472","blockNr","1","p","schwa","614a1e625dc267ba7fb33e91","Spanish"
"4055",788.14,1377.89,"french","pof","499472","blockNr","1","p","o","614a1e625dc267ba7fb33e91","Spanish"
"4056",404.68,2349.23,"french","pif","499472","blockNr","1","p","i","614a1e625dc267ba7fb33e91","Spanish"
"4057",356.83,2230.68,"french","fif","499472","blockNr","1","f","i","614a1e625dc267ba7fb33e91","Spanish"
"4058",496.45,2398.5,"french","pif","499472","blockNr","1","p","i","614a1e625dc267ba7fb33e91","Spanish"
"4059",588.98,1343.86,"french","fof","499472","blockNr","1","f","o","614a1e625dc267ba7fb33e91","Spanish"
"4060",523.85,1604.22,"french","faf","499472","blockNr","1","f","schwa","614a1e625dc267ba7fb33e91","Spanish"
"4061",363.85,1912.79,"french","fuf","499472","blockNr","1","f","u","614a1e625dc267ba7fb33e91","Spanish"
"4062",362.98,1638.82,"french","fif","499472","blockNr","1","f","i","614a1e625dc267ba7fb33e91","Spanish"
"4063",737.38,1262.69,"french","pof","499472","blockNr","1","p","o","614a1e625dc267ba7fb33e91","Spanish"
"4064",445.49,1799.96,"french","puf","499472","blockNr","1","p","u","614a1e625dc267ba7fb33e91","Spanish"
"4065",345.99,1812.1,"french","fif","499472","blockNr","1","f","i","614a1e625dc267ba7fb33e91","Spanish"
"4066",457.27,2133.83,"french","fuf","499472","blockNr","1","f","u","614a1e625dc267ba7fb33e91","Spanish"
"4067",429.05,2013.14,"french","puf","499472","blockNr","1","p","u","614a1e625dc267ba7fb33e91","Spanish"
"4068",424.91,2133.92,"french","pif","499472","blockNr","1","p","i","614a1e625dc267ba7fb33e91","Spanish"
"4069",706.94,1497.41,"french","paf","499472","blockNr","1","p","schwa","614a1e625dc267ba7fb33e91","Spanish"
"4070",419.62,2001.86,"french","fuf","499472","blockNr","1","f","u","614a1e625dc267ba7fb33e91","Spanish"
"4071",612.18,1394.01,"french","faf","499472","blockNr","1","f","schwa","614a1e625dc267ba7fb33e91","Spanish"
"4072",618.02,1603.44,"french","paf","499472","blockNr","1","p","schwa","614a1e625dc267ba7fb33e91","Spanish"
"4073",576.8,1215.26,"french","fof","499472","blockNr","1","f","o","614a1e625dc267ba7fb33e91","Spanish"
"4074",503.61,1634.88,"french","fof","499472","blockNr","1","f","o","614a1e625dc267ba7fb33e91","Spanish"
"4075",640.26,1504.02,"french","pof","499472","blockNr","1","p","o","614a1e625dc267ba7fb33e91","Spanish"
"4076",533.09,1693.6,"french","faf","499472","blockNr","1","f","schwa","614a1e625dc267ba7fb33e91","Spanish"
"4077",821.54,1268.66,"english","poof","499472","blockNr","1","p","u","614a1e625dc267ba7fb33e91","Spanish"
"4078",450.43,1950.6,"english","peef","499472","blockNr","1","p","i","614a1e625dc267ba7fb33e91","Spanish"
"4079",517.11,1585.71,"english","puff","499472","blockNr","1","p","schwa","614a1e625dc267ba7fb33e91","Spanish"
"4080",745.42,1178.16,"english","foof","499472","blockNr","1","f","u","614a1e625dc267ba7fb33e91","Spanish"
"4081",466.72,1720.57,"english","fuff","499472","blockNr","1","f","schwa","614a1e625dc267ba7fb33e91","Spanish"
"4082",606.97,1142.98,"english","foff","499472","blockNr","1","f","o","614a1e625dc267ba7fb33e91","Spanish"
"4083",795.52,1282.64,"english","poff","499472","blockNr","1","p","o","614a1e625dc267ba7fb33e91","Spanish"
"4084",509.37,2441.52,"english","feef","499472","blockNr","1","f","i","614a1e625dc267ba7fb33e91","Spanish"
"4085",806.94,1362.62,"english","poof","499472","blockNr","1","p","u","614a1e625dc267ba7fb33e91","Spanish"
"4086",495.91,2057.39,"english","feef","499472","blockNr","1","f","i","614a1e625dc267ba7fb33e91","Spanish"
"4087",832.7,1328.48,"english","poff","499472","blockNr","1","p","o","614a1e625dc267ba7fb33e91","Spanish"
"4088",614.85,1097.03,"english","fuff","499472","blockNr","1","f","schwa","614a1e625dc267ba7fb33e91","Spanish"
"4089",704.29,1017.9,"english","foof","499472","blockNr","1","f","u","614a1e625dc267ba7fb33e91","Spanish"
"4090",485.23,1593.98,"english","puff","499472","blockNr","1","p","schwa","614a1e625dc267ba7fb33e91","Spanish"
"4091",694.81,1114.93,"english","foof","499472","blockNr","1","f","u","614a1e625dc267ba7fb33e91","Spanish"
"4092",660.98,1112.61,"english","foff","499472","blockNr","1","f","o","614a1e625dc267ba7fb33e91","Spanish"
"4093",500.16,2442.22,"english","peef","499472","blockNr","1","p","i","614a1e625dc267ba7fb33e91","Spanish"
"4094",829.69,1326.66,"english","poof","499472","blockNr","1","p","u","614a1e625dc267ba7fb33e91","Spanish"
"4095",613.44,2235.31,"english","feef","499472","blockNr","1","f","i","614a1e625dc267ba7fb33e91","Spanish"
"4096",756.37,1148.04,"english","foff","499472","blockNr","1","f","o","614a1e625dc267ba7fb33e91","Spanish"
"4097",463.86,1715.51,"english","puff","499472","blockNr","1","p","schwa","614a1e625dc267ba7fb33e91","Spanish"
"4098",354.24,2311.34,"english","peef","499472","blockNr","1","p","i","614a1e625dc267ba7fb33e91","Spanish"
"4099",522.28,1708.25,"english","fuff","499472","blockNr","1","f","schwa","614a1e625dc267ba7fb33e91","Spanish"
"4100",822.59,1377.83,"english","poff","499472","blockNr","1","p","o","614a1e625dc267ba7fb33e91","Spanish"
"4101",433.55,2427.11,"spanish","fif","499472","blockNr","1","f","i","614a1e625dc267ba7fb33e91","Spanish"
"4102",846.47,1492.86,"spanish","faf","499472","blockNr","1","f","a","614a1e625dc267ba7fb33e91","Spanish"
"4103",372.3,2237.68,"spanish","pif","499472","blockNr","1","p","i","614a1e625dc267ba7fb33e91","Spanish"
"4104",715.09,1188.58,"spanish","pof","499472","blockNr","1","p","o","614a1e625dc267ba7fb33e91","Spanish"
"4105",868.52,1479.69,"spanish","faf","499472","blockNr","1","f","a","614a1e625dc267ba7fb33e91","Spanish"
"4106",661.37,1080.71,"spanish","fof","499472","blockNr","1","f","o","614a1e625dc267ba7fb33e91","Spanish"
"4107",278.79,2430.16,"spanish","pif","499472","blockNr","1","p","i","614a1e625dc267ba7fb33e91","Spanish"
"4108",420.94,1129.27,"spanish","puf","499472","blockNr","1","p","u","614a1e625dc267ba7fb33e91","Spanish"
"4109",391.99,869.06,"spanish","fuf","499472","blockNr","1","f","u","614a1e625dc267ba7fb33e91","Spanish"
"4110",340.29,2199.91,"spanish","pif","499472","blockNr","1","p","i","614a1e625dc267ba7fb33e91","Spanish"
"4111",564.29,999.46,"spanish","fuf","499472","blockNr","1","f","u","614a1e625dc267ba7fb33e91","Spanish"
"4112",387.39,902.57,"spanish","fuf","499472","blockNr","1","f","u","614a1e625dc267ba7fb33e91","Spanish"
"4113",589.6,924.78,"spanish","pof","499472","blockNr","1","p","o","614a1e625dc267ba7fb33e91","Spanish"
"4114",632.95,999.04,"spanish","fof","499472","blockNr","1","f","o","614a1e625dc267ba7fb33e91","Spanish"
"4115",814.46,1586.57,"spanish","paf","499472","blockNr","1","p","a","614a1e625dc267ba7fb33e91","Spanish"
"4116",770.86,2585.03,"spanish","fif","499472","blockNr","1","f","i","614a1e625dc267ba7fb33e91","Spanish"
"4117",673.9,1168.86,"spanish","puf","499472","blockNr","1","p","u","614a1e625dc267ba7fb33e91","Spanish"
"4118",936.16,1196.02,"spanish","faf","499472","blockNr","1","f","a","614a1e625dc267ba7fb33e91","Spanish"
"4119",306.02,2374.97,"spanish","fif","499472","blockNr","1","f","i","614a1e625dc267ba7fb33e91","Spanish"
"4120",671.75,1033.25,"spanish","fof","499472","blockNr","1","f","o","614a1e625dc267ba7fb33e91","Spanish"
"4121",897.04,1327.54,"spanish","paf","499472","blockNr","1","p","a","614a1e625dc267ba7fb33e91","Spanish"
"4122",702.06,1068.5,"spanish","pof","499472","blockNr","1","p","o","614a1e625dc267ba7fb33e91","Spanish"
"4123",532.77,1075.21,"spanish","puf","499472","blockNr","1","p","u","614a1e625dc267ba7fb33e91","Spanish"
"4124",871.69,1530.17,"spanish","paf","499472","blockNr","1","p","a","614a1e625dc267ba7fb33e91","Spanish"
"4125",506.04,1597.03,"french","puf","499473","blockNr","1","p","u","6092dee68abf98f0b677315d","Spanish"
"4126",341.76,1905.67,"french","fif","499473","blockNr","1","f","i","6092dee68abf98f0b677315d","Spanish"
"4127",635.45,1399.32,"french","fof","499473","blockNr","1","f","o","6092dee68abf98f0b677315d","Spanish"
"4128",625.6,1325.56,"french","fof","499473","blockNr","1","f","o","6092dee68abf98f0b677315d","Spanish"
"4129",603.85,1539.62,"french","paf","499473","blockNr","1","p","schwa","6092dee68abf98f0b677315d","Spanish"
"4130",525.21,1703.29,"french","pif","499473","blockNr","1","p","i","6092dee68abf98f0b677315d","Spanish"
"4131",621.34,1362.18,"french","fuf","499473","blockNr","1","f","u","6092dee68abf98f0b677315d","Spanish"
"4132",658.75,1313.74,"french","faf","499473","blockNr","1","f","schwa","6092dee68abf98f0b677315d","Spanish"
"4133",461.09,1695.28,"french","fif","499473","blockNr","1","f","i","6092dee68abf98f0b677315d","Spanish"
"4134",433.09,1418.74,"french","puf","499473","blockNr","1","p","u","6092dee68abf98f0b677315d","Spanish"
"4135",560.76,1329.32,"french","faf","499473","blockNr","1","f","schwa","6092dee68abf98f0b677315d","Spanish"
"4136",464.58,1351.74,"french","puf","499473","blockNr","1","p","u","6092dee68abf98f0b677315d","Spanish"
"4137",497.08,1317.77,"french","fuf","499473","blockNr","1","f","u","6092dee68abf98f0b677315d","Spanish"
"4138",669.87,1238,"french","paf","499473","blockNr","1","p","schwa","6092dee68abf98f0b677315d","Spanish"
"4139",341.16,2116.55,"french","pif","499473","blockNr","1","p","i","6092dee68abf98f0b677315d","Spanish"
"4140",650.88,2015.39,"french","pif","499473","blockNr","1","p","i","6092dee68abf98f0b677315d","Spanish"
"4141",725.95,1536.13,"french","faf","499473","blockNr","1","f","schwa","6092dee68abf98f0b677315d","Spanish"
"4142",788.91,1694.63,"french","pof","499473","blockNr","1","p","o","6092dee68abf98f0b677315d","Spanish"
"4143",755.61,1630.17,"french","fof","499473","blockNr","1","f","o","6092dee68abf98f0b677315d","Spanish"
"4144",602.06,1544.58,"french","paf","499473","blockNr","1","p","schwa","6092dee68abf98f0b677315d","Spanish"
"4145",576.95,1336.69,"french","pof","499473","blockNr","1","p","o","6092dee68abf98f0b677315d","Spanish"
"4146",640.15,1408.42,"french","pof","499473","blockNr","1","p","o","6092dee68abf98f0b677315d","Spanish"
"4147",400.73,1406.64,"french","fuf","499473","blockNr","1","f","u","6092dee68abf98f0b677315d","Spanish"
"4148",555.93,1941.88,"french","fif","499473","blockNr","1","f","i","6092dee68abf98f0b677315d","Spanish"
"4149",396.4,1945.49,"German","pif","499473","blockNr","1","p","i","6092dee68abf98f0b677315d","Spanish"
"4150",351.54,1959.45,"German","fif","499473","blockNr","1","f","i","6092dee68abf98f0b677315d","Spanish"
"4151",352.52,1992.62,"German","pif","499473","blockNr","1","p","i","6092dee68abf98f0b677315d","Spanish"
"4152",792.65,1360.01,"German","paf","499473","blockNr","1","p","schwa","6092dee68abf98f0b677315d","Spanish"
"4153",920.27,1463.41,"German","faf","499473","blockNr","1","f","schwa","6092dee68abf98f0b677315d","Spanish"
"4154",837.72,1823.13,"German","fuf","499473","blockNr","1","f","u","6092dee68abf98f0b677315d","Spanish"
"4155",962.09,1304.94,"German","paf","499473","blockNr","1","p","schwa","6092dee68abf98f0b677315d","Spanish"
"4156",724.83,1567.34,"German","fuf","499473","blockNr","1","f","u","6092dee68abf98f0b677315d","Spanish"
"4157",534.2,1996.69,"German","fif","499473","blockNr","1","f","i","6092dee68abf98f0b677315d","Spanish"
"4158",551.98,1302.58,"German","puf","499473","blockNr","1","p","u","6092dee68abf98f0b677315d","Spanish"
"4159",1067,1609.92,"German","fof","499473","blockNr","1","f","o","6092dee68abf98f0b677315d","Spanish"
"4160",731.46,1323.56,"German","fof","499473","blockNr","1","f","o","6092dee68abf98f0b677315d","Spanish"
"4161",702.77,1270.4,"German","pof","499473","blockNr","1","p","o","6092dee68abf98f0b677315d","Spanish"
"4162",1004.78,2114.97,"German","pof","499473","blockNr","1","p","o","6092dee68abf98f0b677315d","Spanish"
"4163",370.87,1922.34,"German","pif","499473","blockNr","1","p","i","6092dee68abf98f0b677315d","Spanish"
"4164",866.41,1638.24,"German","puf","499473","blockNr","1","p","u","6092dee68abf98f0b677315d","Spanish"
"4165",865.02,1316.95,"German","faf","499473","blockNr","1","f","schwa","6092dee68abf98f0b677315d","Spanish"
"4166",588.13,2073.59,"German","fif","499473","blockNr","1","f","i","6092dee68abf98f0b677315d","Spanish"
"4167",899.25,1381.49,"German","faf","499473","blockNr","1","f","schwa","6092dee68abf98f0b677315d","Spanish"
"4168",869.8,1355.33,"German","paf","499473","blockNr","1","p","schwa","6092dee68abf98f0b677315d","Spanish"
"4169",504.6,1447.12,"German","puf","499473","blockNr","1","p","u","6092dee68abf98f0b677315d","Spanish"
"4170",502.63,1288.78,"German","fuf","499473","blockNr","1","f","u","6092dee68abf98f0b677315d","Spanish"
"4171",611.69,1155.71,"German","fof","499473","blockNr","1","f","o","6092dee68abf98f0b677315d","Spanish"
"4172",465.97,1816.43,"German","pof","499473","blockNr","1","p","o","6092dee68abf98f0b677315d","Spanish"
"4173",516.07,2023.84,"english","puff","499473","blockNr","1","p","schwa","6092dee68abf98f0b677315d","Spanish"
"4174",319.07,1972.54,"english","feef","499473","blockNr","1","f","i","6092dee68abf98f0b677315d","Spanish"
"4175",450.48,2081.81,"english","poof","499473","blockNr","1","p","u","6092dee68abf98f0b677315d","Spanish"
"4176",476.35,2022.83,"english","fuff","499473","blockNr","1","f","schwa","6092dee68abf98f0b677315d","Spanish"
"4177",744.3,1786.3,"english","foff","499473","blockNr","1","f","o","6092dee68abf98f0b677315d","Spanish"
"4178",680.44,1946.51,"english","foof","499473","blockNr","1","f","u","6092dee68abf98f0b677315d","Spanish"
"4179",626.06,1744.18,"english","fuff","499473","blockNr","1","f","schwa","6092dee68abf98f0b677315d","Spanish"
"4180",591.7,1207.65,"english","foff","499473","blockNr","1","f","o","6092dee68abf98f0b677315d","Spanish"
"4181",299.85,2039.17,"english","peef","499473","blockNr","1","p","i","6092dee68abf98f0b677315d","Spanish"
"4182",706.84,1556.55,"english","fuff","499473","blockNr","1","f","schwa","6092dee68abf98f0b677315d","Spanish"
"4183",363.11,1951.34,"english","feef","499473","blockNr","1","f","i","6092dee68abf98f0b677315d","Spanish"
"4184",546.1,1293.46,"english","poof","499473","blockNr","1","p","u","6092dee68abf98f0b677315d","Spanish"
"4185",561.66,1225.3,"english","puff","499473","blockNr","1","p","schwa","6092dee68abf98f0b677315d","Spanish"
"4186",740.85,2201.1,"english","feef","499473","blockNr","1","f","i","6092dee68abf98f0b677315d","Spanish"
"4187",580.25,1449.77,"english","puff","499473","blockNr","1","p","schwa","6092dee68abf98f0b677315d","Spanish"
"4188",593.07,1260.9,"english","poff","499473","blockNr","1","p","o","6092dee68abf98f0b677315d","Spanish"
"4189",499.25,1886.49,"english","poof","499473","blockNr","1","p","u","6092dee68abf98f0b677315d","Spanish"
"4190",399.62,2071.35,"english","peef","499473","blockNr","1","p","i","6092dee68abf98f0b677315d","Spanish"
"4191",690.64,1384.51,"english","poff","499473","blockNr","1","p","o","6092dee68abf98f0b677315d","Spanish"
"4192",629.51,1201.92,"english","foff","499473","blockNr","1","f","o","6092dee68abf98f0b677315d","Spanish"
"4193",548.84,1420.74,"english","foof","499473","blockNr","1","f","u","6092dee68abf98f0b677315d","Spanish"
"4194",652.59,1207.92,"english","poff","499473","blockNr","1","p","o","6092dee68abf98f0b677315d","Spanish"
"4195",574.49,2049.75,"english","peef","499473","blockNr","1","p","i","6092dee68abf98f0b677315d","Spanish"
"4196",838.36,2314.73,"english","foof","499473","blockNr","1","f","u","6092dee68abf98f0b677315d","Spanish"
"4197",736.54,2186.97,"spanish","pof","499473","blockNr","1","p","o","6092dee68abf98f0b677315d","Spanish"
"4198",606.96,2101.48,"spanish","pif","499473","blockNr","1","p","i","6092dee68abf98f0b677315d","Spanish"
"4199",392.68,1505.36,"spanish","fuf","499473","blockNr","1","f","u","6092dee68abf98f0b677315d","Spanish"
"4200",802.67,1315.12,"spanish","paf","499473","blockNr","1","p","a","6092dee68abf98f0b677315d","Spanish"
"4201",694.03,2222.47,"spanish","puf","499473","blockNr","1","p","u","6092dee68abf98f0b677315d","Spanish"
"4202",807.25,1393.19,"spanish","faf","499473","blockNr","1","f","a","6092dee68abf98f0b677315d","Spanish"
"4203",813.72,2116.57,"spanish","pif","499473","blockNr","1","p","i","6092dee68abf98f0b677315d","Spanish"
"4204",856.49,1408.88,"spanish","paf","499473","blockNr","1","p","a","6092dee68abf98f0b677315d","Spanish"
"4205",915.74,1304.78,"spanish","faf","499473","blockNr","1","f","a","6092dee68abf98f0b677315d","Spanish"
"4206",575.69,1164.2,"spanish","pof","499473","blockNr","1","p","o","6092dee68abf98f0b677315d","Spanish"
"4207",768.73,1475.14,"spanish","faf","499473","blockNr","1","f","a","6092dee68abf98f0b677315d","Spanish"
"4208",334.55,1910.27,"spanish","fif","499473","blockNr","1","f","i","6092dee68abf98f0b677315d","Spanish"
"4209",582.93,2182.66,"spanish","puf","499473","blockNr","1","p","u","6092dee68abf98f0b677315d","Spanish"
"4210",892.29,2048.46,"spanish","fif","499473","blockNr","1","f","i","6092dee68abf98f0b677315d","Spanish"
"4211",585.13,2079.27,"spanish","fuf","499473","blockNr","1","f","u","6092dee68abf98f0b677315d","Spanish"
"4212",653.64,1427.91,"spanish","fof","499473","blockNr","1","f","o","6092dee68abf98f0b677315d","Spanish"
"4213",893.85,2252.42,"spanish","fuf","499473","blockNr","1","f","u","6092dee68abf98f0b677315d","Spanish"
"4214",297.78,1912.67,"spanish","pif","499473","blockNr","1","p","i","6092dee68abf98f0b677315d","Spanish"
"4215",646.6,1037.72,"spanish","fof","499473","blockNr","1","f","o","6092dee68abf98f0b677315d","Spanish"
"4216",749.99,1035.74,"spanish","pof","499473","blockNr","1","p","o","6092dee68abf98f0b677315d","Spanish"
"4217",861.65,1327.16,"spanish","paf","499473","blockNr","1","p","a","6092dee68abf98f0b677315d","Spanish"
