stim,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,seek.started,seek.stopped,seek.numClicks,seek.timesOn,seek.timesOff,sock.started,sock.stopped,sock.numClicks,sock.timesOn,sock.timesOff,son.started,son.stopped,son.numClicks,son.timesOn,son.timesOff,stimulus.started,stimulus.stopped,sin_sp.started,sin_sp.stopped,sin_sp.numClicks,sin_sp.timesOn,sin_sp.timesOff,son_sp.started,son_sp.stopped,son_sp.numClicks,son_sp.timesOn,son_sp.timesOff,ins.started,ins.stopped,cross.started,cross.stopped,su.started,su.stopped,su.numClicks,su.timesOn,su.timesOff,soon.started,soon.stopped,soon.numClicks,soon.timesOn,soon.timesOff,slider.response,slider.rt,slider.started,slider.stopped,top_ins.started,top_ins.stopped,bottom_ins.started,bottom_ins.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
stim/sos.wav,2,2,10,1,64.29069058300229,None,0,,,64.29069058300229,None,2,"[6.701614707999397, 3.0672298339777626]","[6.701617374987109, 3.067232083994895]",64.29069058300229,None,2,"[5.900340874999529, 1.8502598750055768]","[5.90034308299073, 1.8502619590144604]",64.29017657850054,None,64.29069058300229,None,3,"[3.516643209004542, 3.083962499978952, 1.7159032079798635]","[3.5166455839935225, 3.0839649589906912, 1.715905582997948]",64.29069058300229,None,1,[5.333595500007505],[5.333597834018292],64.29069058300229,None,63.80704804099514,64.30795741599286,64.29069058300229,None,3,"[3.1517700419935863, 2.200357833004091, 2.53329016600037]","[3.1517724999866914, 2.2003602079930715, 2.533292625012109]",64.29069058300229,None,0,,,6.986666666666666,1.279647958028363,69.62323537500924,None,69.62323537500924,None,69.62323537500924,None,69.62323537500924,None,69.62323537500924,None,,,,,,,,001,2021_Oct_14_1422,untitled,2021.2.3,60.18241289173485,
stim/sus.wav,2,3,11,2,71.40704625000944,None,0,,,71.40704625000944,None,2,"[6.701614707999397, 3.0672298339777626]","[6.701617374987109, 3.067232083994895]",71.40704625000944,None,3,"[5.900340874999529, 1.8502598750055768, 2.566833124990808]","[5.90034308299073, 1.8502619590144604, 2.5668352500069886]",71.40664220350445,None,71.40704625000944,None,3,"[3.516643209004542, 3.083962499978952, 1.7159032079798635]","[3.5166455839935225, 3.0839649589906912, 1.715905582997948]",71.40704625000944,None,1,[5.333595500007505],[5.333597834018292],71.40704625000944,None,70.92331120799645,71.42416424999828,71.40704625000944,None,3,"[3.1517700419935863, 2.200357833004091, 2.53329016600037]","[3.1517724999866914, 2.2003602079930715, 2.533292625012109]",71.40704625000944,None,0,,,6.973333333333333,0.8803896250028629,73.97318479101523,None,73.97318479101523,None,73.97318479101523,None,73.97318479101523,None,73.97318479101523,None,,,,,,,,001,2021_Oct_14_1422,untitled,2021.2.3,60.18241289173485,
stim/sis.wav,3,0,12,0,75.35752266601776,None,0,,,75.35752266601776,None,2,"[6.701614707999397, 3.0672298339777626]","[6.701617374987109, 3.067232083994895]",75.35752266601776,None,3,"[5.900340874999529, 1.8502598750055768, 2.566833124990808]","[5.90034308299073, 1.8502619590144604, 2.5668352500069886]",75.35658791250316,None,75.35752266601776,None,4,"[3.516643209004542, 3.083962499978952, 1.7159032079798635, 2.4339875000005122]","[3.5166455839935225, 3.0839649589906912, 1.715905582997948, 2.4339898750185966]",75.35752266601776,None,1,[5.333595500007505],[5.333597834018292],75.35752266601776,None,74.87320208299207,75.37387116599712,75.35752266601776,None,3,"[3.1517700419935863, 2.200357833004091, 2.53329016600037]","[3.1517724999866914, 2.2003602079930715, 2.533292625012109]",75.35752266601776,None,0,,,6.986666666666666,1.8791081669915002,77.78996454100707,None,77.78996454100707,None,77.78996454100707,None,77.78996454100707,None,77.78996454100707,None,,,,,,,,001,2021_Oct_14_1422,untitled,2021.2.3,60.18241289173485,
stim/sos.wav,3,1,13,1,80.17472970800009,None,0,,,80.17472970800009,None,2,"[6.701614707999397, 3.0672298339777626]","[6.701617374987109, 3.067232083994895]",80.17472970800009,None,3,"[5.900340874999529, 1.8502598750055768, 2.566833124990808]","[5.90034308299073, 1.8502619590144604, 2.5668352500069886]",80.17440499551012,None,80.17472970800009,None,4,"[3.516643209004542, 3.083962499978952, 1.7159032079798635, 2.4339875000005122]","[3.5166455839935225, 3.0839649589906912, 1.715905582997948, 2.4339898750185966]",80.17472970800009,None,2,"[5.333595500007505, 4.4662405000126455]","[5.333597834018292, 4.4662426249997225]",80.17472970800009,None,79.69000508301542,80.19094175001374,80.17472970800009,None,3,"[3.1517700419935863, 2.200357833004091, 2.53329016600037]","[3.1517724999866914, 2.2003602079930715, 2.533292625012109]",80.17472970800009,None,0,,,7,1.0466025419882499,84.64004770800238,None,84.64004770800238,None,84.64004770800238,None,84.64004770800238,None,84.64004770800238,None,,,,,,,,001,2021_Oct_14_1422,untitled,2021.2.3,60.18241289173485,
stim/sus.wav,3,2,14,2,86.19127800001297,None,0,,,86.19127800001297,None,2,"[6.701614707999397, 3.0672298339777626]","[6.701617374987109, 3.067232083994895]",86.19127800001297,None,3,"[5.900340874999529, 1.8502598750055768, 2.566833124990808]","[5.90034308299073, 1.8502619590144604, 2.5668352500069886]",86.19065470349742,None,86.19127800001297,None,4,"[3.516643209004542, 3.083962499978952, 1.7159032079798635, 2.4339875000005122]","[3.5166455839935225, 3.0839649589906912, 1.715905582997948, 2.4339898750185966]",86.19127800001297,None,2,"[5.333595500007505, 4.4662405000126455]","[5.333597834018292, 4.4662426249997225]",86.19127800001297,None,85.7066904999956,86.20783662499161,86.19127800001297,None,4,"[3.1517700419935863, 2.200357833004091, 2.53329016600037, 1.7333629589993507]","[3.1517724999866914, 2.2003602079930715, 2.533292625012109, 1.7333652499946766]",86.19127800001297,None,0,,,7,1.2796424579864834,87.92365491599776,None,87.92365491599776,None,87.92365491599776,None,87.92365491599776,None,87.92365491599776,None,,,,,,,,001,2021_Oct_14_1422,untitled,2021.2.3,60.18241289173485,
stim/sys.wav,3,3,15,3,89.70860291601275,None,0,,,89.70860291601275,None,2,"[6.701614707999397, 3.0672298339777626]","[6.701617374987109, 3.067232083994895]",89.70860291601275,None,3,"[5.900340874999529, 1.8502598750055768, 2.566833124990808]","[5.90034308299073, 1.8502619590144604, 2.5668352500069886]",89.70750570349045,None,89.70860291601275,None,4,"[3.516643209004542, 3.083962499978952, 1.7159032079798635, 2.4339875000005122]","[3.5166455839935225, 3.0839649589906912, 1.715905582997948, 2.4339898750185966]",89.70860291601275,None,2,"[5.333595500007505, 4.4662405000126455]","[5.333597834018292, 4.4662426249997225]",89.70860291601275,None,89.2234214580094,89.72471300000325,89.70860291601275,None,5,"[3.1517700419935863, 2.200357833004091, 2.53329016600037, 1.7333629589993507, 1.2331614999857266]","[3.1517724999866914, 2.2003602079930715, 2.533292625012109, 1.7333652499946766, 1.2331639170006383]",89.70860291601275,None,0,,,4.946666666666667,0.9468812080158386,90.94045266599278,None,90.94045266599278,None,90.94045266599278,None,90.94045266599278,None,90.94045266599278,None,,,,,,,,001,2021_Oct_14_1422,untitled,2021.2.3,60.18241289173485,
stim/sis.wav,4,0,16,0,92.3915554159903,None,0,,,92.3915554159903,None,2,"[6.701614707999397, 3.0672298339777626]","[6.701617374987109, 3.067232083994895]",92.3915554159903,None,3,"[5.900340874999529, 1.8502598750055768, 2.566833124990808]","[5.90034308299073, 1.8502619590144604, 2.5668352500069886]",92.39090720351086,None,92.3915554159903,None,5,"[3.516643209004542, 3.083962499978952, 1.7159032079798635, 2.4339875000005122, 1.9669203750090674]","[3.5166455839935225, 3.0839649589906912, 1.715905582997948, 2.4339898750185966, 1.966922583989799]",92.3915554159903,None,2,"[5.333595500007505, 4.4662405000126455]","[5.333597834018292, 4.4662426249997225]",92.3915554159903,None,91.9071954160172,92.40793124999618,92.3915554159903,None,5,"[3.1517700419935863, 2.200357833004091, 2.53329016600037, 1.7333629589993507, 1.2331614999857266]","[3.1517724999866914, 2.2003602079930715, 2.533292625012109, 1.7333652499946766, 1.2331639170006383]",92.3915554159903,None,0,,,2.76,1.1136162919865455,94.35708733301726,None,94.35708733301726,None,94.35708733301726,None,94.35708733301726,None,94.35708733301726,None,,,,,,,,001,2021_Oct_14_1422,untitled,2021.2.3,60.18241289173485,
stim/sys.wav,4,1,17,3,95.97517179101123,None,0,,,95.97517179101123,None,2,"[6.701614707999397, 3.0672298339777626]","[6.701617374987109, 3.067232083994895]",95.97517179101123,None,3,"[5.900340874999529, 1.8502598750055768, 2.566833124990808]","[5.90034308299073, 1.8502619590144604, 2.5668352500069886]",95.97430774551466,None,95.97517179101123,None,5,"[3.516643209004542, 3.083962499978952, 1.7159032079798635, 2.4339875000005122, 1.9669203750090674]","[3.5166455839935225, 3.0839649589906912, 1.715905582997948, 2.4339898750185966, 1.966922583989799]",95.97517179101123,None,2,"[5.333595500007505, 4.4662405000126455]","[5.333597834018292, 4.4662426249997225]",95.97517179101123,None,95.49046191599336,95.99169883300783,95.97517179101123,None,6,"[3.1517700419935863, 2.200357833004091, 2.53329016600037, 1.7333629589993507, 1.2331614999857266, 1.3334177500219084]","[3.1517724999866914, 2.2003602079930715, 2.533292625012109, 1.7333652499946766, 1.2331639170006383, 1.3334198750089854]",95.97517179101123,None,0,,,7,1.3459688339789864,97.30730516600306,None,97.30730516600306,None,97.30730516600306,None,97.30730516600306,None,97.30730516600306,None,,,,,,,,001,2021_Oct_14_1422,untitled,2021.2.3,60.18241289173485,
stim/sos.wav,4,2,18,1,99.15871058299672,None,0,,,99.15871058299672,None,2,"[6.701614707999397, 3.0672298339777626]","[6.701617374987109, 3.067232083994895]",99.15871058299672,None,3,"[5.900340874999529, 1.8502598750055768, 2.566833124990808]","[5.90034308299073, 1.8502619590144604, 2.5668352500069886]",99.15795478750951,None,99.15871058299672,None,5,"[3.516643209004542, 3.083962499978952, 1.7159032079798635, 2.4339875000005122, 1.9669203750090674]","[3.5166455839935225, 3.0839649589906912, 1.715905582997948, 2.4339898750185966, 1.966922583989799]",99.15871058299672,None,2,"[5.333595500007505, 4.4662405000126455]","[5.333597834018292, 4.4662426249997225]",99.15871058299672,None,98.67381041601766,99.17493216600269,99.15871058299672,None,6,"[3.1517700419935863, 2.200357833004091, 2.53329016600037, 1.7333629589993507, 1.2331614999857266, 1.3334177500219084]","[3.1517724999866914, 2.2003602079930715, 2.533292625012109, 1.7333652499946766, 1.2331639170006383, 1.3334198750089854]",99.15871058299672,None,1,[2.2328617500024848],[2.2328640409978107],6.833333333333333,0.7299643340229522,101.39062783299596,None,101.39062783299596,None,101.39062783299596,None,101.39062783299596,None,101.39062783299596,None,,,,,,,,001,2021_Oct_14_1422,untitled,2021.2.3,60.18241289173485,
stim/sus.wav,4,3,19,2,102.62481599999592,None,0,,,102.62481599999592,None,2,"[6.701614707999397, 3.0672298339777626]","[6.701617374987109, 3.067232083994895]",102.62481599999592,None,3,"[5.900340874999529, 1.8502598750055768, 2.566833124990808]","[5.90034308299073, 1.8502619590144604, 2.5668352500069886]",102.62448624550015,None,102.62481599999592,None,5,"[3.516643209004542, 3.083962499978952, 1.7159032079798635, 2.4339875000005122, 1.9669203750090674]","[3.5166455839935225, 3.0839649589906912, 1.715905582997948, 2.4339898750185966, 1.966922583989799]",102.62481599999592,None,2,"[5.333595500007505, 4.4662405000126455]","[5.333597834018292, 4.4662426249997225]",102.62481599999592,None,102.14057404099731,102.64189954099129,102.62481599999592,None,7,"[3.1517700419935863, 2.200357833004091, 2.53329016600037, 1.7333629589993507, 1.2331614999857266, 1.3334177500219084, 2.350125124998158]","[3.1517724999866914, 2.2003602079930715, 2.533292625012109, 1.7333652499946766, 1.2331639170006383, 1.3334198750089854, 2.350127457990311]",102.62481599999592,None,1,[2.2328617500024848],[2.2328640409978107],5.533333333333333,1.478954167017946,104.9739354159974,None,104.9739354159974,None,104.9739354159974,None,104.9739354159974,None,104.9739354159974,None,,,,,,,,001,2021_Oct_14_1422,untitled,2021.2.3,60.18241289173485,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.1536908330162987,106.4741017910128,None,,,,001,2021_Oct_14_1422,untitled,2021.2.3,60.18241289173485,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.4741017910128,None,,,,,,,
