"","id","the_col_fr","correct rejection","fa","hit","miss","d_prime","language","group","l2_prof_perception","cont_type"
"264","60a2c25b9ee91ba606a45f5d","pake",9,0,0,0,1.64485362695147,"German","English monolingual",NA,"a"
"265","60a2c25b9ee91ba606a45f5d","pike",9,2,0,2,-0.155203764601789,"German","English monolingual",NA,"i"
"266","60a2c25b9ee91ba606a45f5d","pisch",10,1,0,1,0.475859630179926,"German","English monolingual",NA,"i"
"267","60a4cadc8c4109eeeb9fda14","fisch",6,4,0,0,0.229884117579232,"German","Spanish",6,"i"
"268","60a4cadc8c4109eeeb9fda14","pake",5,9,2,1,-0.0220554631234202,"German","Spanish",6,"a"
"269","60a4cadc8c4109eeeb9fda14","pike",5,7,1,0,0.480461607772156,"German","Spanish",6,"i"
"270","60a4cadc8c4109eeeb9fda14","pisch",2,4,1,2,-0.684745720764945,"German","Spanish",6,"i"
"271","60b296b907e5c81c0ea774fb","fisch",9,4,0,2,-0.503713814644522,"German","English monolingual",NA,"i"
"272","60b296b907e5c81c0ea774fb","pake",6,4,0,2,-0.737537448522469,"German","English monolingual",NA,"a"
"273","60b296b907e5c81c0ea774fb","pike",3,7,0,1,-1.14727887118835,"German","English monolingual",NA,"i"
"274","60b296b907e5c81c0ea774fb","pisch",6,3,0,2,-0.582101099694134,"German","English monolingual",NA,"i"
"275","60b3db45abbe2124a40638b8","fisch",3,5,1,0,0.392273603133574,"German","Spanish",6,"i"
"276","60b3db45abbe2124a40638b8","pake",4,7,0,0,-0.318639363964375,"German","Spanish",6,"a"
"277","60b3db45abbe2124a40638b8","pike",3,10,1,0,0,"German","Spanish",6,"i"
"278","60b3db45abbe2124a40638b8","pisch",1,9,4,1,-0.422313811897432,"German","Spanish",6,"i"
"279","60b5b426d7e50f69a524a58b","fisch",8,5,0,0,0.271880005399261,"German","English monolingual",NA,"i"
"280","60b5b426d7e50f69a524a58b","pake",1,6,4,0,0.394405006525725,"German","English monolingual",NA,"a"
"281","60b5b426d7e50f69a524a58b","pike",5,6,2,0,0.862788110487626,"German","English monolingual",NA,"i"
"282","60b5b426d7e50f69a524a58b","pisch",4,7,1,0,0.355850386231707,"German","English monolingual",NA,"i"
"283","60b7b098c35b5eb4f326e077","fisch",4,5,2,0,0.841760219246627,"German","English monolingual",NA,"i"
"284","60b7b098c35b5eb4f326e077","pake",3,6,3,0,0.76502891396844,"German","English monolingual",NA,"a"
"285","60b7b098c35b5eb4f326e077","pike",1,10,2,0,-0.182927814274306,"German","English monolingual",NA,"i"
"286","60b7b098c35b5eb4f326e077","pisch",5,8,0,0,-0.271880005399261,"German","English monolingual",NA,"i"
"287","60b7f09a4462d1d1aa6bbcf6","fisch",7,7,2,0,0.967421566101701,"German","English",4,"i"
"288","60b7f09a4462d1d1aa6bbcf6","pake",3,8,1,0,0.125967467497983,"German","English",4,"a"
"289","60b7f09a4462d1d1aa6bbcf6","pike",3,2,2,0,1.17784996034963,"German","English",4,"i"
"290","60b7f09a4462d1d1aa6bbcf6","pisch",7,5,2,0,1.16144970852563,"German","English",4,"i"
"291","60b805f47d6292141781c36e","fisch",2,6,1,0,0.0850339523463032,"German","Spanish",5,"i"
"292","60b805f47d6292141781c36e","pake",4,7,0,0,-0.318639363964375,"German","Spanish",5,"a"
"293","60b805f47d6292141781c36e","pike",3,7,5,0,0.910205006108371,"German","Spanish",5,"i"
"294","60b805f47d6292141781c36e","pisch",3,10,1,0,0,"German","Spanish",5,"i"
"295","60bc18bb8b971280ef13060c","fisch",4,3,1,0,0.831800434806252,"German","English",4,"i"
"296","60bc18bb8b971280ef13060c","pake",8,7,2,0,1.04583397883481,"German","English",4,"a"
"297","60bc18bb8b971280ef13060c","pike",3,6,2,0,0.582101099694134,"German","English",4,"i"
"298","60bc18bb8b971280ef13060c","pisch",8,3,2,0,1.5159438487998,"German","English",4,"i"
"299","60c24c8ec01a8596ba5c8b85","fisch",4,2,2,1,0.684745720764945,"German","English",6,"i"
"300","60c24c8ec01a8596ba5c8b85","pake",4,10,1,0,0.150089237488041,"German","English",6,"a"
"301","60c24c8ec01a8596ba5c8b85","pike",7,3,2,0,1.44021068709397,"German","English",6,"i"
"302","60c24c8ec01a8596ba5c8b85","pisch",6,6,1,0,0.674489750196082,"German","English",6,"i"
"303","60d6394a300a5e5eab28aac1","fisch",5,3,2,0,1.24963771316421,"German","English monolingual",NA,"i"
"304","60d6394a300a5e5eab28aac1","pake",2,8,0,0,-0.747858594763302,"German","English monolingual",NA,"a"
"305","60d6394a300a5e5eab28aac1","pike",3,12,2,0,0.190999804953774,"German","English monolingual",NA,"i"
"306","60d6394a300a5e5eab28aac1","pisch",7,2,3,0,1.82483913057209,"German","English monolingual",NA,"i"
"307","60e1d5f866e681d7e33fd01c","fisch",5,11,3,0,0.692497449363513,"German","English",3,"i"
"308","60e1d5f866e681d7e33fd01c","pake",6,2,2,0,1.55687736395148,"German","English",3,"a"
"309","60e1d5f866e681d7e33fd01c","pike",3,3,2,0,0.967421566101701,"German","English",3,"i"
"310","60e1d5f866e681d7e33fd01c","pisch",4,8,0,0,-0.395725295814487,"German","English",3,"i"
"311","60fcdb88e0514055c6e6a03b","fisch",2,9,2,0,0.155203764601789,"German","English monolingual",NA,"i"
"312","60fcdb88e0514055c6e6a03b","pake",2,8,0,0,-0.747858594763302,"German","English monolingual",NA,"a"
"313","60fcdb88e0514055c6e6a03b","pike",3,6,3,0,0.76502891396844,"German","English monolingual",NA,"i"
"314","60fd444309e999dd905f78f8","fisch",6,6,0,0,0,"German","English",3,"i"
"315","60fd444309e999dd905f78f8","pake",5,7,4,0,1.08752342312067,"German","English",3,"a"
"316","60fd444309e999dd905f78f8","pike",3,7,2,0,0.494632445109434,"German","English",3,"i"
"317","60fd444309e999dd905f78f8","pisch",6,2,1,0,1.26394554804586,"German","English",3,"i"
"318","60fd7eaad772d88362fd9da4","fisch",4,5,0,0,-0.125661346855074,"German","English monolingual",NA,"i"
"319","60fd7eaad772d88362fd9da4","pake",9,9,4,0,1.2815515655446,"German","English monolingual",NA,"a"
"320","60fd7eaad772d88362fd9da4","pike",2,7,2,0,0.29293181590562,"German","English monolingual",NA,"i"
"321","60fd7eaad772d88362fd9da4","pisch",3,3,1,0,0.674489750196082,"German","English monolingual",NA,"i"
"322","60ff89c17658f2b2015321c0","fisch",4,4,1,0,0.674489750196082,"German","English",5,"i"
"323","60ff89c17658f2b2015321c0","pake",1,9,3,0,0.0535458182824944,"German","English",5,"a"
"324","60ff89c17658f2b2015321c0","pike",2,13,1,0,-0.3355004190535,"German","English",5,"i"
"325","60ff89c17658f2b2015321c0","pisch",3,6,2,0,0.582101099694134,"German","English",5,"i"
"326","60ff9bc2f984e562c58812f6","fisch",9,3,0,2,-0.352280461505728,"German","English monolingual",NA,"i"
"327","60ff9bc2f984e562c58812f6","pake",5,5,0,1,-0.674489750196082,"German","English monolingual",NA,"a"
"328","60ff9bc2f984e562c58812f6","pike",10,2,0,2,-0.0979977928128154,"German","English monolingual",NA,"i"
"329","60ff9bc2f984e562c58812f6","pisch",7,1,0,2,0,"German","English monolingual",NA,"i"
"330","6100bb2660955ead768c8fcf","fisch",3,6,2,0,0.582101099694134,"German","English monolingual",NA,"i"
"331","6100bb2660955ead768c8fcf","pake",4,3,0,0,0.157310684610171,"German","English monolingual",NA,"a"
"332","6100bb2660955ead768c8fcf","pike",3,10,2,0,0.29293181590562,"German","English monolingual",NA,"i"
"333","6100bb2660955ead768c8fcf","pisch",7,6,3,0,1.23999173145177,"German","English monolingual",NA,"i"
"334","6100c59cd19d8852e9aa7b70","fisch",9,0,0,3,0.494504246575465,"German","English monolingual",NA,"i"
"335","6100c59cd19d8852e9aa7b70","pake",5,4,0,3,-1.02468803352093,"German","English monolingual",NA,"a"
"336","6100c59cd19d8852e9aa7b70","pike",10,4,0,0,0.524400512708041,"German","English monolingual",NA,"i"
"337","6100c59cd19d8852e9aa7b70","pisch",10,0,0,1,1.01613187938882,"German","English monolingual",NA,"i"
"338","61078c9e26cd1e400bdb293c","fisch",9,9,2,0,0.967421566101701,"German","English monolingual",NA,"i"
"339","61078c9e26cd1e400bdb293c","pake",1,4,2,0,0.29293181590562,"German","English monolingual",NA,"a"
"340","61078c9e26cd1e400bdb293c","pike",5,6,0,0,-0.104633455614075,"German","English monolingual",NA,"i"
"341","61078c9e26cd1e400bdb293c","pisch",5,3,3,0,1.43256552743852,"German","English monolingual",NA,"i"
"342","610cb2e82784ac6af6469fc5","fisch",8,4,3,0,1.5460746761905,"German","English",5,"i"
"343","610cb2e82784ac6af6469fc5","pake",6,6,1,0,0.674489750196082,"German","English",5,"a"
"344","610cb2e82784ac6af6469fc5","pike",3,4,2,0,0.810110881491531,"German","English",5,"i"
"345","610cb2e82784ac6af6469fc5","pisch",7,4,1,0,0.993129114160457,"German","English",5,"i"
"346","611023befc2052d878c7f50c","fisch",8,7,2,5,-0.410363998381557,"German","Spanish",6,"i"
"347","611023befc2052d878c7f50c","pake",16,15,1,0,0.713665835699179,"German","Spanish",6,"a"
"348","611023befc2052d878c7f50c","pike",12,7,2,2,0.318639363964375,"German","Spanish",6,"i"
"349","611023befc2052d878c7f50c","pisch",16,3,0,2,-0.0328322750282212,"German","Spanish",6,"i"
"350","61115d821fe239854dfcdf13","fisch",6,5,1,0,0.779123205810157,"German","English",5,"i"
"351","61115d821fe239854dfcdf13","pake",4,2,4,0,1.64765792234517,"German","English",5,"a"
"352","61115d821fe239854dfcdf13","pike",6,7,1,0,0.584847399120319,"German","English",5,"i"
"353","61115d821fe239854dfcdf13","pisch",9,3,1,0,1.28963085479206,"German","English",5,"i"
"354","61132361275e08754e30c2db","fisch",7,3,1,0,1.14727887118835,"German","English",4,"i"
"355","61132361275e08754e30c2db","pake",11,2,2,0,1.88824454247008,"German","English",4,"a"
"356","61132361275e08754e30c2db","pike",4,11,3,1,-0.0547316495475153,"German","English",4,"i"
"357","61132361275e08754e30c2db","pisch",4,0,0,0,1.2815515655446,"German","English",4,"i"
"358","61135eb097c6eb84381896ac","fisch",3,15,2,0,0.0679866584344676,"German","Spanish",5,"i"
"359","61135eb097c6eb84381896ac","pake",1,24,2,0,-0.607023399115341,"German","Spanish",5,"a"
"360","61135eb097c6eb84381896ac","pike",3,23,4,0,0.153407920265837,"German","Spanish",5,"i"
"361","61135eb097c6eb84381896ac","pisch",2,13,6,0,0.45524362343594,"German","Spanish",5,"i"
"362","6116c9b6db8511d0a58bdec9","fisch",7,4,3,0,1.46898874434038,"German","English monolingual",NA,"i"
"363","6116c9b6db8511d0a58bdec9","pake",3,6,4,0,0.896231099137033,"German","English monolingual",NA,"a"
"364","6116c9b6db8511d0a58bdec9","pike",2,9,0,0,-0.812217801499913,"German","English monolingual",NA,"i"
"365","6116c9b6db8511d0a58bdec9","pisch",7,4,0,0,0.318639363964375,"German","English monolingual",NA,"i"
"366","6125b040ffa3c0b9e67b92c9","fisch",5,8,1,1,-0.271880005399261,"German","English",5,"i"
"367","6125b040ffa3c0b9e67b92c9","pake",7,3,0,0,0.472789120992267,"German","English",5,"a"
"368","6125b040ffa3c0b9e67b92c9","pike",6,4,1,1,0.229884117579232,"German","English",5,"i"
"369","6125b040ffa3c0b9e67b92c9","pisch",5,4,2,1,0.444300710819449,"German","English",5,"i"
"370","6127df52d897b4da6d8ddda8","fisch",1,8,1,2,-1.35507275345816,"German","English monolingual",NA,"i"
"371","6127df52d897b4da6d8ddda8","pake",10,2,0,1,0.194934023092804,"German","English monolingual",NA,"a"
"372","6127df52d897b4da6d8ddda8","pike",9,3,0,1,-0.0593486456001081,"German","English monolingual",NA,"i"
"373","6127df52d897b4da6d8ddda8","pisch",7,2,0,2,-0.29293181590562,"German","English monolingual",NA,"i"
"374","612f0b6e7e79ca1b544a064d","fisch",1,7,1,1,-0.967421566101701,"German","Spanish",6,"i"
"375","612f0b6e7e79ca1b544a064d","pike",2,11,4,0,0.360728589176222,"German","Spanish",6,"i"
"376","612f152f7d455625729c73b7","fisch",5,7,1,0,0.480461607772156,"German","English",6,"i"
"377","612f152f7d455625729c73b7","pake",1,3,3,0,0.625948867667967,"German","English",6,"a"
"378","612f152f7d455625729c73b7","pike",2,8,2,0,0.219562971338399,"German","English",6,"i"
"379","612f152f7d455625729c73b7","pisch",6,10,1,0,0.375182839730415,"German","English",6,"i"
"380","61390220e2050f8b8bf41f27","fisch",4,4,2,1,0.318639363964375,"German","Spanish",6,"i"
"381","61390220e2050f8b8bf41f27","pake",2,7,1,0,0,"German","Spanish",6,"a"
"382","61390220e2050f8b8bf41f27","pike",2,8,2,0,0.219562971338399,"German","Spanish",6,"i"
"383","61390220e2050f8b8bf41f27","pisch",3,12,1,0,-0.101932010951846,"German","Spanish",6,"i"
"384","613a3379edee9c64f31e9b23","fisch",9,1,0,3,-0.0535458182824944,"German","Spanish",4,"i"
"385","613a3379edee9c64f31e9b23","pake",9,0,0,2,0.677432060849771,"German","Spanish",4,"a"
"386","613a3379edee9c64f31e9b23","pike",12,2,0,1,0.29293181590562,"German","Spanish",4,"i"
"387","613a3379edee9c64f31e9b23","pisch",8,1,0,1,0.361943639297708,"German","Spanish",4,"i"
"388","613a3838d8479f4bc5723974","fisch",6,10,5,0,1.08368721663497,"German","Spanish",5,"i"
"389","613a3838d8479f4bc5723974","pake",3,21,2,0,-0.112897774713255,"German","Spanish",5,"a"
"390","613a3838d8479f4bc5723974","pike",7,17,5,0,0.858593614392597,"German","Spanish",5,"i"
"391","613a3838d8479f4bc5723974","pisch",1,19,2,0,-0.497812226583821,"German","Spanish",5,"i"
"392","613a4182d75ec66fcd3292e9","fisch",4,2,1,0,1.04059610699665,"German","Spanish",5,"i"
"393","613a4182d75ec66fcd3292e9","fisch",4,2,1,0,1.04059610699665,"German","Spanish",5,"i"
"394","613a4182d75ec66fcd3292e9","pake",4,6,4,0,1.05166744796537,"German","Spanish",5,"a"
"395","613a4182d75ec66fcd3292e9","pake",4,6,4,0,1.05166744796537,"German","Spanish",5,"a"
"396","613a4182d75ec66fcd3292e9","pike",8,8,1,0,0.674489750196082,"German","Spanish",5,"i"
"397","613a4182d75ec66fcd3292e9","pike",8,8,1,0,0.674489750196082,"German","Spanish",5,"i"
"398","613a4182d75ec66fcd3292e9","pisch",3,7,1,0,0.201700629203814,"German","Spanish",5,"i"
"399","613a4182d75ec66fcd3292e9","pisch",3,7,1,0,0.201700629203814,"German","Spanish",5,"i"
"400","613a68a9f9bc0d833831eff0","pake",5,8,1,0,0.402609744796821,"German","Spanish",5,"a"
"401","613a69d8ed1c11f70b3d37c7","fisch",8,4,2,0,1.36314686191619,"German","Spanish",5,"i"
"402","613a69d8ed1c11f70b3d37c7","pake",6,10,1,1,-0.299306910465667,"German","Spanish",5,"a"
"403","613a69d8ed1c11f70b3d37c7","pike",2,4,1,2,-0.684745720764945,"German","Spanish",5,"i"
"404","613a69d8ed1c11f70b3d37c7","pisch",5,3,0,0,0.282216147062508,"German","Spanish",5,"i"
"405","613a886056265d62028d15d2","fisch",8,7,0,0,0.0784124127331122,"German","Spanish",5,"i"
"406","613a886056265d62028d15d2","pake",4,4,1,0,0.674489750196082,"German","Spanish",5,"a"
"407","613a886056265d62028d15d2","pike",5,3,4,0,1.56376771260711,"German","Spanish",5,"i"
"408","613a886056265d62028d15d2","pisch",4,7,0,2,-1.28606093006608,"German","Spanish",5,"i"
"409","613a8edf1dccc076d9b59330","fisch",3,8,2,0,0.418899283403603,"German","Spanish",4,"i"
"410","613a8edf1dccc076d9b59330","pake",1,6,0,0,-0.887146559018876,"German","Spanish",4,"a"
"411","613a8edf1dccc076d9b59330","pike",4,4,3,0,1.15034938037601,"German","Spanish",4,"i"
"412","613a8edf1dccc076d9b59330","pisch",7,9,2,0,0.819434456375863,"German","Spanish",4,"i"
"413","613a9a32098c4cfe776b69de","fisch",5,7,2,0,0.773393423677775,"German","Spanish",5,"i"
"414","613a9a32098c4cfe776b69de","pake",2,6,2,0,0.377965768251923,"German","Spanish",5,"a"
"415","613a9a32098c4cfe776b69de","pike",9,4,0,1,-0.210781998738903,"German","Spanish",5,"i"
"416","613a9a32098c4cfe776b69de","pisch",2,7,1,1,-0.674489750196082,"German","Spanish",5,"i"
"417","613abdfce6575a7bc72a6b85","fisch",8,2,0,2,-0.219562971338399,"German","Spanish",5,"i"
"418","613abdfce6575a7bc72a6b85","pake",6,0,0,1,0.790744042489441,"German","Spanish",5,"a"
"419","613abdfce6575a7bc72a6b85","pike",8,6,0,2,-0.799527561313596,"German","Spanish",5,"i"
"420","613abdfce6575a7bc72a6b85","pisch",9,3,0,2,-0.352280461505728,"German","Spanish",5,"i"
"421","613add879e40150ca89fd051","fisch",2,7,4,0,0.607061815348519,"German","Spanish",6,"i"
"422","613add879e40150ca89fd051","pake",2,6,3,0,0.560893582526229,"German","Spanish",6,"a"
"423","613add879e40150ca89fd051","pike",4,5,0,0,-0.125661346855074,"German","Spanish",6,"i"
"424","613add879e40150ca89fd051","pisch",4,12,0,0,-0.62890421763219,"German","Spanish",6,"i"
"425","613af18151be953036664b9a","fisch",3,2,2,1,0.5290677582123,"German","Spanish",5,"i"
"426","613af18151be953036664b9a","pake",3,9,0,1,-1.28963085479206,"German","Spanish",5,"a"
"427","613af18151be953036664b9a","pike",4,12,1,0,0.0455855325638915,"German","Spanish",5,"i"
"428","613af18151be953036664b9a","pisch",1,8,0,2,-2.00385495559549,"German","Spanish",5,"i"
"429","613b8c9719c838f7c5e7297c","fisch",6,2,0,2,-0.377965768251923,"German","Spanish",6,"i"
"430","613b8c9719c838f7c5e7297c","pake",4,9,0,2,-1.43112931755888,"German","Spanish",6,"a"
"431","613b8c9719c838f7c5e7297c","pike",5,6,0,2,-1.07205502171578,"German","Spanish",6,"i"
"432","613b8c9719c838f7c5e7297c","pisch",8,2,1,0,1.42234834495938,"German","Spanish",6,"i"
"433","613bcc7803e6e071da0b7b3f","fisch",6,2,0,0,0.589455797849779,"German","Spanish",6,"i"
"434","613bcc7803e6e071da0b7b3f","pake",9,5,0,0,0.340694827087795,"German","Spanish",6,"a"
"435","613bcc7803e6e071da0b7b3f","pike",6,3,4,0,1.66687203195217,"German","Spanish",6,"i"
"436","613bcc7803e6e071da0b7b3f","pisch",5,6,1,2,-0.42327281957845,"German","Spanish",6,"i"
"437","61400425790ab5dbef568393","fisch",7,9,2,0,0.819434456375863,"German","Spanish",5,"i"
"438","61400425790ab5dbef568393","pake",11,10,5,1,0.848638282101749,"German","Spanish",5,"a"
"439","61400425790ab5dbef568393","pike",6,17,2,0,0.357126955915369,"German","Spanish",5,"i"
"440","61400425790ab5dbef568393","pisch",12,12,4,0,1.2815515655446,"German","Spanish",5,"i"
"441","6142102f6c590438c4704e3f","fisch",1,0,0,0,0.674489750196082,"German","Spanish",5,"i"
"442","614215e5a85111f66a9abbfc","fisch",2,9,1,0,-0.137728051303831,"German","Spanish",6,"i"
"443","614215e5a85111f66a9abbfc","pake",6,14,0,0,-0.497200570681554,"German","Spanish",6,"a"
"444","614215e5a85111f66a9abbfc","pike",10,12,4,1,0.56528926850465,"German","Spanish",6,"i"
"445","614215e5a85111f66a9abbfc","pisch",3,15,2,2,-0.899434907667234,"German","Spanish",6,"i"
"446","6142883565f2f12724b5e613","fisch",11,13,0,3,-1.25078310088748,"German","Spanish",6,"i"
"447","6142883565f2f12724b5e613","pake",16,4,0,2,-0.175782958358327,"German","Spanish",6,"a"
"448","6142883565f2f12724b5e613","pike",16,6,0,4,-0.706442284266163,"German","Spanish",6,"i"
"449","6142883565f2f12724b5e613","pisch",10,8,1,4,-0.542176897919911,"German","Spanish",6,"i"
"450","614413848bec31a0e770cc25","fisch",14,0,0,1,1.15942488561983,"German","Spanish",4,"i"
"451","614413848bec31a0e770cc25","pake",9,1,0,0,1.09680356209351,"German","Spanish",4,"a"
"452","614413848bec31a0e770cc25","pike",11,0,0,4,0.450112830577644,"German","Spanish",4,"i"
"453","614413848bec31a0e770cc25","pisch",7,0,0,2,0.566698978250844,"German","Spanish",4,"i"
"454","6144e07daad38d78db932d30","fisch",6,8,1,1,-0.167894004788105,"German","Spanish",6,"i"
"455","6144e07daad38d78db932d30","pake",9,6,1,1,0.237202109328788,"German","Spanish",6,"a"
"456","6144e07daad38d78db932d30","pike",7,7,0,1,-0.674489750196082,"German","Spanish",6,"i"
"457","6144e07daad38d78db932d30","pisch",6,1,1,3,0.362746046310835,"German","Spanish",6,"i"
"458","6145448f8b3cd18fb19f0b0e","fisch",2,12,1,0,-0.29293181590562,"German","Spanish",4,"i"
"459","6145448f8b3cd18fb19f0b0e","pake",1,3,0,0,-0.524400512708041,"German","Spanish",4,"a"
"460","6145448f8b3cd18fb19f0b0e","pisch",2,10,4,0,0.412127792255715,"German","Spanish",4,"i"
"461","6148dc3549155e9222aee13b","fisch",8,5,1,2,-0.0467593585651143,"German","English monolingual",NA,"i"
"462","6148dc3549155e9222aee13b","pake",6,5,1,0,0.779123205810157,"German","English monolingual",NA,"a"
"463","6148dc3549155e9222aee13b","pike",5,5,0,0,0,"German","English monolingual",NA,"i"
"464","6148dc3549155e9222aee13b","pisch",3,5,1,2,-0.600855511026883,"German","English monolingual",NA,"i"
"465","614a6c398ca700d6d8d520d8","fisch",2,3,1,0,0.464061355948157,"German","Spanish",5,"i"
"466","614a6c398ca700d6d8d520d8","pake",12,4,0,1,-0.0455855325638916,"German","Spanish",5,"a"
"467","614a6c398ca700d6d8d520d8","pike",1,8,0,3,-2.1867827698698,"German","Spanish",5,"i"
"468","614a6c398ca700d6d8d520d8","pisch",2,10,2,0,0.0979977928128154,"German","Spanish",5,"i"
"469","6151cfe3ba49dd3ad62708ee","fisch",3,2,1,0,0.884918144444006,"German","Spanish",4,"i"
"470","6151cfe3ba49dd3ad62708ee","pike",1,10,0,0,-1.15034938037601,"German","Spanish",4,"i"
"471","6151cfe3ba49dd3ad62708ee","pisch",3,17,2,0,0,"German","Spanish",4,"i"
"472","61676f1a2848847e886d00c5","fisch",7,5,2,1,0.512667506388301,"German","Spanish",6,"i"
"473","61676f1a2848847e886d00c5","pake",1,9,1,0,-0.422313811897432,"German","Spanish",6,"a"
"474","61676f1a2848847e886d00c5","pike",5,5,2,0,0.967421566101701,"German","Spanish",6,"i"
"475","61676f1a2848847e886d00c5","pisch",3,7,1,0,0.201700629203814,"German","Spanish",6,"i"
"476","616ed97200b22fa9725353b3","fisch",4,6,1,0,0.44460563261685,"German","Spanish",5,"i"
"477","616ed97200b22fa9725353b3","pake",6,12,1,1,-0.406724251871364,"German","Spanish",5,"a"
"478","616ed97200b22fa9725353b3","pike",3,7,2,0,0.494632445109434,"German","Spanish",5,"i"
"479","616ed97200b22fa9725353b3","pisch",1,3,2,0,0.443021053393661,"German","Spanish",5,"i"
"480","6170415761bdcffcdda9c970","fisch",2,3,5,0,1.17256573285271,"German","Spanish",5,"i"
"481","6170415761bdcffcdda9c970","pake",4,5,1,0,0.548828403341008,"German","Spanish",5,"a"
"482","6170415761bdcffcdda9c970","pike",6,7,0,0,-0.0896423510757625,"German","Spanish",5,"i"
"483","6170415761bdcffcdda9c970","pisch",8,7,1,0,0.752902162929194,"German","Spanish",5,"i"
"484","61719b6647a50088271d4ec9","fisch",6,7,0,1,-0.764132101271844,"German","English monolingual",NA,"i"
"485","61719b6647a50088271d4ec9","pake",3,6,0,3,-1.53566984678358,"German","English monolingual",NA,"a"
"486","61719b6647a50088271d4ec9","pike",4,5,0,1,-0.800151097051156,"German","English monolingual",NA,"i"
"487","61719b6647a50088271d4ec9","pisch",11,0,0,2,0.764242830020544,"German","English monolingual",NA,"i"
"488","6176c86c754429f29f4e83ea","fisch",7,2,1,0,1.34897950039216,"German","Spanish",6,"i"
"489","6176c86c754429f29f4e83ea","pake",7,8,2,0,0.889009153368589,"German","Spanish",6,"a"
"490","6176c86c754429f29f4e83ea","pike",7,4,0,3,-0.831710016411633,"German","Spanish",6,"i"
"491","6176c86c754429f29f4e83ea","pisch",3,4,1,0,0.517179065585911,"German","Spanish",6,"i"
"492","628682de4bd770520715a2f9","fisch",5,12,0,3,-1.65883743948536,"German","English monolingual",NA,"i"
"493","628682de4bd770520715a2f9","pake",5,3,0,2,-0.685205419039193,"German","English monolingual",NA,"a"
"494","628682de4bd770520715a2f9","pike",4,3,0,2,-0.810110881491531,"German","English monolingual",NA,"i"
"495","628682de4bd770520715a2f9","pisch",2,8,0,0,-0.747858594763302,"German","English monolingual",NA,"i"
"496","628b88996f3b169d0ea1d246","fisch",4,3,3,0,1.30766006498618,"German","English monolingual",NA,"i"
"497","628b88996f3b169d0ea1d246","pake",3,6,2,0,0.582101099694134,"German","English monolingual",NA,"a"
"498","628b88996f3b169d0ea1d246","pike",5,9,1,0,0.333794923108286,"German","English monolingual",NA,"i"
"499","628b88996f3b169d0ea1d246","pisch",5,7,1,0,0.480461607772156,"German","English monolingual",NA,"i"
"500","6294cafd7896e9354ef5f132","fisch",8,4,1,0,1.07021504601057,"German","English monolingual",NA,"i"
"501","6294cafd7896e9354ef5f132","pake",2,8,2,0,0.219562971338399,"German","English monolingual",NA,"a"
"502","6294cafd7896e9354ef5f132","pike",2,6,2,0,0.377965768251923,"German","English monolingual",NA,"i"
"503","6294cafd7896e9354ef5f132","pisch",6,6,1,1,0,"German","English monolingual",NA,"i"
"504","629620f5aeec88ae70bbacc2","pake",1,5,1,1,-0.791638607743375,"German","English monolingual",NA,"a"
"505","629620f5aeec88ae70bbacc2","pike",1,4,1,0,0,"German","English monolingual",NA,"i"
"506","629620f5aeec88ae70bbacc2","pisch",1,2,0,0,-0.318639363964375,"German","English monolingual",NA,"i"
"507","62a76dfc808c176cecd72dfa","fisch",3,3,0,1,-0.674489750196082,"German","English monolingual",NA,"i"
"508","62a76dfc808c176cecd72dfa","pake",6,2,0,2,-0.377965768251923,"German","English monolingual",NA,"a"
"509","62a76dfc808c176cecd72dfa","pike",8,4,0,1,-0.278764454381594,"German","English monolingual",NA,"i"
"510","62a76dfc808c176cecd72dfa","pisch",5,11,0,3,-1.6082013113885,"German","English monolingual",NA,"i"
"511","62be1aa003ee7631a82cf04c","fisch",1,10,1,0,-0.475859630179926,"German","English monolingual",NA,"i"
"512","62be1aa003ee7631a82cf04c","pake",1,10,1,1,-1.15034938037601,"German","English monolingual",NA,"a"
"513","62be1aa003ee7631a82cf04c","pike",1,6,2,0,0.0802750070828255,"German","English monolingual",NA,"i"
"514","62be1aa003ee7631a82cf04c","pisch",4,9,2,0,0.503713814644522,"German","English monolingual",NA,"i"
"515","62c2da4e711cf6806c5f89a2","fisch",5,5,1,0,0.674489750196082,"German","English monolingual",NA,"i"
"516","62c2da4e711cf6806c5f89a2","pake",5,10,1,0,0.272239684874356,"German","English monolingual",NA,"a"
"517","62c2da4e711cf6806c5f89a2","pike",2,7,5,0,0.708504376904556,"German","English monolingual",NA,"i"
"518","62c2da4e711cf6806c5f89a2","pisch",8,0,0,0,1.59321881802305,"German","English monolingual",NA,"i"
"519","59601fb03d5051000114b843","pisch",0,11,1,0,-1.05717464592616,"German","English monolingual",NA,"i"
"520","5a2dc611390d120001c70ac2","pake",0,10,0,0,-1.6906216295849,"German","English monolingual",NA,"a"
"521","5ae0afd709eae20001131fb9","pake",0,7,1,0,-0.859630794156464,"German","English monolingual",NA,"a"
"522","5c05922f4e1b7b00016af702","fisch",0,11,1,0,-1.05717464592616,"German","Spanish",5,"i"
"523","5d4bed118cbe900016c1f6d0","fisch",0,3,0,0,-1.15034938037601,"German","English monolingual",NA,"i"
"524","5d4bed118cbe900016c1f6d0","pisch",0,4,0,0,-1.2815515655446,"German","English monolingual",NA,"i"
"525","5dda6f4e82569a9cea908bb2","pike",0,5,2,0,-0.415572560998937,"German","English monolingual",NA,"i"
