"","X","f1e","f2e","language","participant","text","group","consonant","phoneme","prolific_id","l2_ao","l2_aoa","l2_prof_production","l2_prof_perception"
"7504",7312,398.8,2029.38,"spanish",499444,"fif","L1 Spanish bilingual","f","i","5f6c343552bdce1aedca6ae1","9","17",5,5
"7505",7313,981.73,2515.66,"spanish",499444,"fuf","L1 Spanish bilingual","f","u","5f6c343552bdce1aedca6ae1","9","17",5,5
"7506",7314,415.86,2072.71,"spanish",499444,"pif","L1 Spanish bilingual","p","i","5f6c343552bdce1aedca6ae1","9","17",5,5
"7507",7315,534.18,923.24,"spanish",499444,"pof","L1 Spanish bilingual","p","o","5f6c343552bdce1aedca6ae1","9","17",5,5
"7508",7316,528.44,975.25,"spanish",499444,"fof","L1 Spanish bilingual","f","o","5f6c343552bdce1aedca6ae1","9","17",5,5
"7509",7317,629.49,1101.93,"spanish",499444,"faf","L1 Spanish bilingual","f","a","5f6c343552bdce1aedca6ae1","9","17",5,5
"7510",7318,420.27,739.71,"spanish",499444,"puf","L1 Spanish bilingual","p","u","5f6c343552bdce1aedca6ae1","9","17",5,5
"7511",7319,797.1,1155.25,"spanish",499444,"paf","L1 Spanish bilingual","p","a","5f6c343552bdce1aedca6ae1","9","17",5,5
"7512",7320,492.32,1639.91,"German",499451,"pif","L1 Spanish bilingual","p","i","613a82769f5da68de915153c","5","11",4,4
"7513",7321,490.87,1628.22,"German",499451,"puf","L1 Spanish bilingual","p","u","613a82769f5da68de915153c","5","11",4,4
"7514",7322,507.44,1037.2,"German",499451,"pof","L1 Spanish bilingual","p","o","613a82769f5da68de915153c","5","11",4,4
"7515",7323,508.31,1700.85,"German",499451,"fuf","L1 Spanish bilingual","f","u","613a82769f5da68de915153c","5","11",4,4
"7516",7324,456.35,1839.04,"German",499451,"fif","L1 Spanish bilingual","f","i","613a82769f5da68de915153c","5","11",4,4
"7517",7325,476.17,1697.23,"German",499451,"pif","L1 Spanish bilingual","p","i","613a82769f5da68de915153c","5","11",4,4
"7518",7326,461.18,2339.48,"German",499451,"pif","L1 Spanish bilingual","p","i","613a82769f5da68de915153c","5","11",4,4
"7519",7327,498.37,1871.66,"German",499451,"puf","L1 Spanish bilingual","p","u","613a82769f5da68de915153c","5","11",4,4
"7520",7328,486.74,1126.35,"German",499451,"fof","L1 Spanish bilingual","f","o","613a82769f5da68de915153c","5","11",4,4
"7521",7329,883.07,1287.85,"German",499451,"paf","L1 Spanish bilingual","p","schwa","613a82769f5da68de915153c","5","11",4,4
"7522",7330,897.03,1301.05,"German",499451,"faf","L1 Spanish bilingual","f","schwa","613a82769f5da68de915153c","5","11",4,4
"7523",7331,492.7,1712.9,"German",499451,"fuf","L1 Spanish bilingual","f","u","613a82769f5da68de915153c","5","11",4,4
"7524",7332,516.32,1154.49,"German",499451,"fof","L1 Spanish bilingual","f","o","613a82769f5da68de915153c","5","11",4,4
"7525",7333,1056.39,1363.63,"German",499451,"faf","L1 Spanish bilingual","f","schwa","613a82769f5da68de915153c","5","11",4,4
"7526",7334,544.11,933.4,"German",499451,"pof","L1 Spanish bilingual","p","o","613a82769f5da68de915153c","5","11",4,4
"7527",7335,514.38,1002.35,"German",499451,"fof","L1 Spanish bilingual","f","o","613a82769f5da68de915153c","5","11",4,4
"7528",7336,884.65,1141.92,"German",499451,"paf","L1 Spanish bilingual","p","schwa","613a82769f5da68de915153c","5","11",4,4
"7529",7337,607.34,931.72,"German",499451,"pof","L1 Spanish bilingual","p","o","613a82769f5da68de915153c","5","11",4,4
"7530",7338,559.04,2236.49,"German",499451,"fif","L1 Spanish bilingual","f","i","613a82769f5da68de915153c","5","11",4,4
"7531",7339,522.65,1466.2,"German",499451,"fif","L1 Spanish bilingual","f","i","613a82769f5da68de915153c","5","11",4,4
"7532",7340,499.53,1667.16,"German",499451,"fuf","L1 Spanish bilingual","f","u","613a82769f5da68de915153c","5","11",4,4
"7533",7341,859.95,1286.18,"German",499451,"paf","L1 Spanish bilingual","p","schwa","613a82769f5da68de915153c","5","11",4,4
"7534",7342,562.52,1512.97,"German",499451,"puf","L1 Spanish bilingual","p","u","613a82769f5da68de915153c","5","11",4,4
"7535",7343,846.05,1326.35,"German",499451,"faf","L1 Spanish bilingual","f","schwa","613a82769f5da68de915153c","5","11",4,4
"7536",7344,433.47,1368.04,"french",499451,"fif","L1 Spanish bilingual","f","i","613a82769f5da68de915153c","5","11",4,4
"7537",7345,458.16,1394.75,"french",499451,"fuf","L1 Spanish bilingual","f","u","613a82769f5da68de915153c","5","11",4,4
"7538",7346,457.85,1194,"french",499451,"puf","L1 Spanish bilingual","p","u","613a82769f5da68de915153c","5","11",4,4
"7539",7347,669.07,1385.81,"french",499451,"paf","L1 Spanish bilingual","p","schwa","613a82769f5da68de915153c","5","11",4,4
"7540",7348,705.65,1208,"french",499451,"fof","L1 Spanish bilingual","f","o","613a82769f5da68de915153c","5","11",4,4
"7541",7349,700.05,1113.25,"french",499451,"pof","L1 Spanish bilingual","p","o","613a82769f5da68de915153c","5","11",4,4
"7542",7350,504.28,1790.61,"french",499451,"fif","L1 Spanish bilingual","f","i","613a82769f5da68de915153c","5","11",4,4
"7543",7351,699.05,1194.67,"french",499451,"fof","L1 Spanish bilingual","f","o","613a82769f5da68de915153c","5","11",4,4
"7544",7352,707.58,1184.23,"french",499451,"paf","L1 Spanish bilingual","p","schwa","613a82769f5da68de915153c","5","11",4,4
"7545",7353,267.41,1318.04,"french",499451,"pif","L1 Spanish bilingual","p","i","613a82769f5da68de915153c","5","11",4,4
"7546",7354,520.31,1833.31,"french",499451,"puf","L1 Spanish bilingual","p","u","613a82769f5da68de915153c","5","11",4,4
"7547",7355,628.36,1200.02,"french",499451,"faf","L1 Spanish bilingual","f","schwa","613a82769f5da68de915153c","5","11",4,4
"7548",7356,459.56,965.18,"french",499451,"fif","L1 Spanish bilingual","f","i","613a82769f5da68de915153c","5","11",4,4
"7549",7357,458.43,2546.55,"french",499451,"pif","L1 Spanish bilingual","p","i","613a82769f5da68de915153c","5","11",4,4
"7550",7358,668.09,1289.6,"french",499451,"faf","L1 Spanish bilingual","f","schwa","613a82769f5da68de915153c","5","11",4,4
"7551",7359,460.58,1148.53,"french",499451,"puf","L1 Spanish bilingual","p","u","613a82769f5da68de915153c","5","11",4,4
"7552",7360,794.69,1254.42,"french",499451,"fof","L1 Spanish bilingual","f","o","613a82769f5da68de915153c","5","11",4,4
"7553",7361,411.59,1422.07,"french",499451,"pif","L1 Spanish bilingual","p","i","613a82769f5da68de915153c","5","11",4,4
"7554",7362,665.51,1204.76,"french",499451,"paf","L1 Spanish bilingual","p","schwa","613a82769f5da68de915153c","5","11",4,4
"7555",7363,481.02,1422.77,"french",499451,"fuf","L1 Spanish bilingual","f","u","613a82769f5da68de915153c","5","11",4,4
"7556",7364,608.46,1478.99,"french",499451,"fuf","L1 Spanish bilingual","f","u","613a82769f5da68de915153c","5","11",4,4
"7557",7365,739.35,1375.06,"french",499451,"faf","L1 Spanish bilingual","f","schwa","613a82769f5da68de915153c","5","11",4,4
"7558",7366,841.26,1391.18,"french",499451,"pof","L1 Spanish bilingual","p","o","613a82769f5da68de915153c","5","11",4,4
"7559",7367,906.15,1307.37,"french",499451,"pof","L1 Spanish bilingual","p","o","613a82769f5da68de915153c","5","11",4,4
"7560",7368,635.3,1014.44,"spanish",499451,"fof","L1 Spanish bilingual","f","o","613a82769f5da68de915153c","5","11",4,4
"7561",7369,926.39,1143.01,"spanish",499451,"faf","L1 Spanish bilingual","f","a","613a82769f5da68de915153c","5","11",4,4
"7562",7370,677.52,1090.02,"spanish",499451,"puf","L1 Spanish bilingual","p","u","613a82769f5da68de915153c","5","11",4,4
"7563",7371,346.03,992.26,"spanish",499451,"fif","L1 Spanish bilingual","f","i","613a82769f5da68de915153c","5","11",4,4
"7564",7372,894.42,1148.73,"spanish",499451,"faf","L1 Spanish bilingual","f","a","613a82769f5da68de915153c","5","11",4,4
"7565",7373,992.61,1265.13,"spanish",499451,"paf","L1 Spanish bilingual","p","a","613a82769f5da68de915153c","5","11",4,4
"7566",7374,362.3,1562.61,"spanish",499451,"fif","L1 Spanish bilingual","f","i","613a82769f5da68de915153c","5","11",4,4
"7567",7375,535.23,900.19,"spanish",499451,"fuf","L1 Spanish bilingual","f","u","613a82769f5da68de915153c","5","11",4,4
"7568",7376,339.66,1161.75,"spanish",499451,"fif","L1 Spanish bilingual","f","i","613a82769f5da68de915153c","5","11",4,4
"7569",7377,571.25,864.15,"spanish",499451,"puf","L1 Spanish bilingual","p","u","613a82769f5da68de915153c","5","11",4,4
"7570",7378,1019.17,1347.01,"spanish",499451,"paf","L1 Spanish bilingual","p","a","613a82769f5da68de915153c","5","11",4,4
"7571",7379,610.79,969.52,"spanish",499451,"pof","L1 Spanish bilingual","p","o","613a82769f5da68de915153c","5","11",4,4
"7572",7380,370.67,1983.83,"spanish",499451,"pif","L1 Spanish bilingual","p","i","613a82769f5da68de915153c","5","11",4,4
"7573",7381,589.36,1091.96,"spanish",499451,"fuf","L1 Spanish bilingual","f","u","613a82769f5da68de915153c","5","11",4,4
"7574",7382,608.39,864.49,"spanish",499451,"pof","L1 Spanish bilingual","p","o","613a82769f5da68de915153c","5","11",4,4
"7575",7383,680.51,1103.92,"spanish",499451,"puf","L1 Spanish bilingual","p","u","613a82769f5da68de915153c","5","11",4,4
"7576",7384,583.63,957.32,"spanish",499451,"pof","L1 Spanish bilingual","p","o","613a82769f5da68de915153c","5","11",4,4
"7577",7385,669.15,999.08,"spanish",499451,"fof","L1 Spanish bilingual","f","o","613a82769f5da68de915153c","5","11",4,4
"7578",7386,566.76,891.06,"spanish",499451,"fuf","L1 Spanish bilingual","f","u","613a82769f5da68de915153c","5","11",4,4
"7579",7387,922.75,1232.81,"spanish",499451,"faf","L1 Spanish bilingual","f","a","613a82769f5da68de915153c","5","11",4,4
"7580",7388,1003.91,1304.27,"spanish",499451,"paf","L1 Spanish bilingual","p","a","613a82769f5da68de915153c","5","11",4,4
"7581",7389,407.65,2054.66,"spanish",499451,"pif","L1 Spanish bilingual","p","i","613a82769f5da68de915153c","5","11",4,4
"7582",7390,681.51,1069.46,"spanish",499451,"fof","L1 Spanish bilingual","f","o","613a82769f5da68de915153c","5","11",4,4
"7583",7391,410.22,1736.19,"spanish",499451,"pif","L1 Spanish bilingual","p","i","613a82769f5da68de915153c","5","11",4,4
"7584",7392,760.27,1119.26,"english",499451,"poff","L1 Spanish bilingual","p","o","613a82769f5da68de915153c","5","11",4,4
"7585",7393,660.45,1016.13,"english",499451,"poof","L1 Spanish bilingual","p","u","613a82769f5da68de915153c","5","11",4,4
"7586",7394,332.51,1782.85,"english",499451,"peef","L1 Spanish bilingual","p","i","613a82769f5da68de915153c","5","11",4,4
"7587",7395,412.84,1705.3,"english",499451,"feef","L1 Spanish bilingual","f","i","613a82769f5da68de915153c","5","11",4,4
"7588",7396,689.94,1171.39,"english",499451,"poof","L1 Spanish bilingual","p","u","613a82769f5da68de915153c","5","11",4,4
"7589",7397,408.75,2630.64,"english",499451,"puff","L1 Spanish bilingual","p","schwa","613a82769f5da68de915153c","5","11",4,4
"7590",7398,820.18,1180.46,"english",499451,"poff","L1 Spanish bilingual","p","o","613a82769f5da68de915153c","5","11",4,4
"7591",7399,402.6,1189.99,"english",499451,"fuff","L1 Spanish bilingual","f","schwa","613a82769f5da68de915153c","5","11",4,4
"7592",7400,724.33,1138.01,"english",499451,"foof","L1 Spanish bilingual","f","u","613a82769f5da68de915153c","5","11",4,4
"7593",7401,462.79,1033.12,"english",499451,"foof","L1 Spanish bilingual","f","u","613a82769f5da68de915153c","5","11",4,4
"7594",7402,345.04,2056.69,"english",499451,"feef","L1 Spanish bilingual","f","i","613a82769f5da68de915153c","5","11",4,4
"7595",7403,658.55,1080.11,"english",499451,"foff","L1 Spanish bilingual","f","o","613a82769f5da68de915153c","5","11",4,4
"7596",7404,358.96,1642,"english",499451,"feef","L1 Spanish bilingual","f","i","613a82769f5da68de915153c","5","11",4,4
"7597",7405,406.79,1436.42,"english",499451,"poof","L1 Spanish bilingual","p","u","613a82769f5da68de915153c","5","11",4,4
"7598",7406,424.92,2283.78,"english",499451,"peef","L1 Spanish bilingual","p","i","613a82769f5da68de915153c","5","11",4,4
"7599",7407,439.76,1074.47,"english",499451,"poff","L1 Spanish bilingual","p","o","613a82769f5da68de915153c","5","11",4,4
"7600",7408,355.24,1611.64,"english",499451,"peef","L1 Spanish bilingual","p","i","613a82769f5da68de915153c","5","11",4,4
"7601",7409,391.45,1204.87,"english",499451,"fuff","L1 Spanish bilingual","f","schwa","613a82769f5da68de915153c","5","11",4,4
"7602",7410,475.72,1120.68,"english",499451,"foof","L1 Spanish bilingual","f","u","613a82769f5da68de915153c","5","11",4,4
"7603",7411,682.22,1086.88,"english",499451,"foff","L1 Spanish bilingual","f","o","613a82769f5da68de915153c","5","11",4,4
"7604",7412,395.63,841.34,"english",499451,"puff","L1 Spanish bilingual","p","schwa","613a82769f5da68de915153c","5","11",4,4
"7605",7413,698.97,1093.13,"english",499451,"foff","L1 Spanish bilingual","f","o","613a82769f5da68de915153c","5","11",4,4
"7606",7414,444.9,961.62,"english",499451,"fuff","L1 Spanish bilingual","f","schwa","613a82769f5da68de915153c","5","11",4,4
"7607",7415,1098.34,2385.86,"french",499454,"pif","L1 Spanish bilingual","p","i","613e5f8850eae60e0e24d723","6","10",6,6
"7608",7416,412.75,1442.96,"french",499454,"fuf","L1 Spanish bilingual","f","u","613e5f8850eae60e0e24d723","6","10",6,6
"7609",7417,534.17,1310.71,"french",499454,"paf","L1 Spanish bilingual","p","schwa","613e5f8850eae60e0e24d723","6","10",6,6
"7610",7418,538.8,1326.09,"french",499454,"faf","L1 Spanish bilingual","f","schwa","613e5f8850eae60e0e24d723","6","10",6,6
"7611",7419,287.18,2305.72,"french",499454,"fif","L1 Spanish bilingual","f","i","613e5f8850eae60e0e24d723","6","10",6,6
"7612",7420,385.96,1573.91,"french",499454,"puf","L1 Spanish bilingual","p","u","613e5f8850eae60e0e24d723","6","10",6,6
"7613",7421,471.39,1629.06,"french",499454,"fuf","L1 Spanish bilingual","f","u","613e5f8850eae60e0e24d723","6","10",6,6
"7614",7422,572.22,1538.74,"french",499454,"fof","L1 Spanish bilingual","f","o","613e5f8850eae60e0e24d723","6","10",6,6
"7615",7423,449.08,1600.87,"french",499454,"puf","L1 Spanish bilingual","p","u","613e5f8850eae60e0e24d723","6","10",6,6
"7616",7424,1707.51,2513.33,"french",499454,"fif","L1 Spanish bilingual","f","i","613e5f8850eae60e0e24d723","6","10",6,6
"7617",7425,515.27,1232.18,"french",499454,"fof","L1 Spanish bilingual","f","o","613e5f8850eae60e0e24d723","6","10",6,6
"7618",7426,512.46,1445.96,"french",499454,"faf","L1 Spanish bilingual","f","schwa","613e5f8850eae60e0e24d723","6","10",6,6
"7619",7427,666.13,2280.01,"french",499454,"pif","L1 Spanish bilingual","p","i","613e5f8850eae60e0e24d723","6","10",6,6
"7620",7428,489.88,1465.61,"french",499454,"pof","L1 Spanish bilingual","p","o","613e5f8850eae60e0e24d723","6","10",6,6
"7621",7429,531.34,1688.62,"french",499454,"paf","L1 Spanish bilingual","p","schwa","613e5f8850eae60e0e24d723","6","10",6,6
"7622",7430,700.91,2472.44,"french",499454,"fif","L1 Spanish bilingual","f","i","613e5f8850eae60e0e24d723","6","10",6,6
"7623",7431,531.14,1251.63,"french",499454,"paf","L1 Spanish bilingual","p","schwa","613e5f8850eae60e0e24d723","6","10",6,6
"7624",7432,532.48,1250.61,"french",499454,"pof","L1 Spanish bilingual","p","o","613e5f8850eae60e0e24d723","6","10",6,6
"7625",7433,1109.16,2331.08,"french",499454,"pif","L1 Spanish bilingual","p","i","613e5f8850eae60e0e24d723","6","10",6,6
"7626",7434,521.55,1225.66,"french",499454,"pof","L1 Spanish bilingual","p","o","613e5f8850eae60e0e24d723","6","10",6,6
"7627",7435,500.39,1218.13,"french",499454,"fof","L1 Spanish bilingual","f","o","613e5f8850eae60e0e24d723","6","10",6,6
"7628",7436,379.77,1577.16,"french",499454,"puf","L1 Spanish bilingual","p","u","613e5f8850eae60e0e24d723","6","10",6,6
"7629",7437,505.03,1239.46,"french",499454,"faf","L1 Spanish bilingual","f","schwa","613e5f8850eae60e0e24d723","6","10",6,6
"7630",7438,412.59,1381.64,"french",499454,"fuf","L1 Spanish bilingual","f","u","613e5f8850eae60e0e24d723","6","10",6,6
"7631",7439,758.49,1249.6,"German",499454,"paf","L1 Spanish bilingual","p","schwa","613e5f8850eae60e0e24d723","6","10",6,6
"7632",7440,399.11,688.26,"German",499454,"pof","L1 Spanish bilingual","p","o","613e5f8850eae60e0e24d723","6","10",6,6
"7633",7441,684.17,1250.56,"German",499454,"paf","L1 Spanish bilingual","p","schwa","613e5f8850eae60e0e24d723","6","10",6,6
"7634",7442,678.25,1488.99,"German",499454,"fof","L1 Spanish bilingual","f","o","613e5f8850eae60e0e24d723","6","10",6,6
"7635",7443,308.3,2176.39,"German",499454,"fif","L1 Spanish bilingual","f","i","613e5f8850eae60e0e24d723","6","10",6,6
"7636",7444,403.5,1502,"German",499454,"fuf","L1 Spanish bilingual","f","u","613e5f8850eae60e0e24d723","6","10",6,6
"7637",7445,299.55,2333.15,"German",499454,"pif","L1 Spanish bilingual","p","i","613e5f8850eae60e0e24d723","6","10",6,6
"7638",7446,661.44,1374.89,"German",499454,"paf","L1 Spanish bilingual","p","schwa","613e5f8850eae60e0e24d723","6","10",6,6
"7639",7447,650.81,1186.83,"German",499454,"faf","L1 Spanish bilingual","f","schwa","613e5f8850eae60e0e24d723","6","10",6,6
"7640",7448,366.89,1354.52,"German",499454,"puf","L1 Spanish bilingual","p","u","613e5f8850eae60e0e24d723","6","10",6,6
"7641",7449,406.93,1166.04,"German",499454,"fof","L1 Spanish bilingual","f","o","613e5f8850eae60e0e24d723","6","10",6,6
"7642",7450,679.55,1217.53,"German",499454,"faf","L1 Spanish bilingual","f","schwa","613e5f8850eae60e0e24d723","6","10",6,6
"7643",7451,313.03,2280.99,"German",499454,"pif","L1 Spanish bilingual","p","i","613e5f8850eae60e0e24d723","6","10",6,6
"7644",7452,851.86,1870.55,"German",499454,"fuf","L1 Spanish bilingual","f","u","613e5f8850eae60e0e24d723","6","10",6,6
"7645",7453,369.72,1700.99,"German",499454,"puf","L1 Spanish bilingual","p","u","613e5f8850eae60e0e24d723","6","10",6,6
"7646",7454,309.74,2231.61,"German",499454,"fif","L1 Spanish bilingual","f","i","613e5f8850eae60e0e24d723","6","10",6,6
"7647",7455,445.19,762.59,"German",499454,"pof","L1 Spanish bilingual","p","o","613e5f8850eae60e0e24d723","6","10",6,6
"7648",7456,384.84,1650.24,"German",499454,"puf","L1 Spanish bilingual","p","u","613e5f8850eae60e0e24d723","6","10",6,6
"7649",7457,605.55,1144.39,"German",499454,"faf","L1 Spanish bilingual","f","schwa","613e5f8850eae60e0e24d723","6","10",6,6
"7650",7458,618.57,2393.14,"German",499454,"pif","L1 Spanish bilingual","p","i","613e5f8850eae60e0e24d723","6","10",6,6
"7651",7459,656.25,2349.4,"German",499454,"fif","L1 Spanish bilingual","f","i","613e5f8850eae60e0e24d723","6","10",6,6
"7652",7460,1000.55,2359.51,"German",499454,"fuf","L1 Spanish bilingual","f","u","613e5f8850eae60e0e24d723","6","10",6,6
"7653",7461,568.89,1103.16,"German",499454,"pof","L1 Spanish bilingual","p","o","613e5f8850eae60e0e24d723","6","10",6,6
"7654",7462,402,1286.37,"German",499454,"fof","L1 Spanish bilingual","f","o","613e5f8850eae60e0e24d723","6","10",6,6
"7655",7463,1005.41,2274.99,"english",499454,"peef","L1 Spanish bilingual","p","i","613e5f8850eae60e0e24d723","6","10",6,6
"7656",7464,551.46,1088.18,"english",499454,"foff","L1 Spanish bilingual","f","o","613e5f8850eae60e0e24d723","6","10",6,6
"7657",7465,360.97,851.21,"english",499454,"fuff","L1 Spanish bilingual","f","schwa","613e5f8850eae60e0e24d723","6","10",6,6
"7658",7466,552.61,1097.98,"english",499454,"foof","L1 Spanish bilingual","f","u","613e5f8850eae60e0e24d723","6","10",6,6
"7659",7467,588.54,1288.63,"english",499454,"foff","L1 Spanish bilingual","f","o","613e5f8850eae60e0e24d723","6","10",6,6
"7660",7468,527.03,1110.53,"english",499454,"poff","L1 Spanish bilingual","p","o","613e5f8850eae60e0e24d723","6","10",6,6
"7661",7469,725.31,1131.56,"english",499454,"puff","L1 Spanish bilingual","p","schwa","613e5f8850eae60e0e24d723","6","10",6,6
"7662",7470,991.24,2020.42,"english",499454,"fuff","L1 Spanish bilingual","f","schwa","613e5f8850eae60e0e24d723","6","10",6,6
"7663",7471,505.27,961.24,"english",499454,"poof","L1 Spanish bilingual","p","u","613e5f8850eae60e0e24d723","6","10",6,6
"7664",7472,1164.74,2257.5,"english",499454,"fuff","L1 Spanish bilingual","f","schwa","613e5f8850eae60e0e24d723","6","10",6,6
"7665",7473,521.35,964.45,"english",499454,"foof","L1 Spanish bilingual","f","u","613e5f8850eae60e0e24d723","6","10",6,6
"7666",7474,751.04,1599.27,"english",499454,"puff","L1 Spanish bilingual","p","schwa","613e5f8850eae60e0e24d723","6","10",6,6
"7667",7475,562.41,2297.76,"english",499454,"feef","L1 Spanish bilingual","f","i","613e5f8850eae60e0e24d723","6","10",6,6
"7668",7476,1058.27,2329.88,"english",499454,"peef","L1 Spanish bilingual","p","i","613e5f8850eae60e0e24d723","6","10",6,6
"7669",7477,439.85,2177.08,"english",499454,"feef","L1 Spanish bilingual","f","i","613e5f8850eae60e0e24d723","6","10",6,6
"7670",7478,510.46,967.51,"english",499454,"poff","L1 Spanish bilingual","p","o","613e5f8850eae60e0e24d723","6","10",6,6
"7671",7479,1673.38,2397.75,"english",499454,"feef","L1 Spanish bilingual","f","i","613e5f8850eae60e0e24d723","6","10",6,6
"7672",7480,549.98,975.11,"english",499454,"foff","L1 Spanish bilingual","f","o","613e5f8850eae60e0e24d723","6","10",6,6
