"","X","participant","stim","word","language","stim_language","rating","phoneme","frame","language_num"
"1739",659,"600dd1ea271cf06201979123","stim/f_schwa_g.wav","fought","eng","German",1.453125,"schwa","fricative",1
"1740",660,"600dd1ea271cf06201979123","stim/peuf_g.wav","su","span","German",1.15625,"y","bilabial",0
"1741",661,"60121fca666552254559110d","stim/feuf_g.wav","fought","eng","German",2.99738723,"y","fricative",1
"1742",662,"60121fca666552254559110d","stim/fof_g.wav","fought","eng","German",1.978474237,"o","fricative",1
"1743",663,"60121fca666552254559110d","stim/f_schwa_g.wav","fought","eng","German",1.002263532,"schwa","fricative",1
"1744",664,"60121fca666552254559110d","stim/pof_g.wav","fought","eng","German",1.017800874,"o","bilabial",1
"1745",665,"60121fca666552254559110d","stim/peuf_g.wav","su","span","German",1.916176293,"y","bilabial",0
"1746",666,"60121fca666552254559110d","stim/pief_g.wav","feel","eng","German",1.195454915,"i","bilabial",1
"1747",667,"60121fca666552254559110d","stim/p_schwa_g.wav","su","span","German",1.13449149,"schwa","bilabial",0
"1748",668,"60121fca666552254559110d","stim/fief_g.wav","feel","eng","German",4.66797526,"i","fricative",1
"1749",669,"60121fca666552254559110d","stim/f_schwa_g.wav","fought","eng","German",1.251306036,"schwa","fricative",1
"1750",670,"60121fca666552254559110d","stim/pief_g.wav","fin","span","German",1.113882301,"i","bilabial",0
"1751",671,"60121fca666552254559110d","stim/fof_g.wav","fought","eng","German",4.437039156,"o","fricative",1
"1752",672,"60121fca666552254559110d","stim/p_schwa_g.wav","fought","eng","German",1.133375419,"schwa","bilabial",1
"1753",673,"60121fca666552254559110d","stim/feuf_g.wav","fool","eng","German",1.260783808,"y","fricative",1
"1754",674,"60121fca666552254559110d","stim/fief_g.wav","feel","eng","German",1.618452381,"i","fricative",1
"1755",675,"60121fca666552254559110d","stim/pof_g.wav","fought","eng","German",1.32557966,"o","bilabial",1
"1756",676,"60121fca666552254559110d","stim/peuf_g.wav","fool","eng","German",1.094388253,"y","bilabial",1
"1757",677,"60121fca666552254559110d","stim/pief_g.wav","feel","eng","German",2.445407599,"i","bilabial",1
"1758",678,"60121fca666552254559110d","stim/p_schwa_g.wav","son","span","German",2.7952367,"schwa","bilabial",0
"1759",679,"60121fca666552254559110d","stim/pof_g.wav","fought","eng","German",3.007912016,"o","bilabial",1
"1760",680,"60121fca666552254559110d","stim/fof_g.wav","fought","eng","German",2.99543271,"o","fricative",1
"1761",681,"60121fca666552254559110d","stim/f_schwa_g.wav","fought","eng","German",1.889823986,"schwa","fricative",1
"1762",682,"60121fca666552254559110d","stim/fief_g.wav","fought","eng","German",1.924480794,"i","fricative",1
"1763",683,"60121fca666552254559110d","stim/peuf_g.wav","su","span","German",2.015557571,"y","bilabial",0
"1764",684,"60121fca666552254559110d","stim/feuf_g.wav","su","span","German",2.013744885,"y","fricative",0
"1765",685,"60121fca666552254559110d","stim/fof_g.wav","fought","eng","German",3.001528785,"o","fricative",1
"1766",686,"60121fca666552254559110d","stim/feuf_g.wav","su","span","German",2.055216239,"y","fricative",0
"1767",687,"60121fca666552254559110d","stim/peuf_g.wav","su","span","German",2.346715727,"y","bilabial",0
"1768",688,"60121fca666552254559110d","stim/p_schwa_g.wav","su","span","German",1.360836937,"schwa","bilabial",0
"1769",689,"60121fca666552254559110d","stim/fief_g.wav","su","span","German",1.206787807,"i","fricative",0
"1770",690,"60121fca666552254559110d","stim/pof_g.wav","fought","eng","German",1.432995489,"o","bilabial",1
"1771",691,"60121fca666552254559110d","stim/f_schwa_g.wav","fought","eng","German",1.075227748,"schwa","fricative",1
"1772",692,"60121fca666552254559110d","stim/pief_g.wav","feel","eng","German",1.13057094,"i","bilabial",1
"1773",693,"60121fca666552254559110d","stim/pof_g.wav","fought","eng","German",1.414117257,"o","bilabial",1
"1774",694,"60121fca666552254559110d","stim/fief_g.wav","feel","eng","German",1.77276809,"i","fricative",1
"1775",695,"60121fca666552254559110d","stim/feuf_g.wav","fool","eng","German",2.332833891,"y","fricative",1
"1776",696,"60121fca666552254559110d","stim/pief_g.wav","feel","eng","German",1.332653344,"i","bilabial",1
"1777",697,"60121fca666552254559110d","stim/fof_g.wav","fought","eng","German",2.414597052,"o","fricative",1
"1778",698,"60121fca666552254559110d","stim/f_schwa_g.wav","fun","eng","German",1.499200963,"schwa","fricative",1
"1779",699,"60121fca666552254559110d","stim/peuf_g.wav","fool","eng","German",1.604001581,"y","bilabial",1
"1780",700,"60121fca666552254559110d","stim/p_schwa_g.wav","fun","eng","German",1.604001581,"schwa","bilabial",1
"1781",701,"601e1253bbecc3279e4fb472","stim/feuf_g.wav","fool","eng","German",2.951851852,"y","fricative",1
"1782",702,"601e1253bbecc3279e4fb472","stim/pief_g.wav","feel","eng","German",3.011111111,"i","bilabial",1
"1783",703,"601e1253bbecc3279e4fb472","stim/f_schwa_g.wav","fun","eng","German",3.037037037,"schwa","fricative",1
"1784",704,"601e1253bbecc3279e4fb472","stim/fief_g.wav","feel","eng","German",3.988888889,"i","fricative",1
"1785",705,"601e1253bbecc3279e4fb472","stim/pof_g.wav","feel","eng","German",2.007407407,"o","bilabial",1
"1786",706,"601e1253bbecc3279e4fb472","stim/fof_g.wav","fought","eng","German",2.007407407,"o","fricative",1
"1787",707,"601e1253bbecc3279e4fb472","stim/peuf_g.wav","su","span","German",2.992592593,"y","bilabial",0
"1788",708,"601e1253bbecc3279e4fb472","stim/p_schwa_g.wav","fun","eng","German",4.018518519,"schwa","bilabial",1
"1789",709,"601e1253bbecc3279e4fb472","stim/fief_g.wav","feel","eng","German",2.944444444,"i","fricative",1
"1790",710,"601e1253bbecc3279e4fb472","stim/p_schwa_g.wav","fun","eng","German",2.959259259,"schwa","bilabial",1
"1791",711,"601e1253bbecc3279e4fb472","stim/fof_g.wav","fool","eng","German",3.725925926,"o","fricative",1
"1792",712,"601e1253bbecc3279e4fb472","stim/f_schwa_g.wav","fought","eng","German",2.981481481,"schwa","fricative",1
"1793",713,"601e1253bbecc3279e4fb472","stim/pief_g.wav","feel","eng","German",2.67037037,"i","bilabial",1
"1794",714,"601e1253bbecc3279e4fb472","stim/peuf_g.wav","fool","eng","German",3.466666667,"y","bilabial",1
"1795",715,"601e1253bbecc3279e4fb472","stim/pof_g.wav","fun","eng","German",3.048148148,"o","bilabial",1
"1796",716,"601e1253bbecc3279e4fb472","stim/feuf_g.wav","fool","eng","German",3.940740741,"y","fricative",1
"1797",717,"601e1253bbecc3279e4fb472","stim/fof_g.wav","fought","eng","German",3.481481481,"o","fricative",1
"1798",718,"601e1253bbecc3279e4fb472","stim/peuf_g.wav","fool","eng","German",3.140740741,"y","bilabial",1
"1799",719,"601e1253bbecc3279e4fb472","stim/pof_g.wav","fool","eng","German",2.096296296,"o","bilabial",1
"1800",720,"601e1253bbecc3279e4fb472","stim/fief_g.wav","feel","eng","German",2.8,"i","fricative",1
"1801",721,"601e1253bbecc3279e4fb472","stim/f_schwa_g.wav","fun","eng","German",2.222222222,"schwa","fricative",1
"1802",722,"601e1253bbecc3279e4fb472","stim/p_schwa_g.wav","fun","eng","German",2.940740741,"schwa","bilabial",1
"1803",723,"601e1253bbecc3279e4fb472","stim/feuf_g.wav","fool","eng","German",2.466666667,"y","fricative",1
"1804",724,"601e1253bbecc3279e4fb472","stim/pief_g.wav","feel","eng","German",3.551851852,"i","bilabial",1
"1805",725,"601e1253bbecc3279e4fb472","stim/fof_g.wav","fool","eng","German",3.537037037,"o","fricative",1
"1806",726,"601e1253bbecc3279e4fb472","stim/feuf_g.wav","fool","eng","German",3.52962963,"y","fricative",1
"1807",727,"601e1253bbecc3279e4fb472","stim/f_schwa_g.wav","fun","eng","German",2.188888889,"schwa","fricative",1
"1808",728,"601e1253bbecc3279e4fb472","stim/p_schwa_g.wav","fun","eng","German",3.159259259,"schwa","bilabial",1
"1809",729,"601e1253bbecc3279e4fb472","stim/pief_g.wav","feel","eng","German",3.47037037,"i","bilabial",1
"1810",730,"601e1253bbecc3279e4fb472","stim/peuf_g.wav","fool","eng","German",3.051851852,"y","bilabial",1
"1811",731,"601e1253bbecc3279e4fb472","stim/fief_g.wav","feel","eng","German",3.044444444,"i","fricative",1
"1812",732,"601e1253bbecc3279e4fb472","stim/pof_g.wav","fun","eng","German",3.188888889,"o","bilabial",1
"1813",733,"601e1253bbecc3279e4fb472","stim/pief_g.wav","feel","eng","German",2.837037037,"i","bilabial",1
"1814",734,"601e1253bbecc3279e4fb472","stim/pof_g.wav","fought","eng","German",3.011111111,"o","bilabial",1
"1815",735,"601e1253bbecc3279e4fb472","stim/peuf_g.wav","fool","eng","German",3.359259259,"y","bilabial",1
"1816",736,"601e1253bbecc3279e4fb472","stim/f_schwa_g.wav","fun","eng","German",3.466666667,"schwa","fricative",1
"1817",737,"601e1253bbecc3279e4fb472","stim/p_schwa_g.wav","fun","eng","German",2.518518519,"schwa","bilabial",1
"1818",738,"601e1253bbecc3279e4fb472","stim/fief_g.wav","feel","eng","German",3.237037037,"i","fricative",1
"1819",739,"601e1253bbecc3279e4fb472","stim/feuf_g.wav","fool","eng","German",3.362962963,"y","fricative",1
"1820",740,"601e1253bbecc3279e4fb472","stim/fof_g.wav","fool","eng","German",3.203703704,"o","fricative",1
"1821",741,"60bc18bb8b971280ef13060c","stim/f_schwa_g.wav","fought","eng","German",2.992592706,"schwa","fricative",1
"1822",742,"60bc18bb8b971280ef13060c","stim/p_schwa_g.wav","son","span","German",3.007407577,"schwa","bilabial",0
"1823",743,"60bc18bb8b971280ef13060c","stim/pief_g.wav","feel","eng","German",2.025926095,"i","bilabial",1
"1824",744,"60bc18bb8b971280ef13060c","stim/fof_g.wav","su","span","German",1.988889058,"o","fricative",0
"1825",745,"60bc18bb8b971280ef13060c","stim/peuf_g.wav","fool","eng","German",2.011111224,"y","bilabial",1
"1826",746,"60bc18bb8b971280ef13060c","stim/fief_g.wav","feel","eng","German",2.011111224,"i","fricative",1
"1827",747,"60bc18bb8b971280ef13060c","stim/pof_g.wav","fool","eng","German",2.014814871,"o","bilabial",1
"1828",748,"60bc18bb8b971280ef13060c","stim/feuf_g.wav","fool","eng","German",2.981481481,"y","fricative",1
"1829",749,"60bc18bb8b971280ef13060c","stim/pof_g.wav","su","span","German",3.022222166,"o","bilabial",0
"1830",750,"60bc18bb8b971280ef13060c","stim/fof_g.wav","su","span","German",2.992592706,"o","fricative",0
"1831",751,"60bc18bb8b971280ef13060c","stim/peuf_g.wav","fool","eng","German",1.977777834,"y","bilabial",1
"1832",752,"60bc18bb8b971280ef13060c","stim/feuf_g.wav","feel","eng","German",1,"y","fricative",1
"1833",753,"60bc18bb8b971280ef13060c","stim/fief_g.wav","feel","eng","German",1.985185129,"i","fricative",1
"1834",754,"60bc18bb8b971280ef13060c","stim/p_schwa_g.wav","fun","eng","German",2.003703647,"schwa","bilabial",1
"1835",755,"60bc18bb8b971280ef13060c","stim/f_schwa_g.wav","fun","eng","German",1.014814871,"schwa","fricative",1
"1836",756,"60bc18bb8b971280ef13060c","stim/pief_g.wav","fin","span","German",2.981481481,"i","bilabial",0
"1837",757,"60bc18bb8b971280ef13060c","stim/fof_g.wav","su","span","German",1.988889058,"o","fricative",0
"1838",758,"60bc18bb8b971280ef13060c","stim/pief_g.wav","fin","span","German",2.025926095,"i","bilabial",0
"1839",759,"60bc18bb8b971280ef13060c","stim/fief_g.wav","fin","span","German",3.007407577,"i","fricative",0
"1840",760,"60bc18bb8b971280ef13060c","stim/p_schwa_g.wav","fought","eng","German",2.018518519,"schwa","bilabial",1
"1841",761,"60bc18bb8b971280ef13060c","stim/f_schwa_g.wav","fun","eng","German",1.981481481,"schwa","fricative",1
"1842",762,"60bc18bb8b971280ef13060c","stim/peuf_g.wav","su","span","German",2.022222166,"y","bilabial",0
"1843",763,"60bc18bb8b971280ef13060c","stim/pof_g.wav","fool","eng","German",1.996296353,"o","bilabial",1
"1844",764,"60bc18bb8b971280ef13060c","stim/feuf_g.wav","su","span","German",3.014814871,"y","fricative",0
"1845",765,"60bc18bb8b971280ef13060c","stim/f_schwa_g.wav","fought","eng","German",1.029629601,"schwa","fricative",1
"1846",766,"60bc18bb8b971280ef13060c","stim/p_schwa_g.wav","fun","eng","German",1.977777834,"schwa","bilabial",1
"1847",767,"60bc18bb8b971280ef13060c","stim/fief_g.wav","fin","span","German",2,"i","fricative",0
"1848",768,"60bc18bb8b971280ef13060c","stim/fof_g.wav","fool","eng","German",2.988889058,"o","fricative",1
"1849",769,"60bc18bb8b971280ef13060c","stim/pof_g.wav","su","span","German",3.007407577,"o","bilabial",0
"1850",770,"60bc18bb8b971280ef13060c","stim/peuf_g.wav","su","span","German",2.007407577,"y","bilabial",0
"1851",771,"60bc18bb8b971280ef13060c","stim/pief_g.wav","feel","eng","German",2.007407577,"i","bilabial",1
"1852",772,"60bc18bb8b971280ef13060c","stim/feuf_g.wav","fool","eng","German",2.007407577,"y","fricative",1
"1853",773,"60bc18bb8b971280ef13060c","stim/f_schwa_g.wav","fun","eng","German",2.011111224,"schwa","fricative",1
"1854",774,"60bc18bb8b971280ef13060c","stim/feuf_g.wav","fool","eng","German",1.988889058,"y","fricative",1
"1855",775,"60bc18bb8b971280ef13060c","stim/pief_g.wav","fin","span","German",1.981481481,"i","bilabial",0
"1856",776,"60bc18bb8b971280ef13060c","stim/pof_g.wav","su","span","German",2.003703647,"o","bilabial",0
"1857",777,"60bc18bb8b971280ef13060c","stim/fof_g.wav","fool","eng","German",2.007407577,"o","fricative",1
"1858",778,"60bc18bb8b971280ef13060c","stim/fief_g.wav","feel","eng","German",2.003703647,"i","fricative",1
"1859",779,"60bc18bb8b971280ef13060c","stim/peuf_g.wav","su","span","German",2.014814871,"y","bilabial",0
"1860",780,"60bc18bb8b971280ef13060c","stim/p_schwa_g.wav","fun","eng","German",1.022222307,"schwa","bilabial",1
"1861",781,"60c24c8ec01a8596ba5c8b85","stim/peuf_g.wav","fun","eng","German",3.986666667,"y","bilabial",1
"1862",782,"60c24c8ec01a8596ba5c8b85","stim/fof_g.wav","fool","eng","German",4.051428571,"o","fricative",1
"1863",783,"60c24c8ec01a8596ba5c8b85","stim/pief_g.wav","fin","span","German",4.051428571,"i","bilabial",0
"1864",784,"60c24c8ec01a8596ba5c8b85","stim/feuf_g.wav","su","span","German",4.051428571,"y","fricative",0
"1865",785,"60c24c8ec01a8596ba5c8b85","stim/p_schwa_g.wav","fought","eng","German",4.192380952,"schwa","bilabial",1
"1866",786,"60c24c8ec01a8596ba5c8b85","stim/f_schwa_g.wav","fun","eng","German",4.340952381,"schwa","fricative",1
"1867",787,"60c24c8ec01a8596ba5c8b85","stim/fief_g.wav","fin","span","German",4.184761905,"i","fricative",0
"1868",788,"60c24c8ec01a8596ba5c8b85","stim/pof_g.wav","fool","eng","German",4.184761905,"o","bilabial",1
"1869",789,"60c24c8ec01a8596ba5c8b85","stim/fof_g.wav","fool","eng","German",3.045714286,"o","fricative",1
"1870",790,"60c24c8ec01a8596ba5c8b85","stim/feuf_g.wav","su","span","German",3.045714286,"y","fricative",0
"1871",791,"60c24c8ec01a8596ba5c8b85","stim/peuf_g.wav","fool","eng","German",1.887619048,"y","bilabial",1
"1872",792,"60c24c8ec01a8596ba5c8b85","stim/pief_g.wav","fin","span","German",4.48952381,"i","bilabial",0
"1873",793,"60c24c8ec01a8596ba5c8b85","stim/p_schwa_g.wav","fun","eng","German",2.165714286,"schwa","bilabial",1
"1874",794,"60c24c8ec01a8596ba5c8b85","stim/pof_g.wav","fought","eng","German",2.394285714,"o","bilabial",1
"1875",795,"60c24c8ec01a8596ba5c8b85","stim/fief_g.wav","fin","span","German",4.188571429,"i","fricative",0
"1876",796,"60c24c8ec01a8596ba5c8b85","stim/f_schwa_g.wav","fun","eng","German",2.420952381,"schwa","fricative",1
"1877",797,"60c24c8ec01a8596ba5c8b85","stim/pief_g.wav","feel","eng","German",4.531428571,"i","bilabial",1
"1878",798,"60c24c8ec01a8596ba5c8b85","stim/peuf_g.wav","su","span","German",4.68,"y","bilabial",0
"1879",799,"60c24c8ec01a8596ba5c8b85","stim/fief_g.wav","feel","eng","German",4.68,"i","fricative",1
"1880",800,"60c24c8ec01a8596ba5c8b85","stim/f_schwa_g.wav","fun","eng","German",3.887619048,"schwa","fricative",1
"1881",801,"60c24c8ec01a8596ba5c8b85","stim/fof_g.wav","son","span","German",2.725714286,"o","fricative",0
"1882",802,"60c24c8ec01a8596ba5c8b85","stim/pof_g.wav","fool","eng","German",4.188571429,"o","bilabial",1
"1883",803,"60c24c8ec01a8596ba5c8b85","stim/p_schwa_g.wav","fun","eng","German",4.188571429,"schwa","bilabial",1
"1884",804,"60c24c8ec01a8596ba5c8b85","stim/feuf_g.wav","su","span","German",4.851428571,"y","fricative",0
"1885",805,"60c24c8ec01a8596ba5c8b85","stim/p_schwa_g.wav","fun","eng","German",3.48,"schwa","bilabial",1
"1886",806,"60c24c8ec01a8596ba5c8b85","stim/peuf_g.wav","fool","eng","German",3.011428571,"y","bilabial",1
"1887",807,"60c24c8ec01a8596ba5c8b85","stim/feuf_g.wav","su","span","German",3.918095238,"y","fricative",0
"1888",808,"60c24c8ec01a8596ba5c8b85","stim/fof_g.wav","su","span","German",4.996190476,"o","fricative",0
"1889",809,"60c24c8ec01a8596ba5c8b85","stim/f_schwa_g.wav","fun","eng","German",3.28952381,"schwa","fricative",1
"1890",810,"60c24c8ec01a8596ba5c8b85","stim/pief_g.wav","fin","span","German",4.744761905,"i","bilabial",0
"1891",811,"60c24c8ec01a8596ba5c8b85","stim/fief_g.wav","fin","span","German",4.973333333,"i","fricative",0
"1892",812,"60c24c8ec01a8596ba5c8b85","stim/pof_g.wav","fool","eng","German",3.011428571,"o","bilabial",1
"1893",813,"60c24c8ec01a8596ba5c8b85","stim/f_schwa_g.wav","fun","eng","German",3.56,"schwa","fricative",1
"1894",814,"60c24c8ec01a8596ba5c8b85","stim/p_schwa_g.wav","fun","eng","German",4.756190476,"schwa","bilabial",1
"1895",815,"60c24c8ec01a8596ba5c8b85","stim/fof_g.wav","su","span","German",4.916190476,"o","fricative",0
"1896",816,"60c24c8ec01a8596ba5c8b85","stim/pief_g.wav","fin","span","German",3.137142857,"i","bilabial",0
"1897",817,"60c24c8ec01a8596ba5c8b85","stim/feuf_g.wav","su","span","German",4.843809524,"y","fricative",0
"1898",818,"60c24c8ec01a8596ba5c8b85","stim/peuf_g.wav","su","span","German",3.518095238,"y","bilabial",0
"1899",819,"60c24c8ec01a8596ba5c8b85","stim/fief_g.wav","fin","span","German",4.908571429,"i","fricative",0
"1900",820,"60c24c8ec01a8596ba5c8b85","stim/pof_g.wav","su","span","German",4.923809524,"o","bilabial",0
"1901",821,"60c24c8ec01a8596ba5c8b85","stim/fof_g.wav","fought","eng","German",2.786666667,"o","fricative",1
"1902",822,"60c24c8ec01a8596ba5c8b85","stim/p_schwa_g.wav","fool","eng","German",1.251428571,"schwa","bilabial",1
"1903",823,"60c24c8ec01a8596ba5c8b85","stim/f_schwa_g.wav","fin","span","German",3.102857143,"schwa","fricative",0
"1904",824,"60c24c8ec01a8596ba5c8b85","stim/pof_g.wav","fool","eng","German",2.047619048,"o","bilabial",1
"1905",825,"60c24c8ec01a8596ba5c8b85","stim/fof_g.wav","fought","eng","German",4.798095238,"o","fricative",1
"1906",826,"60c24c8ec01a8596ba5c8b85","stim/f_schwa_g.wav","su","span","German",3.106666667,"schwa","fricative",0
"1907",827,"60c24c8ec01a8596ba5c8b85","stim/p_schwa_g.wav","su","span","German",4.135238095,"schwa","bilabial",0
"1908",828,"60c24c8ec01a8596ba5c8b85","stim/pof_g.wav","fought","eng","German",4.752380952,"o","bilabial",1
"1909",829,"60c24c8ec01a8596ba5c8b85","stim/pof_g.wav","son","span","German",4.207619048,"o","bilabial",0
"1910",830,"60c24c8ec01a8596ba5c8b85","stim/fof_g.wav","son","span","German",4.961904762,"o","fricative",0
"1911",831,"60c24c8ec01a8596ba5c8b85","stim/f_schwa_g.wav","su","span","German",4.912380952,"schwa","fricative",0
"1912",832,"60c24c8ec01a8596ba5c8b85","stim/p_schwa_g.wav","fool","eng","German",4.881904762,"schwa","bilabial",1
"1913",833,"60c24c8ec01a8596ba5c8b85","stim/pof_g.wav","fought","eng","German",3.975238095,"o","bilabial",1
"1914",834,"60c24c8ec01a8596ba5c8b85","stim/p_schwa_g.wav","su","span","German",4.005714286,"schwa","bilabial",0
"1915",835,"60c24c8ec01a8596ba5c8b85","stim/f_schwa_g.wav","fool","eng","German",2.939047619,"schwa","fricative",1
"1916",836,"60c24c8ec01a8596ba5c8b85","stim/fof_g.wav","fought","eng","German",3.994285714,"o","fricative",1
"1917",837,"60c24c8ec01a8596ba5c8b85","stim/pof_g.wav","fought","eng","German",4.047619048,"o","bilabial",1
"1918",838,"60c24c8ec01a8596ba5c8b85","stim/fof_g.wav","son","span","German",1.933333333,"o","fricative",0
"1919",839,"60c24c8ec01a8596ba5c8b85","stim/f_schwa_g.wav","fool","eng","German",4.855238095,"schwa","fricative",1
"1920",840,"60c24c8ec01a8596ba5c8b85","stim/p_schwa_g.wav","fool","eng","German",4.881904762,"schwa","bilabial",1
"1921",841,"60c24c8ec01a8596ba5c8b85","stim/p_schwa_g.wav","su","span","German",4.79047619,"schwa","bilabial",0
"1922",842,"60c24c8ec01a8596ba5c8b85","stim/fof_g.wav","son","span","German",4.036190476,"o","fricative",0
"1923",843,"60c24c8ec01a8596ba5c8b85","stim/f_schwa_g.wav","fool","eng","German",4.382857143,"schwa","fricative",1
"1924",844,"60c24c8ec01a8596ba5c8b85","stim/pof_g.wav","son","span","German",3.971428571,"o","bilabial",0
"1925",845,"60e1d5f866e681d7e33fd01c","stim/feuf_g.wav","su","span","German",4.022907671,"y","fricative",0
"1926",846,"60e1d5f866e681d7e33fd01c","stim/p_schwa_g.wav","fun","eng","German",5,"schwa","bilabial",1
"1927",847,"60e1d5f866e681d7e33fd01c","stim/pof_g.wav","fool","eng","German",4.015562085,"o","bilabial",1
"1928",848,"60e1d5f866e681d7e33fd01c","stim/fof_g.wav","fought","eng","German",4.019513048,"o","fricative",1
"1929",849,"60e1d5f866e681d7e33fd01c","stim/f_schwa_g.wav","fought","eng","German",5,"schwa","fricative",1
"1930",850,"60e1d5f866e681d7e33fd01c","stim/peuf_g.wav","su","span","German",4.028974388,"y","bilabial",0
"1931",851,"60e1d5f866e681d7e33fd01c","stim/fief_g.wav","feel","eng","German",4.997652372,"i","fricative",1
"1932",852,"60e1d5f866e681d7e33fd01c","stim/pief_g.wav","feel","eng","German",4.996125009,"i","bilabial",1
"1933",853,"60e1d5f866e681d7e33fd01c","stim/pief_g.wav","feel","eng","German",5,"i","bilabial",1
"1934",854,"60e1d5f866e681d7e33fd01c","stim/fof_g.wav","fought","eng","German",4.021911324,"o","fricative",1
"1935",855,"60e1d5f866e681d7e33fd01c","stim/fief_g.wav","feel","eng","German",5,"i","fricative",1
"1936",856,"60e1d5f866e681d7e33fd01c","stim/p_schwa_g.wav","fought","eng","German",5,"schwa","bilabial",1
"1937",857,"60e1d5f866e681d7e33fd01c","stim/f_schwa_g.wav","fought","eng","German",4.997510715,"schwa","fricative",1
"1938",858,"60e1d5f866e681d7e33fd01c","stim/peuf_g.wav","fool","eng","German",4.985039759,"y","bilabial",1
"1939",859,"60e1d5f866e681d7e33fd01c","stim/feuf_g.wav","su","span","German",4.980695085,"y","fricative",0
"1940",860,"60e1d5f866e681d7e33fd01c","stim/pof_g.wav","fool","eng","German",3.983593117,"o","bilabial",1
"1941",861,"60e1d5f866e681d7e33fd01c","stim/f_schwa_g.wav","fought","eng","German",4.002625798,"schwa","fricative",1
"1942",862,"60e1d5f866e681d7e33fd01c","stim/pief_g.wav","feel","eng","German",4.00865255,"i","bilabial",1
"1943",863,"60e1d5f866e681d7e33fd01c","stim/feuf_g.wav","fool","eng","German",4.003583763,"y","fricative",1
"1944",864,"60e1d5f866e681d7e33fd01c","stim/fof_g.wav","fought","eng","German",3.995617735,"o","fricative",1
"1945",865,"60e1d5f866e681d7e33fd01c","stim/peuf_g.wav","fool","eng","German",4.006299382,"y","bilabial",1
"1946",866,"60e1d5f866e681d7e33fd01c","stim/pof_g.wav","fool","eng","German",2.985197243,"o","bilabial",1
"1947",867,"60e1d5f866e681d7e33fd01c","stim/p_schwa_g.wav","fought","eng","German",4.989910701,"schwa","bilabial",1
"1948",868,"60e1d5f866e681d7e33fd01c","stim/fief_g.wav","feel","eng","German",4.022791734,"i","fricative",1
"1949",869,"60e1d5f866e681d7e33fd01c","stim/fief_g.wav","feel","eng","German",5,"i","fricative",1
"1950",870,"60e1d5f866e681d7e33fd01c","stim/fof_g.wav","fool","eng","German",3.969426234,"o","fricative",1
"1951",871,"60e1d5f866e681d7e33fd01c","stim/peuf_g.wav","fool","eng","German",4.02285267,"y","bilabial",1
"1952",872,"60e1d5f866e681d7e33fd01c","stim/feuf_g.wav","fool","eng","German",5,"y","fricative",1
"1953",873,"60e1d5f866e681d7e33fd01c","stim/f_schwa_g.wav","fought","eng","German",5,"schwa","fricative",1
"1954",874,"60e1d5f866e681d7e33fd01c","stim/pof_g.wav","fought","eng","German",5,"o","bilabial",1
"1955",875,"60e1d5f866e681d7e33fd01c","stim/p_schwa_g.wav","fought","eng","German",3.984261437,"schwa","bilabial",1
"1956",876,"60e1d5f866e681d7e33fd01c","stim/pief_g.wav","feel","eng","German",5,"i","bilabial",1
"1957",877,"60e1d5f866e681d7e33fd01c","stim/pof_g.wav","fought","eng","German",5,"o","bilabial",1
"1958",878,"60e1d5f866e681d7e33fd01c","stim/p_schwa_g.wav","fought","eng","German",5,"schwa","bilabial",1
"1959",879,"60e1d5f866e681d7e33fd01c","stim/peuf_g.wav","fool","eng","German",4.975453777,"y","bilabial",1
"1960",880,"60e1d5f866e681d7e33fd01c","stim/f_schwa_g.wav","fought","eng","German",4.982956848,"schwa","fricative",1
"1961",881,"60e1d5f866e681d7e33fd01c","stim/pief_g.wav","feel","eng","German",4.994826355,"i","bilabial",1
"1962",882,"60e1d5f866e681d7e33fd01c","stim/feuf_g.wav","su","span","German",5,"y","fricative",0
"1963",883,"60e1d5f866e681d7e33fd01c","stim/fief_g.wav","fin","span","German",4.994328973,"i","fricative",0
"1964",884,"60e1d5f866e681d7e33fd01c","stim/fof_g.wav","fool","eng","German",5,"o","fricative",1
"1965",885,"60f83b167c76803d88b92d53","stim/pof_g.wav","su","span","German",3.001784643,"o","bilabial",0
"1966",886,"60f83b167c76803d88b92d53","stim/fief_g.wav","fin","span","German",2.990808169,"i","fricative",0
"1967",887,"60f83b167c76803d88b92d53","stim/p_schwa_g.wav","fun","eng","German",3.981965065,"schwa","bilabial",1
"1968",888,"60f83b167c76803d88b92d53","stim/feuf_g.wav","fool","eng","German",4.72420915,"y","fricative",1
"1969",889,"60f83b167c76803d88b92d53","stim/f_schwa_g.wav","fun","eng","German",2.081022104,"schwa","fricative",1
"1970",890,"60f83b167c76803d88b92d53","stim/peuf_g.wav","su","span","German",4.196563085,"y","bilabial",0
"1971",891,"60f83b167c76803d88b92d53","stim/pief_g.wav","feel","eng","German",4.401937167,"i","bilabial",1
"1972",892,"60f83b167c76803d88b92d53","stim/fof_g.wav","fool","eng","German",4.179128965,"o","fricative",1
"1973",893,"60f83b167c76803d88b92d53","stim/pof_g.wav","fool","eng","German",3.348401705,"o","bilabial",1
"1974",894,"60f83b167c76803d88b92d53","stim/p_schwa_g.wav","fun","eng","German",3.697135925,"schwa","bilabial",1
"1975",895,"60f83b167c76803d88b92d53","stim/fief_g.wav","fin","span","German",3.492269198,"i","fricative",0
"1976",896,"60f83b167c76803d88b92d53","stim/peuf_g.wav","su","span","German",3.542151769,"y","bilabial",0
