"","participant","stim","resp","stim_language","slider.response","phoneme","frame"
"20","558a9729fdf99b6567d005ab","stim/p_schwa_g.wav","fun_eng","German",4.03703715,"schwa","bilabial"
"21","558a9729fdf99b6567d005ab","stim/feuf_g.wav","su_span","German",4.077777778,"y","fricative"
"22","558a9729fdf99b6567d005ab","stim/f_schwa_g.wav","fun_eng","German",3.996296522,"schwa","fricative"
"23","558a9729fdf99b6567d005ab","stim/peuf_g.wav","fool_eng","German",1.970370483,"y","bilabial"
"24","558a9729fdf99b6567d005ab","stim/fief_g.wav","feel_eng","German",3.985185411,"i","fricative"
"25","558a9729fdf99b6567d005ab","stim/p_schwa_g.wav","fun_eng","German",3.948148261,"schwa","bilabial"
"26","558a9729fdf99b6567d005ab","stim/pof_g.wav","son_span","German",4.007407633,"o","bilabial"
"27","558a9729fdf99b6567d005ab","stim/pief_g.wav","fin_span","German",2.981481595,"i","bilabial"
"28","558a9729fdf99b6567d005ab","stim/peuf_g.wav","su_span","German",4,"y","bilabial"
"29","558a9729fdf99b6567d005ab","stim/f_schwa_g.wav","fun_eng","German",4.040740967,"schwa","fricative"
"30","558a9729fdf99b6567d005ab","stim/fof_g.wav","fought_eng","German",3.011111111,"o","fricative"
"31","558a9729fdf99b6567d005ab","stim/feuf_g.wav","su_span","German",4,"y","fricative"
"32","558a9729fdf99b6567d005ab","stim/fief_g.wav","fin_span","German",4.011111111,"i","fricative"
"33","558a9729fdf99b6567d005ab","stim/p_schwa_g.wav","fun_eng","German",3.929629856,"schwa","bilabial"
"34","558a9729fdf99b6567d005ab","stim/f_schwa_g.wav","fun_eng","German",4.933333333,"schwa","fricative"
"35","558a9729fdf99b6567d005ab","stim/peuf_g.wav","su_span","German",4.011111111,"y","bilabial"
"36","558a9729fdf99b6567d005ab","stim/fof_g.wav","fought_eng","German",3.077777778,"o","fricative"
"37","558a9729fdf99b6567d005ab","stim/feuf_g.wav","su_span","German",4.011111111,"y","fricative"
"38","558a9729fdf99b6567d005ab","stim/fief_g.wav","feel_eng","German",3.929629856,"i","fricative"
"39","558a9729fdf99b6567d005ab","stim/pief_g.wav","feel_eng","German",3.988888889,"i","bilabial"
"40","558a9729fdf99b6567d005ab","stim/pof_g.wav","fought_eng","German",3.992592706,"o","bilabial"
"41","565a4547c51d43000587507d","stim/f_schwa_g.wav","fought_eng","German",3,"schwa","fricative"
"42","565a4547c51d43000587507d","stim/pof_g.wav","fool_eng","German",2.98699187,"o","bilabial"
"43","565a4547c51d43000587507d","stim/fief_g.wav","fin_span","German",3.995121951,"i","fricative"
"44","565a4547c51d43000587507d","stim/feuf_g.wav","su_span","German",2.967479675,"y","fricative"
"45","565a4547c51d43000587507d","stim/peuf_g.wav","fool_eng","German",2.98699187,"y","bilabial"
"46","565a4547c51d43000587507d","stim/fof_g.wav","fool_eng","German",2.954471545,"o","fricative"
"47","565a4547c51d43000587507d","stim/pief_g.wav","fin_span","German",2.98699187,"i","bilabial"
"48","565a4547c51d43000587507d","stim/p_schwa_g.wav","fun_eng","German",2.011382114,"schwa","bilabial"
"49","565a4547c51d43000587507d","stim/peuf_g.wav","su_span","German",3,"y","bilabial"
"50","565a4547c51d43000587507d","stim/feuf_g.wav","fool_eng","German",2.97398374,"y","fricative"
"51","565a4547c51d43000587507d","stim/p_schwa_g.wav","fun_eng","German",3,"schwa","bilabial"
"52","565a4547c51d43000587507d","stim/fof_g.wav","feel_eng","German",1.985365854,"o","fricative"
"53","565a4547c51d43000587507d","stim/fief_g.wav","fin_span","German",2.97398374,"i","fricative"
"54","565a4547c51d43000587507d","stim/pief_g.wav","fin_span","German",2.98699187,"i","bilabial"
"55","565a4547c51d43000587507d","stim/f_schwa_g.wav","fun_eng","German",3.05203252,"schwa","fricative"
"56","565a4547c51d43000587507d","stim/pof_g.wav","fool_eng","German",3.006504065,"o","bilabial"
"57","565a4547c51d43000587507d","stim/fof_g.wav","fool_eng","German",3.975609756,"o","fricative"
"58","565a4547c51d43000587507d","stim/pof_g.wav","fool_eng","German",2.97398374,"o","bilabial"
"59","565a4547c51d43000587507d","stim/peuf_g.wav","su_span","German",3.006504065,"y","bilabial"
"60","565a4547c51d43000587507d","stim/p_schwa_g.wav","fun_eng","German",4.060162602,"schwa","bilabial"
"61","565a4547c51d43000587507d","stim/feuf_g.wav","fool_eng","German",2.92195122,"y","fricative"
"62","565a4547c51d43000587507d","stim/fief_g.wav","fin_span","German",3.006504065,"i","fricative"
"63","565a4547c51d43000587507d","stim/pief_g.wav","feel_eng","German",3.006504065,"i","bilabial"
"64","565a4547c51d43000587507d","stim/f_schwa_g.wav","fun_eng","German",2.980487805,"schwa","fricative"
"65","565a4547c51d43000587507d","stim/feuf_g.wav","su_span","German",3.02601626,"y","fricative"
"66","565a4547c51d43000587507d","stim/peuf_g.wav","su_span","German",2.908943089,"y","bilabial"
"67","565a4547c51d43000587507d","stim/pief_g.wav","fin_span","German",3.058536585,"i","bilabial"
"68","565a4547c51d43000587507d","stim/pof_g.wav","fool_eng","German",1.920325203,"o","bilabial"
"69","565a4547c51d43000587507d","stim/f_schwa_g.wav","fun_eng","German",3.982113821,"schwa","fricative"
"70","565a4547c51d43000587507d","stim/fof_g.wav","fool_eng","German",3.032520325,"o","fricative"
"71","565a4547c51d43000587507d","stim/fief_g.wav","feel_eng","German",3.949593496,"i","fricative"
"72","565a4547c51d43000587507d","stim/p_schwa_g.wav","fun_eng","German",4.027642276,"schwa","bilabial"
"73","565a4547c51d43000587507d","stim/feuf_g.wav","fool_eng","German",3.917073171,"y","fricative"
"74","565a4547c51d43000587507d","stim/pof_g.wav","su_span","German",3.045528455,"o","bilabial"
"75","565a4547c51d43000587507d","stim/peuf_g.wav","su_span","German",3.019512195,"y","bilabial"
"76","565a4547c51d43000587507d","stim/p_schwa_g.wav","fun_eng","German",3.045528455,"schwa","bilabial"
"77","565a4547c51d43000587507d","stim/fief_g.wav","fin_span","German",3.07804878,"i","fricative"
"78","565a4547c51d43000587507d","stim/pief_g.wav","feel_eng","German",3.03902439,"i","bilabial"
"79","565a4547c51d43000587507d","stim/fof_g.wav","fool_eng","German",2.980487805,"o","fricative"
"80","565a4547c51d43000587507d","stim/f_schwa_g.wav","fun_eng","German",1.861788618,"schwa","fricative"
"81","5898b6e256357700011c2c6b","stim/p_schwa_g.wav","fought_eng","German",3.038095238,"schwa","bilabial"
"82","5898b6e256357700011c2c6b","stim/fief_g.wav","feel_eng","German",3.04952381,"i","fricative"
"83","5898b6e256357700011c2c6b","stim/peuf_g.wav","fool_eng","German",3.925714286,"y","bilabial"
"84","5898b6e256357700011c2c6b","stim/feuf_g.wav","fool_eng","German",3.96,"y","fricative"
"85","5898b6e256357700011c2c6b","stim/fof_g.wav","fought_eng","German",3.091428571,"o","fricative"
"86","5898b6e256357700011c2c6b","stim/pief_g.wav","feel_eng","German",1.099047619,"i","bilabial"
"87","5898b6e256357700011c2c6b","stim/f_schwa_g.wav","fought_eng","German",1.96,"schwa","fricative"
"88","5898b6e256357700011c2c6b","stim/pof_g.wav","fought_eng","German",1.96,"o","bilabial"
"89","5898b6e256357700011c2c6b","stim/pief_g.wav","fool_eng","German",1,"i","bilabial"
"90","5898b6e256357700011c2c6b","stim/f_schwa_g.wav","fun_eng","German",1.007619048,"schwa","fricative"
"91","5898b6e256357700011c2c6b","stim/peuf_g.wav","fool_eng","German",2.96952381,"y","bilabial"
"92","5898b6e256357700011c2c6b","stim/fief_g.wav","feel_eng","German",2.066666667,"i","fricative"
"93","5898b6e256357700011c2c6b","stim/feuf_g.wav","feel_eng","German",2.097142857,"y","fricative"
"94","5898b6e256357700011c2c6b","stim/pof_g.wav","fool_eng","German",3.034285714,"o","bilabial"
"95","5898b6e256357700011c2c6b","stim/fof_g.wav","fool_eng","German",3.034285714,"o","fricative"
"96","5898b6e256357700011c2c6b","stim/p_schwa_g.wav","fought_eng","German",1.807619048,"schwa","bilabial"
"97","5898b6e256357700011c2c6b","stim/feuf_g.wav","feel_eng","German",1.994285714,"y","fricative"
"98","5898b6e256357700011c2c6b","stim/fief_g.wav","feel_eng","German",2.005714286,"i","fricative"
"99","5898b6e256357700011c2c6b","stim/f_schwa_g.wav","fought_eng","German",2.005714286,"schwa","fricative"
"100","5898b6e256357700011c2c6b","stim/pof_g.wav","fool_eng","German",2.954285714,"o","bilabial"
"101","5898b6e256357700011c2c6b","stim/pief_g.wav","feel_eng","German",1.026666667,"i","bilabial"
"102","5898b6e256357700011c2c6b","stim/p_schwa_g.wav","fought_eng","German",1.091428571,"schwa","bilabial"
"103","5898b6e256357700011c2c6b","stim/peuf_g.wav","feel_eng","German",1.091428571,"y","bilabial"
"104","5898b6e256357700011c2c6b","stim/fof_g.wav","fool_eng","German",2.135238095,"o","fricative"
"105","5898b6e256357700011c2c6b","stim/pief_g.wav","feel_eng","German",1.678095238,"i","bilabial"
"106","5898b6e256357700011c2c6b","stim/p_schwa_g.wav","fought_eng","German",1.171428571,"schwa","bilabial"
"107","5898b6e256357700011c2c6b","stim/f_schwa_g.wav","fought_eng","German",1.171428571,"schwa","fricative"
"108","5898b6e256357700011c2c6b","stim/feuf_g.wav","feel_eng","German",1.171428571,"y","fricative"
"109","5898b6e256357700011c2c6b","stim/fof_g.wav","fool_eng","German",1.708571429,"o","fricative"
"110","5898b6e256357700011c2c6b","stim/peuf_g.wav","feel_eng","German",1.887619048,"y","bilabial"
"111","5898b6e256357700011c2c6b","stim/pof_g.wav","fool_eng","German",1.739047619,"o","bilabial"
"112","5898b6e256357700011c2c6b","stim/fief_g.wav","feel_eng","German",1.739047619,"i","fricative"
"113","5898b6e256357700011c2c6b","stim/fof_g.wav","fool_eng","German",1.739047619,"o","fricative"
"114","5898b6e256357700011c2c6b","stim/fief_g.wav","feel_eng","German",1.739047619,"i","fricative"
"115","5898b6e256357700011c2c6b","stim/f_schwa_g.wav","fun_eng","German",1.739047619,"schwa","fricative"
"116","5898b6e256357700011c2c6b","stim/peuf_g.wav","fool_eng","German",1.75047619,"y","bilabial"
"117","5898b6e256357700011c2c6b","stim/pof_g.wav","fool_eng","German",1.75047619,"o","bilabial"
"118","5898b6e256357700011c2c6b","stim/feuf_g.wav","feel_eng","German",1.75047619,"y","fricative"
"119","5898b6e256357700011c2c6b","stim/p_schwa_g.wav","fought_eng","German",1.75047619,"schwa","bilabial"
"120","5898b6e256357700011c2c6b","stim/pief_g.wav","feel_eng","German",1.75047619,"i","bilabial"
"121","5a08ddd0df3fa800015c36ac","stim/peuf_g.wav","su_span","German",4.002777778,"y","bilabial"
"122","5a08ddd0df3fa800015c36ac","stim/f_schwa_g.wav","fun_eng","German",2.997222222,"schwa","fricative"
"123","5a08ddd0df3fa800015c36ac","stim/pief_g.wav","feel_eng","German",2.486111111,"i","bilabial"
"124","5a08ddd0df3fa800015c36ac","stim/p_schwa_g.wav","fun_eng","German",2.802777778,"schwa","bilabial"
"125","5a08ddd0df3fa800015c36ac","stim/fief_g.wav","fin_span","German",3.475,"i","fricative"
"126","5a08ddd0df3fa800015c36ac","stim/feuf_g.wav","su_span","German",3.327777778,"y","fricative"
"127","5a08ddd0df3fa800015c36ac","stim/pof_g.wav","son_span","German",3.013888889,"o","bilabial"
"128","5a08ddd0df3fa800015c36ac","stim/fof_g.wav","fought_eng","German",2.477777778,"o","fricative"
"129","5a08ddd0df3fa800015c36ac","stim/f_schwa_g.wav","fun_eng","German",2.519444444,"schwa","fricative"
"130","5a08ddd0df3fa800015c36ac","stim/fief_g.wav","feel_eng","German",3.969444444,"i","fricative"
"131","5a08ddd0df3fa800015c36ac","stim/pof_g.wav","fought_eng","German",2.55,"o","bilabial"
"132","5a08ddd0df3fa800015c36ac","stim/fof_g.wav","son_span","German",2.586111111,"o","fricative"
"133","5a08ddd0df3fa800015c36ac","stim/p_schwa_g.wav","fought_eng","German",2.986111111,"schwa","bilabial"
"134","5a08ddd0df3fa800015c36ac","stim/feuf_g.wav","fool_eng","German",3.555555556,"y","fricative"
"135","5a08ddd0df3fa800015c36ac","stim/peuf_g.wav","su_span","German",3.988888889,"y","bilabial"
"136","5a08ddd0df3fa800015c36ac","stim/pief_g.wav","feel_eng","German",3.252777778,"i","bilabial"
"137","5a08ddd0df3fa800015c36ac","stim/p_schwa_g.wav","fun_eng","German",4.436111111,"schwa","bilabial"
"138","5a08ddd0df3fa800015c36ac","stim/pief_g.wav","feel_eng","German",3.238888889,"i","bilabial"
"139","5a08ddd0df3fa800015c36ac","stim/fief_g.wav","fin_span","German",2.930555556,"i","fricative"
"140","5a08ddd0df3fa800015c36ac","stim/feuf_g.wav","su_span","German",3.483333333,"y","fricative"
"141","5a08ddd0df3fa800015c36ac","stim/pof_g.wav","son_span","German",3.011111111,"o","bilabial"
"142","5a08ddd0df3fa800015c36ac","stim/peuf_g.wav","su_span","German",3.275,"y","bilabial"
"143","5a08ddd0df3fa800015c36ac","stim/f_schwa_g.wav","fun_eng","German",3.991666667,"schwa","fricative"
"144","5a08ddd0df3fa800015c36ac","stim/fof_g.wav","son_span","German",4.272222222,"o","fricative"
"145","5a08ddd0df3fa800015c36ac","stim/peuf_g.wav","su_span","German",3.022222222,"y","bilabial"
"146","5a08ddd0df3fa800015c36ac","stim/p_schwa_g.wav","fun_eng","German",4.011111111,"schwa","bilabial"
"147","5a08ddd0df3fa800015c36ac","stim/f_schwa_g.wav","fun_eng","German",4.005555556,"schwa","fricative"
"148","5a08ddd0df3fa800015c36ac","stim/feuf_g.wav","su_span","German",3.4,"y","fricative"
"149","5a08ddd0df3fa800015c36ac","stim/fief_g.wav","feel_eng","German",2.994444444,"i","fricative"
"150","5a08ddd0df3fa800015c36ac","stim/pof_g.wav","su_span","German",2.538888889,"o","bilabial"
"151","5a08ddd0df3fa800015c36ac","stim/fof_g.wav","su_span","German",2.747222222,"o","fricative"
"152","5a08ddd0df3fa800015c36ac","stim/pief_g.wav","fin_span","German",3.525,"i","bilabial"
"153","5a08ddd0df3fa800015c36ac","stim/f_schwa_g.wav","fun_eng","German",3.977777778,"schwa","fricative"
"154","5a08ddd0df3fa800015c36ac","stim/pof_g.wav","fought_eng","German",2.763888889,"o","bilabial"
"155","5a08ddd0df3fa800015c36ac","stim/p_schwa_g.wav","fun_eng","German",3.872222222,"schwa","bilabial"
"156","5a08ddd0df3fa800015c36ac","stim/fief_g.wav","fin_span","German",3.733333333,"i","fricative"
"157","5a08ddd0df3fa800015c36ac","stim/peuf_g.wav","su_span","German",4.488888889,"y","bilabial"
"158","5a08ddd0df3fa800015c36ac","stim/pief_g.wav","feel_eng","German",3.333333333,"i","bilabial"
"159","5a08ddd0df3fa800015c36ac","stim/feuf_g.wav","su_span","German",4.216666667,"y","fricative"
"160","5a08ddd0df3fa800015c36ac","stim/fof_g.wav","son_span","German",4.825,"o","fricative"
"161","5a5479b4ac56240001537ffa","stim/feuf_g.wav","fool_eng","German",3.814814815,"y","fricative"
"162","5a5479b4ac56240001537ffa","stim/fief_g.wav","feel_eng","German",3.97037054,"i","fricative"
"163","5a5479b4ac56240001537ffa","stim/pof_g.wav","fought_eng","German",3.988889058,"o","bilabial"
"164","5a5479b4ac56240001537ffa","stim/fof_g.wav","fought_eng","German",3.677777891,"o","fricative"
"165","5a5479b4ac56240001537ffa","stim/f_schwa_g.wav","fun_eng","German",3.677777891,"schwa","fricative"
"166","5a5479b4ac56240001537ffa","stim/peuf_g.wav","fool_eng","German",2.407407407,"y","bilabial"
"167","5a5479b4ac56240001537ffa","stim/pief_g.wav","feel_eng","German",2.022222166,"i","bilabial"
"168","5a5479b4ac56240001537ffa","stim/p_schwa_g.wav","fun_eng","German",1.981481481,"schwa","bilabial"
"169","5a5479b4ac56240001537ffa","stim/fief_g.wav","feel_eng","German",4.007407577,"i","fricative"
"170","5a5479b4ac56240001537ffa","stim/f_schwa_g.wav","fun_eng","German",1.955555669,"schwa","fricative"
"171","5a5479b4ac56240001537ffa","stim/p_schwa_g.wav","fun_eng","German",2.018518519,"schwa","bilabial"
"172","5a5479b4ac56240001537ffa","stim/feuf_g.wav","fool_eng","German",3.992592706,"y","fricative"
"173","5a5479b4ac56240001537ffa","stim/fof_g.wav","fool_eng","German",1.411111196,"o","fricative"
"174","5a5479b4ac56240001537ffa","stim/pief_g.wav","feel_eng","German",3.444444444,"i","bilabial"
"175","5a5479b4ac56240001537ffa","stim/peuf_g.wav","fool_eng","German",1.996296353,"y","bilabial"
"176","5a5479b4ac56240001537ffa","stim/pof_g.wav","fool_eng","German",1.425925926,"o","bilabial"
"177","5a5479b4ac56240001537ffa","stim/fief_g.wav","feel_eng","German",3.359259429,"i","fricative"
"178","5a5479b4ac56240001537ffa","stim/fof_g.wav","fool_eng","German",2.40370376,"o","fricative"
"179","5a5479b4ac56240001537ffa","stim/peuf_g.wav","fool_eng","German",1.996296353,"y","bilabial"
"180","5a5479b4ac56240001537ffa","stim/p_schwa_g.wav","fun_eng","German",1.35555564,"schwa","bilabial"
"181","5a5479b4ac56240001537ffa","stim/pof_g.wav","fought_eng","German",2.018518519,"o","bilabial"
"182","5a5479b4ac56240001537ffa","stim/pief_g.wav","feel_eng","German",2.988889058,"i","bilabial"
"183","5a5479b4ac56240001537ffa","stim/f_schwa_g.wav","fun_eng","German",2.97037054,"schwa","fricative"
"184","5a5479b4ac56240001537ffa","stim/feuf_g.wav","fool_eng","German",3.570370427,"y","fricative"
"185","5a5479b4ac56240001537ffa","stim/p_schwa_g.wav","fun_eng","German",2.011111224,"schwa","bilabial"
"186","5a5479b4ac56240001537ffa","stim/fof_g.wav","fool_eng","German",3,"o","fricative"
"187","5a5479b4ac56240001537ffa","stim/pof_g.wav","fool_eng","German",3.011111224,"o","bilabial"
"188","5a5479b4ac56240001537ffa","stim/pief_g.wav","feel_eng","German",3.951852021,"i","bilabial"
"189","5a5479b4ac56240001537ffa","stim/fief_g.wav","feel_eng","German",3.022222166,"i","fricative"
"190","5a5479b4ac56240001537ffa","stim/peuf_g.wav","fool_eng","German",1.477777834,"y","bilabial"
"191","5a5479b4ac56240001537ffa","stim/f_schwa_g.wav","fun_eng","German",4.037037037,"schwa","fricative"
"192","5a5479b4ac56240001537ffa","stim/feuf_g.wav","fool_eng","German",3.996296353,"y","fricative"
"193","5a5479b4ac56240001537ffa","stim/p_schwa_g.wav","fun_eng","German",1.962962963,"schwa","bilabial"
"194","5a5479b4ac56240001537ffa","stim/pof_g.wav","fool_eng","German",2.996296353,"o","bilabial"
"195","5a5479b4ac56240001537ffa","stim/fief_g.wav","feel_eng","German",3.974074187,"i","fricative"
"196","5a5479b4ac56240001537ffa","stim/pief_g.wav","feel_eng","German",3.962962963,"i","bilabial"
"197","5a5479b4ac56240001537ffa","stim/feuf_g.wav","fool_eng","German",3.996296353,"y","fricative"
"198","5a5479b4ac56240001537ffa","stim/f_schwa_g.wav","fun_eng","German",1.977777834,"schwa","fricative"
"199","5a5479b4ac56240001537ffa","stim/fof_g.wav","fool_eng","German",3.981481481,"o","fricative"
"200","5a5479b4ac56240001537ffa","stim/peuf_g.wav","fool_eng","German",2.962962963,"y","bilabial"
"201","5a5479b4ac56240001537ffa","stim/p_schwa_g.wav","su_span","German",3.329629686,"schwa","bilabial"
"202","5a5479b4ac56240001537ffa","stim/f_schwa_g.wav","fool_eng","German",3.87037037,"schwa","fricative"
"203","5a5479b4ac56240001537ffa","stim/pof_g.wav","fun_eng","German",3.988889058,"o","bilabial"
"204","5a5479b4ac56240001537ffa","stim/fof_g.wav","fought_eng","German",3.992592706,"o","fricative"
"205","5a5479b4ac56240001537ffa","stim/fof_g.wav","fun_eng","German",3.62962963,"o","fricative"
"206","5a5479b4ac56240001537ffa","stim/pof_g.wav","fought_eng","German",2.977777834,"o","bilabial"
"207","5a5479b4ac56240001537ffa","stim/p_schwa_g.wav","fool_eng","German",2.47037054,"schwa","bilabial"
"208","5a5479b4ac56240001537ffa","stim/f_schwa_g.wav","fool_eng","German",3.592592593,"schwa","fricative"
"209","5a5479b4ac56240001537ffa","stim/fof_g.wav","fun_eng","German",2.622222335,"o","fricative"
"210","5a5479b4ac56240001537ffa","stim/f_schwa_g.wav","fool_eng","German",3.692592762,"schwa","fricative"
"211","5a5479b4ac56240001537ffa","stim/p_schwa_g.wav","fool_eng","German",3.429629573,"schwa","bilabial"
"212","5a5479b4ac56240001537ffa","stim/pof_g.wav","fought_eng","German",2.981481481,"o","bilabial"
"213","5a6d5ae19d65ec00017e9bae","stim/fief_g.wav","fin_span","German",5,"i","fricative"
"214","5a6d5ae19d65ec00017e9bae","stim/pof_g.wav","fool_eng","German",4.015816346,"o","bilabial"
"215","5a6d5ae19d65ec00017e9bae","stim/pief_g.wav","fin_span","German",5,"i","bilabial"
"216","5a6d5ae19d65ec00017e9bae","stim/peuf_g.wav","su_span","German",4.990837816,"y","bilabial"
"217","5a6d5ae19d65ec00017e9bae","stim/f_schwa_g.wav","fought_eng","German",4.009451112,"schwa","fricative"
"218","5a6d5ae19d65ec00017e9bae","stim/fof_g.wav","fool_eng","German",4.028547059,"o","fricative"
"219","5a6d5ae19d65ec00017e9bae","stim/feuf_g.wav","fool_eng","German",4.057478943,"y","fricative"
"220","5a6d5ae19d65ec00017e9bae","stim/p_schwa_g.wav","fun_eng","German",4.998360277,"schwa","bilabial"
"221","5a6d5ae19d65ec00017e9bae","stim/feuf_g.wav","su_span","German",3.995563661,"y","fricative"
"222","5a6d5ae19d65ec00017e9bae","stim/peuf_g.wav","su_span","German",3.008969438,"y","bilabial"
"223","5a6d5ae19d65ec00017e9bae","stim/p_schwa_g.wav","fun_eng","German",3.952165224,"schwa","bilabial"
"224","5a6d5ae19d65ec00017e9bae","stim/f_schwa_g.wav","fun_eng","German",4.973478442,"schwa","fricative"
"225","5a6d5ae19d65ec00017e9bae","stim/pof_g.wav","son_span","German",4.054585877,"o","bilabial"
"226","5a6d5ae19d65ec00017e9bae","stim/fof_g.wav","su_span","German",3.002025102,"o","fricative"
"227","5a6d5ae19d65ec00017e9bae","stim/fief_g.wav","feel_eng","German",3.990934755,"i","fricative"
"228","5a6d5ae19d65ec00017e9bae","stim/pief_g.wav","fin_span","German",4.919663989,"i","bilabial"
"229","5a6d5ae19d65ec00017e9bae","stim/p_schwa_g.wav","fun_eng","German",4.95843352,"schwa","bilabial"
"230","5a6d5ae19d65ec00017e9bae","stim/pof_g.wav","fool_eng","German",3.963737978,"o","bilabial"
"231","5a6d5ae19d65ec00017e9bae","stim/peuf_g.wav","su_span","German",3.993827821,"y","bilabial"
"232","5a6d5ae19d65ec00017e9bae","stim/pief_g.wav","fin_span","German",3.947536318,"i","bilabial"
"233","5a6d5ae19d65ec00017e9bae","stim/fief_g.wav","fin_span","German",4.980422289,"i","fricative"
"234","5a6d5ae19d65ec00017e9bae","stim/f_schwa_g.wav","fun_eng","German",4.964798754,"schwa","fricative"
"235","5a6d5ae19d65ec00017e9bae","stim/feuf_g.wav","fool_eng","German",2.992767045,"y","fricative"
"236","5a6d5ae19d65ec00017e9bae","stim/fof_g.wav","son_span","German",3.949272158,"o","fricative"
"237","5a6d5ae19d65ec00017e9bae","stim/pief_g.wav","fin_span","German",4.023917421,"i","bilabial"
"238","5a6d5ae19d65ec00017e9bae","stim/fief_g.wav","fin_span","German",3.990356142,"i","fricative"
"239","5a6d5ae19d65ec00017e9bae","stim/fof_g.wav","son_span","German",4.033754579,"o","fricative"
"240","5a6d5ae19d65ec00017e9bae","stim/feuf_g.wav","su_span","German",3.945221133,"y","fricative"
"241","5a6d5ae19d65ec00017e9bae","stim/peuf_g.wav","su_span","German",4.047641785,"y","bilabial"
"242","5a6d5ae19d65ec00017e9bae","stim/f_schwa_g.wav","fun_eng","German",4.983894457,"schwa","fricative"
"243","5a6d5ae19d65ec00017e9bae","stim/p_schwa_g.wav","fun_eng","German",4.990259203,"schwa","bilabial"
"244","5a6d5ae19d65ec00017e9bae","stim/pof_g.wav","fool_eng","German",4.011186952,"o","bilabial"
"245","5a6d5ae19d65ec00017e9bae","stim/feuf_g.wav","su_span","German",4.01928827,"y","fricative"
"246","5a6d5ae19d65ec00017e9bae","stim/fof_g.wav","son_span","German",3.01301973,"o","fricative"
"247","5a6d5ae19d65ec00017e9bae","stim/f_schwa_g.wav","fun_eng","German",4.973478442,"schwa","fricative"
"248","5a6d5ae19d65ec00017e9bae","stim/pief_g.wav","fin_span","German",3.931912539,"i","bilabial"
"249","5a6d5ae19d65ec00017e9bae","stim/pof_g.wav","son_span","German",3.994406435,"o","bilabial"
"250","5a6d5ae19d65ec00017e9bae","stim/fief_g.wav","fin_span","German",4.994888597,"i","fricative"
"251","5a6d5ae19d65ec00017e9bae","stim/peuf_g.wav","su_span","German",3.956215517,"y","bilabial"
"252","5a6d5ae19d65ec00017e9bae","stim/p_schwa_g.wav","fun_eng","German",4.907512622,"schwa","bilabial"
"253","5bcc60b95c2b810001dc68e2","stim/feuf_g.wav","su_span","German",4.013333333,"y","fricative"
"254","5bcc60b95c2b810001dc68e2","stim/pof_g.wav","fool_eng","German",4,"o","bilabial"
"255","5bcc60b95c2b810001dc68e2","stim/p_schwa_g.wav","fun_eng","German",1.964444444,"schwa","bilabial"
"256","5bcc60b95c2b810001dc68e2","stim/f_schwa_g.wav","fun_eng","German",1.995555556,"schwa","fricative"
"257","5bcc60b95c2b810001dc68e2","stim/fief_g.wav","feel_eng","German",3.986666667,"i","fricative"
"258","5bcc60b95c2b810001dc68e2","stim/peuf_g.wav","fool_eng","German",3.991111111,"y","bilabial"
"259","5bcc60b95c2b810001dc68e2","stim/pief_g.wav","feel_eng","German",3.004444444,"i","bilabial"
"260","5bcc60b95c2b810001dc68e2","stim/fof_g.wav","fool_eng","German",3.004444444,"o","fricative"
