"","check.keys","choice","language_chosen","rating","stim","participant","frame","stim_language","phoneme","L1","language_choice_num","choice_num"
"1031",NA,"son","span","3.381481481","stim/pof_f.wav","60c0fe89173c2b1f4fe2c578","bilabial","french","o","Spanish_mono",0,5
"1032",NA,"son","span","3.474074074","stim/p_schwa_f.wav","60c0fe89173c2b1f4fe2c578","bilabial","french","schwa","Spanish_mono",0,5
"1033",NA,"son","span","3.396296296","stim/p_schwa_f.wav","60c0fe89173c2b1f4fe2c578","bilabial","french","schwa","Spanish_mono",0,5
"1034",NA,"son","span","3.911111111","stim/pof_f.wav","60c0fe89173c2b1f4fe2c578","bilabial","french","o","Spanish_mono",0,5
"1035",NA,"su","span","4.733333333","stim/fif_f.wav","60c0fe89173c2b1f4fe2c578","fricative","french","i","Spanish_mono",0,6
"1036",NA,"son","span","3.696296296","stim/fof_f.wav","60c0fe89173c2b1f4fe2c578","fricative","french","o","Spanish_mono",0,5
"1037",NA,"su","span","4.507407407","stim/peuf_f.wav","60c0fe89173c2b1f4fe2c578","bilabial","french","y","Spanish_mono",0,6
"1038",NA,"su","span","4.622222222","stim/pif_f.wav","60c0fe89173c2b1f4fe2c578","bilabial","french","i","Spanish_mono",0,6
"1039",NA,"son","span","3.688888889","stim/f_schwa_f.wav","60c0fe89173c2b1f4fe2c578","fricative","french","schwa","Spanish_mono",0,5
"1040",NA,"su","span","4.733333333","stim/feuf_f.wav","60c0fe89173c2b1f4fe2c578","fricative","french","y","Spanish_mono",0,6
"1041",NA,"su","span","1.026041667","stim/peuf_f.wav","60f0a34f07011b5f7fd430d8","bilabial","french","y","Spanish_mono",0,6
"1042",NA,"fin","span","4.989583333","stim/fif_f.wav","60f0a34f07011b5f7fd430d8","fricative","french","i","Spanish_mono",0,1
"1043",NA,"fin","span","4.963541667","stim/pif_f.wav","60f0a34f07011b5f7fd430d8","bilabial","french","i","Spanish_mono",0,1
"1044",NA,"son","span","1.208333333","stim/pof_f.wav","60f0a34f07011b5f7fd430d8","bilabial","french","o","Spanish_mono",0,5
"1045",NA,"su","span","1.713541667","stim/feuf_f.wav","60f0a34f07011b5f7fd430d8","fricative","french","y","Spanish_mono",0,6
"1046",NA,"son","span","1.442708333","stim/fof_f.wav","60f0a34f07011b5f7fd430d8","fricative","french","o","Spanish_mono",0,5
"1047",NA,"son","span","1.005208333","stim/f_schwa_f.wav","60f0a34f07011b5f7fd430d8","fricative","french","schwa","Spanish_mono",0,5
"1048",NA,"son","span","1.005208333","stim/p_schwa_f.wav","60f0a34f07011b5f7fd430d8","bilabial","french","schwa","Spanish_mono",0,5
"1049",NA,"fin","span","1.083333333","stim/p_schwa_f.wav","60f0a34f07011b5f7fd430d8","bilabial","french","schwa","Spanish_mono",0,1
"1050",NA,"fin","span","3.989583333","stim/pif_f.wav","60f0a34f07011b5f7fd430d8","bilabial","french","i","Spanish_mono",0,1
"1051",NA,"su","span","1.65625","stim/feuf_f.wav","60f0a34f07011b5f7fd430d8","fricative","french","y","Spanish_mono",0,6
"1052",NA,"su","span","1.348958333","stim/peuf_f.wav","60f0a34f07011b5f7fd430d8","bilabial","french","y","Spanish_mono",0,6
"1053",NA,"son","span","1.125","stim/fof_f.wav","60f0a34f07011b5f7fd430d8","fricative","french","o","Spanish_mono",0,5
"1054",NA,"son","span","1.322916667","stim/pof_f.wav","60f0a34f07011b5f7fd430d8","bilabial","french","o","Spanish_mono",0,5
"1055",NA,"fin","span","3.989583333","stim/fif_f.wav","60f0a34f07011b5f7fd430d8","fricative","french","i","Spanish_mono",0,1
"1056",NA,"fin","span","1","stim/f_schwa_f.wav","60f0a34f07011b5f7fd430d8","fricative","french","schwa","Spanish_mono",0,1
"1057",NA,"su","span","1.333333333","stim/feuf_f.wav","60f0a34f07011b5f7fd430d8","fricative","french","y","Spanish_mono",0,6
"1058",NA,"son","span","1.380208333","stim/pof_f.wav","60f0a34f07011b5f7fd430d8","bilabial","french","o","Spanish_mono",0,5
"1059",NA,"son","span","1.28125","stim/fof_f.wav","60f0a34f07011b5f7fd430d8","fricative","french","o","Spanish_mono",0,5
"1060",NA,"fin","span","3.005208333","stim/pif_f.wav","60f0a34f07011b5f7fd430d8","bilabial","french","i","Spanish_mono",0,1
"1061",NA,"fin","span","3.005208333","stim/fif_f.wav","60f0a34f07011b5f7fd430d8","fricative","french","i","Spanish_mono",0,1
"1062",NA,"fin","span","1.088541667","stim/f_schwa_f.wav","60f0a34f07011b5f7fd430d8","fricative","french","schwa","Spanish_mono",0,1
"1063",NA,"fin","span","1.052083333","stim/p_schwa_f.wav","60f0a34f07011b5f7fd430d8","bilabial","french","schwa","Spanish_mono",0,1
"1064",NA,"su","span","1.15625","stim/peuf_f.wav","60f0a34f07011b5f7fd430d8","bilabial","french","y","Spanish_mono",0,6
"1065",NA,"son","span","4.968793403","stim/fof_f.wav","611023befc2052d878c7f50c","fricative","french","o","Spanish_mono",0,5
"1066",NA,"su","span","3.953645833","stim/peuf_f.wav","611023befc2052d878c7f50c","bilabial","french","y","Spanish_mono",0,6
"1067",NA,"su","span","2.277473958","stim/p_schwa_f.wav","611023befc2052d878c7f50c","bilabial","french","schwa","Spanish_mono",0,6
"1068",NA,"son","span","4.288237847","stim/pof_f.wav","611023befc2052d878c7f50c","bilabial","french","o","Spanish_mono",0,5
"1069",NA,"fin","span","4.67818287","stim/fif_f.wav","611023befc2052d878c7f50c","fricative","french","i","Spanish_mono",0,1
"1070",NA,"fin","span","2.710619213","stim/f_schwa_f.wav","611023befc2052d878c7f50c","fricative","french","schwa","Spanish_mono",0,1
"1071",NA,"fin","span","4.984375","stim/pif_f.wav","611023befc2052d878c7f50c","bilabial","french","i","Spanish_mono",0,1
"1072",NA,"su","span","3.994690394","stim/feuf_f.wav","611023befc2052d878c7f50c","fricative","french","y","Spanish_mono",0,6
"1073",NA,"fin","span","4.991956019","stim/pif_f.wav","611023befc2052d878c7f50c","bilabial","french","i","Spanish_mono",0,1
"1074",NA,"son","span","4.036067708","stim/fof_f.wav","611023befc2052d878c7f50c","fricative","french","o","Spanish_mono",0,5
"1075",NA,"fin","span","4.988252315","stim/fif_f.wav","611023befc2052d878c7f50c","fricative","french","i","Spanish_mono",0,1
"1076",NA,"fin","span","2.548480903","stim/p_schwa_f.wav","611023befc2052d878c7f50c","bilabial","french","schwa","Spanish_mono",0,1
"1077",NA,"fin","span","2.43677662","stim/f_schwa_f.wav","611023befc2052d878c7f50c","fricative","french","schwa","Spanish_mono",0,1
"1078",NA,"su","span","4.574797454","stim/peuf_f.wav","611023befc2052d878c7f50c","bilabial","french","y","Spanish_mono",0,6
"1079",NA,"su","span","4.586096644","stim/feuf_f.wav","611023befc2052d878c7f50c","fricative","french","y","Spanish_mono",0,6
"1080",NA,"son","span","4.059881366","stim/pof_f.wav","611023befc2052d878c7f50c","bilabial","french","o","Spanish_mono",0,5
"1081",NA,"son","span","3.018504051","stim/fof_f.wav","611023befc2052d878c7f50c","fricative","french","o","Spanish_mono",0,5
"1082",NA,"son","span","4.932364005","stim/pof_f.wav","611023befc2052d878c7f50c","bilabial","french","o","Spanish_mono",0,5
"1083",NA,"su","span","4.354759838","stim/peuf_f.wav","611023befc2052d878c7f50c","bilabial","french","y","Spanish_mono",0,6
"1084",NA,"fin","span","2.181539352","stim/p_schwa_f.wav","611023befc2052d878c7f50c","bilabial","french","schwa","Spanish_mono",0,1
"1085",NA,"su","span","4.961704282","stim/feuf_f.wav","611023befc2052d878c7f50c","fricative","french","y","Spanish_mono",0,6
"1086",NA,"fin","span","4.948668981","stim/fif_f.wav","611023befc2052d878c7f50c","fricative","french","i","Spanish_mono",0,1
"1087",NA,"fin","span","1.98509838","stim/f_schwa_f.wav","611023befc2052d878c7f50c","fricative","french","schwa","Spanish_mono",0,1
"1088",NA,"fin","span","4.876866319","stim/pif_f.wav","611023befc2052d878c7f50c","bilabial","french","i","Spanish_mono",0,1
"1089",NA,"fin","span","4","stim/pif_f.wav","6139133041546096188da709","bilabial","french","i","Spanish_mono",0,1
"1090",NA,"fin","span","4.955555669","stim/feuf_f.wav","6139133041546096188da709","fricative","french","y","Spanish_mono",0,1
"1091",NA,"fin","span","1.096296381","stim/f_schwa_f.wav","6139133041546096188da709","fricative","french","schwa","Spanish_mono",0,1
"1092",NA,"fin","span","4.981481481","stim/fif_f.wav","6139133041546096188da709","fricative","french","i","Spanish_mono",0,1
"1093",NA,"su","span","4.774074413","stim/peuf_f.wav","6139133041546096188da709","bilabial","french","y","Spanish_mono",0,6
"1094",NA,"son","span","4.94074108","stim/pof_f.wav","6139133041546096188da709","bilabial","french","o","Spanish_mono",0,5
"1095",NA,"son","span","2.988889058","stim/p_schwa_f.wav","6139133041546096188da709","bilabial","french","schwa","Spanish_mono",0,5
"1096",NA,"son","span","2.988889058","stim/fof_f.wav","6139133041546096188da709","fricative","french","o","Spanish_mono",0,5
"1097",NA,"son","span","3.029629743","stim/f_schwa_f.wav","6139133041546096188da709","fricative","french","schwa","Spanish_mono",0,5
"1098",NA,"fin","span","4.955555669","stim/fif_f.wav","6139133041546096188da709","fricative","french","i","Spanish_mono",0,1
"1099",NA,"son","span","2.981481481","stim/p_schwa_f.wav","6139133041546096188da709","bilabial","french","schwa","Spanish_mono",0,5
"1100",NA,"fin","span","4.970370257","stim/pif_f.wav","6139133041546096188da709","bilabial","french","i","Spanish_mono",0,1
"1101",NA,"fin","span","4.944444444","stim/feuf_f.wav","6139133041546096188da709","fricative","french","y","Spanish_mono",0,1
"1102",NA,"su","span","3.977777834","stim/pof_f.wav","6139133041546096188da709","bilabial","french","o","Spanish_mono",0,6
"1103",NA,"su","span","3.977777834","stim/fof_f.wav","6139133041546096188da709","fricative","french","o","Spanish_mono",0,6
"1104",NA,"su","span","3.992592706","stim/peuf_f.wav","6139133041546096188da709","bilabial","french","y","Spanish_mono",0,6
"1105",NA,"su","span","4.011111224","stim/peuf_f.wav","6139133041546096188da709","bilabial","french","y","Spanish_mono",0,6
"1106",NA,"su","span","3.96666661","stim/pof_f.wav","6139133041546096188da709","bilabial","french","o","Spanish_mono",0,6
"1107",NA,"su","span","4.018518519","stim/fof_f.wav","6139133041546096188da709","fricative","french","o","Spanish_mono",0,6
"1108",NA,"fin","span","4.944444444","stim/feuf_f.wav","6139133041546096188da709","fricative","french","y","Spanish_mono",0,1
"1109",NA,"fin","span","4.948148374","stim/fif_f.wav","6139133041546096188da709","fricative","french","i","Spanish_mono",0,1
"1110",NA,"fin","span","4.911111337","stim/pif_f.wav","6139133041546096188da709","bilabial","french","i","Spanish_mono",0,1
"1111",NA,"fin","span","2.007407577","stim/f_schwa_f.wav","6139133041546096188da709","fricative","french","schwa","Spanish_mono",0,1
"1112",NA,"su","span","3.974074187","stim/p_schwa_f.wav","6139133041546096188da709","bilabial","french","schwa","Spanish_mono",0,6
"1113",NA,"su","span","2.940740741","stim/feuf_f.wav","613a886056265d62028d15d2","fricative","french","y","Spanish_mono",0,6
"1114",NA,"fin","span","3.822222222","stim/fif_f.wav","613a886056265d62028d15d2","fricative","french","i","Spanish_mono",0,1
"1115",NA,"su","span","1.477777778","stim/f_schwa_f.wav","613a886056265d62028d15d2","fricative","french","schwa","Spanish_mono",0,6
"1116",NA,"su","span","1.177777778","stim/p_schwa_f.wav","613a886056265d62028d15d2","bilabial","french","schwa","Spanish_mono",0,6
"1117",NA,"son","span","2.585185185","stim/fof_f.wav","613a886056265d62028d15d2","fricative","french","o","Spanish_mono",0,5
"1118",NA,"su","span","2.618518519","stim/peuf_f.wav","613a886056265d62028d15d2","bilabial","french","y","Spanish_mono",0,6
"1119",NA,"fin","span","4.511111111","stim/pif_f.wav","613a886056265d62028d15d2","bilabial","french","i","Spanish_mono",0,1
"1120",NA,"son","span","3.077777778","stim/pof_f.wav","613a886056265d62028d15d2","bilabial","french","o","Spanish_mono",0,5
"1121",NA,"son","span","3.096296296","stim/pof_f.wav","613a886056265d62028d15d2","bilabial","french","o","Spanish_mono",0,5
"1122",NA,"su","span","2.033333333","stim/feuf_f.wav","613a886056265d62028d15d2","fricative","french","y","Spanish_mono",0,6
"1123",NA,"son","span","1.996296296","stim/fof_f.wav","613a886056265d62028d15d2","fricative","french","o","Spanish_mono",0,5
"1124",NA,"fin","span","3.751851852","stim/fif_f.wav","613a886056265d62028d15d2","fricative","french","i","Spanish_mono",0,1
"1125",NA,"son","span","1.044444444","stim/f_schwa_f.wav","613a886056265d62028d15d2","fricative","french","schwa","Spanish_mono",0,5
"1126",NA,"son","span","1.07037037","stim/p_schwa_f.wav","613a886056265d62028d15d2","bilabial","french","schwa","Spanish_mono",0,5
"1127",NA,"su","span","2.57037037","stim/peuf_f.wav","613a886056265d62028d15d2","bilabial","french","y","Spanish_mono",0,6
"1128",NA,"fin","span","3.081481481","stim/pif_f.wav","613a886056265d62028d15d2","bilabial","french","i","Spanish_mono",0,1
"1129",NA,"su","span","2.511111111","stim/peuf_f.wav","613a886056265d62028d15d2","bilabial","french","y","Spanish_mono",0,6
"1130",NA,"son","span","2.840740741","stim/f_schwa_f.wav","613a886056265d62028d15d2","fricative","french","schwa","Spanish_mono",0,5
"1131",NA,"su","span","1.648148148","stim/feuf_f.wav","613a886056265d62028d15d2","fricative","french","y","Spanish_mono",0,6
"1132",NA,"son","span","1.72962963","stim/fof_f.wav","613a886056265d62028d15d2","fricative","french","o","Spanish_mono",0,5
"1133",NA,"son","span","2.288888889","stim/pof_f.wav","613a886056265d62028d15d2","bilabial","french","o","Spanish_mono",0,5
"1134",NA,"fin","span","3.992592593","stim/fif_f.wav","613a886056265d62028d15d2","fricative","french","i","Spanish_mono",0,1
"1135",NA,"fin","span","4.32962963","stim/pif_f.wav","613a886056265d62028d15d2","bilabial","french","i","Spanish_mono",0,1
"1136",NA,"su","span","1.003703704","stim/p_schwa_f.wav","613a886056265d62028d15d2","bilabial","french","schwa","Spanish_mono",0,6
"1137",NA,"fin","span","4.07037037","stim/fof_f.wav","613a9236b7a29bc59e4ff9d8","fricative","french","o","Spanish_mono",0,1
"1138",NA,"fin","span","2.051851852","stim/p_schwa_f.wav","613a9236b7a29bc59e4ff9d8","bilabial","french","schwa","Spanish_mono",0,1
"1139",NA,"fin","span","2.966666667","stim/pif_f.wav","613a9236b7a29bc59e4ff9d8","bilabial","french","i","Spanish_mono",0,1
"1140",NA,"fin","span","3.948148148","stim/feuf_f.wav","613a9236b7a29bc59e4ff9d8","fricative","french","y","Spanish_mono",0,1
"1141",NA,"fin","span","4.955555556","stim/f_schwa_f.wav","613a9236b7a29bc59e4ff9d8","fricative","french","schwa","Spanish_mono",0,1
"1142",NA,"fin","span","1.988888889","stim/fif_f.wav","613a9236b7a29bc59e4ff9d8","fricative","french","i","Spanish_mono",0,1
"1143",NA,"fin","span","3.048148148","stim/peuf_f.wav","613a9236b7a29bc59e4ff9d8","bilabial","french","y","Spanish_mono",0,1
"1144",NA,"su","span","4","stim/pof_f.wav","613a9236b7a29bc59e4ff9d8","bilabial","french","o","Spanish_mono",0,6
"1145",NA,"fin","span","3.096296296","stim/fof_f.wav","613a9236b7a29bc59e4ff9d8","fricative","french","o","Spanish_mono",0,1
"1146",NA,"fin","span","1.866666667","stim/f_schwa_f.wav","613a9236b7a29bc59e4ff9d8","fricative","french","schwa","Spanish_mono",0,1
"1147",NA,"fin","span","4.218518519","stim/fif_f.wav","613a9236b7a29bc59e4ff9d8","fricative","french","i","Spanish_mono",0,1
"1148",NA,"fin","span","4.018518519","stim/feuf_f.wav","613a9236b7a29bc59e4ff9d8","fricative","french","y","Spanish_mono",0,1
"1149",NA,"fin","span","3.007407407","stim/pif_f.wav","613a9236b7a29bc59e4ff9d8","bilabial","french","i","Spanish_mono",0,1
"1150",NA,"su","span","3.940740741","stim/pof_f.wav","613a9236b7a29bc59e4ff9d8","bilabial","french","o","Spanish_mono",0,6
"1151",NA,"su","span","2.155555556","stim/p_schwa_f.wav","613a9236b7a29bc59e4ff9d8","bilabial","french","schwa","Spanish_mono",0,6
"1152",NA,"son","span","4.503703704","stim/peuf_f.wav","613a9236b7a29bc59e4ff9d8","bilabial","french","y","Spanish_mono",0,5
"1153",NA,"fin","span","3.274074074","stim/f_schwa_f.wav","613a9236b7a29bc59e4ff9d8","fricative","french","schwa","Spanish_mono",0,1
"1154",NA,"fin","span","2.222222222","stim/p_schwa_f.wav","613a9236b7a29bc59e4ff9d8","bilabial","french","schwa","Spanish_mono",0,1
"1155",NA,"fin","span","4.162962963","stim/fof_f.wav","613a9236b7a29bc59e4ff9d8","fricative","french","o","Spanish_mono",0,1
"1156",NA,"fin","span","4.57037037","stim/feuf_f.wav","613a9236b7a29bc59e4ff9d8","fricative","french","y","Spanish_mono",0,1
"1157",NA,"fin","span","2.474074074","stim/pif_f.wav","613a9236b7a29bc59e4ff9d8","bilabial","french","i","Spanish_mono",0,1
"1158",NA,"su","span","2.47037037","stim/peuf_f.wav","613a9236b7a29bc59e4ff9d8","bilabial","french","y","Spanish_mono",0,6
"1159",NA,"fin","span","2.251851852","stim/pof_f.wav","613a9236b7a29bc59e4ff9d8","bilabial","french","o","Spanish_mono",0,1
"1160",NA,"su","span","4.537037037","stim/fif_f.wav","613a9236b7a29bc59e4ff9d8","fricative","french","i","Spanish_mono",0,6
"1161",NA,"fin","span","3.014814815","stim/peuf_f.wav","613ad089983f33fc8194d601","bilabial","french","y","Spanish_mono",0,1
"1162",NA,"su","span","3.007407407","stim/p_schwa_f.wav","613ad089983f33fc8194d601","bilabial","french","schwa","Spanish_mono",0,6
"1163",NA,"son","span","3.977777778","stim/pof_f.wav","613ad089983f33fc8194d601","bilabial","french","o","Spanish_mono",0,5
"1164",NA,"su","span","4.996296296","stim/feuf_f.wav","613ad089983f33fc8194d601","fricative","french","y","Spanish_mono",0,6
"1165",NA,"fin","span","4.981481481","stim/fif_f.wav","613ad089983f33fc8194d601","fricative","french","i","Spanish_mono",0,1
"1166",NA,"son","span","3.007407407","stim/f_schwa_f.wav","613ad089983f33fc8194d601","fricative","french","schwa","Spanish_mono",0,5
"1167",NA,"son","span","3.007407407","stim/fof_f.wav","613ad089983f33fc8194d601","fricative","french","o","Spanish_mono",0,5
"1168",NA,"fin","span","4.981481481","stim/pif_f.wav","613ad089983f33fc8194d601","bilabial","french","i","Spanish_mono",0,1
"1169",NA,"son","span","2.996296296","stim/f_schwa_f.wav","613ad089983f33fc8194d601","fricative","french","schwa","Spanish_mono",0,5
"1170",NA,"su","span","4.014814815","stim/peuf_f.wav","613ad089983f33fc8194d601","bilabial","french","y","Spanish_mono",0,6
"1171",NA,"fin","span","4.985185185","stim/pif_f.wav","613ad089983f33fc8194d601","bilabial","french","i","Spanish_mono",0,1
"1172",NA,"son","span","4.014814815","stim/fof_f.wav","613ad089983f33fc8194d601","fricative","french","o","Spanish_mono",0,5
"1173",NA,"su","span","4.97037037","stim/feuf_f.wav","613ad089983f33fc8194d601","fricative","french","y","Spanish_mono",0,6
"1174",NA,"son","span","3","stim/pof_f.wav","613ad089983f33fc8194d601","bilabial","french","o","Spanish_mono",0,5
"1175",NA,"fin","span","4.981481481","stim/fif_f.wav","613ad089983f33fc8194d601","fricative","french","i","Spanish_mono",0,1
"1176",NA,"son","span","4.014814815","stim/p_schwa_f.wav","613ad089983f33fc8194d601","bilabial","french","schwa","Spanish_mono",0,5
"1177",NA,"fin","span","5","stim/pif_f.wav","613ad089983f33fc8194d601","bilabial","french","i","Spanish_mono",0,1
"1178",NA,"son","span","4.003703704","stim/f_schwa_f.wav","613ad089983f33fc8194d601","fricative","french","schwa","Spanish_mono",0,5
"1179",NA,"su","span","5","stim/peuf_f.wav","613ad089983f33fc8194d601","bilabial","french","y","Spanish_mono",0,6
"1180",NA,"su","span","4.974074074","stim/feuf_f.wav","613ad089983f33fc8194d601","fricative","french","y","Spanish_mono",0,6
"1181",NA,"son","span","4.974074074","stim/p_schwa_f.wav","613ad089983f33fc8194d601","bilabial","french","schwa","Spanish_mono",0,5
"1182",NA,"fin","span","4.974074074","stim/fif_f.wav","613ad089983f33fc8194d601","fricative","french","i","Spanish_mono",0,1
"1183",NA,"son","span","4.974074074","stim/pof_f.wav","613ad089983f33fc8194d601","bilabial","french","o","Spanish_mono",0,5
"1184",NA,"son","span","4.981481481","stim/fof_f.wav","613ad089983f33fc8194d601","fricative","french","o","Spanish_mono",0,5
"1185",NA,"su","span","3.007407407","stim/peuf_f.wav","613af79b7e27396771464e22","bilabial","french","y","Spanish_mono",0,6
"1186",NA,"fin","span","1.040740741","stim/p_schwa_f.wav","613af79b7e27396771464e22","bilabial","french","schwa","Spanish_mono",0,1
"1187",NA,"fin","span","2.111111111","stim/fof_f.wav","613af79b7e27396771464e22","fricative","french","o","Spanish_mono",0,1
"1188",NA,"fin","span","3.477777778","stim/fif_f.wav","613af79b7e27396771464e22","fricative","french","i","Spanish_mono",0,1
"1189",NA,"fin","span","1.67037037","stim/pif_f.wav","613af79b7e27396771464e22","bilabial","french","i","Spanish_mono",0,1
"1190",NA,"su","span","1.133333333","stim/pof_f.wav","613af79b7e27396771464e22","bilabial","french","o","Spanish_mono",0,6
"1191",NA,"su","span","1.311111111","stim/f_schwa_f.wav","613af79b7e27396771464e22","fricative","french","schwa","Spanish_mono",0,6
"1192",NA,"fin","span","2.225925926","stim/feuf_f.wav","613af79b7e27396771464e22","fricative","french","y","Spanish_mono",0,1
"1193",NA,"fin","span","1.933333333","stim/pif_f.wav","613af79b7e27396771464e22","bilabial","french","i","Spanish_mono",0,1
"1194",NA,"su","span","2.074074074","stim/p_schwa_f.wav","613af79b7e27396771464e22","bilabial","french","schwa","Spanish_mono",0,6
"1195",NA,"son","span","2.066666667","stim/fof_f.wav","613af79b7e27396771464e22","fricative","french","o","Spanish_mono",0,5
"1196",NA,"su","span","3.088888889","stim/feuf_f.wav","613af79b7e27396771464e22","fricative","french","y","Spanish_mono",0,6
"1197",NA,"son","span","2.011111111","stim/pof_f.wav","613af79b7e27396771464e22","bilabial","french","o","Spanish_mono",0,5
"1198",NA,"su","span","3.07037037","stim/peuf_f.wav","613af79b7e27396771464e22","bilabial","french","y","Spanish_mono",0,6
"1199",NA,"son","span","1.692592593","stim/f_schwa_f.wav","613af79b7e27396771464e22","fricative","french","schwa","Spanish_mono",0,5
"1200",NA,"fin","span","4.088888889","stim/fif_f.wav","613af79b7e27396771464e22","fricative","french","i","Spanish_mono",0,1
"1201",NA,"fin","span","2.507407407","stim/pif_f.wav","613af79b7e27396771464e22","bilabial","french","i","Spanish_mono",0,1
"1202",NA,"su","span","1.996296296","stim/p_schwa_f.wav","613af79b7e27396771464e22","bilabial","french","schwa","Spanish_mono",0,6
"1203",NA,"su","span","3","stim/feuf_f.wav","613af79b7e27396771464e22","fricative","french","y","Spanish_mono",0,6
"1204",NA,"fin","span","1.011111111","stim/peuf_f.wav","613af79b7e27396771464e22","bilabial","french","y","Spanish_mono",0,1
"1205",NA,"son","span","3.044444444","stim/fof_f.wav","613af79b7e27396771464e22","fricative","french","o","Spanish_mono",0,5
"1206",NA,"su","span","2.122222222","stim/pof_f.wav","613af79b7e27396771464e22","bilabial","french","o","Spanish_mono",0,6
"1207",NA,"su","span","2.503703704","stim/f_schwa_f.wav","613af79b7e27396771464e22","fricative","french","schwa","Spanish_mono",0,6
"1208",NA,"fin","span","4.977777778","stim/fif_f.wav","613af79b7e27396771464e22","fricative","french","i","Spanish_mono",0,1
"1209",NA,"son","span","2.033333333","stim/pof_f.wav","613b1e3607aa50c67b534570","bilabial","french","o","Spanish_mono",0,5
"1210",NA,"fin","span","3.87037037","stim/f_schwa_f.wav","613b1e3607aa50c67b534570","fricative","french","schwa","Spanish_mono",0,1
"1211",NA,"fin","span","2","stim/p_schwa_f.wav","613b1e3607aa50c67b534570","bilabial","french","schwa","Spanish_mono",0,1
"1212",NA,"fin","span","3.955555556","stim/fif_f.wav","613b1e3607aa50c67b534570","fricative","french","i","Spanish_mono",0,1
"1213",NA,"su","span","3.022222222","stim/fof_f.wav","613b1e3607aa50c67b534570","fricative","french","o","Spanish_mono",0,6
"1214",NA,"su","span","4","stim/feuf_f.wav","613b1e3607aa50c67b534570","fricative","french","y","Spanish_mono",0,6
"1215",NA,"su","span","4.962962963","stim/peuf_f.wav","613b1e3607aa50c67b534570","bilabial","french","y","Spanish_mono",0,6
"1216",NA,"fin","span","3.985185185","stim/pif_f.wav","613b1e3607aa50c67b534570","bilabial","french","i","Spanish_mono",0,1
"1217",NA,"fin","span","4.985185185","stim/fif_f.wav","613b1e3607aa50c67b534570","fricative","french","i","Spanish_mono",0,1
"1218",NA,"fin","span","3.911111111","stim/pif_f.wav","613b1e3607aa50c67b534570","bilabial","french","i","Spanish_mono",0,1
"1219",NA,"su","span","2.037037037","stim/p_schwa_f.wav","613b1e3607aa50c67b534570","bilabial","french","schwa","Spanish_mono",0,6
"1220",NA,"son","span","3.9","stim/fof_f.wav","613b1e3607aa50c67b534570","fricative","french","o","Spanish_mono",0,5
"1221",NA,"son","span","3.977777778","stim/f_schwa_f.wav","613b1e3607aa50c67b534570","fricative","french","schwa","Spanish_mono",0,5
"1222",NA,"su","span","4.003703704","stim/feuf_f.wav","613b1e3607aa50c67b534570","fricative","french","y","Spanish_mono",0,6
"1223",NA,"son","span","3","stim/peuf_f.wav","613b1e3607aa50c67b534570","bilabial","french","y","Spanish_mono",0,5
"1224",NA,"son","span","2.974074074","stim/pof_f.wav","613b1e3607aa50c67b534570","bilabial","french","o","Spanish_mono",0,5
"1225",NA,"su","span","3.97037037","stim/feuf_f.wav","613b1e3607aa50c67b534570","fricative","french","y","Spanish_mono",0,6
"1226",NA,"fin","span","3.918518519","stim/pif_f.wav","613b1e3607aa50c67b534570","bilabial","french","i","Spanish_mono",0,1
"1227",NA,"son","span","4.077777778","stim/pof_f.wav","613b1e3607aa50c67b534570","bilabial","french","o","Spanish_mono",0,5
"1228",NA,"su","span","3.955555556","stim/peuf_f.wav","613b1e3607aa50c67b534570","bilabial","french","y","Spanish_mono",0,6
"1229",NA,"son","span","3.977777778","stim/fof_f.wav","613b1e3607aa50c67b534570","fricative","french","o","Spanish_mono",0,5
"1230",NA,"son","span","2.048148148","stim/f_schwa_f.wav","613b1e3607aa50c67b534570","fricative","french","schwa","Spanish_mono",0,5
"1231",NA,"fin","span","4.137037037","stim/fif_f.wav","613b1e3607aa50c67b534570","fricative","french","i","Spanish_mono",0,1
"1232",NA,"son","span","4.085185185","stim/p_schwa_f.wav","613b1e3607aa50c67b534570","bilabial","french","schwa","Spanish_mono",0,5
"1233",NA,"su","span","4.020833333","stim/peuf_f.wav","613b570da4c6973e6b819474","bilabial","french","y","Spanish_mono",0,6
"1234",NA,"su","span","3.828125","stim/f_schwa_f.wav","613b570da4c6973e6b819474","fricative","french","schwa","Spanish_mono",0,6
"1235",NA,"fin","span","4","stim/pif_f.wav","613b570da4c6973e6b819474","bilabial","french","i","Spanish_mono",0,1
"1236",NA,"son","span","1.994791667","stim/fif_f.wav","613b570da4c6973e6b819474","fricative","french","i","Spanish_mono",0,5
"1237",NA,"su","span","3.041666667","stim/fof_f.wav","613b570da4c6973e6b819474","fricative","french","o","Spanish_mono",0,6
"1238",NA,"son","span","2.015625","stim/pof_f.wav","613b570da4c6973e6b819474","bilabial","french","o","Spanish_mono",0,5
"1239",NA,"son","span","1.994791667","stim/p_schwa_f.wav","613b570da4c6973e6b819474","bilabial","french","schwa","Spanish_mono",0,5
"1240",NA,"su","span","2.989583333","stim/feuf_f.wav","613b570da4c6973e6b819474","fricative","french","y","Spanish_mono",0,6
"1241",NA,"son","span","2.182291667","stim/f_schwa_f.wav","613b570da4c6973e6b819474","fricative","french","schwa","Spanish_mono",0,5
