"","choice","language_chosen","slider.response","stim","participant","frame","stim_language","phoneme","L1","language_choice_num","choice_num"
"243","su","span","3.944063906","stim/feuf_f.wav","5a6d5ae19d65ec00017e9bae","fricative","french","y","English",0,6
"244","feel","eng","1.041566269","stim/p_schwa_f.wav","5a6d5ae19d65ec00017e9bae","bilabial","french","schwa","English",1,7
"245","feel","eng","1.972610566","stim/f_schwa_f.wav","5a6d5ae19d65ec00017e9bae","fricative","french","schwa","English",1,7
"246","fun","eng","4.012344178","stim/fof_f.wav","5a6d5ae19d65ec00017e9bae","fricative","french","o","English",1,3
"247","fin","span","4.945124926","stim/pif_f.wav","5a6d5ae19d65ec00017e9bae","bilabial","french","i","English",0,1
"248","su","span","3.9787829","stim/peuf_f.wav","5a6d5ae19d65ec00017e9bae","bilabial","french","y","English",0,6
"249","feel","eng","1.000482163","stim/p_schwa_f.wav","5a6d5ae19d65ec00017e9bae","bilabial","french","schwa","English",1,7
"250","su","span","4.000771425","stim/feuf_f.wav","5a6d5ae19d65ec00017e9bae","fricative","french","y","English",0,6
"251","fin","span","4.94223186","stim/pif_f.wav","5a6d5ae19d65ec00017e9bae","bilabial","french","i","English",0,1
"252","su","span","4.007715028","stim/peuf_f.wav","5a6d5ae19d65ec00017e9bae","bilabial","french","y","English",0,6
"253","fun","eng","4.012922792","stim/pof_f.wav","5a6d5ae19d65ec00017e9bae","bilabial","french","o","English",1,3
"254","fin","span","4.969428149","stim/fif_f.wav","5a6d5ae19d65ec00017e9bae","fricative","french","i","English",0,1
"255","fun","eng","4.994309984","stim/fof_f.wav","5a6d5ae19d65ec00017e9bae","fricative","french","o","English",1,3
"256","feel","eng","2.010222748","stim/f_schwa_f.wav","5a6d5ae19d65ec00017e9bae","fricative","french","schwa","English",1,7
"257","feel","eng","1.050245834","stim/p_schwa_f.wav","5a6d5ae19d65ec00017e9bae","bilabial","french","schwa","English",1,7
"258","feel","eng","1.05834703","stim/f_schwa_f.wav","5a6d5ae19d65ec00017e9bae","fricative","french","schwa","English",1,7
"259","su","span","3.92091791","stim/peuf_f.wav","5a6d5ae19d65ec00017e9bae","bilabial","french","y","English",0,6
"260","fool","eng","3.987462343","stim/feuf_f.wav","5a6d5ae19d65ec00017e9bae","fricative","french","y","English",1,2
"261","fin","span","4.976371508","stim/fif_f.wav","5a6d5ae19d65ec00017e9bae","fricative","french","i","English",0,1
"262","fun","eng","3.959687441","stim/pof_f.wav","5a6d5ae19d65ec00017e9bae","bilabial","french","o","English",1,3
"263","fun","eng","4.060372254","stim/fof_f.wav","5a6d5ae19d65ec00017e9bae","fricative","french","o","English",1,3
"264","fin","span","3.940591982","stim/pif_f.wav","5a6d5ae19d65ec00017e9bae","bilabial","french","i","English",0,1
"265","fun","eng","4.01928827","stim/pof_f.wav","5a6d5ae19d65ec00017e9bae","bilabial","french","o","English",1,3
"266","feel","eng","1.982447602","stim/p_schwa_f.wav","5a6d5ae19d65ec00017e9bae","bilabial","french","schwa","English",1,7
"267","feel","eng","1.992284638","stim/f_schwa_f.wav","5a6d5ae19d65ec00017e9bae","fricative","french","schwa","English",1,7
"268","fool","eng","4.011186952","stim/peuf_f.wav","5a6d5ae19d65ec00017e9bae","bilabial","french","y","English",1,2
"269","fool","eng","3.992091982","stim/feuf_f.wav","5a6d5ae19d65ec00017e9bae","fricative","french","y","English",1,2
"270","fin","span","4.945124926","stim/fif_f.wav","5a6d5ae19d65ec00017e9bae","fricative","french","i","English",0,1
"271","fin","span","4.992573656","stim/pif_f.wav","5a6d5ae19d65ec00017e9bae","bilabial","french","i","English",0,1
"272","fun","eng","4.918506763","stim/fof_f.wav","5a6d5ae19d65ec00017e9bae","fricative","french","o","English",1,3
"273","fun","eng","4.979265063","stim/pof_f.wav","5a6d5ae19d65ec00017e9bae","bilabial","french","o","English",1,3
"274","fool","eng","3.953322451","stim/peuf_f.wav","5a6d5ae19d65ec00017e9bae","bilabial","french","y","English",1,2
"275","feel","eng","1.936734468","stim/f_schwa_f.wav","5a6d5ae19d65ec00017e9bae","fricative","french","schwa","English",1,7
"276","fin","span","4.964220141","stim/pif_f.wav","5a6d5ae19d65ec00017e9bae","bilabial","french","i","English",0,1
"277","fun","eng","4.952068774","stim/fof_f.wav","5a6d5ae19d65ec00017e9bae","fricative","french","o","English",1,3
"278","fool","eng","3.959687441","stim/feuf_f.wav","5a6d5ae19d65ec00017e9bae","fricative","french","y","English",1,2
"279","fin","span","4.952647387","stim/fif_f.wav","5a6d5ae19d65ec00017e9bae","fricative","french","i","English",0,1
"280","feel","eng","1.98939145","stim/p_schwa_f.wav","5a6d5ae19d65ec00017e9bae","bilabial","french","schwa","English",1,7
"281","feel","eng","3.017777778","stim/pif_f.wav","5bcc60b95c2b810001dc68e2","bilabial","french","i","English",1,7
"282","fool","eng","3.017777778","stim/feuf_f.wav","5bcc60b95c2b810001dc68e2","fricative","french","y","English",1,2
"283","fun","eng","3.017777778","stim/pof_f.wav","5bcc60b95c2b810001dc68e2","bilabial","french","o","English",1,3
"284","fun","eng","3.017777778","stim/fof_f.wav","5bcc60b95c2b810001dc68e2","fricative","french","o","English",1,3
"285","fool","eng","3.017777778","stim/p_schwa_f.wav","5bcc60b95c2b810001dc68e2","bilabial","french","schwa","English",1,2
"286","fool","eng","3.017777778","stim/peuf_f.wav","5bcc60b95c2b810001dc68e2","bilabial","french","y","English",1,2
"287","fought","eng","3.017777778","stim/f_schwa_f.wav","5bcc60b95c2b810001dc68e2","fricative","french","schwa","English",1,4
"288","feel","eng","3.017777778","stim/fif_f.wav","5bcc60b95c2b810001dc68e2","fricative","french","i","English",1,7
"289","fought","eng","2.631111111","stim/pof_f.wav","5bcc60b95c2b810001dc68e2","bilabial","french","o","English",1,4
"290","feel","eng","2.991111111","stim/fif_f.wav","5bcc60b95c2b810001dc68e2","fricative","french","i","English",1,7
"291","feel","eng","3.035555556","stim/f_schwa_f.wav","5bcc60b95c2b810001dc68e2","fricative","french","schwa","English",1,7
"292","fun","eng","3.035555556","stim/p_schwa_f.wav","5bcc60b95c2b810001dc68e2","bilabial","french","schwa","English",1,3
"293","fought","eng","3.035555556","stim/fof_f.wav","5bcc60b95c2b810001dc68e2","fricative","french","o","English",1,4
"294","fool","eng","3.035555556","stim/peuf_f.wav","5bcc60b95c2b810001dc68e2","bilabial","french","y","English",1,2
"295","fool","eng","3.035555556","stim/feuf_f.wav","5bcc60b95c2b810001dc68e2","fricative","french","y","English",1,2
"296","feel","eng","3.035555556","stim/pif_f.wav","5bcc60b95c2b810001dc68e2","bilabial","french","i","English",1,7
"297","fun","eng","3.168888889","stim/pof_f.wav","5bcc60b95c2b810001dc68e2","bilabial","french","o","English",1,3
"298","fool","eng","3.168888889","stim/peuf_f.wav","5bcc60b95c2b810001dc68e2","bilabial","french","y","English",1,2
"299","fun","eng","3.168888889","stim/fof_f.wav","5bcc60b95c2b810001dc68e2","fricative","french","o","English",1,3
"300","fought","eng","3.168888889","stim/p_schwa_f.wav","5bcc60b95c2b810001dc68e2","bilabial","french","schwa","English",1,4
"301","fool","eng","3.168888889","stim/feuf_f.wav","5bcc60b95c2b810001dc68e2","fricative","french","y","English",1,2
"302","feel","eng","3.168888889","stim/pif_f.wav","5bcc60b95c2b810001dc68e2","bilabial","french","i","English",1,7
"303","fun","eng","3.168888889","stim/f_schwa_f.wav","5bcc60b95c2b810001dc68e2","fricative","french","schwa","English",1,3
"304","feel","eng","3.168888889","stim/fif_f.wav","5bcc60b95c2b810001dc68e2","fricative","french","i","English",1,7
"305","fool","eng","3.168888889","stim/peuf_f.wav","5bcc60b95c2b810001dc68e2","bilabial","french","y","English",1,2
"306","feel","eng","3.168888889","stim/fif_f.wav","5bcc60b95c2b810001dc68e2","fricative","french","i","English",1,7
"307","fool","eng","3","stim/feuf_f.wav","5bcc60b95c2b810001dc68e2","fricative","french","y","English",1,2
"308","fought","eng","3","stim/fof_f.wav","5bcc60b95c2b810001dc68e2","fricative","french","o","English",1,4
"309","fought","eng","3","stim/p_schwa_f.wav","5bcc60b95c2b810001dc68e2","bilabial","french","schwa","English",1,4
"310","feel","eng","3","stim/pif_f.wav","5bcc60b95c2b810001dc68e2","bilabial","french","i","English",1,7
"311","fool","eng","3","stim/f_schwa_f.wav","5bcc60b95c2b810001dc68e2","fricative","french","schwa","English",1,2
"312","fought","eng","3","stim/pof_f.wav","5bcc60b95c2b810001dc68e2","bilabial","french","o","English",1,4
"313","feel","eng","3","stim/feuf_f.wav","5bcc60b95c2b810001dc68e2","fricative","french","y","English",1,7
"314","feel","eng","3","stim/peuf_f.wav","5bcc60b95c2b810001dc68e2","bilabial","french","y","English",1,7
"315","feel","eng","3","stim/fif_f.wav","5bcc60b95c2b810001dc68e2","fricative","french","i","English",1,7
"316","fun","eng","3","stim/pof_f.wav","5bcc60b95c2b810001dc68e2","bilabial","french","o","English",1,3
"317","son","span","3","stim/f_schwa_f.wav","5bcc60b95c2b810001dc68e2","fricative","french","schwa","English",0,5
"318","fought","eng","3","stim/fof_f.wav","5bcc60b95c2b810001dc68e2","fricative","french","o","English",1,4
"319","feel","eng","3","stim/pif_f.wav","5bcc60b95c2b810001dc68e2","bilabial","french","i","English",1,7
"320","fought","eng","3","stim/p_schwa_f.wav","5bcc60b95c2b810001dc68e2","bilabial","french","schwa","English",1,4
"321","fun","eng","3.98","stim/fof_f.wav","5bebd4111296920001d55c5a","fricative","french","o","English",1,3
"322","su","span","2.995","stim/pof_f.wav","5bebd4111296920001d55c5a","bilabial","french","o","English",0,6
"323","fin","span","4.005","stim/fif_f.wav","5bebd4111296920001d55c5a","fricative","french","i","English",0,1
"324","fin","span","3.99","stim/pif_f.wav","5bebd4111296920001d55c5a","bilabial","french","i","English",0,1
"325","su","span","4.075","stim/feuf_f.wav","5bebd4111296920001d55c5a","fricative","french","y","English",0,6
"326","fought","eng","2.025","stim/p_schwa_f.wav","5bebd4111296920001d55c5a","bilabial","french","schwa","English",1,4
"327","su","span","3.985","stim/peuf_f.wav","5bebd4111296920001d55c5a","bilabial","french","y","English",0,6
"328","fun","eng","3.985","stim/f_schwa_f.wav","5bebd4111296920001d55c5a","fricative","french","schwa","English",1,3
"329","fin","span","3.985","stim/pif_f.wav","5bebd4111296920001d55c5a","bilabial","french","i","English",0,1
"330","fool","eng","3.985","stim/feuf_f.wav","5bebd4111296920001d55c5a","fricative","french","y","English",1,2
"331","fought","eng","3.02","stim/p_schwa_f.wav","5bebd4111296920001d55c5a","bilabial","french","schwa","English",1,4
"332","fin","span","3.97","stim/fif_f.wav","5bebd4111296920001d55c5a","fricative","french","i","English",0,1
"333","fought","eng","3.97","stim/pof_f.wav","5bebd4111296920001d55c5a","bilabial","french","o","English",1,4
"334","fought","eng","3.97","stim/f_schwa_f.wav","5bebd4111296920001d55c5a","fricative","french","schwa","English",1,4
"335","fool","eng","3.08","stim/fof_f.wav","5bebd4111296920001d55c5a","fricative","french","o","English",1,2
"336","fool","eng","2.96","stim/peuf_f.wav","5bebd4111296920001d55c5a","bilabial","french","y","English",1,2
"337","fun","eng","2.99","stim/fof_f.wav","5bebd4111296920001d55c5a","fricative","french","o","English",1,3
"338","su","span","4.015","stim/feuf_f.wav","5bebd4111296920001d55c5a","fricative","french","y","English",0,6
"339","su","span","3.09","stim/peuf_f.wav","5bebd4111296920001d55c5a","bilabial","french","y","English",0,6
"340","fun","eng","3.995","stim/p_schwa_f.wav","5bebd4111296920001d55c5a","bilabial","french","schwa","English",1,3
"341","fin","span","3.975","stim/pif_f.wav","5bebd4111296920001d55c5a","bilabial","french","i","English",0,1
"342","fool","eng","3.975","stim/f_schwa_f.wav","5bebd4111296920001d55c5a","fricative","french","schwa","English",1,2
"343","fin","span","3.975","stim/fif_f.wav","5bebd4111296920001d55c5a","fricative","french","i","English",0,1
"344","fun","eng","3.975","stim/pof_f.wav","5bebd4111296920001d55c5a","bilabial","french","o","English",1,3
"345","fin","span","2.985","stim/f_schwa_f.wav","5bebd4111296920001d55c5a","fricative","french","schwa","English",0,1
"346","fought","eng","1.965","stim/pof_f.wav","5bebd4111296920001d55c5a","bilabial","french","o","English",1,4
"347","su","span","3.95","stim/peuf_f.wav","5bebd4111296920001d55c5a","bilabial","french","y","English",0,6
"348","fool","eng","3.95","stim/feuf_f.wav","5bebd4111296920001d55c5a","fricative","french","y","English",1,2
"349","fin","span","4.02","stim/fif_f.wav","5bebd4111296920001d55c5a","fricative","french","i","English",0,1
"350","fun","eng","4.02","stim/p_schwa_f.wav","5bebd4111296920001d55c5a","bilabial","french","schwa","English",1,3
"351","fin","span","4.02","stim/pif_f.wav","5bebd4111296920001d55c5a","bilabial","french","i","English",0,1
"352","fun","eng","4.02","stim/fof_f.wav","5bebd4111296920001d55c5a","fricative","french","o","English",1,3
"353","su","span","4.02","stim/feuf_f.wav","5bebd4111296920001d55c5a","fricative","french","y","English",0,6
"354","fought","eng","4.02","stim/pof_f.wav","5bebd4111296920001d55c5a","bilabial","french","o","English",1,4
"355","fin","span","4.02","stim/fif_f.wav","5bebd4111296920001d55c5a","fricative","french","i","English",0,1
"356","fought","eng","4.02","stim/fof_f.wav","5bebd4111296920001d55c5a","fricative","french","o","English",1,4
"357","fun","eng","3.025","stim/p_schwa_f.wav","5bebd4111296920001d55c5a","bilabial","french","schwa","English",1,3
"358","fin","span","3.935","stim/pif_f.wav","5bebd4111296920001d55c5a","bilabial","french","i","English",0,1
"359","fun","eng","4","stim/f_schwa_f.wav","5bebd4111296920001d55c5a","fricative","french","schwa","English",1,3
"360","fool","eng","4","stim/peuf_f.wav","5bebd4111296920001d55c5a","bilabial","french","y","English",1,2
"361","fool","eng","2.966976264","stim/pof_f.wav","5bef41fa54277d000114d6ad","bilabial","french","o","English",1,2
"362","feel","eng","2.005159959","stim/peuf_f.wav","5bef41fa54277d000114d6ad","bilabial","french","y","English",1,7
"363","feel","eng","2.975232198","stim/feuf_f.wav","5bef41fa54277d000114d6ad","fricative","french","y","English",1,7
"364","fool","eng","4.007223942","stim/fof_f.wav","5bef41fa54277d000114d6ad","fricative","french","o","English",1,2
"365","feel","eng","2.009287926","stim/p_schwa_f.wav","5bef41fa54277d000114d6ad","bilabial","french","schwa","English",1,7
"366","feel","eng","1.980392157","stim/f_schwa_f.wav","5bef41fa54277d000114d6ad","fricative","french","schwa","English",1,7
"367","feel","eng","3.990712074","stim/pif_f.wav","5bef41fa54277d000114d6ad","bilabial","french","i","English",1,7
"368","feel","eng","3.986584107","stim/fif_f.wav","5bef41fa54277d000114d6ad","fricative","french","i","English",1,7
"369","fool","eng","2.001031992","stim/pof_f.wav","5bef41fa54277d000114d6ad","bilabial","french","o","English",1,2
"370","fool","eng","5","stim/fif_f.wav","5bef41fa54277d000114d6ad","fricative","french","i","English",1,2
"371","feel","eng","3.012383901","stim/f_schwa_f.wav","5bef41fa54277d000114d6ad","fricative","french","schwa","English",1,7
"372","feel","eng","5","stim/pif_f.wav","5bef41fa54277d000114d6ad","bilabial","french","i","English",1,7
"373","fool","eng","2.005159959","stim/fof_f.wav","5bef41fa54277d000114d6ad","fricative","french","o","English",1,2
"374","feel","eng","2.013415893","stim/p_schwa_f.wav","5bef41fa54277d000114d6ad","bilabial","french","schwa","English",1,7
"375","fool","eng","2.979360165","stim/feuf_f.wav","5bef41fa54277d000114d6ad","fricative","french","y","English",1,2
"376","fool","eng","2.979360165","stim/peuf_f.wav","5bef41fa54277d000114d6ad","bilabial","french","y","English",1,2
"377","feel","eng","5","stim/pif_f.wav","5bef41fa54277d000114d6ad","bilabial","french","i","English",1,7
"378","fool","eng","3.020639835","stim/peuf_f.wav","5bef41fa54277d000114d6ad","bilabial","french","y","English",1,2
"379","fool","eng","3.020639835","stim/feuf_f.wav","5bef41fa54277d000114d6ad","fricative","french","y","English",1,2
"380","fool","eng","4.015479876","stim/fof_f.wav","5bef41fa54277d000114d6ad","fricative","french","o","English",1,2
"381","feel","eng","4.977296182","stim/fif_f.wav","5bef41fa54277d000114d6ad","fricative","french","i","English",1,7
"382","fool","eng","2.005159959","stim/f_schwa_f.wav","5bef41fa54277d000114d6ad","fricative","french","schwa","English",1,2
"383","fool","eng","2.995872033","stim/pof_f.wav","5bef41fa54277d000114d6ad","bilabial","french","o","English",1,2
"384","feel","eng","1.010319917","stim/p_schwa_f.wav","5bef41fa54277d000114d6ad","bilabial","french","schwa","English",1,7
"385","feel","eng","3.994840041","stim/fif_f.wav","5bef41fa54277d000114d6ad","fricative","french","i","English",1,7
"386","feel","eng","4.019607843","stim/pif_f.wav","5bef41fa54277d000114d6ad","bilabial","french","i","English",1,7
"387","fought","eng","1.996904025","stim/f_schwa_f.wav","5bef41fa54277d000114d6ad","fricative","french","schwa","English",1,4
"388","fool","eng","3.98245614","stim/feuf_f.wav","5bef41fa54277d000114d6ad","fricative","french","y","English",1,2
