session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Fluent languages,Nationality,Record Audio,Sex,Student Status
62a8cc760bc69b3ecc277f12,6108295fdd0270d7544b5a8a,APPROVED,2022-06-14 18:00:10.578000,2022-06-14 18:21:04.867000,1254.289,32,1262,2,100,2022-06-17 17:12:35.582000,NOCODE,United States,United States,Unemployed (and job seeking),English,English,United States,Yes,Female,No
62a8cc7f8a200bdd46f55b57,6237ca974050879378c8fea8,APPROVED,2022-06-14 17:59:31.054000,2022-06-14 18:29:46.690000,1815.636,24,387,3,99,2022-06-17 17:12:35.649000,NOCODE,United States,United States,Full-Time,English,English,United States,Yes,Male,No
62a8ccd9c6f067609d546786,5f2a5f187bf471245f7dc096,RETURNED,2022-06-14 18:01:12.725000,,270829.618201,21,1105,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a8cde1a9bc94853ce1989c,6282ba94e9695c9209596a49,APPROVED,2022-06-14 18:05:27.249000,2022-06-14 18:28:22.550000,1375.301,37,76,0,100,2022-06-17 17:12:35.780000,NOCODE,United States,United States,Full-Time,English,English,United States,Yes,Female,No
62a8cde2110c066588524a25,5f59ce6bf4d188227440a9d2,APPROVED,2022-06-14 18:13:27.944000,2022-06-14 18:39:49.192000,1581.248,47,693,3,100,2022-06-17 17:12:35.840000,NOCODE,United States,United States,Other,English,English,United States,Yes,Female,No
62a8cecd0fd2aa6d3ef2c31f,57d0a0bee3221e00015fe385,RETURNED,2022-06-14 18:11:00.749000,,270241.630765,38,3303,3,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a8cee52b1d451775b9ede4,60ccbffae161aadb1880ad6c,RETURNED,2022-06-14 18:09:45.704000,,270316.688716,33,1871,5,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a8cefe32b7cd1149b870ae,5a9262251eda410001360b2c,TIMED-OUT,2022-06-14 18:10:06.822000,,270295.582883,39,2629,1,100,,,United States,United States,Part-Time,English,English,United States,Yes,Female,No
62a8cf1f2750e8ef9d844fc8,601373dbd735b324b32818bd,APPROVED,2022-06-14 18:11:25.791000,2022-06-14 18:32:53.338000,1287.547,32,446,4,98,2022-06-17 17:12:35.988000,NOCODE,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,English,United States,Yes,Female,No
62a8cf24bbe60bd1a220dd4c,605cd1b167207b8209b39fee,APPROVED,2022-06-14 18:10:46.869000,2022-06-14 18:30:39.620000,1192.751,41,897,4,100,2022-06-17 17:12:36.064000,nocode,United States,United States,Part-Time,English,English,United States,Yes,Female,Yes
62a8cf25ab892a3ffa3385d3,580cab86b869700001d71628,RETURNED,2022-06-14 18:10:45.569000,,270256.871923,59,2314,6,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a8cf4947cb22ffe516f548,5e52d0122f5f952f2a7b6b28,RETURNED,2022-06-14 18:11:21.576000,,270220.87799,37,1709,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
