"Block_Nr","Block_Name","Task_Nr","Task_Name","Trial_Nr","Trial_Id","Condition_Id","english_recording","German_recording","prolific_id","spanish_recording","word","word_d7c64","word_french","word_french_recording","word_german","completed","crowdsourcing_code","crowdsourcing_subj_id","end_time","exp_subject_id","group_name","rec_session_id","session_name","session_nr","start_time","subj_counter_global","subj_counter_per_group","subject_code","time_delay_offset","time_measure_std","unlocked"
1,"block_1",3,"French","8","3","1","","","","","","","f_schwa","blockNr_1_taskNr_3_trialNr_8_french_recording.wav","","no","","","",436402,"group_1",494229,"session_1",1,"2022-06-04T02:12:36.000Z","","","","not measured","",true
1,"block_1",3,"French","9","21","7","","","","","","","f_o","blockNr_1_taskNr_3_trialNr_9_french_recording.wav","","no","","","",436402,"group_1",494229,"session_1",1,"2022-06-04T02:12:36.000Z","","","","not measured","",true
1,"block_1",3,"French","10","15","5","","","","","","","f_i","blockNr_1_taskNr_3_trialNr_10_french_recording.wav","","no","","","",436402,"group_1",494229,"session_1",1,"2022-06-04T02:12:36.000Z","","","","not measured","",true
1,"block_1",3,"French","11","17","6","","","","","","","p_i","blockNr_1_taskNr_3_trialNr_11_french_recording.wav","","no","","","",436402,"group_1",494229,"session_1",1,"2022-06-04T02:12:36.000Z","","","","not measured","",true
1,"block_1",3,"French","12","1","1","","","","","","","f_schwa","blockNr_1_taskNr_3_trialNr_12_french_recording.wav","","no","","","",436402,"group_1",494229,"session_1",1,"2022-06-04T02:12:36.000Z","","","","not measured","",true
1,"block_1",3,"French","13","9","3","","","","","","","f_u","blockNr_1_taskNr_3_trialNr_13_french_recording.wav","","no","","","",436402,"group_1",494229,"session_1",1,"2022-06-04T02:12:36.000Z","","","","not measured","",true
1,"block_1",3,"French","14","8","3","","","","","","","f_u","blockNr_1_taskNr_3_trialNr_14_french_recording.wav","","no","","","",436402,"group_1",494229,"session_1",1,"2022-06-04T02:12:36.000Z","","","","not measured","",true
1,"block_1",3,"French","15","2","1","","","","","","","f_schwa","blockNr_1_taskNr_3_trialNr_15_french_recording.wav","","no","","","",436402,"group_1",494229,"session_1",1,"2022-06-04T02:12:36.000Z","","","","not measured","",true
1,"block_1",3,"French","16","23","8","","","","","","","p_o","blockNr_1_taskNr_3_trialNr_16_french_recording.wav","","no","","","",436402,"group_1",494229,"session_1",1,"2022-06-04T02:12:36.000Z","","","","not measured","",true
1,"block_1",3,"French","17","7","3","","","","","","","f_u","blockNr_1_taskNr_3_trialNr_17_french_recording.wav","","no","","","",436402,"group_1",494229,"session_1",1,"2022-06-04T02:12:36.000Z","","","","not measured","",true
1,"block_1",3,"French","18","12","4","","","","","","","p_u","blockNr_1_taskNr_3_trialNr_18_french_recording.wav","","no","","","",436402,"group_1",494229,"session_1",1,"2022-06-04T02:12:36.000Z","","","","not measured","",true
1,"block_1",3,"French","19","13","5","","","","","","","f_i","blockNr_1_taskNr_3_trialNr_19_french_recording.wav","","no","","","",436402,"group_1",494229,"session_1",1,"2022-06-04T02:12:36.000Z","","","","not measured","",true
1,"block_1",3,"French","20","22","8","","","","","","","p_o","blockNr_1_taskNr_3_trialNr_20_french_recording.wav","","no","","","",436402,"group_1",494229,"session_1",1,"2022-06-04T02:12:36.000Z","","","","not measured","",true
1,"block_1",3,"French","21","19","7","","","","","","","f_o","blockNr_1_taskNr_3_trialNr_21_french_recording.wav","","no","","","",436402,"group_1",494229,"session_1",1,"2022-06-04T02:12:36.000Z","","","","not measured","",true
1,"block_1",3,"French","22","16","6","","","","","","","p_i","blockNr_1_taskNr_3_trialNr_22_french_recording.wav","","no","","","",436402,"group_1",494229,"session_1",1,"2022-06-04T02:12:36.000Z","","","","not measured","",true
1,"block_1",3,"French","23","14","5","","","","","","","f_i","blockNr_1_taskNr_3_trialNr_23_french_recording.wav","","no","","","",436402,"group_1",494229,"session_1",1,"2022-06-04T02:12:36.000Z","","","","not measured","",true
1,"block_1",3,"French","24","10","4","","","","","","","p_u","blockNr_1_taskNr_3_trialNr_24_french_recording.wav","","no","","","",436402,"group_1",494229,"session_1",1,"2022-06-04T02:12:36.000Z","","","","not measured","",true
1,"block_1",4,"German","1","6","2","","blockNr_1_taskNr_4_trialNr_1_German_recording.wav","","","","","","","p_schwa","no","","","",436402,"group_1",494229,"session_1",1,"2022-06-04T02:12:36.000Z","","","","not measured","",true
1,"block_1",4,"German","2","19","7","","blockNr_1_taskNr_4_trialNr_2_German_recording.wav","","","","","","","f_o","no","","","",436402,"group_1",494229,"session_1",1,"2022-06-04T02:12:36.000Z","","","","not measured","",true
1,"block_1",4,"German","3","2","1","","blockNr_1_taskNr_4_trialNr_3_German_recording.wav","","","","","","","f_schwa","no","","","",436402,"group_1",494229,"session_1",1,"2022-06-04T02:12:36.000Z","","","","not measured","",true
1,"block_1",1,"prolific_id","1","1","1","","","5f30c06d1cdf4953b62ae475","","","","","","","no","","","",436408,"group_1",494235,"session_1",1,"2022-06-04T02:31:37.000Z","","","","not measured","",true
1,"block_1",1,"prolific_id","1","1","1","","","5bcc60b95c2b810001dc68e2","","","","","","","no","","","",436464,"group_1",494347,"session_1",1,"2022-06-04T15:32:04.000Z","","","","not measured","",true
1,"block_1",1,"prolific_id","1","1","1","","","613a68a9f9bc0d833831eff0","","","","","","","no","","","",436474,"group_1",494361,"session_1",1,"2022-06-04T16:42:58.000Z","","","","not measured","",true
1,"block_1",1,"prolific_id","1","1","1","","","613a68a9f9bc0d833831eff0","","","","","","","no","","","",436477,"group_1",494365,"session_1",1,"2022-06-04T16:47:59.000Z","","","","not measured","",true
1,"block_1",1,"prolific_id","1","1","1","","","613a68a9f9bc0d833831eff0","","","","","","","no","","","",436478,"group_1",494366,"session_1",1,"2022-06-04T16:50:53.000Z","","","","not measured","",true
1,"block_1",1,"prolific_id","1","1","1","","","613a68a9f9bc0d833831eff0","","","","","","","no","","","",436479,"group_1",494367,"session_1",1,"2022-06-04T16:53:06.000Z","","","","not measured","",true
1,"block_1",1,"prolific_id","1","1","1","","","613a68a9f9bc0d833831eff0","","","","","","","no","","","",436480,"group_1",494368,"session_1",1,"2022-06-04T16:59:00.000Z","","","","not measured","",true
1,"block_1",1,"prolific_id","1","1","1","","","60bc18bb8b971280ef13060c","","","","","","","no","","","",436538,"group_1",494436,"session_1",1,"2022-06-05T01:36:03.000Z","","","","not measured","",true
1,"block_1",1,"prolific_id","1","1","1","","","60bc18bb8b971280ef13060c","","","","","","","no","","","",436547,"group_1",494445,"session_1",1,"2022-06-05T01:43:23.000Z","","","","not measured","",true
1,"block_1",1,"prolific_id","1","1","1","","","613a69d8ed11f70b3","","","","","","","no","","","",436647,"group_1",494574,"session_1",1,"2022-06-05T19:42:00.000Z","","","","not measured","",true
1,"block_1",1,"prolific_id","1","1","1","","","613a69d8ed1c11f70b3","","","","","","","no","","","",436644,"group_1",494571,"session_1",1,"2022-06-05T19:34:03.000Z","","","","not measured","",true
1,"block_1",1,"prolific_id","1","1","1","","","613a69d8ed1c11f70b3","","","","","","","no","","","",436645,"group_1",494572,"session_1",1,"2022-06-05T19:41:12.000Z","","","","not measured","",true
1,"block_1",1,"prolific_id","1","1","1","","","5ef9df1812148a78af8e76dc","","","","","","","no","","","",436934,"group_1",494907,"session_1",1,"2022-06-06T17:43:42.000Z","","","","not measured","",true
1,"block_1",1,"prolific_id","1","1","1","","","5ef9df1812148a78af8e76dc","","","","","","","no","","","",436935,"group_1",494908,"session_1",1,"2022-06-06T17:47:21.000Z","","","","not measured","",true
1,"block_1",1,"prolific_id","1","1","1","","","5ef9df1812148a78af8e76dc","","","","","","","no","","","",436936,"group_1",494909,"session_1",1,"2022-06-06T17:57:49.000Z","","","","not measured","",true
1,"block_1",1,"prolific_id","1","1","1","","","6176c86c754429f29f4e83ea","","","","","","","no","","","",437520,"group_1",495618,"session_1",1,"2022-06-08T02:47:04.000Z","","","","not measured","",true
1,"block_1",1,"prolific_id","1","1","1","","","5f98ab718920801c578363ab","","","","","","","no","","","",437612,"group_1",495728,"session_1",1,"2022-06-08T09:52:59.000Z","","","","not measured","",true
1,"block_1",1,"prolific_id","1","1","1","","","5f98ab718920801c578363ab","","","","","","","no","","","",437615,"group_1",495733,"session_1",1,"2022-06-08T10:02:10.000Z","","","","not measured","",true
1,"block_1",1,"prolific_id","1","1","1","","","6144e07daad38d78db932d30","","","","","","","no","","","",437964,"group_1",496155,"session_1",1,"2022-06-09T03:22:05.000Z","","","","not measured","",true
1,"block_1",1,"prolific_id","1","1","1","","","6144e07daad38d78db932d30","","","","","","","no","","","",437965,"group_1",496156,"session_1",1,"2022-06-09T03:25:40.000Z","","","","not measured","",true
1,"block_1",1,"prolific_id","1","1","1","","","6144e07daad38d78db932d30","","","","","","","no","","","",437966,"group_1",496157,"session_1",1,"2022-06-09T03:33:47.000Z","","","","not measured","",true
1,"block_1",1,"prolific_id","1","1","1","","","5ef59d011c4119208ae8e40d","","","","","","","no","","","",438629,"group_1",496957,"session_1",1,"2022-06-10T00:37:39.000Z","","","","not measured","",true
1,"block_1",1,"prolific_id","1","1","1","","","5ef59d011c4119208ae8e40d","","","","","","","no","","","",438632,"group_1",496960,"session_1",1,"2022-06-10T00:40:47.000Z","","","","not measured","",true
1,"block_1",1,"prolific_id","1","1","1","","","5ef59d011c4119208ae8e40d","","","","","","","no","","","",438635,"group_1",496963,"session_1",1,"2022-06-10T00:41:26.000Z","","","","not measured","",true
1,"block_1",1,"prolific_id","1","1","1","","","5ffe6b8b773ec452c1d28adc","","","","","","","no","","","",439356,"group_1",497778,"session_1",1,"2022-06-10T16:39:41.000Z","","","","not measured","",true
1,"block_1",1,"prolific_id","1","1","1","","","5ffe6b8b773ec452c1d28adc","","","","","","","no","","","",439364,"group_1",497786,"session_1",1,"2022-06-10T17:04:30.000Z","","","","not measured","",true
1,"block_1",1,"prolific_id","1","1","1","","","5f22bdb732432502a2615f3f","","","","","","","no","","","",439714,"group_1",498221,"session_1",1,"2022-06-11T15:00:58.000Z","","","","not measured","",true
1,"block_1",1,"prolific_id","1","1","1","","","60e20896098befdcf5e59441","","","","","","","no","","","",440651,"group_1",499437,"session_1",1,"2022-06-14T00:21:55.000Z","","","","not measured","",true
1,"block_1",3,"German","1","19","7","","blockNr_1_taskNr_3_trialNr_1_German_recording.wav","","","","","","","f_o","no","","","",440651,"group_1",499437,"session_1",1,"2022-06-14T00:21:55.000Z","","","","not measured","",true
1,"block_1",3,"German","2","23","8","","blockNr_1_taskNr_3_trialNr_2_German_recording.wav","","","","","","","p_o","no","","","",440651,"group_1",499437,"session_1",1,"2022-06-14T00:21:55.000Z","","","","not measured","",true
1,"block_1",1,"prolific_id","1","1","1","","","5d4ba0be2fe36d00163e73db","","","","","","","yes","","","2022-06-14T01:38:49.000Z",440652,"group_1",499438,"session_1",1,"2022-06-14T00:22:37.000Z","","","","not measured","",true
1,"block_1",3,"French","1","2","1","","","","","","","f_schwa","blockNr_1_taskNr_3_trialNr_1_french_recording.wav","","yes","","","2022-06-14T01:38:49.000Z",440652,"group_1",499438,"session_1",1,"2022-06-14T00:22:37.000Z","","","","not measured","",true
1,"block_1",3,"French","2","19","7","","","","","","","f_o","blockNr_1_taskNr_3_trialNr_2_french_recording.wav","","yes","","","2022-06-14T01:38:49.000Z",440652,"group_1",499438,"session_1",1,"2022-06-14T00:22:37.000Z","","","","not measured","",true
1,"block_1",3,"French","3","4","2","","","","","","","p_schwa","blockNr_1_taskNr_3_trialNr_3_french_recording.wav","","yes","","","2022-06-14T01:38:49.000Z",440652,"group_1",499438,"session_1",1,"2022-06-14T00:22:37.000Z","","","","not measured","",true
1,"block_1",3,"French","4","10","4","","","","","","","p_u","blockNr_1_taskNr_3_trialNr_4_french_recording.wav","","yes","","","2022-06-14T01:38:49.000Z",440652,"group_1",499438,"session_1",1,"2022-06-14T00:22:37.000Z","","","","not measured","",true
1,"block_1",3,"French","5","3","1","","","","","","","f_schwa","blockNr_1_taskNr_3_trialNr_5_french_recording.wav","","yes","","","2022-06-14T01:38:49.000Z",440652,"group_1",499438,"session_1",1,"2022-06-14T00:22:37.000Z","","","","not measured","",true
1,"block_1",3,"French","6","20","7","","","","","","","f_o","blockNr_1_taskNr_3_trialNr_6_french_recording.wav","","yes","","","2022-06-14T01:38:49.000Z",440652,"group_1",499438,"session_1",1,"2022-06-14T00:22:37.000Z","","","","not measured","",true
1,"block_1",3,"French","7","18","6","","","","","","","p_i","blockNr_1_taskNr_3_trialNr_7_french_recording.wav","","yes","","","2022-06-14T01:38:49.000Z",440652,"group_1",499438,"session_1",1,"2022-06-14T00:22:37.000Z","","","","not measured","",true
1,"block_1",3,"French","8","9","3","","","","","","","f_u","blockNr_1_taskNr_3_trialNr_8_french_recording.wav","","yes","","","2022-06-14T01:38:49.000Z",440652,"group_1",499438,"session_1",1,"2022-06-14T00:22:37.000Z","","","","not measured","",true
1,"block_1",3,"French","9","21","7","","","","","","","f_o","blockNr_1_taskNr_3_trialNr_9_french_recording.wav","","yes","","","2022-06-14T01:38:49.000Z",440652,"group_1",499438,"session_1",1,"2022-06-14T00:22:37.000Z","","","","not measured","",true
1,"block_1",3,"French","10","14","5","","","","","","","f_i","blockNr_1_taskNr_3_trialNr_10_french_recording.wav","","yes","","","2022-06-14T01:38:49.000Z",440652,"group_1",499438,"session_1",1,"2022-06-14T00:22:37.000Z","","","","not measured","",true
1,"block_1",3,"French","11","6","2","","","","","","","p_schwa","blockNr_1_taskNr_3_trialNr_11_french_recording.wav","","yes","","","2022-06-14T01:38:49.000Z",440652,"group_1",499438,"session_1",1,"2022-06-14T00:22:37.000Z","","","","not measured","",true
1,"block_1",3,"French","12","15","5","","","","","","","f_i","blockNr_1_taskNr_3_trialNr_12_french_recording.wav","","yes","","","2022-06-14T01:38:49.000Z",440652,"group_1",499438,"session_1",1,"2022-06-14T00:22:37.000Z","","","","not measured","",true
1,"block_1",3,"French","13","12","4","","","","","","","p_u","blockNr_1_taskNr_3_trialNr_13_french_recording.wav","","yes","","","2022-06-14T01:38:49.000Z",440652,"group_1",499438,"session_1",1,"2022-06-14T00:22:37.000Z","","","","not measured","",true
1,"block_1",3,"French","14","11","4","","","","","","","p_u","blockNr_1_taskNr_3_trialNr_14_french_recording.wav","","yes","","","2022-06-14T01:38:49.000Z",440652,"group_1",499438,"session_1",1,"2022-06-14T00:22:37.000Z","","","","not measured","",true
1,"block_1",3,"French","15","23","8","","","","","","","p_o","blockNr_1_taskNr_3_trialNr_15_french_recording.wav","","yes","","","2022-06-14T01:38:49.000Z",440652,"group_1",499438,"session_1",1,"2022-06-14T00:22:37.000Z","","","","not measured","",true
1,"block_1",3,"French","16","13","5","","","","","","","f_i","blockNr_1_taskNr_3_trialNr_16_french_recording.wav","","yes","","","2022-06-14T01:38:49.000Z",440652,"group_1",499438,"session_1",1,"2022-06-14T00:22:37.000Z","","","","not measured","",true
1,"block_1",3,"French","17","24","8","","","","","","","p_o","blockNr_1_taskNr_3_trialNr_17_french_recording.wav","","yes","","","2022-06-14T01:38:49.000Z",440652,"group_1",499438,"session_1",1,"2022-06-14T00:22:37.000Z","","","","not measured","",true
1,"block_1",3,"French","18","7","3","","","","","","","f_u","blockNr_1_taskNr_3_trialNr_18_french_recording.wav","","yes","","","2022-06-14T01:38:49.000Z",440652,"group_1",499438,"session_1",1,"2022-06-14T00:22:37.000Z","","","","not measured","",true
1,"block_1",3,"French","19","8","3","","","","","","","f_u","blockNr_1_taskNr_3_trialNr_19_french_recording.wav","","yes","","","2022-06-14T01:38:49.000Z",440652,"group_1",499438,"session_1",1,"2022-06-14T00:22:37.000Z","","","","not measured","",true
1,"block_1",3,"French","20","17","6","","","","","","","p_i","blockNr_1_taskNr_3_trialNr_20_french_recording.wav","","yes","","","2022-06-14T01:38:49.000Z",440652,"group_1",499438,"session_1",1,"2022-06-14T00:22:37.000Z","","","","not measured","",true
1,"block_1",3,"French","21","1","1","","","","","","","f_schwa","blockNr_1_taskNr_3_trialNr_21_french_recording.wav","","yes","","","2022-06-14T01:38:49.000Z",440652,"group_1",499438,"session_1",1,"2022-06-14T00:22:37.000Z","","","","not measured","",true
1,"block_1",3,"French","22","5","2","","","","","","","p_schwa","blockNr_1_taskNr_3_trialNr_22_french_recording.wav","","yes","","","2022-06-14T01:38:49.000Z",440652,"group_1",499438,"session_1",1,"2022-06-14T00:22:37.000Z","","","","not measured","",true
1,"block_1",3,"French","23","22","8","","","","","","","p_o","blockNr_1_taskNr_3_trialNr_23_french_recording.wav","","yes","","","2022-06-14T01:38:49.000Z",440652,"group_1",499438,"session_1",1,"2022-06-14T00:22:37.000Z","","","","not measured","",true
1,"block_1",3,"French","24","16","6","","","","","","","p_i","blockNr_1_taskNr_3_trialNr_24_french_recording.wav","","yes","","","2022-06-14T01:38:49.000Z",440652,"group_1",499438,"session_1",1,"2022-06-14T00:22:37.000Z","","","","not measured","",true
1,"block_1",4,"German","1","9","3","","blockNr_1_taskNr_4_trialNr_1_German_recording.wav","","","","","","","f_u","yes","","","2022-06-14T01:38:49.000Z",440652,"group_1",499438,"session_1",1,"2022-06-14T00:22:37.000Z","","","","not measured","",true
1,"block_1",4,"German","2","6","2","","blockNr_1_taskNr_4_trialNr_2_German_recording.wav","","","","","","","p_schwa","yes","","","2022-06-14T01:38:49.000Z",440652,"group_1",499438,"session_1",1,"2022-06-14T00:22:37.000Z","","","","not measured","",true
1,"block_1",4,"German","3","24","8","","blockNr_1_taskNr_4_trialNr_3_German_recording.wav","","","","","","","p_o","yes","","","2022-06-14T01:38:49.000Z",440652,"group_1",499438,"session_1",1,"2022-06-14T00:22:37.000Z","","","","not measured","",true
1,"block_1",4,"German","4","18","6","","blockNr_1_taskNr_4_trialNr_4_German_recording.wav","","","","","","","p_i","yes","","","2022-06-14T01:38:49.000Z",440652,"group_1",499438,"session_1",1,"2022-06-14T00:22:37.000Z","","","","not measured","",true
1,"block_1",4,"German","5","13","5","","blockNr_1_taskNr_4_trialNr_5_German_recording.wav","","","","","","","f_i","yes","","","2022-06-14T01:38:49.000Z",440652,"group_1",499438,"session_1",1,"2022-06-14T00:22:37.000Z","","","","not measured","",true
1,"block_1",4,"German","6","21","7","","blockNr_1_taskNr_4_trialNr_6_German_recording.wav","","","","","","","f_o","yes","","","2022-06-14T01:38:49.000Z",440652,"group_1",499438,"session_1",1,"2022-06-14T00:22:37.000Z","","","","not measured","",true
1,"block_1",4,"German","7","22","8","","blockNr_1_taskNr_4_trialNr_7_German_recording.wav","","","","","","","p_o","yes","","","2022-06-14T01:38:49.000Z",440652,"group_1",499438,"session_1",1,"2022-06-14T00:22:37.000Z","","","","not measured","",true
1,"block_1",4,"German","8","17","6","","blockNr_1_taskNr_4_trialNr_8_German_recording.wav","","","","","","","p_i","yes","","","2022-06-14T01:38:49.000Z",440652,"group_1",499438,"session_1",1,"2022-06-14T00:22:37.000Z","","","","not measured","",true
1,"block_1",4,"German","9","23","8","","blockNr_1_taskNr_4_trialNr_9_German_recording.wav","","","","","","","p_o","yes","","","2022-06-14T01:38:49.000Z",440652,"group_1",499438,"session_1",1,"2022-06-14T00:22:37.000Z","","","","not measured","",true
1,"block_1",4,"German","10","2","1","","blockNr_1_taskNr_4_trialNr_10_German_recording.wav","","","","","","","f_schwa","yes","","","2022-06-14T01:38:49.000Z",440652,"group_1",499438,"session_1",1,"2022-06-14T00:22:37.000Z","","","","not measured","",true
1,"block_1",4,"German","11","12","4","","blockNr_1_taskNr_4_trialNr_11_German_recording.wav","","","","","","","p_u","yes","","","2022-06-14T01:38:49.000Z",440652,"group_1",499438,"session_1",1,"2022-06-14T00:22:37.000Z","","","","not measured","",true
1,"block_1",4,"German","12","10","4","","blockNr_1_taskNr_4_trialNr_12_German_recording.wav","","","","","","","p_u","yes","","","2022-06-14T01:38:49.000Z",440652,"group_1",499438,"session_1",1,"2022-06-14T00:22:37.000Z","","","","not measured","",true
1,"block_1",4,"German","13","4","2","","blockNr_1_taskNr_4_trialNr_13_German_recording.wav","","","","","","","p_schwa","yes","","","2022-06-14T01:38:49.000Z",440652,"group_1",499438,"session_1",1,"2022-06-14T00:22:37.000Z","","","","not measured","",true
1,"block_1",4,"German","14","14","5","","blockNr_1_taskNr_4_trialNr_14_German_recording.wav","","","","","","","f_i","yes","","","2022-06-14T01:38:49.000Z",440652,"group_1",499438,"session_1",1,"2022-06-14T00:22:37.000Z","","","","not measured","",true
1,"block_1",4,"German","15","3","1","","blockNr_1_taskNr_4_trialNr_15_German_recording.wav","","","","","","","f_schwa","yes","","","2022-06-14T01:38:49.000Z",440652,"group_1",499438,"session_1",1,"2022-06-14T00:22:37.000Z","","","","not measured","",true
1,"block_1",4,"German","16","11","4","","blockNr_1_taskNr_4_trialNr_16_German_recording.wav","","","","","","","p_u","yes","","","2022-06-14T01:38:49.000Z",440652,"group_1",499438,"session_1",1,"2022-06-14T00:22:37.000Z","","","","not measured","",true
1,"block_1",4,"German","17","15","5","","blockNr_1_taskNr_4_trialNr_17_German_recording.wav","","","","","","","f_i","yes","","","2022-06-14T01:38:49.000Z",440652,"group_1",499438,"session_1",1,"2022-06-14T00:22:37.000Z","","","","not measured","",true
1,"block_1",4,"German","18","1","1","","blockNr_1_taskNr_4_trialNr_18_German_recording.wav","","","","","","","f_schwa","yes","","","2022-06-14T01:38:49.000Z",440652,"group_1",499438,"session_1",1,"2022-06-14T00:22:37.000Z","","","","not measured","",true
1,"block_1",4,"German","19","7","3","","blockNr_1_taskNr_4_trialNr_19_German_recording.wav","","","","","","","f_u","yes","","","2022-06-14T01:38:49.000Z",440652,"group_1",499438,"session_1",1,"2022-06-14T00:22:37.000Z","","","","not measured","",true
1,"block_1",4,"German","20","5","2","","blockNr_1_taskNr_4_trialNr_20_German_recording.wav","","","","","","","p_schwa","yes","","","2022-06-14T01:38:49.000Z",440652,"group_1",499438,"session_1",1,"2022-06-14T00:22:37.000Z","","","","not measured","",true
1,"block_1",4,"German","21","19","7","","blockNr_1_taskNr_4_trialNr_21_German_recording.wav","","","","","","","f_o","yes","","","2022-06-14T01:38:49.000Z",440652,"group_1",499438,"session_1",1,"2022-06-14T00:22:37.000Z","","","","not measured","",true
1,"block_1",4,"German","22","8","3","","blockNr_1_taskNr_4_trialNr_22_German_recording.wav","","","","","","","f_u","yes","","","2022-06-14T01:38:49.000Z",440652,"group_1",499438,"session_1",1,"2022-06-14T00:22:37.000Z","","","","not measured","",true
1,"block_1",4,"German","23","16","6","","blockNr_1_taskNr_4_trialNr_23_German_recording.wav","","","","","","","p_i","yes","","","2022-06-14T01:38:49.000Z",440652,"group_1",499438,"session_1",1,"2022-06-14T00:22:37.000Z","","","","not measured","",true
1,"block_1",4,"German","24","20","7","","blockNr_1_taskNr_4_trialNr_24_German_recording.wav","","","","","","","f_o","yes","","","2022-06-14T01:38:49.000Z",440652,"group_1",499438,"session_1",1,"2022-06-14T00:22:37.000Z","","","","not measured","",true
1,"block_1",6,"English","1","19","7","blockNr_1_taskNr_6_trialNr_1_english_recording.wav","","","","f_o","","","","","yes","","","2022-06-14T01:38:49.000Z",440652,"group_1",499438,"session_1",1,"2022-06-14T00:22:37.000Z","","","","not measured","",true
1,"block_1",6,"English","2","13","5","blockNr_1_taskNr_6_trialNr_2_english_recording.wav","","","","p_schwa","","","","","yes","","","2022-06-14T01:38:49.000Z",440652,"group_1",499438,"session_1",1,"2022-06-14T00:22:37.000Z","","","","not measured","",true
1,"block_1",6,"English","3","24","8","blockNr_1_taskNr_6_trialNr_3_english_recording.wav","","","","p_o","","","","","yes","","","2022-06-14T01:38:49.000Z",440652,"group_1",499438,"session_1",1,"2022-06-14T00:22:37.000Z","","","","not measured","",true
1,"block_1",6,"English","4","9","3","blockNr_1_taskNr_6_trialNr_4_english_recording.wav","","","","f_u","","","","","yes","","","2022-06-14T01:38:49.000Z",440652,"group_1",499438,"session_1",1,"2022-06-14T00:22:37.000Z","","","","not measured","",true
1,"block_1",6,"English","5","6","2","blockNr_1_taskNr_6_trialNr_5_english_recording.wav","","","","f_i","","","","","yes","","","2022-06-14T01:38:49.000Z",440652,"group_1",499438,"session_1",1,"2022-06-14T00:22:37.000Z","","","","not measured","",true
1,"block_1",6,"English","6","15","5","blockNr_1_taskNr_6_trialNr_6_english_recording.wav","","","","p_schwa","","","","","yes","","","2022-06-14T01:38:49.000Z",440652,"group_1",499438,"session_1",1,"2022-06-14T00:22:37.000Z","","","","not measured","",true
1,"block_1",6,"English","7","5","2","blockNr_1_taskNr_6_trialNr_7_english_recording.wav","","","","f_i","","","","","yes","","","2022-06-14T01:38:49.000Z",440652,"group_1",499438,"session_1",1,"2022-06-14T00:22:37.000Z","","","","not measured","",true
1,"block_1",6,"English","8","16","6","blockNr_1_taskNr_6_trialNr_8_english_recording.wav","","","","f_schwa","","","","","yes","","","2022-06-14T01:38:49.000Z",440652,"group_1",499438,"session_1",1,"2022-06-14T00:22:37.000Z","","","","not measured","",true
1,"block_1",6,"English","9","11","4","blockNr_1_taskNr_6_trialNr_9_english_recording.wav","","","","p_u","","","","","yes","","","2022-06-14T01:38:49.000Z",440652,"group_1",499438,"session_1",1,"2022-06-14T00:22:37.000Z","","","","not measured","",true
1,"block_1",6,"English","10","7","3","blockNr_1_taskNr_6_trialNr_10_english_recording.wav","","","","f_u","","","","","yes","","","2022-06-14T01:38:49.000Z",440652,"group_1",499438,"session_1",1,"2022-06-14T00:22:37.000Z","","","","not measured","",true
1,"block_1",6,"English","11","21","7","blockNr_1_taskNr_6_trialNr_11_english_recording.wav","","","","f_o","","","","","yes","","","2022-06-14T01:38:49.000Z",440652,"group_1",499438,"session_1",1,"2022-06-14T00:22:37.000Z","","","","not measured","",true
1,"block_1",6,"English","12","8","3","blockNr_1_taskNr_6_trialNr_12_english_recording.wav","","","","f_u","","","","","yes","","","2022-06-14T01:38:49.000Z",440652,"group_1",499438,"session_1",1,"2022-06-14T00:22:37.000Z","","","","not measured","",true
1,"block_1",6,"English","13","23","8","blockNr_1_taskNr_6_trialNr_13_english_recording.wav","","","","p_o","","","","","yes","","","2022-06-14T01:38:49.000Z",440652,"group_1",499438,"session_1",1,"2022-06-14T00:22:37.000Z","","","","not measured","",true
1,"block_1",6,"English","14","4","2","blockNr_1_taskNr_6_trialNr_14_english_recording.wav","","","","f_i","","","","","yes","","","2022-06-14T01:38:49.000Z",440652,"group_1",499438,"session_1",1,"2022-06-14T00:22:37.000Z","","","","not measured","",true
1,"block_1",6,"English","15","3","1","blockNr_1_taskNr_6_trialNr_15_english_recording.wav","","","","p_i","","","","","yes","","","2022-06-14T01:38:49.000Z",440652,"group_1",499438,"session_1",1,"2022-06-14T00:22:37.000Z","","","","not measured","",true
1,"block_1",6,"English","16","10","4","blockNr_1_taskNr_6_trialNr_16_english_recording.wav","","","","p_u","","","","","yes","","","2022-06-14T01:38:49.000Z",440652,"group_1",499438,"session_1",1,"2022-06-14T00:22:37.000Z","","","","not measured","",true
1,"block_1",6,"English","17","14","5","blockNr_1_taskNr_6_trialNr_17_english_recording.wav","","","","p_schwa","","","","","yes","","","2022-06-14T01:38:49.000Z",440652,"group_1",499438,"session_1",1,"2022-06-14T00:22:37.000Z","","","","not measured","",true
1,"block_1",6,"English","18","22","8","blockNr_1_taskNr_6_trialNr_18_english_recording.wav","","","","p_o","","","","","yes","","","2022-06-14T01:38:49.000Z",440652,"group_1",499438,"session_1",1,"2022-06-14T00:22:37.000Z","","","","not measured","",true
1,"block_1",6,"English","19","1","1","blockNr_1_taskNr_6_trialNr_19_english_recording.wav","","","","p_i","","","","","yes","","","2022-06-14T01:38:49.000Z",440652,"group_1",499438,"session_1",1,"2022-06-14T00:22:37.000Z","","","","not measured","",true
