stim,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,check.keys,check.rt,check.started,check.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,ins.started,ins.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,son.started,son.stopped,su.started,su.stopped,fin.started,fin.stopped,instructions_task.started,instructions_task.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,stimulus.started,stimulus.stopped,text_2.started,text_2.stopped,slider.response,slider.rt,slider.started,slider.stopped,text_6.started,text_6.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_7.started,text_7.stopped,son_2.started,son_2.stopped,su_2.started,su_2.stopped,fin_2.started,fin_2.stopped,instructions_task_2.started,instructions_task_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,stimulus_2.started,stimulus_2.stopped,text.started,text.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,text_9.started,text_9.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_8.started,text_8.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.9769684159837198,68.19699429202592,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Mar_29_1555,exp_mono_sp,2021.2.3,60.432622272057166,
stim/pif_f.wav,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.19699429202592,None,70.44712970900582,None,70.44712970900582,None,70.44712970900582,None,70.2017503750103,None,5,2.1521690409863368,70.2017503750103,None,70.49734310031636,None,70.2017503750103,70.41395591699984,3.0,0.3644724999903701,72.38501183400513,None,72.38501183400513,None,,,,,,,,001,2022_Mar_29_1555,exp_mono_sp,2021.2.3,60.432622272057166,
stim/peuf_f.wav,,,,,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.99693683400983,None,72.99693683400983,None,72.99693683400983,None,72.76385387501796,None,5,1.6862192490079906,72.76385387501796,None,73.04713893332519,None,72.76385387501796,72.96453254201333,3.0,0.33384791598655283,74.48134008402121,None,74.48134008402121,None,,,,,,,,001,2022_Mar_29_1555,exp_mono_sp,2021.2.3,60.432622272057166,
stim/fif_f.wav,,,,,0,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.064751042024,None,75.064751042024,None,75.064751042024,None,74.8304969590099,None,5,1.4494952080131043,74.8304969590099,None,75.1145781003288,None,74.8304969590099,75.0309512920212,3.0,0.3145836670009885,76.30460145900724,None,76.30460145900724,None,,,,,,,,001,2022_Mar_29_1555,exp_mono_sp,2021.2.3,60.432622272057166,
stim/pof_f.wav,,,,,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.86437095902511,None,76.86437095902511,None,76.86437095902511,None,76.63035579200368,None,6,1.8836477489967365,76.63035579200368,None,76.91318239230895,None,76.63035579200368,76.82976162500563,3.0,0.26522204201319255,78.53228258402669,None,78.53228258402669,None,,,,,,,,001,2022_Mar_29_1555,exp_mono_sp,2021.2.3,60.432622272057166,
stim/f_schwa_f.wav,,,,,0,4,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.04704241701984,None,79.04704241701984,None,79.04704241701984,None,78.81345108401729,None,5,1.144537708023563,78.81345108401729,None,79.09776818330283,None,78.81345108401729,79.01304337501642,3.0,0.26498379101394676,79.98202204200788,None,79.98202204200788,None,,,,,,,,001,2022_Mar_29_1555,exp_mono_sp,2021.2.3,60.432622272057166,
stim/feuf_f.wav,,,,,0,5,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.49713437500759,None,80.49713437500759,None,80.49713437500759,None,80.26300933401217,None,5,1.3599264580116142,80.26300933401217,None,80.54794576732093,None,80.26300933401217,80.46448737502214,3.0,0.2481235419982113,81.64849487500032,None,81.64849487500032,None,,,,,,,,001,2022_Mar_29_1555,exp_mono_sp,2021.2.3,60.432622272057166,
stim/p_schwa_f.wav,,,,,0,6,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.14805700001307,None,82.14805700001307,None,82.14805700001307,None,81.91373283401481,None,6,0.9994014580151998,81.91373283401481,None,82.19703655832564,None,81.91373283401481,82.11390895899967,3.0,0.26543325002421625,82.93226045902702,None,82.93226045902702,None,,,,,,,,001,2022_Mar_29_1555,exp_mono_sp,2021.2.3,60.432622272057166,
stim/fof_f.wav,,,,,0,7,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.44729625000036,None,83.44729625000036,None,83.44729625000036,None,83.21422516700113,None,5,0.5587282500055153,83.21422516700113,None,83.49794718332123,None,83.21422516700113,83.41346408400568,3.0,0.2147908750048373,83.79908262501704,None,83.79908262501704,None,,,,,,,,001,2022_Mar_29_1555,exp_mono_sp,2021.2.3,60.432622272057166,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,3.0164097500091884,84.03063358401414,None,,,,001,2022_Mar_29_1555,exp_mono_sp,2021.2.3,60.432622272057166,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.03063358401414,None,,,,,,,
